Date,median_transaction_fee14emaUSD
2019/06/23,0.101
2019/06/24,0.1
2019/06/25,0.113
2019/06/26,0.117
2019/06/27,0.121
2019/06/28,0.13
2019/06/29,0.128
2019/06/30,0.128
2019/07/01,0.141
2019/07/02,0.138
2019/07/03,0.131
2019/07/04,0.122
2019/07/05,0.123
2019/07/06,0.122
2019/07/07,0.114
2019/07/08,0.118
2019/07/09,0.113
2019/07/10,0.107
2019/07/11,0.12
2019/07/12,0.112
2019/07/13,0.105
2019/07/14,0.099
2019/07/15,0.097
2019/07/16,0.107
2019/07/17,0.11
2019/07/18,0.103
2019/07/19,0.108
2019/07/20,0.1
2019/07/21,0.093
2019/07/22,0.087
2019/07/23,0.083
2019/07/24,0.093
2019/07/25,0.103
2019/07/26,0.096
2019/07/27,0.089
2019/07/28,0.082
2019/07/29,0.077
2019/07/30,0.073
2019/07/31,0.07
2019/08/01,0.082
2019/08/02,0.084
2019/08/03,0.095
2019/08/04,0.088
2019/08/05,0.083
2019/08/06,0.079
2019/08/07,0.075
2019/08/08,0.073
2019/08/09,0.071
2019/08/10,0.068
2019/08/11,0.065
2019/08/12,0.063
2019/08/13,0.06
2019/08/14,0.058
2019/08/15,0.059
2019/08/16,0.057
2019/08/17,0.054
2019/08/18,0.052
2019/08/19,0.055
2019/08/20,0.058
2019/08/21,0.06
2019/08/22,0.063
2019/08/23,0.064
2019/08/24,0.065
2019/08/25,0.066
2019/08/26,0.069
2019/08/27,0.07
2019/08/28,0.07
2019/08/29,0.07
2019/08/30,0.07
2019/08/31,0.069
2019/09/01,0.069
2019/09/02,0.07
2019/09/03,0.071
2019/09/04,0.072
2019/09/05,0.073
2019/09/06,0.076
2019/09/07,0.079
2019/09/08,0.082
2019/09/09,0.086
2019/09/10,0.092
2019/09/11,0.095
2019/09/12,0.1
2019/09/13,0.104
2019/09/14,0.109
2019/09/15,0.113
2019/09/16,0.117
2019/09/17,0.124
2019/09/18,0.132
2019/09/19,0.14
2019/09/20,0.146
2019/09/21,0.147
2019/09/22,0.145
2019/09/23,0.149
2019/09/24,0.151
2019/09/25,0.152
2019/09/26,0.148
2019/09/27,0.146
2019/09/28,0.143
2019/09/29,0.141
2019/09/30,0.137
2019/10/01,0.128
2019/10/02,0.121
2019/10/03,0.116
2019/10/04,0.112
2019/10/05,0.106
2019/10/06,0.1
2019/10/07,0.096
2019/10/08,0.093
2019/10/09,0.092
2019/10/10,0.09
2019/10/11,0.087
2019/10/12,0.084
2019/10/13,0.083
2019/10/14,0.082
2019/10/15,0.081
2019/10/16,0.079
2019/10/17,0.076
2019/10/18,0.074
2019/10/19,0.071
2019/10/20,0.071
2019/10/21,0.071
2019/10/22,0.072
2019/10/23,0.074
2019/10/24,0.073
2019/10/25,0.073
2019/10/26,0.075
2019/10/27,0.075
2019/10/28,0.075
2019/10/29,0.077
2019/10/30,0.078
2019/10/31,0.078
2019/11/01,0.078
2019/11/02,0.077
2019/11/03,0.075
2019/11/04,0.076
2019/11/05,0.076
2019/11/06,0.075
2019/11/07,0.076
2019/11/08,0.075
2019/11/09,0.074
2019/11/10,0.073
2019/11/11,0.073
2019/11/12,0.073
2019/11/13,0.074
2019/11/14,0.073
2019/11/15,0.073
2019/11/16,0.071
2019/11/17,0.071
2019/11/18,0.071
2019/11/19,0.071
2019/11/20,0.072
2019/11/21,0.073
2019/11/22,0.076
2019/11/23,0.074
2019/11/24,0.071
2019/11/25,0.073
2019/11/26,0.073
2019/11/27,0.071
2019/11/28,0.07
2019/11/29,0.069
2019/11/30,0.067
2019/12/01,0.067
2019/12/02,0.067
2019/12/03,0.065
2019/12/04,0.064
2019/12/05,0.062
2019/12/06,0.061
2019/12/07,0.059
2019/12/08,0.055
2019/12/09,0.053
2019/12/10,0.052
2019/12/11,0.051
2019/12/12,0.05
2019/12/13,0.05
2019/12/14,0.049
2019/12/15,0.049
2019/12/16,0.05
2019/12/17,0.051
2019/12/18,0.051
2019/12/19,0.051
2019/12/20,0.05
2019/12/21,0.049
2019/12/22,0.047
2019/12/23,0.047
2019/12/24,0.046
2019/12/25,0.045
2019/12/26,0.044
2019/12/27,0.043
2019/12/28,0.043
2019/12/29,0.042
2019/12/30,0.042
2019/12/31,0.042
2020/01/01,0.041
2020/01/02,0.04
2020/01/03,0.039
2020/01/04,0.038
2020/01/05,0.037
2020/01/06,0.037
2020/01/07,0.037
2020/01/08,0.037
2020/01/09,0.037
2020/01/10,0.038
2020/01/11,0.039
2020/01/12,0.039
2020/01/13,0.039
2020/01/14,0.04
2020/01/15,0.041
2020/01/16,0.04
2020/01/17,0.041
2020/01/18,0.041
2020/01/19,0.041
2020/01/20,0.041
2020/01/21,0.04
2020/01/22,0.04
2020/01/23,0.038
2020/01/24,0.037
2020/01/25,0.036
2020/01/26,0.034
2020/01/27,0.034
2020/01/28,0.033
2020/01/29,0.033
2020/01/30,0.033
2020/01/31,0.034
2020/02/01,0.033
2020/02/02,0.033
2020/02/03,0.034
2020/02/04,0.037
2020/02/05,0.04
2020/02/06,0.045
2020/02/07,0.049
2020/02/08,0.051
2020/02/09,0.052
2020/02/10,0.053
2020/02/11,0.053
2020/02/12,0.057
2020/02/13,0.062
2020/02/14,0.065
2020/02/15,0.068
2020/02/16,0.07
2020/02/17,0.072
2020/02/18,0.072
2020/02/19,0.073
2020/02/20,0.074
2020/02/21,0.072
2020/02/22,0.069
2020/02/23,0.072
2020/02/24,0.072
2020/02/25,0.072
2020/02/26,0.074
2020/02/27,0.073
2020/02/28,0.071
2020/02/29,0.068
2020/03/01,0.066
2020/03/02,0.064
2020/03/03,0.063
2020/03/04,0.062
2020/03/05,0.063
2020/03/06,0.064
2020/03/07,0.064
2020/03/08,0.065
2020/03/09,0.067
2020/03/10,0.066
2020/03/11,0.066
2020/03/12,0.094
2020/03/13,0.109
2020/03/14,0.101
2020/03/15,0.093
2020/03/16,0.092
2020/03/17,0.086
2020/03/18,0.079
2020/03/19,0.075
2020/03/20,0.072
2020/03/21,0.067
2020/03/22,0.063
2020/03/23,0.059
2020/03/24,0.056
2020/03/25,0.054
2020/03/26,0.052
2020/03/27,0.05
2020/03/28,0.047
2020/03/29,0.045
2020/03/30,0.043
2020/03/31,0.043
2020/04/01,0.042
2020/04/02,0.043
2020/04/03,0.043
2020/04/04,0.042
2020/04/05,0.041
2020/04/06,0.043
2020/04/07,0.046
2020/04/08,0.046
2020/04/09,0.046
2020/04/10,0.047
2020/04/11,0.045
2020/04/12,0.044
2020/04/13,0.044
2020/04/14,0.044
2020/04/15,0.043
2020/04/16,0.046
2020/04/17,0.047
2020/04/18,0.048
2020/04/19,0.049
2020/04/20,0.051
2020/04/21,0.053
2020/04/22,0.055
2020/04/23,0.057
2020/04/24,0.058
2020/04/25,0.059
2020/04/26,0.06
2020/04/27,0.062
2020/04/28,0.062
2020/04/29,0.067
2020/04/30,0.077
2020/05/01,0.077
2020/05/02,0.075
2020/05/03,0.075
2020/05/04,0.076
2020/05/05,0.078
2020/05/06,0.081
2020/05/07,0.087
2020/05/08,0.093
2020/05/09,0.095
2020/05/10,0.102
2020/05/11,0.104
2020/05/12,0.109
2020/05/13,0.119
2020/05/14,0.135
2020/05/15,0.142
2020/05/16,0.141
2020/05/17,0.145
2020/05/18,0.157
2020/05/19,0.165
2020/05/20,0.174
2020/05/21,0.193
2020/05/22,0.198
2020/05/23,0.191
2020/05/24,0.192
2020/05/25,0.199
2020/05/26,0.204
2020/05/27,0.211
2020/05/28,0.217
2020/05/29,0.219
2020/05/30,0.221
2020/05/31,0.221
2020/06/01,0.224
2020/06/02,0.229
2020/06/03,0.228
2020/06/04,0.23
2020/06/05,0.232
2020/06/06,0.24
2020/06/07,0.253
2020/06/08,0.262
2020/06/09,0.265
2020/06/10,0.27
2020/06/11,0.274
2020/06/12,0.272
2020/06/13,0.265
2020/06/14,0.254
2020/06/15,0.259
2020/06/16,0.263
2020/06/17,0.267
2020/06/18,0.267
2020/06/19,0.268
2020/06/20,0.261
2020/06/21,0.254
2020/06/22,0.26
2020/06/23,0.271
2020/06/24,0.279
2020/06/25,0.281
2020/06/26,0.278
2020/06/27,0.274
2020/06/28,0.268
2020/06/29,0.268
2020/06/30,0.283
2020/07/01,0.29
2020/07/02,0.291
2020/07/03,0.293
2020/07/04,0.286
2020/07/05,0.278
2020/07/06,0.28
2020/07/07,0.283
2020/07/08,0.298
2020/07/09,0.305
2020/07/10,0.304
2020/07/11,0.297
2020/07/12,0.29
2020/07/13,0.301
2020/07/14,0.304
2020/07/15,0.313
2020/07/16,0.324
2020/07/17,0.337
2020/07/18,0.341
2020/07/19,0.347
2020/07/20,0.367
2020/07/21,0.393
2020/07/22,0.41
2020/07/23,0.442
2020/07/24,0.465
2020/07/25,0.495
2020/07/26,0.519
2020/07/27,0.574
2020/07/28,0.585
2020/07/29,0.602
2020/07/30,0.613
2020/07/31,0.64
2020/08/01,0.648
2020/08/02,0.681
2020/08/03,0.701
2020/08/04,0.702
2020/08/05,0.696
2020/08/06,0.699
2020/08/07,0.724
2020/08/08,0.738
2020/08/09,0.766
2020/08/10,0.852
2020/08/11,0.948
2020/08/12,1.206
2020/08/13,1.492
2020/08/14,1.687
2020/08/15,1.691
2020/08/16,1.656
2020/08/17,1.647
2020/08/18,1.68
2020/08/19,1.705
2020/08/20,1.695
2020/08/21,1.747
2020/08/22,1.699
2020/08/23,1.61
2020/08/24,1.568
2020/08/25,1.552
2020/08/26,1.5
2020/08/27,1.462
2020/08/28,1.426
2020/08/29,1.422
2020/08/30,1.628
2020/08/31,1.871
2020/09/01,2.565
2020/09/02,3.354
2020/09/03,3.709
2020/09/04,3.645
2020/09/05,3.638
2020/09/06,3.362
2020/09/07,3.099
2020/09/08,2.85
2020/09/09,2.667
2020/09/10,2.625
2020/09/11,2.553
2020/09/12,2.405
2020/09/13,2.302
2020/09/14,2.351
2020/09/15,2.37
2020/09/16,2.338
2020/09/17,2.977
2020/09/18,3.161
2020/09/19,3.062
2020/09/20,2.883
2020/09/21,2.786
2020/09/22,2.672
2020/09/23,2.517
2020/09/24,2.348
2020/09/25,2.207
2020/09/26,2.051
2020/09/27,1.917
2020/09/28,1.856
2020/09/29,1.86
2020/09/30,1.802
2020/10/01,1.722
2020/10/02,1.643
2020/10/03,1.535
2020/10/04,1.451
2020/10/05,1.4
2020/10/06,1.375
2020/10/07,1.319
2020/10/08,1.264
2020/10/09,1.221
2020/10/10,1.16
2020/10/11,1.081
2020/10/12,1.057
2020/10/13,1.036
2020/10/14,1.015
2020/10/15,0.99
2020/10/16,0.956
2020/10/17,0.881
2020/10/18,0.815
2020/10/19,0.787
2020/10/20,0.772
2020/10/21,0.793
2020/10/22,0.798
2020/10/23,0.787
2020/10/24,0.736
2020/10/25,0.695
2020/10/26,0.698
2020/10/27,0.678
2020/10/28,0.688
2020/10/29,0.71
2020/10/30,0.719
2020/10/31,0.685
2020/11/01,0.646
2020/11/02,0.661
2020/11/03,0.652
2020/11/04,0.625
2020/11/05,0.625
2020/11/06,0.659
2020/11/07,0.679
2020/11/08,0.645
2020/11/09,0.643
2020/11/10,0.658
2020/11/11,0.674
2020/11/12,0.689
2020/11/13,0.709
2020/11/14,0.677
2020/11/15,0.651
2020/11/16,0.655
2020/11/17,0.724
2020/11/18,0.796
2020/11/19,0.789
2020/11/20,0.836
2020/11/21,0.874
2020/11/22,0.913
2020/11/23,0.995
2020/11/24,1.117
2020/11/25,1.128
2020/11/26,1.246
2020/11/27,1.169
2020/11/28,1.073
2020/11/29,0.99
2020/11/30,1.06
2020/12/01,1.142
2020/12/02,1.103
2020/12/03,1.081
2020/12/04,1.078
2020/12/05,1.022
2020/12/06,0.974
2020/12/07,0.966
2020/12/08,0.996
2020/12/09,1.026
2020/12/10,1.027
2020/12/11,1.043
2020/12/12,1.003
2020/12/13,0.977
2020/12/14,1.009
2020/12/15,1.089
2020/12/16,1.159
2020/12/17,1.379
2020/12/18,1.398
2020/12/19,1.399
2020/12/20,1.341
2020/12/21,1.386
2020/12/22,1.388
2020/12/23,1.489
2020/12/24,1.525
2020/12/25,1.581
2020/12/26,1.563
2020/12/27,1.628
2020/12/28,1.752
2020/12/29,1.831
2020/12/30,1.978
2020/12/31,2.064
2021/01/01,2.012
2021/01/02,2.086
2021/01/03,2.367
2021/01/04,3.185
2021/01/05,3.393
2021/01/06,3.548
2021/01/07,3.725
2021/01/08,3.932
2021/01/09,3.887
2021/01/10,3.849
2021/01/11,4.319
2021/01/12,4.163
2021/01/13,3.934
2021/01/14,3.846
2021/01/15,3.766
2021/01/16,3.681
2021/01/17,3.542
2021/01/18,3.467
2021/01/19,3.584
2021/01/20,3.577
2021/01/21,3.744
2021/01/22,3.895
2021/01/23,3.817
2021/01/24,3.778
2021/01/25,3.936
2021/01/26,3.892
2021/01/27,3.928
2021/01/28,3.945
2021/01/29,4.217
2021/01/30,4.306
2021/01/31,4.484
2021/02/01,4.737
2021/02/02,5.193
2021/02/03,5.683
2021/02/04,6.557
2021/02/05,7.541
2021/02/06,7.835
2021/02/07,7.87
2021/02/08,8.29
2021/02/09,8.91
2021/02/10,9.343
2021/02/11,9.452
2021/02/12,9.583
2021/02/13,9.837
2021/02/14,9.797
2021/02/15,9.84
2021/02/16,9.897
2021/02/17,9.951
2021/02/18,10.105
2021/02/19,10.31
2021/02/20,10.661
2021/02/21,10.491
2021/02/22,11.011
2021/02/23,12.098
2021/02/24,11.859
2021/02/25,11.436
2021/02/26,10.942
2021/02/27,10.227
2021/02/28,9.56
2021/03/01,9.04
2021/03/02,8.643
2021/03/03,8.376
2021/03/04,8.009
2021/03/05,7.837
2021/03/06,7.466
2021/03/07,7.496
2021/03/08,7.532
2021/03/09,7.65
2021/03/10,7.677
2021/03/11,7.668
2021/03/12,7.944
2021/03/13,8.167
2021/03/14,8.284
2021/03/15,8.65
2021/03/16,8.953
2021/03/17,9.234
2021/03/18,9.412
2021/03/19,9.382
2021/03/20,9.269
2021/03/21,9.125
2021/03/22,9.372
2021/03/23,9.318
2021/03/24,9.372
2021/03/25,9.375
2021/03/26,9.149
2021/03/27,8.818
2021/03/28,8.571
2021/03/29,8.604
2021/03/30,8.807
2021/03/31,9.331
2021/04/01,9.626
2021/04/02,9.923
2021/04/03,9.919
2021/04/04,9.61
2021/04/05,9.659
2021/04/06,9.738
2021/04/07,9.761
2021/04/08,9.541
2021/04/09,9.32
2021/04/10,8.946
2021/04/11,8.536
2021/04/12,8.373
2021/04/13,8.417
2021/04/14,8.636
2021/04/15,8.607
2021/04/16,9.354
2021/04/17,9.543
2021/04/18,9.762
2021/04/19,10.27
2021/04/20,11.213
2021/04/21,11.304
2021/04/22,11.255
2021/04/23,10.992
2021/04/24,10.199
2021/04/25,9.377
2021/04/26,8.793
2021/04/27,8.383
2021/04/28,8.165
2021/04/29,7.942
2021/04/30,7.592
2021/05/01,7.163
2021/05/02,6.734
2021/05/03,6.78
2021/05/04,6.859
2021/05/05,6.782
2021/05/06,6.873
2021/05/07,7.025
2021/05/08,8.211
2021/05/09,9.205
2021/05/10,12.099
2021/05/11,15.084
2021/05/12,18.124
2021/05/13,18.34
2021/05/14,18.093
2021/05/15,17.249
2021/05/16,16.256
2021/05/17,15.511
2021/05/18,14.795
2021/05/19,15.706
2021/05/20,14.946
2021/05/21,14.09
2021/05/22,12.826
2021/05/23,12.282
2021/05/24,11.369
2021/05/25,10.469
2021/05/26,9.694
2021/05/27,8.894
2021/05/28,8.201
2021/05/29,7.437
2021/05/30,6.718
2021/05/31,6.151
2021/06/01,5.67
2021/06/02,5.312
2021/06/03,5.016
2021/06/04,4.685
2021/06/05,4.312
2021/06/06,3.946
2021/06/07,3.728
2021/06/08,3.592
2021/06/09,3.43
2021/06/10,3.245
2021/06/11,3.107
2021/06/12,2.911
2021/06/13,2.708
2021/06/14,2.608
2021/06/15,2.542
2021/06/16,2.464
2021/06/17,2.411
2021/06/18,2.345
2021/06/19,2.22
2021/06/20,2.115
2021/06/21,2.253
2021/06/22,2.451
2021/06/23,2.346
2021/06/24,2.225
2021/06/25,2.15
2021/06/26,2.009
2021/06/27,1.882
2021/06/28,1.832
2021/06/29,1.834
2021/06/30,1.849
2021/07/01,1.834
2021/07/02,1.782
2021/07/03,1.716
2021/07/04,1.661
2021/07/05,1.629
2021/07/06,2.016
2021/07/07,2.236
2021/07/08,2.354
2021/07/09,2.361
2021/07/10,2.243
2021/07/11,2.117
2021/07/12,2.152
2021/07/13,2.2
2021/07/14,2.336
2021/07/15,2.442
2021/07/16,2.502
2021/07/17,2.431
2021/07/18,2.378
2021/07/19,2.327
2021/07/20,2.31
2021/07/21,2.233
2021/07/22,2.21
2021/07/23,2.156
2021/07/24,2.083
2021/07/25,2.043
2021/07/26,2.209
2021/07/27,2.24
2021/07/28,2.327
2021/07/29,2.389
2021/07/30,2.504
2021/07/31,2.584
2021/08/01,2.698
2021/08/02,2.813
2021/08/03,2.993
2021/08/04,3.154
2021/08/05,3.605
2021/08/06,3.922
2021/08/07,4.262
2021/08/08,4.455
2021/08/09,4.749
2021/08/10,5.055
2021/08/11,5.492
2021/08/12,5.677
2021/08/13,5.91
2021/08/14,6.034
2021/08/15,6.058
2021/08/16,6.253
2021/08/17,6.345
2021/08/18,6.325
2021/08/19,6.182
2021/08/20,6.16
2021/08/21,6.024
2021/08/22,5.934
2021/08/23,6.319
2021/08/24,7.018
2021/08/25,7.86
2021/08/26,8.468
2021/08/27,9.171
2021/08/28,9.41
2021/08/29,9.654
2021/08/30,10.179
2021/08/31,10.841
2021/09/01,11.698
2021/09/02,12.466
2021/09/03,14.088
2021/09/04,14.94
2021/09/05,15.477
2021/09/06,16.041
2021/09/07,16.685
2021/09/08,17.082
2021/09/09,17.391
2021/09/10,16.908
2021/09/11,15.849
2021/09/12,14.953
2021/09/13,14.488
2021/09/14,13.729
2021/09/15,13.173
2021/09/16,12.978
2021/09/17,12.742
2021/09/18,12.151
2021/09/19,11.609
2021/09/20,11.631
2021/09/21,11.665
2021/09/22,11.267
2021/09/23,11.05
2021/09/24,10.853
2021/09/25,10.244
2021/09/26,9.995
2021/09/27,10.128
2021/09/28,10.28
2021/09/29,10.235
2021/09/30,10.441
2021/10/01,10.558
2021/10/02,10.385
2021/10/03,10.24
2021/10/04,10.764
2021/10/05,11.521
2021/10/06,12.351
2021/10/07,13.331
2021/10/08,13.7
2021/10/09,13.498
2021/10/10,13.286
2021/10/11,13.679
2021/10/12,13.672
2021/10/13,13.888
2021/10/14,14.477
2021/10/15,15.187
2021/10/16,15.01
2021/10/17,14.662
2021/10/18,14.493
2021/10/19,14.112
2021/10/20,13.909
2021/10/21,14.029
2021/10/22,13.975
2021/10/23,13.554
2021/10/24,13.326
2021/10/25,13.636
2021/10/26,14.468
2021/10/27,15.959
2021/10/28,17.464
2021/10/29,18.866
2021/10/30,19.958
2021/10/31,20.805
2021/11/01,21.658
2021/11/02,22.804
2021/11/03,23.729
2021/11/04,24.08
2021/11/05,24.103
2021/11/06,23.537
2021/11/07,22.835
2021/11/08,22.868
2021/11/09,24.39
2021/11/10,25.108
2021/11/11,25.577
2021/11/12,25.75
2021/11/13,25.401
2021/11/14,24.686
2021/11/15,25.13
2021/11/16,25.098
2021/11/17,24.5
2021/11/18,24.467
2021/11/19,23.9
2021/11/20,23.275
2021/11/21,22.6
2021/11/22,22.914
2021/11/23,22.892
2021/11/24,22.767
2021/11/25,22.734
2021/11/26,22.333
2021/11/27,21.83
2021/11/28,21.431
2021/11/29,21.453
2021/11/30,21.608
2021/12/01,22.294
2021/12/02,22.038
2021/12/03,21.805
2021/12/04,21.887
2021/12/05,20.75
2021/12/06,20.373
2021/12/07,19.885
2021/12/08,19.03
2021/12/09,18.406
2021/12/10,17.635
2021/12/11,16.833
2021/12/12,15.93
2021/12/13,15.405
2021/12/14,14.96
2021/12/15,14.729
2021/12/16,14.647
2021/12/17,14.42
2021/12/18,13.894
2021/12/19,13.219
2021/12/20,12.786
2021/12/21,12.536
2021/12/22,12.415
2021/12/23,12.487
2021/12/24,12.412
2021/12/25,12.475
2021/12/26,12.125
2021/12/27,12.189
2021/12/28,12.678
2021/12/29,13.742
2021/12/30,14.121
2021/12/31,14.239
2022/01/01,14.131
2022/01/02,14.345
2022/01/03,14.661
2022/01/04,15.238
2022/01/05,15.998
2022/01/06,16.318
2022/01/07,16.676
2022/01/08,16.397
2022/01/09,16.825
2022/01/10,18.572
2022/01/11,19.305
2022/01/12,19.863
2022/01/13,20.121
2022/01/14,20.722
2022/01/15,20.367
2022/01/16,20.051
2022/01/17,19.835
2022/01/18,19.309
2022/01/19,18.764
2022/01/20,18.49
2022/01/21,18.727
2022/01/22,18.445
2022/01/23,17.669
2022/01/24,17.137
2022/01/25,16.636
2022/01/26,16.379
2022/01/27,16.287
2022/01/28,15.982
2022/01/29,15.46
2022/01/30,14.934
2022/01/31,14.553
2022/02/01,14.818
2022/02/02,14.98
2022/02/03,14.692
2022/02/04,14.389
2022/02/05,13.618
2022/02/06,12.962
2022/02/07,13.191
2022/02/08,12.993
2022/02/09,12.75
2022/02/10,12.563
2022/02/11,12.088
2022/02/12,11.52
2022/02/13,10.877
2022/02/14,10.388
2022/02/15,10.109
2022/02/16,10.092
2022/02/17,9.981
2022/02/18,10.231
2022/02/19,9.877
2022/02/20,9.374
2022/02/21,9.489
2022/02/22,9.455
2022/02/23,9.31
2022/02/24,9.183
2022/02/25,8.766
2022/02/26,8.26
2022/02/27,7.802
2022/02/28,7.697
2022/03/01,7.604
2022/03/02,7.426
2022/03/03,7.192
2022/03/04,6.892
2022/03/05,6.488
2022/03/06,6.139
2022/03/07,5.823
2022/03/08,5.539
2022/03/09,5.34
2022/03/10,5.1
2022/03/11,4.843
2022/03/12,4.517
2022/03/13,4.31
2022/03/14,4.177
2022/03/15,4.095
2022/03/16,4.071
2022/03/17,4.317
2022/03/18,4.478
2022/03/19,4.378
2022/03/20,4.196
2022/03/21,4.137
2022/03/22,4.192
2022/03/23,4.229
2022/03/24,4.437
2022/03/25,4.604
2022/03/26,4.528
2022/03/27,4.502
2022/03/28,4.809
2022/03/29,5.007
2022/03/30,5.269
2022/03/31,5.498
2022/04/01,5.918
2022/04/02,6.184
2022/04/03,6.36
2022/04/04,6.767
2022/04/05,7.24
2022/04/06,7.371
2022/04/07,7.479
2022/04/08,7.508
2022/04/09,7.159
2022/04/10,6.843
2022/04/11,6.715
2022/04/12,6.656
2022/04/13,6.623
2022/04/14,6.568
2022/04/15,6.399
2022/04/16,6.061
2022/04/17,5.721
2022/04/18,5.555
2022/04/19,5.452
2022/04/20,5.631
2022/04/21,5.969
2022/04/22,6
2022/04/23,5.774
2022/04/24,5.55
2022/04/25,5.644
2022/04/26,5.647
2022/04/27,5.651
2022/04/28,5.673
2022/04/29,5.674
2022/04/30,5.626
2022/05/01,6.109
2022/05/02,6.363
2022/05/03,6.53
2022/05/04,6.458
2022/05/05,6.486
2022/05/06,6.29
2022/05/07,5.966
2022/05/08,5.552
2022/05/09,5.497
2022/05/10,5.412
2022/05/11,6.101
2022/05/12,6.998
2022/05/13,6.802
2022/05/14,6.301
2022/05/15,5.751
2022/05/16,5.259
2022/05/17,4.941
2022/05/18,4.577
2022/05/19,4.26
2022/05/20,4.045
2022/05/21,3.754
2022/05/22,3.529
2022/05/23,3.384
2022/05/24,3.255
2022/05/25,3.206
2022/05/26,3.32
2022/05/27,3.328
2022/05/28,3.105
2022/05/29,2.913
2022/05/30,2.931
2022/05/31,3.061
2022/06/01,3.296
2022/06/02,3.593
2022/06/03,3.844
2022/06/04,3.95
2022/06/05,4.045
2022/06/06,4.103
2022/06/07,4.156
2022/06/08,4.429
2022/06/09,4.597
2022/06/10,4.55
2022/06/11,4.283
2022/06/12,4.015
2022/06/13,4.016
2022/06/14,3.825
2022/06/15,3.697
2022/06/16,3.468
2022/06/17,3.235
2022/06/18,3.041
2022/06/19,2.794
2022/06/20,2.597
2022/06/21,2.489
2022/06/22,2.378
2022/06/23,2.346
2022/06/24,2.302
2022/06/25,2.258
2022/06/26,2.238
2022/06/27,2.273
2022/06/28,2.274
2022/06/29,2.289
2022/06/30,2.283
2022/07/01,2.151
2022/07/02,1.957
2022/07/03,1.812
2022/07/04,1.723
2022/07/05,1.684
2022/07/06,1.65
2022/07/07,1.667
2022/07/08,1.645
2022/07/09,1.556
2022/07/10,1.472
2022/07/11,1.457
2022/07/12,1.413
2022/07/13,1.392
2022/07/14,1.389
2022/07/15,1.395
2022/07/16,1.336
2022/07/17,1.302
2022/07/18,1.373
2022/07/19,1.45
2022/07/20,1.503
2022/07/21,1.468
2022/07/22,1.412
2022/07/23,1.334
2022/07/24,1.259
2022/07/25,1.231
2022/07/26,1.198
2022/07/27,1.174
2022/07/28,1.214
2022/07/29,1.199
2022/07/30,1.128
2022/07/31,1.06
2022/08/01,1.036
2022/08/02,1.019
2022/08/03,0.994
2022/08/04,0.963
2022/08/05,0.971
2022/08/06,0.931
2022/08/07,0.899
2022/08/08,0.955
2022/08/09,1.015
2022/08/10,1.135
2022/08/11,1.255
2022/08/12,1.293
2022/08/13,1.256
2022/08/14,1.229
2022/08/15,1.292
2022/08/16,1.269
2022/08/17,1.243
2022/08/18,1.222
2022/08/19,1.243
2022/08/20,1.184
2022/08/21,1.101
2022/08/22,1.094
2022/08/23,1.085
2022/08/24,1.07
2022/08/25,1.071
2022/08/26,1.069
2022/08/27,1.011
2022/08/28,0.958
2022/08/29,0.978
2022/08/30,1.036
2022/08/31,1.118
2022/09/01,1.165
2022/09/02,1.146
2022/09/03,1.069
2022/09/04,0.998
2022/09/05,0.973
2022/09/06,0.995
2022/09/07,1.053
2022/09/08,1.134
2022/09/09,1.197
2022/09/10,1.153
2022/09/11,1.109
2022/09/12,1.133
2022/09/13,1.138
2022/09/14,1.103
2022/09/15,1.095
2022/09/16,1.031
2022/09/17,0.947
2022/09/18,0.888
2022/09/19,0.86
2022/09/20,0.844
2022/09/21,0.83
2022/09/22,0.811
2022/09/23,0.78
2022/09/24,0.73
2022/09/25,0.702
2022/09/26,0.708
2022/09/27,0.774
2022/09/28,0.802
2022/09/29,0.823
2022/09/30,0.837
2022/10/01,0.804
2022/10/02,0.748
2022/10/03,0.766
2022/10/04,0.789
2022/10/05,0.806
2022/10/06,0.793
2022/10/07,0.771
2022/10/08,0.773
2022/10/09,0.956
2022/10/10,1.16
2022/10/11,1.255
2022/10/12,1.27
2022/10/13,1.291
2022/10/14,1.287
2022/10/15,1.288
2022/10/16,1.275
2022/10/17,1.319
2022/10/18,1.386
2022/10/19,1.473
2022/10/20,1.532
2022/10/21,1.587
2022/10/22,1.555
2022/10/23,1.488
2022/10/24,1.467
2022/10/25,1.473
2022/10/26,1.471
2022/10/27,1.449
2022/10/28,1.432
2022/10/29,1.39
2022/10/30,1.313
2022/10/31,1.347
2022/11/01,1.323
2022/11/02,1.32
2022/11/03,1.363
2022/11/04,1.389
2022/11/05,1.357
2022/11/06,1.33
2022/11/07,1.35
2022/11/08,1.481
2022/11/09,1.619
2022/11/10,1.675
2022/11/11,1.644
2022/11/12,1.564
2022/11/13,1.492
2022/11/14,1.451
2022/11/15,1.413
2022/11/16,1.373
2022/11/17,1.329
2022/11/18,1.27
2022/11/19,1.213
2022/11/20,1.16
2022/11/21,1.113
2022/11/22,1.085
2022/11/23,1.053
2022/11/24,1.011
2022/11/25,0.966
2022/11/26,0.927
2022/11/27,0.894
2022/11/28,0.874
2022/11/29,0.859
