Date,transactionfees30smaUSD
2016/07/10,0.015
2016/07/11,0.015
2016/07/12,0.015
2016/07/13,0.014
2016/07/14,0.014
2016/07/15,0.014
2016/07/16,0.014
2016/07/17,0.012
2016/07/18,0.01
2016/07/19,0.01
2016/07/20,0.01
2016/07/21,0.01
2016/07/22,0.01
2016/07/23,0.01
2016/07/24,0.01
2016/07/25,0.01
2016/07/26,0.01
2016/07/27,0.01
2016/07/28,0.01
2016/07/29,0.01
2016/07/30,0.009
2016/07/31,0.009
2016/08/01,0.009
2016/08/02,0.009
2016/08/03,0.009
2016/08/04,0.009
2016/08/05,0.009
2016/08/06,0.009
2016/08/07,0.009
2016/08/08,0.009
2016/08/09,0.009
2016/08/10,0.009
2016/08/11,0.009
2016/08/12,0.009
2016/08/13,0.009
2016/08/14,0.009
2016/08/15,0.009
2016/08/16,0.009
2016/08/17,0.009
2016/08/18,0.009
2016/08/19,0.009
2016/08/20,0.009
2016/08/21,0.008
2016/08/22,0.008
2016/08/23,0.009
2016/08/24,0.009
2016/08/25,0.008
2016/08/26,0.008
2016/08/27,0.008
2016/08/28,0.008
2016/08/29,0.008
2016/08/30,0.008
2016/08/31,0.008
2016/09/01,0.008
2016/09/02,0.008
2016/09/03,0.008
2016/09/04,0.008
2016/09/05,0.008
2016/09/06,0.008
2016/09/07,0.008
2016/09/08,0.008
2016/09/09,0.008
2016/09/10,0.008
2016/09/11,0.008
2016/09/12,0.008
2016/09/13,0.008
2016/09/14,0.008
2016/09/15,0.008
2016/09/16,0.008
2016/09/17,0.008
2016/09/18,0.008
2016/09/19,0.008
2016/09/20,0.009
2016/09/21,0.009
2016/09/22,0.009
2016/09/23,0.009
2016/09/24,0.009
2016/09/25,0.01
2016/09/26,0.011
2016/09/27,0.012
2016/09/28,0.012
2016/09/29,0.012
2016/09/30,0.012
2016/10/01,0.013
2016/10/02,0.013
2016/10/03,0.014
2016/10/04,0.014
2016/10/05,0.014
2016/10/06,0.015
2016/10/07,0.015
2016/10/08,0.015
2016/10/09,0.016
2016/10/10,0.016
2016/10/11,0.016
2016/10/12,0.016
2016/10/13,0.017
2016/10/14,0.018
2016/10/15,0.018
2016/10/16,0.019
2016/10/17,0.019
2016/10/18,0.02
2016/10/19,0.02
2016/10/20,0.02
2016/10/21,0.02
2016/10/22,0.02
2016/10/23,0.02
2016/10/24,0.02
2016/10/25,0.019
2016/10/26,0.018
2016/10/27,0.018
2016/10/28,0.017
2016/10/29,0.017
2016/10/30,0.017
2016/10/31,0.016
2016/11/01,0.016
2016/11/02,0.016
2016/11/03,0.015
2016/11/04,0.015
2016/11/05,0.014
2016/11/06,0.014
2016/11/07,0.014
2016/11/08,0.014
2016/11/09,0.013
2016/11/10,0.013
2016/11/11,0.013
2016/11/12,0.012
2016/11/13,0.011
2016/11/14,0.011
2016/11/15,0.01
2016/11/16,0.01
2016/11/17,0.009
2016/11/18,0.009
2016/11/19,0.008
2016/11/20,0.008
2016/11/21,0.008
2016/11/22,0.008
2016/11/23,0.008
2016/11/24,0.009
2016/11/25,0.009
2016/11/26,0.009
2016/11/27,0.009
2016/11/28,0.01
2016/11/29,0.01
2016/11/30,0.01
2016/12/01,0.01
2016/12/02,0.01
2016/12/03,0.01
2016/12/04,0.01
2016/12/05,0.01
2016/12/06,0.01
2016/12/07,0.01
2016/12/08,0.015
2016/12/09,0.015
2016/12/10,0.015
2016/12/11,0.015
2016/12/12,0.015
2016/12/13,0.015
2016/12/14,0.014
2016/12/15,0.014
2016/12/16,0.014
2016/12/17,0.014
2016/12/18,0.014
2016/12/19,0.014
2016/12/20,0.014
2016/12/21,0.014
2016/12/22,0.014
2016/12/23,0.014
2016/12/24,0.013
2016/12/25,0.013
2016/12/26,0.013
2016/12/27,0.012
2016/12/28,0.012
2016/12/29,0.011
2016/12/30,0.011
2016/12/31,0.011
2017/01/01,0.011
2017/01/02,0.011
2017/01/03,0.012
2017/01/04,0.012
2017/01/05,0.012
2017/01/06,0.012
2017/01/07,0.006
2017/01/08,0.006
2017/01/09,0.006
2017/01/10,0.006
2017/01/11,0.006
2017/01/12,0.007
2017/01/13,0.007
2017/01/14,0.007
2017/01/15,0.007
2017/01/16,0.007
2017/01/17,0.007
2017/01/18,0.007
2017/01/19,0.007
2017/01/20,0.007
2017/01/21,0.007
2017/01/22,0.007
2017/01/23,0.007
2017/01/24,0.007
2017/01/25,0.007
2017/01/26,0.007
2017/01/27,0.007
2017/01/28,0.007
2017/01/29,0.007
2017/01/30,0.008
2017/01/31,0.008
2017/02/01,0.008
2017/02/02,0.008
2017/02/03,0.008
2017/02/04,0.008
2017/02/05,0.008
2017/02/06,0.008
2017/02/07,0.008
2017/02/08,0.008
2017/02/09,0.008
2017/02/10,0.008
2017/02/11,0.008
2017/02/12,0.008
2017/02/13,0.008
2017/02/14,0.009
2017/02/15,0.009
2017/02/16,0.009
2017/02/17,0.009
2017/02/18,0.009
2017/02/19,0.009
2017/02/20,0.009
2017/02/21,0.01
2017/02/22,0.01
2017/02/23,0.01
2017/02/24,0.01
2017/02/25,0.01
2017/02/26,0.01
2017/02/27,0.01
2017/02/28,0.01
2017/03/01,0.011
2017/03/02,0.011
2017/03/03,0.011
2017/03/04,0.011
2017/03/05,0.011
2017/03/06,0.012
2017/03/07,0.012
2017/03/08,0.012
2017/03/09,0.012
2017/03/10,0.012
2017/03/11,0.012
2017/03/12,0.013
2017/03/13,0.013
2017/03/14,0.014
2017/03/15,0.014
2017/03/16,0.015
2017/03/17,0.015
2017/03/18,0.016
2017/03/19,0.017
2017/03/20,0.017
2017/03/21,0.018
2017/03/22,0.019
2017/03/23,0.019
2017/03/24,0.02
2017/03/25,0.021
2017/03/26,0.022
2017/03/27,0.023
2017/03/28,0.024
2017/03/29,0.025
2017/03/30,0.025
2017/03/31,0.026
2017/04/01,0.027
2017/04/02,0.028
2017/04/03,0.028
2017/04/04,0.029
2017/04/05,0.03
2017/04/06,0.03
2017/04/07,0.031
2017/04/08,0.032
2017/04/09,0.032
2017/04/10,0.033
2017/04/11,0.034
2017/04/12,0.034
2017/04/13,0.035
2017/04/14,0.035
2017/04/15,0.035
2017/04/16,0.035
2017/04/17,0.036
2017/04/18,0.036
2017/04/19,0.037
2017/04/20,0.037
2017/04/21,0.038
2017/04/22,0.038
2017/04/23,0.039
2017/04/24,0.039
2017/04/25,0.039
2017/04/26,0.039
2017/04/27,0.039
2017/04/28,0.04
2017/04/29,0.04
2017/04/30,0.041
2017/05/01,0.042
2017/05/02,0.044
2017/05/03,0.045
2017/05/04,0.046
2017/05/05,0.047
2017/05/06,0.049
2017/05/07,0.051
2017/05/08,0.052
2017/05/09,0.053
2017/05/10,0.055
2017/05/11,0.056
2017/05/12,0.058
2017/05/13,0.06
2017/05/14,0.062
2017/05/15,0.064
2017/05/16,0.066
2017/05/17,0.069
2017/05/18,0.071
2017/05/19,0.074
2017/05/20,0.077
2017/05/21,0.08
2017/05/22,0.084
2017/05/23,0.09
2017/05/24,0.097
2017/05/25,0.104
2017/05/26,0.11
2017/05/27,0.114
2017/05/28,0.119
2017/05/29,0.125
2017/05/30,0.134
2017/05/31,0.154
2017/06/01,0.161
2017/06/02,0.17
2017/06/03,0.177
2017/06/04,0.186
2017/06/05,0.193
2017/06/06,0.201
2017/06/07,0.21
2017/06/08,0.219
2017/06/09,0.226
2017/06/10,0.233
2017/06/11,0.245
2017/06/12,0.264
2017/06/13,0.274
2017/06/14,0.283
2017/06/15,0.292
2017/06/16,0.299
2017/06/17,0.307
2017/06/18,0.316
2017/06/19,0.323
2017/06/20,0.346
2017/06/21,0.386
2017/06/22,0.405
2017/06/23,0.414
2017/06/24,0.434
2017/06/25,0.444
2017/06/26,0.462
2017/06/27,0.466
2017/06/28,0.486
2017/06/29,0.493
2017/06/30,0.484
2017/07/01,0.486
2017/07/02,0.486
2017/07/03,0.49
2017/07/04,0.491
2017/07/05,0.495
2017/07/06,0.494
2017/07/07,0.492
2017/07/08,0.493
2017/07/09,0.492
2017/07/10,0.489
2017/07/11,0.48
2017/07/12,0.467
2017/07/13,0.462
2017/07/14,0.457
2017/07/15,0.453
2017/07/16,0.446
2017/07/17,0.441
2017/07/18,0.439
2017/07/19,0.436
2017/07/20,0.416
2017/07/21,0.38
2017/07/22,0.362
2017/07/23,0.352
2017/07/24,0.333
2017/07/25,0.326
2017/07/26,0.311
2017/07/27,0.308
2017/07/28,0.288
2017/07/29,0.277
2017/07/30,0.27
2017/07/31,0.264
2017/08/01,0.261
2017/08/02,0.256
2017/08/03,0.251
2017/08/04,0.244
2017/08/05,0.241
2017/08/06,0.239
2017/08/07,0.237
2017/08/08,0.238
2017/08/09,0.241
2017/08/10,0.244
2017/08/11,0.246
2017/08/12,0.248
2017/08/13,0.249
2017/08/14,0.25
2017/08/15,0.253
2017/08/16,0.275
2017/08/17,0.281
2017/08/18,0.295
2017/08/19,0.299
2017/08/20,0.299
2017/08/21,0.3
2017/08/22,0.3
2017/08/23,0.301
2017/08/24,0.3
2017/08/25,0.301
2017/08/26,0.304
2017/08/27,0.306
2017/08/28,0.31
2017/08/29,0.319
2017/08/30,0.326
2017/08/31,0.342
2017/09/01,0.352
2017/09/02,0.367
2017/09/03,0.372
2017/09/04,0.377
2017/09/05,0.382
2017/09/06,0.39
2017/09/07,0.398
2017/09/08,0.406
2017/09/09,0.408
2017/09/10,0.411
2017/09/11,0.411
2017/09/12,0.415
2017/09/13,0.418
2017/09/14,0.418
2017/09/15,0.402
2017/09/16,0.401
2017/09/17,0.389
2017/09/18,0.387
2017/09/19,0.389
2017/09/20,0.399
2017/09/21,0.4
2017/09/22,0.401
2017/09/23,0.402
2017/09/24,0.407
2017/09/25,0.408
2017/09/26,0.411
2017/09/27,0.415
2017/09/28,0.41
2017/09/29,0.406
2017/09/30,0.394
2017/10/01,0.39
2017/10/02,0.379
2017/10/03,0.379
2017/10/04,0.38
2017/10/05,0.379
2017/10/06,0.375
2017/10/07,0.368
2017/10/08,0.363
2017/10/09,0.363
2017/10/10,0.362
2017/10/11,0.379
2017/10/12,0.378
2017/10/13,0.38
2017/10/14,0.384
2017/10/15,0.386
2017/10/16,0.38
2017/10/17,0.376
2017/10/18,0.372
2017/10/19,0.367
2017/10/20,0.357
2017/10/21,0.352
2017/10/22,0.347
2017/10/23,0.341
2017/10/24,0.333
2017/10/25,0.327
2017/10/26,0.321
2017/10/27,0.307
2017/10/28,0.296
2017/10/29,0.286
2017/10/30,0.273
2017/10/31,0.261
2017/11/01,0.256
2017/11/02,0.252
2017/11/03,0.245
2017/11/04,0.237
2017/11/05,0.228
2017/11/06,0.222
2017/11/07,0.216
2017/11/08,0.213
2017/11/09,0.208
2017/11/10,0.187
2017/11/11,0.182
2017/11/12,0.175
2017/11/13,0.169
2017/11/14,0.163
2017/11/15,0.163
2017/11/16,0.164
2017/11/17,0.165
2017/11/18,0.165
2017/11/19,0.163
2017/11/20,0.167
2017/11/21,0.171
2017/11/22,0.174
2017/11/23,0.175
2017/11/24,0.178
2017/11/25,0.18
2017/11/26,0.19
2017/11/27,0.199
2017/11/28,0.21
2017/11/29,0.22
2017/11/30,0.23
2017/12/01,0.232
2017/12/02,0.234
2017/12/03,0.238
2017/12/04,0.25
2017/12/05,0.272
2017/12/06,0.295
2017/12/07,0.337
2017/12/08,0.374
2017/12/09,0.415
2017/12/10,0.448
2017/12/11,0.471
2017/12/12,0.497
2017/12/13,0.525
2017/12/14,0.56
2017/12/15,0.588
2017/12/16,0.617
2017/12/17,0.641
2017/12/18,0.664
2017/12/19,0.694
2017/12/20,0.732
2017/12/21,0.768
2017/12/22,0.794
2017/12/23,0.817
2017/12/24,0.838
2017/12/25,0.854
2017/12/26,0.867
2017/12/27,0.88
2017/12/28,0.89
2017/12/29,0.902
2017/12/30,0.913
2017/12/31,0.925
2018/01/01,0.938
2018/01/02,0.955
2018/01/03,0.967
2018/01/04,0.975
2018/01/05,1.028
2018/01/06,1.079
2018/01/07,1.124
2018/01/08,1.17
2018/01/09,1.229
2018/01/10,1.339
2018/01/11,1.415
2018/01/12,1.465
2018/01/13,1.515
2018/01/14,1.572
2018/01/15,1.616
2018/01/16,1.65
2018/01/17,1.673
2018/01/18,1.698
2018/01/19,1.714
2018/01/20,1.737
2018/01/21,1.751
2018/01/22,1.761
2018/01/23,1.782
2018/01/24,1.806
2018/01/25,1.831
2018/01/26,1.844
2018/01/27,1.858
2018/01/28,1.875
2018/01/29,1.909
2018/01/30,1.932
2018/01/31,1.955
2018/02/01,1.986
2018/02/02,1.995
2018/02/03,1.994
2018/02/04,1.945
2018/02/05,1.872
2018/02/06,1.804
2018/02/07,1.739
2018/02/08,1.665
2018/02/09,1.552
2018/02/10,1.469
2018/02/11,1.406
2018/02/12,1.336
2018/02/13,1.267
2018/02/14,1.21
2018/02/15,1.169
2018/02/16,1.144
2018/02/17,1.11
2018/02/18,1.08
2018/02/19,1.037
2018/02/20,1.016
2018/02/21,0.999
2018/02/22,0.971
2018/02/23,0.947
2018/02/24,0.923
2018/02/25,0.91
2018/02/26,0.896
2018/02/27,0.88
2018/02/28,0.856
2018/03/01,0.836
2018/03/02,0.82
2018/03/03,0.785
2018/03/04,0.771
2018/03/05,0.76
2018/03/06,0.749
2018/03/07,0.743
2018/03/08,0.739
2018/03/09,0.729
2018/03/10,0.719
2018/03/11,0.708
2018/03/12,0.7
2018/03/13,0.69
2018/03/14,0.682
2018/03/15,0.67
2018/03/16,0.658
2018/03/17,0.643
2018/03/18,0.625
2018/03/19,0.606
2018/03/20,0.585
2018/03/21,0.571
2018/03/22,0.558
2018/03/23,0.544
2018/03/24,0.533
2018/03/25,0.52
2018/03/26,0.507
2018/03/27,0.495
2018/03/28,0.483
2018/03/29,0.468
2018/03/30,0.445
2018/03/31,0.428
2018/04/01,0.405
2018/04/02,0.39
2018/04/03,0.372
2018/04/04,0.354
2018/04/05,0.343
2018/04/06,0.329
2018/04/07,0.316
2018/04/08,0.304
2018/04/09,0.295
2018/04/10,0.288
2018/04/11,0.277
2018/04/12,0.272
2018/04/13,0.269
2018/04/14,0.265
2018/04/15,0.261
2018/04/16,0.259
2018/04/17,0.258
2018/04/18,0.259
2018/04/19,0.258
2018/04/20,0.257
2018/04/21,0.253
2018/04/22,0.252
2018/04/23,0.251
2018/04/24,0.253
2018/04/25,0.254
2018/04/26,0.257
2018/04/27,0.261
2018/04/28,0.267
2018/04/29,0.277
2018/04/30,0.287
2018/05/01,0.295
2018/05/02,0.302
2018/05/03,0.311
2018/05/04,0.32
2018/05/05,0.326
2018/05/06,0.333
2018/05/07,0.342
2018/05/08,0.35
2018/05/09,0.359
2018/05/10,0.374
2018/05/11,0.387
2018/05/12,0.393
2018/05/13,0.399
2018/05/14,0.41
2018/05/15,0.422
2018/05/16,0.435
2018/05/17,0.448
2018/05/18,0.458
2018/05/19,0.467
2018/05/20,0.475
2018/05/21,0.485
2018/05/22,0.497
2018/05/23,0.506
2018/05/24,0.509
2018/05/25,0.514
2018/05/26,0.518
2018/05/27,0.517
2018/05/28,0.52
2018/05/29,0.522
2018/05/30,0.525
2018/05/31,0.536
2018/06/01,0.544
2018/06/02,0.543
2018/06/03,0.544
2018/06/04,0.548
2018/06/05,0.549
2018/06/06,0.557
2018/06/07,0.558
2018/06/08,0.558
2018/06/09,0.548
2018/06/10,0.538
2018/06/11,0.535
2018/06/12,0.529
2018/06/13,0.519
2018/06/14,0.509
2018/06/15,0.502
2018/06/16,0.495
2018/06/17,0.482
2018/06/18,0.472
2018/06/19,0.464
2018/06/20,0.454
2018/06/21,0.442
2018/06/22,0.442
2018/06/23,0.433
2018/06/24,0.427
2018/06/25,0.421
2018/06/26,0.416
2018/06/27,0.405
2018/06/28,0.394
2018/06/29,0.381
2018/06/30,0.404
2018/07/01,0.46
2018/07/02,0.629
2018/07/03,0.725
2018/07/04,0.809
2018/07/05,0.869
2018/07/06,0.961
2018/07/07,1.042
2018/07/08,1.063
2018/07/09,1.078
2018/07/10,1.083
2018/07/11,1.092
2018/07/12,1.116
2018/07/13,1.146
2018/07/14,1.218
2018/07/15,1.321
2018/07/16,1.319
2018/07/17,1.322
2018/07/18,1.325
2018/07/19,1.324
2018/07/20,1.327
2018/07/21,1.331
2018/07/22,1.321
2018/07/23,1.324
2018/07/24,1.322
2018/07/25,1.322
2018/07/26,1.322
2018/07/27,1.322
2018/07/28,1.326
2018/07/29,1.325
2018/07/30,1.285
2018/07/31,1.213
2018/08/01,1.043
2018/08/02,0.938
2018/08/03,0.842
2018/08/04,0.774
2018/08/05,0.665
2018/08/06,0.576
2018/08/07,0.568
2018/08/08,0.604
2018/08/09,0.643
2018/08/10,0.653
2018/08/11,0.627
2018/08/12,0.593
2018/08/13,0.518
2018/08/14,0.409
2018/08/15,0.405
2018/08/16,0.4
2018/08/17,0.422
2018/08/18,0.42
2018/08/19,0.413
2018/08/20,0.405
2018/08/21,0.402
2018/08/22,0.405
2018/08/23,0.405
2018/08/24,0.412
2018/08/25,0.409
2018/08/26,0.417
2018/08/27,0.411
2018/08/28,0.41
2018/08/29,0.413
2018/08/30,0.413
2018/08/31,0.406
2018/09/01,0.405
2018/09/02,0.404
2018/09/03,0.402
2018/09/04,0.405
2018/09/05,0.402
2018/09/06,0.38
2018/09/07,0.324
2018/09/08,0.274
2018/09/09,0.25
2018/09/10,0.247
2018/09/11,0.247
2018/09/12,0.244
2018/09/13,0.243
2018/09/14,0.24
2018/09/15,0.238
2018/09/16,0.212
2018/09/17,0.211
2018/09/18,0.212
2018/09/19,0.215
2018/09/20,0.217
2018/09/21,0.212
2018/09/22,0.21
2018/09/23,0.2
2018/09/24,0.206
2018/09/25,0.198
2018/09/26,0.2
2018/09/27,0.203
2018/09/28,0.203
2018/09/29,0.207
2018/09/30,0.208
2018/10/01,0.213
2018/10/02,0.218
2018/10/03,0.218
2018/10/04,0.216
2018/10/05,0.216
2018/10/06,0.214
2018/10/07,0.212
2018/10/08,0.213
2018/10/09,0.213
2018/10/10,0.214
2018/10/11,0.214
2018/10/12,0.216
2018/10/13,0.214
2018/10/14,0.212
2018/10/15,0.211
2018/10/16,0.21
2018/10/17,0.209
2018/10/18,0.206
2018/10/19,0.201
2018/10/20,0.199
2018/10/21,0.194
2018/10/22,0.191
2018/10/23,0.19
2018/10/24,0.185
2018/10/25,0.185
2018/10/26,0.183
2018/10/27,0.179
2018/10/28,0.174
2018/10/29,0.167
2018/10/30,0.164
2018/10/31,0.158
2018/11/01,0.153
2018/11/02,0.153
2018/11/03,0.152
2018/11/04,0.151
2018/11/05,0.154
2018/11/06,0.155
2018/11/07,0.155
2018/11/08,0.157
2018/11/09,0.155
2018/11/10,0.154
2018/11/11,0.151
2018/11/12,0.152
2018/11/13,0.154
2018/11/14,0.155
2018/11/15,0.158
2018/11/16,0.159
2018/11/17,0.159
2018/11/18,0.16
2018/11/19,0.161
2018/11/20,0.161
2018/11/21,0.161
2018/11/22,0.16
2018/11/23,0.157
2018/11/24,0.154
2018/11/25,0.152
2018/11/26,0.151
2018/11/27,0.15
2018/11/28,0.149
2018/11/29,0.15
2018/11/30,0.151
2018/12/01,0.15
2018/12/02,0.149
2018/12/03,0.148
2018/12/04,0.147
2018/12/05,0.145
2018/12/06,0.142
2018/12/07,0.138
2018/12/08,0.133
2018/12/09,0.13
2018/12/10,0.128
2018/12/11,0.126
2018/12/12,0.123
2018/12/13,0.119
2018/12/14,0.116
2018/12/15,0.111
2018/12/16,0.107
2018/12/17,0.104
2018/12/18,0.102
2018/12/19,0.099
2018/12/20,0.097
2018/12/21,0.096
2018/12/22,0.094
2018/12/23,0.093
2018/12/24,0.093
2018/12/25,0.093
2018/12/26,0.093
2018/12/27,0.093
2018/12/28,0.092
2018/12/29,0.089
2018/12/30,0.089
2018/12/31,0.088
2019/01/01,0.086
2019/01/02,0.085
2019/01/03,0.084
2019/01/04,0.084
2019/01/05,0.086
2019/01/06,0.087
2019/01/07,0.088
2019/01/08,0.088
2019/01/09,0.089
2019/01/10,0.09
2019/01/11,0.09
2019/01/12,0.09
2019/01/13,0.089
2019/01/14,0.091
2019/01/15,0.093
2019/01/16,0.094
2019/01/17,0.093
2019/01/18,0.093
2019/01/19,0.093
2019/01/20,0.093
2019/01/21,0.093
2019/01/22,0.093
2019/01/23,0.092
2019/01/24,0.091
2019/01/25,0.09
2019/01/26,0.089
2019/01/27,0.089
2019/01/28,0.088
2019/01/29,0.085
2019/01/30,0.084
2019/01/31,0.084
2019/02/01,0.083
2019/02/02,0.083
2019/02/03,0.082
2019/02/04,0.079
2019/02/05,0.078
2019/02/06,0.077
2019/02/07,0.077
2019/02/08,0.076
2019/02/09,0.076
2019/02/10,0.077
2019/02/11,0.077
2019/02/12,0.078
2019/02/13,0.077
2019/02/14,0.077
2019/02/15,0.078
2019/02/16,0.078
2019/02/17,0.079
2019/02/18,0.081
2019/02/19,0.12
2019/02/20,0.122
2019/02/21,0.122
2019/02/22,0.124
2019/02/23,0.125
2019/02/24,0.127
2019/02/25,0.129
2019/02/26,0.131
2019/02/27,0.133
2019/02/28,0.136
2019/03/01,0.137
2019/03/02,0.137
2019/03/03,0.137
2019/03/04,0.138
2019/03/05,0.139
2019/03/06,0.14
2019/03/07,0.141
2019/03/08,0.142
2019/03/09,0.142
2019/03/10,0.143
2019/03/11,0.143
2019/03/12,0.143
2019/03/13,0.142
2019/03/14,0.142
2019/03/15,0.142
2019/03/16,0.141
2019/03/17,0.14
2019/03/18,0.158
2019/03/19,0.158
2019/03/20,0.156
2019/03/21,0.119
2019/03/22,0.118
2019/03/23,0.117
2019/03/24,0.116
2019/03/25,0.115
2019/03/26,0.114
2019/03/27,0.113
2019/03/28,0.112
2019/03/29,0.111
2019/03/30,0.11
2019/03/31,0.109
2019/04/01,0.109
2019/04/02,0.11
2019/04/03,0.112
2019/04/04,0.113
2019/04/05,0.113
2019/04/06,0.114
2019/04/07,0.114
2019/04/08,0.115
2019/04/09,0.115
2019/04/10,0.117
2019/04/11,0.118
2019/04/12,0.119
2019/04/13,0.119
2019/04/14,0.119
2019/04/15,0.12
2019/04/16,0.121
2019/04/17,0.103
2019/04/18,0.104
2019/04/19,0.104
2019/04/20,0.102
2019/04/21,0.102
2019/04/22,0.102
2019/04/23,0.102
2019/04/24,0.102
2019/04/25,0.101
2019/04/26,0.101
2019/04/27,0.1
2019/04/28,0.099
2019/04/29,0.099
2019/04/30,0.098
2019/05/01,0.098
2019/05/02,0.101
2019/05/03,0.099
2019/05/04,0.097
2019/05/05,0.097
2019/05/06,0.096
2019/05/07,0.097
2019/05/08,0.096
2019/05/09,0.096
2019/05/10,0.094
2019/05/11,0.094
2019/05/12,0.094
2019/05/13,0.095
2019/05/14,0.096
2019/05/15,0.099
2019/05/16,0.105
2019/05/17,0.108
2019/05/18,0.111
2019/05/19,0.113
2019/05/20,0.116
2019/05/21,0.118
2019/05/22,0.121
2019/05/23,0.124
2019/05/24,0.126
2019/05/25,0.128
2019/05/26,0.129
2019/05/27,0.132
2019/05/28,0.135
2019/05/29,0.139
2019/05/30,0.144
2019/05/31,0.147
2019/06/01,0.146
2019/06/02,0.147
2019/06/03,0.15
2019/06/04,0.152
2019/06/05,0.154
2019/06/06,0.155
2019/06/07,0.157
2019/06/08,0.159
2019/06/09,0.16
2019/06/10,0.163
2019/06/11,0.165
2019/06/12,0.165
2019/06/13,0.165
2019/06/14,0.164
2019/06/15,0.162
2019/06/16,0.159
2019/06/17,0.159
2019/06/18,0.159
2019/06/19,0.159
2019/06/20,0.162
2019/06/21,0.16
2019/06/22,0.16
2019/06/23,0.16
