Date,transactionfees3momUSD
2016/11/25,0.003
2016/11/26,0.004
2016/11/27,0.008
2016/11/28,0.013
2016/11/29,0.001
2016/11/30,-0.016
2016/12/01,-0.016
2016/12/02,-0.012
2016/12/03,-0.003
2016/12/04,-0.001
2016/12/05,0
2016/12/06,0
2016/12/07,0.001
2016/12/08,0.164
2016/12/09,0.001
2016/12/10,-0.001
2016/12/11,-0.162
2016/12/12,0
2016/12/13,0
2016/12/14,-0.002
2016/12/15,-0.001
2016/12/16,0
2016/12/17,0
2016/12/18,0
2016/12/19,0.001
2016/12/20,0.001
2016/12/21,0.002
2016/12/22,-0.001
2016/12/23,-0.003
2016/12/24,-0.003
2016/12/25,-0.001
2016/12/26,0
2016/12/27,0.001
2016/12/28,0
2016/12/29,0.002
2016/12/30,0.002
2016/12/31,0
2017/01/01,-0.002
2017/01/02,-0.002
2017/01/03,0.002
2017/01/04,0.003
2017/01/05,0.002
2017/01/06,-0.001
2017/01/07,-0.001
2017/01/08,0
2017/01/09,0.001
2017/01/10,0.002
2017/01/11,0
2017/01/12,-0.001
2017/01/13,-0.002
2017/01/14,-0.001
2017/01/15,0
2017/01/16,0
2017/01/17,0.002
2017/01/18,0.001
2017/01/19,0
2017/01/20,-0.001
2017/01/21,0
2017/01/22,0.001
2017/01/23,0
2017/01/24,0.001
2017/01/25,0
2017/01/26,0
2017/01/27,-0.001
2017/01/28,-0.001
2017/01/29,-0.001
2017/01/30,0
2017/01/31,0
2017/02/01,0.002
2017/02/02,0.001
2017/02/03,0.001
2017/02/04,-0.001
2017/02/05,0
2017/02/06,0
2017/02/07,0.002
2017/02/08,0.001
2017/02/09,0.001
2017/02/10,0
2017/02/11,0
2017/02/12,0.001
2017/02/13,0.003
2017/02/14,0.001
2017/02/15,0.011
2017/02/16,-0.002
2017/02/17,0
2017/02/18,-0.009
2017/02/19,0
2017/02/20,0
2017/02/21,0
2017/02/22,0.003
2017/02/23,0.001
2017/02/24,-0.002
2017/02/25,-0.002
2017/02/26,-0.001
2017/02/27,0.003
2017/02/28,0.002
2017/03/01,0.004
2017/03/02,0.001
2017/03/03,0.001
2017/03/04,-0.001
2017/03/05,0
2017/03/06,0
2017/03/07,-0.001
2017/03/08,-0.001
2017/03/09,-0.001
2017/03/10,0.002
2017/03/11,0.002
2017/03/12,0.003
2017/03/13,0.01
2017/03/14,0.013
2017/03/15,0.008
2017/03/16,0.006
2017/03/17,0.011
2017/03/18,0.002
2017/03/19,-0.005
2017/03/20,-0.008
2017/03/21,0.006
2017/03/22,0.005
2017/03/23,0
2017/03/24,0.006
2017/03/25,0.003
2017/03/26,0.006
2017/03/27,0.003
2017/03/28,0.003
2017/03/29,0.002
2017/03/30,-0.003
2017/03/31,0
2017/04/01,-0.003
2017/04/02,-0.002
2017/04/03,-0.004
2017/04/04,-0.003
2017/04/05,-0.001
2017/04/06,0
2017/04/07,0.001
2017/04/08,-0.004
2017/04/09,-0.001
2017/04/10,0.003
2017/04/11,0.002
2017/04/12,0.011
2017/04/13,-0.001
2017/04/14,0.003
2017/04/15,-0.007
2017/04/16,0.002
2017/04/17,0.003
2017/04/18,0.007
2017/04/19,0.008
2017/04/20,0.001
2017/04/21,0.012
2017/04/22,0.004
2017/04/23,0
2017/04/24,-0.011
2017/04/25,-0.007
2017/04/26,0.002
2017/04/27,0.003
2017/04/28,0.007
2017/04/29,0.01
2017/04/30,0.012
2017/05/01,0.025
2017/05/02,0.025
2017/05/03,0.002
2017/05/04,-0.006
2017/05/05,-0.007
2017/05/06,0.019
2017/05/07,0.023
2017/05/08,0
2017/05/09,-0.002
2017/05/10,-0.009
2017/05/11,0.009
2017/05/12,0.011
2017/05/13,0.007
2017/05/14,0.011
2017/05/15,0.007
2017/05/16,0.014
2017/05/17,0.043
2017/05/18,0.01
2017/05/19,0.016
2017/05/20,0.013
2017/05/21,0.036
2017/05/22,0.049
2017/05/23,0.074
2017/05/24,0.129
2017/05/25,0.063
2017/05/26,-0.007
2017/05/27,-0.09
2017/05/28,-0.024
2017/05/29,0
2017/05/30,0.161
2017/05/31,0.462
2017/06/01,0.07
2017/06/02,-0.01
2017/06/03,-0.383
2017/06/04,0.053
2017/06/05,-0.049
2017/06/06,0.052
2017/06/07,0.01
2017/06/08,0.042
2017/06/09,-0.03
2017/06/10,-0.048
2017/06/11,0.116
2017/06/12,0.334
2017/06/13,0.105
2017/06/14,-0.063
2017/06/15,-0.295
2017/06/16,-0.043
2017/06/17,-0.027
2017/06/18,0.024
2017/06/19,-0.008
2017/06/20,0.489
2017/06/21,1.002
2017/06/22,0.426
2017/06/23,-0.284
2017/06/24,-0.556
2017/06/25,-0.251
2017/06/26,0.162
2017/06/27,-0.497
2017/06/28,0.286
2017/06/29,-0.179
2017/06/30,0.086
2017/07/01,-0.464
2017/07/02,-0.2
2017/07/03,-0.014
2017/07/04,0.018
2017/07/05,0.056
2017/07/06,-0.08
2017/07/07,-0.063
2017/07/08,-0.046
2017/07/09,-0.036
2017/07/10,-0.111
2017/07/11,-0.157
2017/07/12,-0.04
2017/07/13,0.067
2017/07/14,0.024
2017/07/15,-0.008
2017/07/16,-0.089
2017/07/17,-0.023
2017/07/18,0.085
2017/07/19,0.092
2017/07/20,0.028
2017/07/21,-0.017
2017/07/22,-0.021
2017/07/23,0.03
2017/07/24,-0.031
2017/07/25,0.064
2017/07/26,0.013
2017/07/27,-0.029
2017/07/28,-0.083
2017/07/29,-0.072
2017/07/30,-0.037
2017/07/31,-0.044
2017/08/01,0.069
2017/08/02,0.027
2017/08/03,0.041
2017/08/04,-0.071
2017/08/05,-0.012
2017/08/06,0.018
2017/08/07,0.115
2017/08/08,0.084
2017/08/09,0.045
2017/08/10,-0.027
2017/08/11,0.001
2017/08/12,0.033
2017/08/13,-0.008
2017/08/14,-0.046
2017/08/15,-0.051
2017/08/16,0.559
2017/08/17,0.237
2017/08/18,0.421
2017/08/19,-0.465
2017/08/20,-0.213
2017/08/21,-0.42
2017/08/22,-0.087
2017/08/23,-0.008
2017/08/24,0.026
2017/08/25,0.013
2017/08/26,0.052
2017/08/27,-0.008
2017/08/28,0.014
2017/08/29,0.152
2017/08/30,0.126
2017/08/31,0.435
2017/09/01,0.045
2017/09/02,0.256
2017/09/03,-0.396
2017/09/04,-0.167
2017/09/05,-0.248
2017/09/06,0.173
2017/09/07,0.195
2017/09/08,0.106
2017/09/09,-0.169
2017/09/10,-0.171
2017/09/11,-0.205
2017/09/12,0.041
2017/09/13,-0.024
2017/09/14,-0.047
2017/09/15,-0.047
2017/09/16,0.105
2017/09/17,0.051
2017/09/18,-0.023
2017/09/19,-0.128
2017/09/20,0.255
2017/09/21,-0.036
2017/09/22,-0.032
2017/09/23,-0.246
2017/09/24,0.163
2017/09/25,0.068
2017/09/26,0.035
2017/09/27,-0.041
2017/09/28,-0.022
2017/09/29,-0.072
2017/09/30,-0.028
2017/10/01,0.037
2017/10/02,0.052
2017/10/03,-0.037
2017/10/04,-0.012
2017/10/05,0.041
2017/10/06,0.069
2017/10/07,-0.032
2017/10/08,-0.015
2017/10/09,-0.061
2017/10/10,0.022
2017/10/11,0.446
2017/10/12,0.005
2017/10/13,0.051
2017/10/14,-0.412
2017/10/15,0.035
2017/10/16,-0.128
2017/10/17,-0.202
2017/10/18,-0.197
2017/10/19,-0.103
2017/10/20,0.068
2017/10/21,-0.046
2017/10/22,-0.044
2017/10/23,-0.111
2017/10/24,0.072
2017/10/25,0.053
2017/10/26,0.01
2017/10/27,-0.22
2017/10/28,-0.187
2017/10/29,-0.175
2017/10/30,0
2017/10/31,0
2017/11/01,0.213
2017/11/02,0.201
2017/11/03,0.169
2017/11/04,-0.054
2017/11/05,-0.058
2017/11/06,-0.012
2017/11/07,0.039
2017/11/08,0.095
2017/11/09,0.065
2017/11/10,0
2017/11/11,-0.057
2017/11/12,-0.009
2017/11/13,0.022
2017/11/14,0.05
2017/11/15,0.044
2017/11/16,0.017
2017/11/17,0.012
2017/11/18,-0.07
2017/11/19,-0.021
2017/11/20,0.01
2017/11/21,0.068
2017/11/22,0.03
2017/11/23,0.017
2017/11/24,0.002
2017/11/25,-0.004
2017/11/26,0.031
2017/11/27,0.033
2017/11/28,0.071
2017/11/29,0.016
2017/11/30,-0.008
2017/12/01,-0.015
2017/12/02,-0.062
2017/12/03,-0.006
2017/12/04,0.235
2017/12/05,0.535
2017/12/06,0.581
2017/12/07,0.919
2017/12/08,0.576
2017/12/09,0.581
2017/12/10,-0.251
2017/12/11,-0.502
2017/12/12,-0.435
2017/12/13,-0.144
2017/12/14,0.424
2017/12/15,0.075
2017/12/16,0.077
2017/12/17,-0.327
2017/12/18,-0.21
2017/12/19,-0.011
2017/12/20,0.441
2017/12/21,0.46
2017/12/22,-0.108
2017/12/23,-0.442
2017/12/24,-0.433
2017/12/25,-0.292
2017/12/26,-0.277
2017/12/27,-0.215
2017/12/28,-0.1
2017/12/29,0.002
2017/12/30,-0.076
2017/12/31,0.043
2018/01/01,-0.047
2018/01/02,0.173
2018/01/03,0.225
2018/01/04,0.411
2018/01/05,1.676
2018/01/06,2.07
2018/01/07,1.685
2018/01/08,0.343
2018/01/09,0.037
2018/01/10,1.419
2018/01/11,0.474
2018/01/12,-0.428
2018/01/13,-1.378
2018/01/14,-0.478
2018/01/15,-0.11
2018/01/16,-0.792
2018/01/17,-1.243
2018/01/18,-0.591
2018/01/19,-0.102
2018/01/20,0.481
2018/01/21,-0.439
2018/01/22,-0.613
2018/01/23,-0.502
2018/01/24,0.008
2018/01/25,0.173
2018/01/26,-0.472
2018/01/27,-0.376
2018/01/28,-0.252
2018/01/29,0.565
2018/01/30,0.275
2018/01/31,0.153
2018/02/01,0.088
2018/02/02,-0.195
2018/02/03,-0.297
2018/02/04,-0.75
2018/02/05,-0.366
2018/02/06,-0.335
2018/02/07,-0.128
2018/02/08,0.008
2018/02/09,0.032
2018/02/10,-0.048
2018/02/11,-0.094
2018/02/12,-0.075
2018/02/13,-0.065
2018/02/14,0.071
2018/02/15,0.096
2018/02/16,0.081
2018/02/17,0.088
2018/02/18,0.196
2018/02/19,-0.037
2018/02/20,-0.059
2018/02/21,-0.199
2018/02/22,-0.09
2018/02/23,-0.067
2018/02/24,-0.036
2018/02/25,-0.003
2018/02/26,-0.085
2018/02/27,-0.008
2018/02/28,0.237
2018/03/01,0.085
2018/03/02,0.137
2018/03/03,-0.254
2018/03/04,0.013
2018/03/05,-0.126
2018/03/06,-0.048
2018/03/07,-0.127
2018/03/08,-0.147
2018/03/09,-0.075
2018/03/10,-0.122
2018/03/11,-0.162
2018/03/12,0.013
2018/03/13,-0.097
2018/03/14,-0.002
2018/03/15,-0.179
2018/03/16,0.002
2018/03/17,-0.107
2018/03/18,-0.092
2018/03/19,-0.103
2018/03/20,0.004
2018/03/21,0.091
2018/03/22,0.089
2018/03/23,0.036
2018/03/24,-0.027
2018/03/25,-0.046
2018/03/26,-0.001
2018/03/27,-0.047
2018/03/28,-0.045
2018/03/29,-0.071
2018/03/30,-0.072
2018/03/31,-0.093
2018/04/01,-0.1
2018/04/02,-0.016
2018/04/03,0.013
2018/04/04,0
2018/04/05,0.067
2018/04/06,-0.004
2018/04/07,-0.002
2018/04/08,-0.078
2018/04/09,0.001
2018/04/10,0.032
2018/04/11,0.037
2018/04/12,0.043
2018/04/13,0.099
2018/04/14,0.035
2018/04/15,0
2018/04/16,-0.048
2018/04/17,-0.012
2018/04/18,0.063
2018/04/19,0.04
2018/04/20,0.065
2018/04/21,-0.027
2018/04/22,0
2018/04/23,-0.002
2018/04/24,0.122
2018/04/25,0.07
2018/04/26,0.057
2018/04/27,0.02
2018/04/28,0.086
2018/04/29,0.126
2018/04/30,0.073
2018/05/01,-0.043
2018/05/02,-0.084
2018/05/03,0.001
2018/05/04,0.017
2018/05/05,0.029
2018/05/06,-0.059
2018/05/07,-0.01
2018/05/08,0.014
2018/05/09,0.026
2018/05/10,0.233
2018/05/11,0.157
2018/05/12,-0.041
2018/05/13,-0.169
2018/05/14,-0.012
2018/05/15,0.201
2018/05/16,0.136
2018/05/17,0.064
2018/05/18,-0.015
2018/05/19,-0.072
2018/05/20,-0.108
2018/05/21,-0.008
2018/05/22,0.092
2018/05/23,0.023
2018/05/24,-0.082
2018/05/25,-0.127
2018/05/26,-0.109
2018/05/27,-0.115
2018/05/28,0.028
2018/05/29,0.085
2018/05/30,0.191
2018/05/31,0.199
2018/06/01,0.114
2018/06/02,-0.135
2018/06/03,-0.292
2018/06/04,-0.115
2018/06/05,0.022
2018/06/06,0.203
2018/06/07,-0.056
2018/06/08,-0.026
2018/06/09,-0.304
2018/06/10,-0.177
2018/06/11,-0.134
2018/06/12,-0.029
2018/06/13,-0.025
2018/06/14,0.013
2018/06/15,0.079
2018/06/16,0.153
2018/06/17,-0.096
2018/06/18,-0.156
2018/06/19,-0.131
2018/06/20,0.048
2018/06/21,0.056
2018/06/22,0.246
2018/06/23,-0.047
2018/06/24,0.051
2018/06/25,-0.273
2018/06/26,-0.003
2018/06/27,-0.127
2018/06/28,-0.072
2018/06/29,-0.017
2018/06/30,1.202
2018/07/01,2.139
2018/07/02,5.305
2018/07/03,1.894
2018/07/04,0.722
2018/07/05,-3.244
2018/07/06,0.101
2018/07/07,-0.153
2018/07/08,-1.216
2018/07/09,-2.605
2018/07/10,-2.448
2018/07/11,-0.495
2018/07/12,0.235
2018/07/13,0.709
2018/07/14,1.928
2018/07/15,2.437
2018/07/16,-0.801
2018/07/17,-2.153
2018/07/18,-3.164
2018/07/19,-0.106
2018/07/20,0.034
2018/07/21,0.12
2018/07/22,-0.026
2018/07/23,-0.043
2018/07/24,-0.155
2018/07/25,0.015
2018/07/26,-0.082
2018/07/27,-0.069
2018/07/28,0.073
2018/07/29,-0.059
2018/07/30,-0.006
2018/07/31,-0.13
2018/08/01,0.218
2018/08/02,-0.03
2018/08/03,-0.023
2018/08/04,-0.186
2018/08/05,-0.026
2018/08/06,0.061
2018/08/07,0.622
2018/08/08,1.712
2018/08/09,1.41
2018/08/10,0.031
2018/08/11,-1.618
2018/08/12,-1.477
2018/08/13,-0.649
2018/08/14,-0.017
2018/08/15,0.08
2018/08/16,-0.023
2018/08/17,0.727
2018/08/18,-0.048
2018/08/19,-0.016
2018/08/20,-0.777
2018/08/21,-0.04
2018/08/22,0.226
2018/08/23,0.095
2018/08/24,0.316
2018/08/25,-0.26
2018/08/26,0.18
2018/08/27,-0.329
2018/08/28,0.017
2018/08/29,-0.17
2018/08/30,0.049
2018/08/31,0.039
2018/09/01,-0.124
2018/09/02,-0.052
2018/09/03,-0.047
2018/09/04,0.065
2018/09/05,-0.005
2018/09/06,0.025
2018/09/07,-0.03
2018/09/08,0.005
2018/09/09,-0.045
2018/09/10,-0.038
2018/09/11,0.017
2018/09/12,0.009
2018/09/13,0.034
2018/09/14,-0.012
2018/09/15,0.015
2018/09/16,-0.014
2018/09/17,0.007
2018/09/18,0.045
2018/09/19,0.112
2018/09/20,0.039
2018/09/21,0.067
2018/09/22,-0.074
2018/09/23,-0.018
2018/09/24,0.047
2018/09/25,-0.002
2018/09/26,0.042
2018/09/27,-0.087
2018/09/28,0.068
2018/09/29,0.112
2018/09/30,0.006
2018/10/01,0.016
2018/10/02,-0.044
2018/10/03,-0.079
2018/10/04,-0.12
2018/10/05,-0.14
2018/10/06,-0.065
2018/10/07,-0.035
2018/10/08,0.02
2018/10/09,0.055
2018/10/10,0.054
2018/10/11,-0.014
2018/10/12,0.051
2018/10/13,-0.07
2018/10/14,-0.051
2018/10/15,-0.063
2018/10/16,0.003
2018/10/17,0.023
2018/10/18,-0.02
2018/10/19,0.012
2018/10/20,0.002
2018/10/21,0.003
2018/10/22,0.002
2018/10/23,0.008
2018/10/24,0.045
2018/10/25,0.063
2018/10/26,0.028
2018/10/27,-0.037
2018/10/28,-0.072
2018/10/29,-0.038
2018/10/30,-0.007
2018/10/31,0.009
2018/11/01,-0.003
2018/11/02,0.026
2018/11/03,0.015
2018/11/04,0.004
2018/11/05,0.018
2018/11/06,0.024
2018/11/07,0.041
2018/11/08,0.031
2018/11/09,-0.023
2018/11/10,-0.052
2018/11/11,-0.101
2018/11/12,0.006
2018/11/13,0.051
2018/11/14,0.086
2018/11/15,0.035
2018/11/16,-0.005
2018/11/17,-0.055
2018/11/18,-0.032
2018/11/19,-0.013
2018/11/20,0.004
2018/11/21,-0.046
2018/11/22,-0.044
2018/11/23,-0.029
2018/11/24,-0.008
2018/11/25,-0.007
2018/11/26,-0.011
2018/11/27,-0.022
2018/11/28,0.011
2018/11/29,0.053
2018/11/30,0.08
2018/12/01,0.008
2018/12/02,-0.035
2018/12/03,-0.049
2018/12/04,-0.01
2018/12/05,-0.005
2018/12/06,-0.037
2018/12/07,-0.044
2018/12/08,-0.059
2018/12/09,-0.022
2018/12/10,-0.008
2018/12/11,0.007
2018/12/12,-0.001
2018/12/13,0.002
2018/12/14,0.025
2018/12/15,-0.011
2018/12/16,-0.017
2018/12/17,-0.027
2018/12/18,0.062
2018/12/19,0.026
2018/12/20,0.018
2018/12/21,-0.034
2018/12/22,-0.005
2018/12/23,0.006
2018/12/24,0.025
2018/12/25,0.033
2018/12/26,0.033
2018/12/27,-0.028
2018/12/28,-0.028
2018/12/29,-0.037
2018/12/30,0.093
2018/12/31,0.008
2019/01/01,0.01
2019/01/02,-0.082
2019/01/03,-0.004
2019/01/04,0.008
2019/01/05,0.066
2019/01/06,0.012
2019/01/07,-0.006
2019/01/08,-0.068
2019/01/09,-0.014
2019/01/10,-0.009
2019/01/11,-0.008
2019/01/12,-0.012
2019/01/13,-0.018
2019/01/14,0.029
2019/01/15,0.031
2019/01/16,0.037
2019/01/17,-0.03
2019/01/18,-0.016
2019/01/19,-0.029
2019/01/20,-0.008
2019/01/21,-0.012
2019/01/22,0.019
2019/01/23,0.007
2019/01/24,0.008
2019/01/25,-0.02
2019/01/26,-0.008
2019/01/27,-0.016
2019/01/28,-0.005
2019/01/29,-0.007
2019/01/30,0.004
2019/01/31,0.012
2019/02/01,0.016
2019/02/02,0.001
2019/02/03,-0.017
2019/02/04,-0.008
2019/02/05,0.001
2019/02/06,0.004
2019/02/07,0.005
2019/02/08,0.007
2019/02/09,0.015
2019/02/10,0.011
2019/02/11,0.014
2019/02/12,0.004
2019/02/13,0.004
2019/02/14,0.011
2019/02/15,0.019
2019/02/16,0.008
2019/02/17,-0.001
2019/02/18,0.029
2019/02/19,1.138
2019/02/20,0.027
2019/02/21,-0.015
2019/02/22,-1.117
2019/02/23,-0.005
2019/02/24,0.012
2019/02/25,0.008
2019/02/26,0.008
2019/02/27,-0.012
2019/02/28,0.011
2019/03/01,-0.032
2019/03/02,-0.03
2019/03/03,-0.048
2019/03/04,-0.01
2019/03/05,0.003
2019/03/06,0.009
2019/03/07,0.011
2019/03/08,0.004
2019/03/09,-0.009
2019/03/10,-0.011
2019/03/11,-0.011
2019/03/12,-0.005
2019/03/13,-0.008
2019/03/14,-0.013
2019/03/15,-0.003
2019/03/16,-0.004
2019/03/17,0.013
2019/03/18,0.542
2019/03/19,0.017
2019/03/20,-0.002
2019/03/21,-0.497
2019/03/22,0.006
2019/03/23,-0.001
2019/03/24,-0.04
2019/03/25,-0.009
2019/03/26,0.012
2019/03/27,0.024
2019/03/28,0.003
2019/03/29,0.01
2019/03/30,-0.029
2019/03/31,-0.009
2019/04/01,-0.006
2019/04/02,0.032
2019/04/03,0.066
2019/04/04,0.019
2019/04/05,-0.011
2019/04/06,-0.05
2019/04/07,-0.016
2019/04/08,0.018
2019/04/09,0.005
2019/04/10,0.041
2019/04/11,-0.015
2019/04/12,-0.011
2019/04/13,-0.056
2019/04/14,-0.014
2019/04/15,-0.002
2019/04/16,0.014
2019/04/17,0.013
2019/04/18,0.017
2019/04/19,-0.01
2019/04/20,-0.032
2019/04/21,-0.028
2019/04/22,-0.007
2019/04/23,0.019
2019/04/24,0.008
2019/04/25,-0.009
2019/04/26,0.003
2019/04/27,-0.018
2019/04/28,-0.003
2019/04/29,-0.02
2019/04/30,0.001
2019/05/01,0.006
2019/05/02,0.123
2019/05/03,0.019
2019/05/04,0.003
2019/05/05,-0.117
2019/05/06,0
2019/05/07,0.044
2019/05/08,0.016
2019/05/09,-0.002
2019/05/10,-0.025
2019/05/11,-0.006
2019/05/12,0.006
2019/05/13,0.02
2019/05/14,0.04
2019/05/15,0.084
2019/05/16,0.141
2019/05/17,0.086
2019/05/18,-0.001
2019/05/19,-0.099
2019/05/20,-0.054
2019/05/21,-0.036
2019/05/22,0.024
2019/05/23,-0.007
2019/05/24,0.02
