Date,activeaddresses90trx
2016/06/08,1.261
2016/06/09,1.251
2016/06/10,1.241
2016/06/11,1.23
2016/06/12,1.219
2016/06/13,1.209
2016/06/14,1.199
2016/06/15,1.189
2016/06/16,1.179
2016/06/17,1.17
2016/06/18,1.161
2016/06/19,1.153
2016/06/20,1.145
2016/06/21,1.137
2016/06/22,1.129
2016/06/23,1.121
2016/06/24,1.113
2016/06/25,1.104
2016/06/26,1.095
2016/06/27,1.086
2016/06/28,1.077
2016/06/29,1.068
2016/06/30,1.059
2016/07/01,1.049
2016/07/02,1.04
2016/07/03,1.03
2016/07/04,1.02
2016/07/05,1.01
2016/07/06,1
2016/07/07,0.99
2016/07/08,0.98
2016/07/09,0.97
2016/07/10,0.96
2016/07/11,0.95
2016/07/12,0.939
2016/07/13,0.929
2016/07/14,0.919
2016/07/15,0.908
2016/07/16,0.898
2016/07/17,0.887
2016/07/18,0.876
2016/07/19,0.866
2016/07/20,0.857
2016/07/21,0.847
2016/07/22,0.838
2016/07/23,0.829
2016/07/24,0.821
2016/07/25,0.814
2016/07/26,0.807
2016/07/27,0.802
2016/07/28,0.796
2016/07/29,0.791
2016/07/30,0.785
2016/07/31,0.779
2016/08/01,0.774
2016/08/02,0.768
2016/08/03,0.762
2016/08/04,0.756
2016/08/05,0.75
2016/08/06,0.744
2016/08/07,0.738
2016/08/08,0.731
2016/08/09,0.725
2016/08/10,0.718
2016/08/11,0.712
2016/08/12,0.706
2016/08/13,0.699
2016/08/14,0.692
2016/08/15,0.685
2016/08/16,0.679
2016/08/17,0.672
2016/08/18,0.665
2016/08/19,0.658
2016/08/20,0.651
2016/08/21,0.644
2016/08/22,0.637
2016/08/23,0.63
2016/08/24,0.623
2016/08/25,0.616
2016/08/26,0.609
2016/08/27,0.602
2016/08/28,0.595
2016/08/29,0.589
2016/08/30,0.582
2016/08/31,0.575
2016/09/01,0.569
2016/09/02,0.562
2016/09/03,0.556
2016/09/04,0.55
2016/09/05,0.544
2016/09/06,0.537
2016/09/07,0.531
2016/09/08,0.525
2016/09/09,0.519
2016/09/10,0.513
2016/09/11,0.507
2016/09/12,0.501
2016/09/13,0.495
2016/09/14,0.489
2016/09/15,0.483
2016/09/16,0.477
2016/09/17,0.472
2016/09/18,0.466
2016/09/19,0.46
2016/09/20,0.455
2016/09/21,0.45
2016/09/22,0.444
2016/09/23,0.439
2016/09/24,0.433
2016/09/25,0.428
2016/09/26,0.422
2016/09/27,0.416
2016/09/28,0.41
2016/09/29,0.404
2016/09/30,0.398
2016/10/01,0.392
2016/10/02,0.387
2016/10/03,0.381
2016/10/04,0.375
2016/10/05,0.369
2016/10/06,0.362
2016/10/07,0.356
2016/10/08,0.35
2016/10/09,0.344
2016/10/10,0.338
2016/10/11,0.332
2016/10/12,0.326
2016/10/13,0.319
2016/10/14,0.312
2016/10/15,0.305
2016/10/16,0.298
2016/10/17,0.29
2016/10/18,0.284
2016/10/19,0.277
2016/10/20,0.27
2016/10/21,0.264
2016/10/22,0.258
2016/10/23,0.253
2016/10/24,0.247
2016/10/25,0.241
2016/10/26,0.236
2016/10/27,0.231
2016/10/28,0.226
2016/10/29,0.221
2016/10/30,0.215
2016/10/31,0.211
2016/11/01,0.206
2016/11/02,0.201
2016/11/03,0.197
2016/11/04,0.192
2016/11/05,0.188
2016/11/06,0.183
2016/11/07,0.178
2016/11/08,0.173
2016/11/09,0.169
2016/11/10,0.164
2016/11/11,0.16
2016/11/12,0.155
2016/11/13,0.151
2016/11/14,0.146
2016/11/15,0.142
2016/11/16,0.138
2016/11/17,0.133
2016/11/18,0.129
2016/11/19,0.125
2016/11/20,0.12
2016/11/21,0.116
2016/11/22,0.112
2016/11/23,0.11
2016/11/24,0.107
2016/11/25,0.105
2016/11/26,0.102
2016/11/27,0.099
2016/11/28,0.096
2016/11/29,0.094
2016/11/30,0.091
2016/12/01,0.087
2016/12/02,0.084
2016/12/03,0.081
2016/12/04,0.078
2016/12/05,0.075
2016/12/06,0.072
2016/12/07,0.069
2016/12/08,0.066
2016/12/09,0.063
2016/12/10,0.059
2016/12/11,0.056
2016/12/12,0.053
2016/12/13,0.05
2016/12/14,0.047
2016/12/15,0.044
2016/12/16,0.041
2016/12/17,0.038
2016/12/18,0.034
2016/12/19,0.031
2016/12/20,0.029
2016/12/21,0.026
2016/12/22,0.023
2016/12/23,0.021
2016/12/24,0.019
2016/12/25,0.016
2016/12/26,0.013
2016/12/27,0.011
2016/12/28,0.008
2016/12/29,0.006
2016/12/30,0.003
2016/12/31,0
2017/01/01,-0.002
2017/01/02,-0.005
2017/01/03,-0.007
2017/01/04,-0.01
2017/01/05,-0.012
2017/01/06,-0.014
2017/01/07,-0.015
2017/01/08,-0.017
2017/01/09,-0.019
2017/01/10,-0.02
2017/01/11,-0.022
2017/01/12,-0.023
2017/01/13,-0.024
2017/01/14,-0.026
2017/01/15,-0.027
2017/01/16,-0.028
2017/01/17,-0.03
2017/01/18,-0.031
2017/01/19,-0.032
2017/01/20,-0.033
2017/01/21,-0.034
2017/01/22,-0.035
2017/01/23,-0.036
2017/01/24,-0.036
2017/01/25,-0.037
2017/01/26,-0.038
2017/01/27,-0.039
2017/01/28,-0.04
2017/01/29,-0.041
2017/01/30,-0.041
2017/01/31,-0.042
2017/02/01,-0.043
2017/02/02,-0.044
2017/02/03,-0.044
2017/02/04,-0.045
2017/02/05,-0.046
2017/02/06,-0.046
2017/02/07,-0.046
2017/02/08,-0.047
2017/02/09,-0.047
2017/02/10,-0.047
2017/02/11,-0.047
2017/02/12,-0.047
2017/02/13,-0.047
2017/02/14,-0.047
2017/02/15,-0.046
2017/02/16,-0.045
2017/02/17,-0.044
2017/02/18,-0.044
2017/02/19,-0.043
2017/02/20,-0.041
2017/02/21,-0.04
2017/02/22,-0.039
2017/02/23,-0.038
2017/02/24,-0.036
2017/02/25,-0.034
2017/02/26,-0.033
2017/02/27,-0.031
2017/02/28,-0.029
2017/03/01,-0.026
2017/03/02,-0.023
2017/03/03,-0.019
2017/03/04,-0.015
2017/03/05,-0.011
2017/03/06,-0.006
2017/03/07,-0.002
2017/03/08,0.003
2017/03/09,0.008
2017/03/10,0.013
2017/03/11,0.018
2017/03/12,0.024
2017/03/13,0.03
2017/03/14,0.037
2017/03/15,0.045
2017/03/16,0.054
2017/03/17,0.064
2017/03/18,0.075
2017/03/19,0.086
2017/03/20,0.097
2017/03/21,0.108
2017/03/22,0.12
2017/03/23,0.131
2017/03/24,0.143
2017/03/25,0.155
2017/03/26,0.167
2017/03/27,0.179
2017/03/28,0.19
2017/03/29,0.202
2017/03/30,0.214
2017/03/31,0.227
2017/04/01,0.24
2017/04/02,0.252
2017/04/03,0.265
2017/04/04,0.278
2017/04/05,0.291
2017/04/06,0.304
2017/04/07,0.316
2017/04/08,0.328
2017/04/09,0.339
2017/04/10,0.349
2017/04/11,0.36
2017/04/12,0.369
2017/04/13,0.379
2017/04/14,0.387
2017/04/15,0.396
2017/04/16,0.404
2017/04/17,0.411
2017/04/18,0.418
2017/04/19,0.424
2017/04/20,0.431
2017/04/21,0.437
2017/04/22,0.443
2017/04/23,0.448
2017/04/24,0.453
2017/04/25,0.457
2017/04/26,0.462
2017/04/27,0.467
2017/04/28,0.473
2017/04/29,0.478
2017/04/30,0.483
2017/05/01,0.489
2017/05/02,0.495
2017/05/03,0.501
2017/05/04,0.507
2017/05/05,0.514
2017/05/06,0.52
2017/05/07,0.527
2017/05/08,0.535
2017/05/09,0.542
2017/05/10,0.55
2017/05/11,0.558
2017/05/12,0.565
2017/05/13,0.572
2017/05/14,0.579
2017/05/15,0.586
2017/05/16,0.593
2017/05/17,0.6
2017/05/18,0.608
2017/05/19,0.616
2017/05/20,0.624
2017/05/21,0.632
2017/05/22,0.642
2017/05/23,0.652
2017/05/24,0.663
2017/05/25,0.676
2017/05/26,0.688
2017/05/27,0.7
2017/05/28,0.712
2017/05/29,0.724
2017/05/30,0.736
2017/05/31,0.748
2017/06/01,0.761
2017/06/02,0.774
2017/06/03,0.787
2017/06/04,0.8
2017/06/05,0.813
2017/06/06,0.827
2017/06/07,0.84
2017/06/08,0.853
2017/06/09,0.867
2017/06/10,0.881
2017/06/11,0.896
2017/06/12,0.913
2017/06/13,0.931
2017/06/14,0.95
2017/06/15,0.969
2017/06/16,0.988
2017/06/17,1.007
2017/06/18,1.025
2017/06/19,1.044
2017/06/20,1.062
2017/06/21,1.08
2017/06/22,1.098
2017/06/23,1.116
2017/06/24,1.134
2017/06/25,1.15
2017/06/26,1.167
2017/06/27,1.183
2017/06/28,1.198
2017/06/29,1.213
2017/06/30,1.226
2017/07/01,1.239
2017/07/02,1.25
2017/07/03,1.26
2017/07/04,1.271
2017/07/05,1.28
2017/07/06,1.287
2017/07/07,1.295
2017/07/08,1.301
2017/07/09,1.306
2017/07/10,1.31
2017/07/11,1.313
2017/07/12,1.316
2017/07/13,1.318
2017/07/14,1.318
2017/07/15,1.317
2017/07/16,1.316
2017/07/17,1.313
2017/07/18,1.31
2017/07/19,1.306
2017/07/20,1.302
2017/07/21,1.297
2017/07/22,1.291
2017/07/23,1.285
2017/07/24,1.278
2017/07/25,1.27
2017/07/26,1.262
2017/07/27,1.254
2017/07/28,1.244
2017/07/29,1.235
2017/07/30,1.224
2017/07/31,1.214
2017/08/01,1.203
2017/08/02,1.192
2017/08/03,1.181
2017/08/04,1.169
2017/08/05,1.158
2017/08/06,1.147
2017/08/07,1.135
2017/08/08,1.125
2017/08/09,1.114
2017/08/10,1.105
2017/08/11,1.096
2017/08/12,1.087
2017/08/13,1.079
2017/08/14,1.072
2017/08/15,1.065
2017/08/16,1.06
2017/08/17,1.055
2017/08/18,1.051
2017/08/19,1.047
2017/08/20,1.043
2017/08/21,1.039
2017/08/22,1.035
2017/08/23,1.032
2017/08/24,1.028
2017/08/25,1.024
2017/08/26,1.019
2017/08/27,1.014
2017/08/28,1.009
2017/08/29,1.004
2017/08/30,1
2017/08/31,0.996
2017/09/01,0.992
2017/09/02,0.988
2017/09/03,0.983
2017/09/04,0.979
2017/09/05,0.975
2017/09/06,0.972
2017/09/07,0.969
2017/09/08,0.966
2017/09/09,0.963
2017/09/10,0.959
2017/09/11,0.955
2017/09/12,0.952
2017/09/13,0.947
2017/09/14,0.943
2017/09/15,0.94
2017/09/16,0.936
2017/09/17,0.931
2017/09/18,0.926
2017/09/19,0.921
2017/09/20,0.915
2017/09/21,0.909
2017/09/22,0.902
2017/09/23,0.894
2017/09/24,0.886
2017/09/25,0.877
2017/09/26,0.869
2017/09/27,0.859
2017/09/28,0.85
2017/09/29,0.841
2017/09/30,0.831
2017/10/01,0.821
2017/10/02,0.811
2017/10/03,0.801
2017/10/04,0.791
2017/10/05,0.781
2017/10/06,0.77
2017/10/07,0.76
2017/10/08,0.749
2017/10/09,0.738
2017/10/10,0.728
2017/10/11,0.718
2017/10/12,0.708
2017/10/13,0.698
2017/10/14,0.689
2017/10/15,0.679
2017/10/16,0.67
2017/10/17,0.661
2017/10/18,0.652
2017/10/19,0.644
2017/10/20,0.636
2017/10/21,0.628
2017/10/22,0.62
2017/10/23,0.613
2017/10/24,0.606
2017/10/25,0.599
2017/10/26,0.592
2017/10/27,0.585
2017/10/28,0.577
2017/10/29,0.567
2017/10/30,0.556
2017/10/31,0.546
2017/11/01,0.536
2017/11/02,0.527
2017/11/03,0.519
2017/11/04,0.512
2017/11/05,0.504
2017/11/06,0.496
2017/11/07,0.489
2017/11/08,0.482
2017/11/09,0.476
2017/11/10,0.471
2017/11/11,0.465
2017/11/12,0.46
2017/11/13,0.455
2017/11/14,0.45
2017/11/15,0.447
2017/11/16,0.443
2017/11/17,0.44
2017/11/18,0.437
2017/11/19,0.435
2017/11/20,0.433
2017/11/21,0.431
2017/11/22,0.43
2017/11/23,0.429
2017/11/24,0.428
2017/11/25,0.428
2017/11/26,0.427
2017/11/27,0.428
2017/11/28,0.429
2017/11/29,0.431
2017/11/30,0.433
2017/12/01,0.436
2017/12/02,0.44
2017/12/03,0.443
2017/12/04,0.448
2017/12/05,0.452
2017/12/06,0.459
2017/12/07,0.465
2017/12/08,0.471
2017/12/09,0.478
2017/12/10,0.485
2017/12/11,0.492
2017/12/12,0.501
2017/12/13,0.51
2017/12/14,0.52
2017/12/15,0.532
2017/12/16,0.543
2017/12/17,0.555
2017/12/18,0.568
2017/12/19,0.583
2017/12/20,0.598
2017/12/21,0.615
2017/12/22,0.632
2017/12/23,0.65
2017/12/24,0.666
2017/12/25,0.682
2017/12/26,0.697
2017/12/27,0.712
2017/12/28,0.726
2017/12/29,0.742
2017/12/30,0.758
2017/12/31,0.774
2018/01/01,0.789
2018/01/02,0.804
2018/01/03,0.821
2018/01/04,0.839
2018/01/05,0.858
2018/01/06,0.877
2018/01/07,0.896
2018/01/08,0.914
2018/01/09,0.933
2018/01/10,0.952
2018/01/11,0.97
2018/01/12,0.988
2018/01/13,1.005
2018/01/14,1.021
2018/01/15,1.036
2018/01/16,1.051
2018/01/17,1.066
2018/01/18,1.08
2018/01/19,1.093
2018/01/20,1.104
2018/01/21,1.113
2018/01/22,1.121
2018/01/23,1.128
2018/01/24,1.133
2018/01/25,1.135
2018/01/26,1.137
2018/01/27,1.137
2018/01/28,1.136
2018/01/29,1.134
2018/01/30,1.131
2018/01/31,1.127
2018/02/01,1.123
2018/02/02,1.118
2018/02/03,1.112
2018/02/04,1.105
2018/02/05,1.098
2018/02/06,1.089
2018/02/07,1.081
2018/02/08,1.071
2018/02/09,1.06
2018/02/10,1.049
2018/02/11,1.037
2018/02/12,1.025
2018/02/13,1.012
2018/02/14,0.999
2018/02/15,0.986
2018/02/16,0.972
2018/02/17,0.958
2018/02/18,0.943
2018/02/19,0.929
2018/02/20,0.914
2018/02/21,0.899
2018/02/22,0.885
2018/02/23,0.87
2018/02/24,0.855
2018/02/25,0.839
2018/02/26,0.823
2018/02/27,0.808
2018/02/28,0.792
2018/03/01,0.777
2018/03/02,0.761
2018/03/03,0.745
2018/03/04,0.729
2018/03/05,0.714
2018/03/06,0.698
2018/03/07,0.683
2018/03/08,0.667
2018/03/09,0.652
2018/03/10,0.637
2018/03/11,0.622
2018/03/12,0.606
2018/03/13,0.591
2018/03/14,0.577
2018/03/15,0.562
2018/03/16,0.547
2018/03/17,0.533
2018/03/18,0.518
2018/03/19,0.504
2018/03/20,0.49
2018/03/21,0.476
2018/03/22,0.462
2018/03/23,0.449
2018/03/24,0.436
2018/03/25,0.423
2018/03/26,0.41
2018/03/27,0.397
2018/03/28,0.384
2018/03/29,0.371
2018/03/30,0.359
2018/03/31,0.346
2018/04/01,0.334
2018/04/02,0.322
2018/04/03,0.31
2018/04/04,0.298
2018/04/05,0.286
2018/04/06,0.275
2018/04/07,0.264
2018/04/08,0.253
2018/04/09,0.242
2018/04/10,0.232
2018/04/11,0.222
2018/04/12,0.212
2018/04/13,0.202
2018/04/14,0.192
2018/04/15,0.183
2018/04/16,0.174
2018/04/17,0.165
2018/04/18,0.156
2018/04/19,0.148
2018/04/20,0.14
2018/04/21,0.132
2018/04/22,0.125
2018/04/23,0.118
2018/04/24,0.112
2018/04/25,0.106
2018/04/26,0.1
2018/04/27,0.094
2018/04/28,0.088
2018/04/29,0.083
2018/04/30,0.078
2018/05/01,0.073
2018/05/02,0.068
2018/05/03,0.063
2018/05/04,0.06
2018/05/05,0.056
2018/05/06,0.053
2018/05/07,0.05
2018/05/08,0.047
2018/05/09,0.044
2018/05/10,0.042
2018/05/11,0.04
2018/05/12,0.038
2018/05/13,0.036
2018/05/14,0.035
2018/05/15,0.034
2018/05/16,0.032
2018/05/17,0.032
2018/05/18,0.031
2018/05/19,0.031
2018/05/20,0.03
2018/05/21,0.03
2018/05/22,0.03
2018/05/23,0.03
2018/05/24,0.031
2018/05/25,0.031
2018/05/26,0.031
2018/05/27,0.032
2018/05/28,0.033
2018/05/29,0.033
2018/05/30,0.034
2018/05/31,0.035
2018/06/01,0.036
2018/06/02,0.037
2018/06/03,0.038
2018/06/04,0.039
2018/06/05,0.039
2018/06/06,0.04
2018/06/07,0.041
2018/06/08,0.041
2018/06/09,0.041
2018/06/10,0.04
2018/06/11,0.038
2018/06/12,0.037
2018/06/13,0.035
2018/06/14,0.034
2018/06/15,0.033
2018/06/16,0.031
2018/06/17,0.03
2018/06/18,0.028
2018/06/19,0.027
2018/06/20,0.026
2018/06/21,0.024
2018/06/22,0.023
2018/06/23,0.022
2018/06/24,0.02
2018/06/25,0.019
2018/06/26,0.018
2018/06/27,0.017
2018/06/28,0.016
2018/06/29,0.016
2018/06/30,0.014
2018/07/01,0.013
2018/07/02,0.011
2018/07/03,0.008
2018/07/04,0.006
2018/07/05,0.003
2018/07/06,0
2018/07/07,-0.004
2018/07/08,-0.007
2018/07/09,-0.011
2018/07/10,-0.014
2018/07/11,-0.018
2018/07/12,-0.021
2018/07/13,-0.025
2018/07/14,-0.029
2018/07/15,-0.033
2018/07/16,-0.037
2018/07/17,-0.041
2018/07/18,-0.044
2018/07/19,-0.047
2018/07/20,-0.05
2018/07/21,-0.053
2018/07/22,-0.056
2018/07/23,-0.058
2018/07/24,-0.06
2018/07/25,-0.062
2018/07/26,-0.063
2018/07/27,-0.065
2018/07/28,-0.066
2018/07/29,-0.067
2018/07/30,-0.067
2018/07/31,-0.068
2018/08/01,-0.068
2018/08/02,-0.068
2018/08/03,-0.068
2018/08/04,-0.068
2018/08/05,-0.068
2018/08/06,-0.068
2018/08/07,-0.068
2018/08/08,-0.069
2018/08/09,-0.069
2018/08/10,-0.07
2018/08/11,-0.072
2018/08/12,-0.075
2018/08/13,-0.078
2018/08/14,-0.081
2018/08/15,-0.083
2018/08/16,-0.085
2018/08/17,-0.087
2018/08/18,-0.09
2018/08/19,-0.092
2018/08/20,-0.094
2018/08/21,-0.095
2018/08/22,-0.097
2018/08/23,-0.099
2018/08/24,-0.101
2018/08/25,-0.103
2018/08/26,-0.104
2018/08/27,-0.106
2018/08/28,-0.107
2018/08/29,-0.109
2018/08/30,-0.111
2018/08/31,-0.112
2018/09/01,-0.114
2018/09/02,-0.115
2018/09/03,-0.116
2018/09/04,-0.117
2018/09/05,-0.118
2018/09/06,-0.119
2018/09/07,-0.12
2018/09/08,-0.121
2018/09/09,-0.122
2018/09/10,-0.123
2018/09/11,-0.124
2018/09/12,-0.125
2018/09/13,-0.126
2018/09/14,-0.127
2018/09/15,-0.129
2018/09/16,-0.13
2018/09/17,-0.132
2018/09/18,-0.134
2018/09/19,-0.135
2018/09/20,-0.137
2018/09/21,-0.139
2018/09/22,-0.141
2018/09/23,-0.143
2018/09/24,-0.145
2018/09/25,-0.147
2018/09/26,-0.149
2018/09/27,-0.152
2018/09/28,-0.154
2018/09/29,-0.156
2018/09/30,-0.159
2018/10/01,-0.161
2018/10/02,-0.163
2018/10/03,-0.166
2018/10/04,-0.168
2018/10/05,-0.17
2018/10/06,-0.172
2018/10/07,-0.173
2018/10/08,-0.175
2018/10/09,-0.177
2018/10/10,-0.178
2018/10/11,-0.18
2018/10/12,-0.181
2018/10/13,-0.183
2018/10/14,-0.184
2018/10/15,-0.185
2018/10/16,-0.186
2018/10/17,-0.187
2018/10/18,-0.188
2018/10/19,-0.189
2018/10/20,-0.19
2018/10/21,-0.19
2018/10/22,-0.191
2018/10/23,-0.191
2018/10/24,-0.192
2018/10/25,-0.192
2018/10/26,-0.192
2018/10/27,-0.192
2018/10/28,-0.192
2018/10/29,-0.192
2018/10/30,-0.192
2018/10/31,-0.192
2018/11/01,-0.192
2018/11/02,-0.192
2018/11/03,-0.191
2018/11/04,-0.191
2018/11/05,-0.191
2018/11/06,-0.191
2018/11/07,-0.191
2018/11/08,-0.19
2018/11/09,-0.19
2018/11/10,-0.19
2018/11/11,-0.19
2018/11/12,-0.189
2018/11/13,-0.189
2018/11/14,-0.189
2018/11/15,-0.188
2018/11/16,-0.188
2018/11/17,-0.188
2018/11/18,-0.187
2018/11/19,-0.187
2018/11/20,-0.187
2018/11/21,-0.186
2018/11/22,-0.186
2018/11/23,-0.185
2018/11/24,-0.185
2018/11/25,-0.185
2018/11/26,-0.184
2018/11/27,-0.184
2018/11/28,-0.184
2018/11/29,-0.184
2018/11/30,-0.184
2018/12/01,-0.183
2018/12/02,-0.183
2018/12/03,-0.183
2018/12/04,-0.183
2018/12/05,-0.183
2018/12/06,-0.183
2018/12/07,-0.183
2018/12/08,-0.183
2018/12/09,-0.183
2018/12/10,-0.183
2018/12/11,-0.182
2018/12/12,-0.182
2018/12/13,-0.182
2018/12/14,-0.182
2018/12/15,-0.182
2018/12/16,-0.181
2018/12/17,-0.181
2018/12/18,-0.181
2018/12/19,-0.18
2018/12/20,-0.18
2018/12/21,-0.18
2018/12/22,-0.179
2018/12/23,-0.179
2018/12/24,-0.178
2018/12/25,-0.178
2018/12/26,-0.178
2018/12/27,-0.177
2018/12/28,-0.177
2018/12/29,-0.176
2018/12/30,-0.176
2018/12/31,-0.175
2019/01/01,-0.175
2019/01/02,-0.175
2019/01/03,-0.174
2019/01/04,-0.174
2019/01/05,-0.173
2019/01/06,-0.173
2019/01/07,-0.172
2019/01/08,-0.172
2019/01/09,-0.171
2019/01/10,-0.171
2019/01/11,-0.17
2019/01/12,-0.169
2019/01/13,-0.169
2019/01/14,-0.168
2019/01/15,-0.168
2019/01/16,-0.167
2019/01/17,-0.167
2019/01/18,-0.166
2019/01/19,-0.166
2019/01/20,-0.165
2019/01/21,-0.165
2019/01/22,-0.165
2019/01/23,-0.164
2019/01/24,-0.164
2019/01/25,-0.164
2019/01/26,-0.164
2019/01/27,-0.164
2019/01/28,-0.163
2019/01/29,-0.163
2019/01/30,-0.163
2019/01/31,-0.163
2019/02/01,-0.163
2019/02/02,-0.163
2019/02/03,-0.163
2019/02/04,-0.163
2019/02/05,-0.164
2019/02/06,-0.164
2019/02/07,-0.165
2019/02/08,-0.166
2019/02/09,-0.167
2019/02/10,-0.168
2019/02/11,-0.169
2019/02/12,-0.171
2019/02/13,-0.172
2019/02/14,-0.173
2019/02/15,-0.174
2019/02/16,-0.176
2019/02/17,-0.177
2019/02/18,-0.178
2019/02/19,-0.179
2019/02/20,-0.18
2019/02/21,-0.181
2019/02/22,-0.182
2019/02/23,-0.183
2019/02/24,-0.183
2019/02/25,-0.184
2019/02/26,-0.185
2019/02/27,-0.185
2019/02/28,-0.186
2019/03/01,-0.186
2019/03/02,-0.186
2019/03/03,-0.187
2019/03/04,-0.187
2019/03/05,-0.187
2019/03/06,-0.187
2019/03/07,-0.186
2019/03/08,-0.186
2019/03/09,-0.185
2019/03/10,-0.185
2019/03/11,-0.185
2019/03/12,-0.184
2019/03/13,-0.183
2019/03/14,-0.182
2019/03/15,-0.182
2019/03/16,-0.181
2019/03/17,-0.18
2019/03/18,-0.179
2019/03/19,-0.178
2019/03/20,-0.177
2019/03/21,-0.175
2019/03/22,-0.174
2019/03/23,-0.172
2019/03/24,-0.17
2019/03/25,-0.169
2019/03/26,-0.167
2019/03/27,-0.164
2019/03/28,-0.162
2019/03/29,-0.16
2019/03/30,-0.157
2019/03/31,-0.155
2019/04/01,-0.152
2019/04/02,-0.148
2019/04/03,-0.145
2019/04/04,-0.141
2019/04/05,-0.137
2019/04/06,-0.134
2019/04/07,-0.13
2019/04/08,-0.126
2019/04/09,-0.122
2019/04/10,-0.118
2019/04/11,-0.114
2019/04/12,-0.11
2019/04/13,-0.105
2019/04/14,-0.101
2019/04/15,-0.097
2019/04/16,-0.093
2019/04/17,-0.089
2019/04/18,-0.085
2019/04/19,-0.08
2019/04/20,-0.076
2019/04/21,-0.071
2019/04/22,-0.067
2019/04/23,-0.062
2019/04/24,-0.057
2019/04/25,-0.052
2019/04/26,-0.047
2019/04/27,-0.043
2019/04/28,-0.039
2019/04/29,-0.035
2019/04/30,-0.031
2019/05/01,-0.026
2019/05/02,-0.023
2019/05/03,-0.019
2019/05/04,-0.015
2019/05/05,-0.012
2019/05/06,-0.008
2019/05/07,-0.005
2019/05/08,-0.002
2019/05/09,0.002
2019/05/10,0.005
2019/05/11,0.008
2019/05/12,0.012
2019/05/13,0.015
2019/05/14,0.019
2019/05/15,0.023
2019/05/16,0.027
2019/05/17,0.032
2019/05/18,0.036
2019/05/19,0.041
2019/05/20,0.045
2019/05/21,0.05
2019/05/22,0.055
2019/05/23,0.059
2019/05/24,0.064
2019/05/25,0.069
2019/05/26,0.074
2019/05/27,0.079
2019/05/28,0.084
2019/05/29,0.089
2019/05/30,0.095
2019/05/31,0.1
2019/06/01,0.106
2019/06/02,0.113
2019/06/03,0.119
2019/06/04,0.125
2019/06/05,0.131
2019/06/06,0.137
2019/06/07,0.142
2019/06/08,0.147
2019/06/09,0.152
2019/06/10,0.156
2019/06/11,0.161
2019/06/12,0.165
