Date,mediantransactionvalue90trxUSD
2016/06/08,0.909
2016/06/09,0.899
2016/06/10,0.89
2016/06/11,0.882
2016/06/12,0.873
2016/06/13,0.865
2016/06/14,0.858
2016/06/15,0.853
2016/06/16,0.848
2016/06/17,0.842
2016/06/18,0.835
2016/06/19,0.828
2016/06/20,0.82
2016/06/21,0.812
2016/06/22,0.804
2016/06/23,0.797
2016/06/24,0.789
2016/06/25,0.781
2016/06/26,0.772
2016/06/27,0.764
2016/06/28,0.756
2016/06/29,0.747
2016/06/30,0.737
2016/07/01,0.727
2016/07/02,0.717
2016/07/03,0.707
2016/07/04,0.697
2016/07/05,0.688
2016/07/06,0.678
2016/07/07,0.669
2016/07/08,0.659
2016/07/09,0.649
2016/07/10,0.639
2016/07/11,0.63
2016/07/12,0.62
2016/07/13,0.611
2016/07/14,0.601
2016/07/15,0.591
2016/07/16,0.581
2016/07/17,0.572
2016/07/18,0.562
2016/07/19,0.553
2016/07/20,0.543
2016/07/21,0.533
2016/07/22,0.524
2016/07/23,0.516
2016/07/24,0.507
2016/07/25,0.5
2016/07/26,0.493
2016/07/27,0.486
2016/07/28,0.479
2016/07/29,0.473
2016/07/30,0.466
2016/07/31,0.46
2016/08/01,0.454
2016/08/02,0.448
2016/08/03,0.441
2016/08/04,0.434
2016/08/05,0.428
2016/08/06,0.421
2016/08/07,0.415
2016/08/08,0.408
2016/08/09,0.402
2016/08/10,0.396
2016/08/11,0.39
2016/08/12,0.384
2016/08/13,0.377
2016/08/14,0.37
2016/08/15,0.364
2016/08/16,0.357
2016/08/17,0.349
2016/08/18,0.341
2016/08/19,0.333
2016/08/20,0.324
2016/08/21,0.316
2016/08/22,0.308
2016/08/23,0.299
2016/08/24,0.29
2016/08/25,0.281
2016/08/26,0.271
2016/08/27,0.261
2016/08/28,0.251
2016/08/29,0.242
2016/08/30,0.231
2016/08/31,0.222
2016/09/01,0.212
2016/09/02,0.203
2016/09/03,0.194
2016/09/04,0.184
2016/09/05,0.175
2016/09/06,0.166
2016/09/07,0.157
2016/09/08,0.147
2016/09/09,0.137
2016/09/10,0.127
2016/09/11,0.118
2016/09/12,0.11
2016/09/13,0.102
2016/09/14,0.093
2016/09/15,0.085
2016/09/16,0.076
2016/09/17,0.067
2016/09/18,0.059
2016/09/19,0.051
2016/09/20,0.045
2016/09/21,0.039
2016/09/22,0.033
2016/09/23,0.028
2016/09/24,0.024
2016/09/25,0.02
2016/09/26,0.017
2016/09/27,0.014
2016/09/28,0.012
2016/09/29,0.011
2016/09/30,0.01
2016/10/01,0.009
2016/10/02,0.008
2016/10/03,0.008
2016/10/04,0.007
2016/10/05,0.006
2016/10/06,0.004
2016/10/07,0.003
2016/10/08,0.003
2016/10/09,0.003
2016/10/10,0.003
2016/10/11,0.003
2016/10/12,0.004
2016/10/13,0.003
2016/10/14,0.003
2016/10/15,0.003
2016/10/16,0.004
2016/10/17,0.005
2016/10/18,0.005
2016/10/19,0.006
2016/10/20,0.007
2016/10/21,0.007
2016/10/22,0.008
2016/10/23,0.009
2016/10/24,0.009
2016/10/25,0.009
2016/10/26,0.009
2016/10/27,0.01
2016/10/28,0.011
2016/10/29,0.011
2016/10/30,0.012
2016/10/31,0.013
2016/11/01,0.014
2016/11/02,0.014
2016/11/03,0.014
2016/11/04,0.015
2016/11/05,0.015
2016/11/06,0.016
2016/11/07,0.017
2016/11/08,0.018
2016/11/09,0.019
2016/11/10,0.02
2016/11/11,0.021
2016/11/12,0.022
2016/11/13,0.023
2016/11/14,0.025
2016/11/15,0.026
2016/11/16,0.027
2016/11/17,0.028
2016/11/18,0.029
2016/11/19,0.029
2016/11/20,0.03
2016/11/21,0.031
2016/11/22,0.031
2016/11/23,0.03
2016/11/24,0.028
2016/11/25,0.026
2016/11/26,0.024
2016/11/27,0.021
2016/11/28,0.018
2016/11/29,0.014
2016/11/30,0.01
2016/12/01,0.006
2016/12/02,0.002
2016/12/03,-0.001
2016/12/04,-0.005
2016/12/05,-0.009
2016/12/06,-0.013
2016/12/07,-0.016
2016/12/08,-0.02
2016/12/09,-0.023
2016/12/10,-0.027
2016/12/11,-0.03
2016/12/12,-0.033
2016/12/13,-0.036
2016/12/14,-0.04
2016/12/15,-0.044
2016/12/16,-0.048
2016/12/17,-0.052
2016/12/18,-0.056
2016/12/19,-0.06
2016/12/20,-0.065
2016/12/21,-0.069
2016/12/22,-0.075
2016/12/23,-0.08
2016/12/24,-0.084
2016/12/25,-0.089
2016/12/26,-0.093
2016/12/27,-0.098
2016/12/28,-0.102
2016/12/29,-0.107
2016/12/30,-0.111
2016/12/31,-0.115
2017/01/01,-0.119
2017/01/02,-0.123
2017/01/03,-0.126
2017/01/04,-0.129
2017/01/05,-0.132
2017/01/06,-0.134
2017/01/07,-0.136
2017/01/08,-0.137
2017/01/09,-0.138
2017/01/10,-0.139
2017/01/11,-0.14
2017/01/12,-0.141
2017/01/13,-0.142
2017/01/14,-0.143
2017/01/15,-0.144
2017/01/16,-0.145
2017/01/17,-0.146
2017/01/18,-0.147
2017/01/19,-0.147
2017/01/20,-0.147
2017/01/21,-0.147
2017/01/22,-0.146
2017/01/23,-0.146
2017/01/24,-0.146
2017/01/25,-0.147
2017/01/26,-0.147
2017/01/27,-0.148
2017/01/28,-0.149
2017/01/29,-0.15
2017/01/30,-0.151
2017/01/31,-0.151
2017/02/01,-0.152
2017/02/02,-0.152
2017/02/03,-0.151
2017/02/04,-0.15
2017/02/05,-0.149
2017/02/06,-0.148
2017/02/07,-0.147
2017/02/08,-0.146
2017/02/09,-0.145
2017/02/10,-0.144
2017/02/11,-0.144
2017/02/12,-0.143
2017/02/13,-0.142
2017/02/14,-0.141
2017/02/15,-0.14
2017/02/16,-0.138
2017/02/17,-0.136
2017/02/18,-0.133
2017/02/19,-0.13
2017/02/20,-0.127
2017/02/21,-0.124
2017/02/22,-0.122
2017/02/23,-0.119
2017/02/24,-0.115
2017/02/25,-0.112
2017/02/26,-0.109
2017/02/27,-0.104
2017/02/28,-0.099
2017/03/01,-0.093
2017/03/02,-0.086
2017/03/03,-0.078
2017/03/04,-0.069
2017/03/05,-0.06
2017/03/06,-0.049
2017/03/07,-0.039
2017/03/08,-0.028
2017/03/09,-0.018
2017/03/10,-0.007
2017/03/11,0.005
2017/03/12,0.018
2017/03/13,0.032
2017/03/14,0.047
2017/03/15,0.065
2017/03/16,0.085
2017/03/17,0.108
2017/03/18,0.134
2017/03/19,0.161
2017/03/20,0.191
2017/03/21,0.222
2017/03/22,0.255
2017/03/23,0.287
2017/03/24,0.321
2017/03/25,0.357
2017/03/26,0.393
2017/03/27,0.426
2017/03/28,0.457
2017/03/29,0.488
2017/03/30,0.518
2017/03/31,0.548
2017/04/01,0.577
2017/04/02,0.607
2017/04/03,0.638
2017/04/04,0.669
2017/04/05,0.701
2017/04/06,0.732
2017/04/07,0.76
2017/04/08,0.785
2017/04/09,0.807
2017/04/10,0.828
2017/04/11,0.847
2017/04/12,0.863
2017/04/13,0.879
2017/04/14,0.892
2017/04/15,0.903
2017/04/16,0.912
2017/04/17,0.919
2017/04/18,0.926
2017/04/19,0.932
2017/04/20,0.935
2017/04/21,0.937
2017/04/22,0.938
2017/04/23,0.939
2017/04/24,0.939
2017/04/25,0.938
2017/04/26,0.936
2017/04/27,0.932
2017/04/28,0.929
2017/04/29,0.927
2017/04/30,0.925
2017/05/01,0.924
2017/05/02,0.924
2017/05/03,0.924
2017/05/04,0.926
2017/05/05,0.933
2017/05/06,0.941
2017/05/07,0.953
2017/05/08,0.969
2017/05/09,0.987
2017/05/10,1.005
2017/05/11,1.021
2017/05/12,1.036
2017/05/13,1.049
2017/05/14,1.061
2017/05/15,1.07
2017/05/16,1.079
2017/05/17,1.091
2017/05/18,1.1
2017/05/19,1.111
2017/05/20,1.12
2017/05/21,1.128
2017/05/22,1.138
2017/05/23,1.147
2017/05/24,1.16
2017/05/25,1.174
2017/05/26,1.189
2017/05/27,1.205
2017/05/28,1.217
2017/05/29,1.228
2017/05/30,1.241
2017/05/31,1.263
2017/06/01,1.286
2017/06/02,1.306
2017/06/03,1.325
2017/06/04,1.341
2017/06/05,1.358
2017/06/06,1.374
2017/06/07,1.387
2017/06/08,1.398
2017/06/09,1.408
2017/06/10,1.418
2017/06/11,1.429
2017/06/12,1.448
2017/06/13,1.468
2017/06/14,1.488
2017/06/15,1.508
2017/06/16,1.526
2017/06/17,1.541
2017/06/18,1.553
2017/06/19,1.563
2017/06/20,1.585
2017/06/21,1.616
2017/06/22,1.644
2017/06/23,1.668
2017/06/24,1.689
2017/06/25,1.705
2017/06/26,1.72
2017/06/27,1.729
2017/06/28,1.734
2017/06/29,1.735
2017/06/30,1.732
2017/07/01,1.726
2017/07/02,1.716
2017/07/03,1.703
2017/07/04,1.687
2017/07/05,1.669
2017/07/06,1.648
2017/07/07,1.624
2017/07/08,1.598
2017/07/09,1.57
2017/07/10,1.542
2017/07/11,1.513
2017/07/12,1.482
2017/07/13,1.451
2017/07/14,1.419
2017/07/15,1.388
2017/07/16,1.355
2017/07/17,1.323
2017/07/18,1.291
2017/07/19,1.259
2017/07/20,1.226
2017/07/21,1.194
2017/07/22,1.162
2017/07/23,1.13
2017/07/24,1.098
2017/07/25,1.067
2017/07/26,1.036
2017/07/27,1.006
2017/07/28,0.976
2017/07/29,0.946
2017/07/30,0.917
2017/07/31,0.888
2017/08/01,0.861
2017/08/02,0.834
2017/08/03,0.807
2017/08/04,0.781
2017/08/05,0.755
2017/08/06,0.73
2017/08/07,0.705
2017/08/08,0.681
2017/08/09,0.658
2017/08/10,0.635
2017/08/11,0.613
2017/08/12,0.592
2017/08/13,0.57
2017/08/14,0.549
2017/08/15,0.529
2017/08/16,0.509
2017/08/17,0.49
2017/08/18,0.472
2017/08/19,0.453
2017/08/20,0.436
2017/08/21,0.418
2017/08/22,0.401
2017/08/23,0.384
2017/08/24,0.368
2017/08/25,0.352
2017/08/26,0.336
2017/08/27,0.32
2017/08/28,0.305
2017/08/29,0.29
2017/08/30,0.275
2017/08/31,0.262
2017/09/01,0.249
2017/09/02,0.236
2017/09/03,0.224
2017/09/04,0.211
2017/09/05,0.199
2017/09/06,0.187
2017/09/07,0.175
2017/09/08,0.163
2017/09/09,0.15
2017/09/10,0.137
2017/09/11,0.124
2017/09/12,0.112
2017/09/13,0.1
2017/09/14,0.088
2017/09/15,0.077
2017/09/16,0.066
2017/09/17,0.054
2017/09/18,0.043
2017/09/19,0.032
2017/09/20,0.021
2017/09/21,0.01
2017/09/22,0
2017/09/23,-0.011
2017/09/24,-0.022
2017/09/25,-0.032
2017/09/26,-0.043
2017/09/27,-0.054
2017/09/28,-0.064
2017/09/29,-0.075
2017/09/30,-0.086
2017/10/01,-0.097
2017/10/02,-0.107
2017/10/03,-0.118
2017/10/04,-0.128
2017/10/05,-0.138
2017/10/06,-0.148
2017/10/07,-0.158
2017/10/08,-0.168
2017/10/09,-0.178
2017/10/10,-0.188
2017/10/11,-0.198
2017/10/12,-0.208
2017/10/13,-0.217
2017/10/14,-0.226
2017/10/15,-0.235
2017/10/16,-0.244
2017/10/17,-0.254
2017/10/18,-0.263
2017/10/19,-0.273
2017/10/20,-0.283
2017/10/21,-0.293
2017/10/22,-0.303
2017/10/23,-0.314
2017/10/24,-0.324
2017/10/25,-0.335
2017/10/26,-0.345
2017/10/27,-0.356
2017/10/28,-0.367
2017/10/29,-0.377
2017/10/30,-0.388
2017/10/31,-0.399
2017/11/01,-0.41
2017/11/02,-0.421
2017/11/03,-0.431
2017/11/04,-0.442
2017/11/05,-0.453
2017/11/06,-0.464
2017/11/07,-0.474
2017/11/08,-0.485
2017/11/09,-0.495
2017/11/10,-0.506
2017/11/11,-0.516
2017/11/12,-0.526
2017/11/13,-0.535
2017/11/14,-0.544
2017/11/15,-0.553
2017/11/16,-0.561
2017/11/17,-0.57
2017/11/18,-0.578
2017/11/19,-0.586
2017/11/20,-0.594
2017/11/21,-0.601
2017/11/22,-0.608
2017/11/23,-0.615
2017/11/24,-0.621
2017/11/25,-0.627
2017/11/26,-0.633
2017/11/27,-0.639
2017/11/28,-0.644
2017/11/29,-0.648
2017/11/30,-0.652
2017/12/01,-0.655
2017/12/02,-0.658
2017/12/03,-0.661
2017/12/04,-0.664
2017/12/05,-0.666
2017/12/06,-0.665
2017/12/07,-0.663
2017/12/08,-0.662
2017/12/09,-0.66
2017/12/10,-0.658
2017/12/11,-0.656
2017/12/12,-0.654
2017/12/13,-0.65
2017/12/14,-0.644
2017/12/15,-0.637
2017/12/16,-0.629
2017/12/17,-0.62
2017/12/18,-0.61
2017/12/19,-0.597
2017/12/20,-0.58
2017/12/21,-0.558
2017/12/22,-0.533
2017/12/23,-0.506
2017/12/24,-0.479
2017/12/25,-0.451
2017/12/26,-0.423
2017/12/27,-0.395
2017/12/28,-0.365
2017/12/29,-0.332
2017/12/30,-0.294
2017/12/31,-0.256
2018/01/01,-0.218
2018/01/02,-0.178
2018/01/03,-0.132
2018/01/04,-0.068
2018/01/05,0.005
2018/01/06,0.08
2018/01/07,0.158
2018/01/08,0.237
2018/01/09,0.322
2018/01/10,0.412
2018/01/11,0.504
2018/01/12,0.594
2018/01/13,0.679
2018/01/14,0.759
2018/01/15,0.838
2018/01/16,0.919
2018/01/17,1.001
2018/01/18,1.08
2018/01/19,1.152
2018/01/20,1.215
2018/01/21,1.275
2018/01/22,1.328
2018/01/23,1.375
2018/01/24,1.415
2018/01/25,1.449
2018/01/26,1.477
2018/01/27,1.501
2018/01/28,1.519
2018/01/29,1.534
2018/01/30,1.545
2018/01/31,1.553
2018/02/01,1.561
2018/02/02,1.566
2018/02/03,1.568
2018/02/04,1.565
2018/02/05,1.56
2018/02/06,1.552
2018/02/07,1.541
2018/02/08,1.527
2018/02/09,1.511
2018/02/10,1.492
2018/02/11,1.471
2018/02/12,1.447
2018/02/13,1.422
2018/02/14,1.396
2018/02/15,1.368
2018/02/16,1.34
2018/02/17,1.311
2018/02/18,1.281
2018/02/19,1.25
2018/02/20,1.218
2018/02/21,1.185
2018/02/22,1.152
2018/02/23,1.119
2018/02/24,1.085
2018/02/25,1.051
2018/02/26,1.017
2018/02/27,0.983
2018/02/28,0.949
2018/03/01,0.915
2018/03/02,0.882
2018/03/03,0.849
2018/03/04,0.816
2018/03/05,0.783
2018/03/06,0.75
2018/03/07,0.719
2018/03/08,0.688
2018/03/09,0.657
2018/03/10,0.627
2018/03/11,0.597
2018/03/12,0.567
2018/03/13,0.538
2018/03/14,0.509
2018/03/15,0.481
2018/03/16,0.452
2018/03/17,0.425
2018/03/18,0.397
2018/03/19,0.37
2018/03/20,0.343
2018/03/21,0.317
2018/03/22,0.291
2018/03/23,0.265
2018/03/24,0.241
2018/03/25,0.216
2018/03/26,0.192
2018/03/27,0.168
2018/03/28,0.145
2018/03/29,0.122
2018/03/30,0.1
2018/03/31,0.077
2018/04/01,0.056
2018/04/02,0.034
2018/04/03,0.013
2018/04/04,-0.008
2018/04/05,-0.029
2018/04/06,-0.049
2018/04/07,-0.069
2018/04/08,-0.089
2018/04/09,-0.108
2018/04/10,-0.127
2018/04/11,-0.146
2018/04/12,-0.165
2018/04/13,-0.183
2018/04/14,-0.201
2018/04/15,-0.219
2018/04/16,-0.237
2018/04/17,-0.254
2018/04/18,-0.271
2018/04/19,-0.288
2018/04/20,-0.304
2018/04/21,-0.32
2018/04/22,-0.336
2018/04/23,-0.352
2018/04/24,-0.368
2018/04/25,-0.383
2018/04/26,-0.398
2018/04/27,-0.413
2018/04/28,-0.428
2018/04/29,-0.442
2018/04/30,-0.456
2018/05/01,-0.47
2018/05/02,-0.484
2018/05/03,-0.498
2018/05/04,-0.51
2018/05/05,-0.521
2018/05/06,-0.533
2018/05/07,-0.544
2018/05/08,-0.555
2018/05/09,-0.566
2018/05/10,-0.578
2018/05/11,-0.588
2018/05/12,-0.599
2018/05/13,-0.61
2018/05/14,-0.621
2018/05/15,-0.631
2018/05/16,-0.642
2018/05/17,-0.652
2018/05/18,-0.662
2018/05/19,-0.672
2018/05/20,-0.682
2018/05/21,-0.692
2018/05/22,-0.702
2018/05/23,-0.711
2018/05/24,-0.721
2018/05/25,-0.73
2018/05/26,-0.74
2018/05/27,-0.749
2018/05/28,-0.758
2018/05/29,-0.767
2018/05/30,-0.776
2018/05/31,-0.785
2018/06/01,-0.794
2018/06/02,-0.803
2018/06/03,-0.811
2018/06/04,-0.82
2018/06/05,-0.828
2018/06/06,-0.837
2018/06/07,-0.845
2018/06/08,-0.853
2018/06/09,-0.861
2018/06/10,-0.869
2018/06/11,-0.877
2018/06/12,-0.885
2018/06/13,-0.893
2018/06/14,-0.9
2018/06/15,-0.908
2018/06/16,-0.916
2018/06/17,-0.923
2018/06/18,-0.931
2018/06/19,-0.938
2018/06/20,-0.945
2018/06/21,-0.952
2018/06/22,-0.959
2018/06/23,-0.966
2018/06/24,-0.973
2018/06/25,-0.98
2018/06/26,-0.987
2018/06/27,-0.994
2018/06/28,-1.001
2018/06/29,-1.007
2018/06/30,-1.014
2018/07/01,-1.02
2018/07/02,-1.026
2018/07/03,-1.032
2018/07/04,-1.037
2018/07/05,-1.042
2018/07/06,-1.047
2018/07/07,-1.052
2018/07/08,-1.056
2018/07/09,-1.061
2018/07/10,-1.066
2018/07/11,-1.07
2018/07/12,-1.075
2018/07/13,-1.079
2018/07/14,-1.084
2018/07/15,-1.088
2018/07/16,-1.093
2018/07/17,-1.097
2018/07/18,-1.101
2018/07/19,-1.106
2018/07/20,-1.11
2018/07/21,-1.115
2018/07/22,-1.119
2018/07/23,-1.123
2018/07/24,-1.128
2018/07/25,-1.132
2018/07/26,-1.136
2018/07/27,-1.14
2018/07/28,-1.145
2018/07/29,-1.149
2018/07/30,-1.153
2018/07/31,-1.157
2018/08/01,-1.162
2018/08/02,-1.166
2018/08/03,-1.17
2018/08/04,-1.174
2018/08/05,-1.178
2018/08/06,-1.182
2018/08/07,-1.186
2018/08/08,-1.189
2018/08/09,-1.192
2018/08/10,-1.193
2018/08/11,-1.195
2018/08/12,-1.197
2018/08/13,-1.2
2018/08/14,-1.202
2018/08/15,-1.204
2018/08/16,-1.206
2018/08/17,-1.208
2018/08/18,-1.21
2018/08/19,-1.212
2018/08/20,-1.214
2018/08/21,-1.216
2018/08/22,-1.218
2018/08/23,-1.22
2018/08/24,-1.222
2018/08/25,-1.225
2018/08/26,-1.227
2018/08/27,-1.229
2018/08/28,-1.231
2018/08/29,-1.234
2018/08/30,-1.236
2018/08/31,-1.238
2018/09/01,-1.241
2018/09/02,-1.243
2018/09/03,-1.245
2018/09/04,-1.248
2018/09/05,-1.25
2018/09/06,-1.252
2018/09/07,-1.255
2018/09/08,-1.257
2018/09/09,-1.259
2018/09/10,-1.262
2018/09/11,-1.264
2018/09/12,-1.266
2018/09/13,-1.269
2018/09/14,-1.271
2018/09/15,-1.273
2018/09/16,-1.276
2018/09/17,-1.278
2018/09/18,-1.281
2018/09/19,-1.283
2018/09/20,-1.285
2018/09/21,-1.287
2018/09/22,-1.289
2018/09/23,-1.291
2018/09/24,-1.293
2018/09/25,-1.295
2018/09/26,-1.297
2018/09/27,-1.299
2018/09/28,-1.301
2018/09/29,-1.302
2018/09/30,-1.304
2018/10/01,-1.305
2018/10/02,-1.307
2018/10/03,-1.308
2018/10/04,-1.31
2018/10/05,-1.311
2018/10/06,-1.313
2018/10/07,-1.314
2018/10/08,-1.316
2018/10/09,-1.318
2018/10/10,-1.319
2018/10/11,-1.321
2018/10/12,-1.323
2018/10/13,-1.325
2018/10/14,-1.326
2018/10/15,-1.328
2018/10/16,-1.33
2018/10/17,-1.332
2018/10/18,-1.334
2018/10/19,-1.336
2018/10/20,-1.337
2018/10/21,-1.339
2018/10/22,-1.341
2018/10/23,-1.343
2018/10/24,-1.345
2018/10/25,-1.347
2018/10/26,-1.349
2018/10/27,-1.351
2018/10/28,-1.352
2018/10/29,-1.354
2018/10/30,-1.356
2018/10/31,-1.358
2018/11/01,-1.36
2018/11/02,-1.362
2018/11/03,-1.364
2018/11/04,-1.366
2018/11/05,-1.368
2018/11/06,-1.37
2018/11/07,-1.372
2018/11/08,-1.374
2018/11/09,-1.375
2018/11/10,-1.377
2018/11/11,-1.379
2018/11/12,-1.381
2018/11/13,-1.383
2018/11/14,-1.385
2018/11/15,-1.387
2018/11/16,-1.389
2018/11/17,-1.391
2018/11/18,-1.393
2018/11/19,-1.395
2018/11/20,-1.396
2018/11/21,-1.398
2018/11/22,-1.4
2018/11/23,-1.401
2018/11/24,-1.403
2018/11/25,-1.405
2018/11/26,-1.407
2018/11/27,-1.409
2018/11/28,-1.41
2018/11/29,-1.412
2018/11/30,-1.414
2018/12/01,-1.416
2018/12/02,-1.417
2018/12/03,-1.419
2018/12/04,-1.421
2018/12/05,-1.423
2018/12/06,-1.425
2018/12/07,-1.427
2018/12/08,-1.428
2018/12/09,-1.43
2018/12/10,-1.432
2018/12/11,-1.434
2018/12/12,-1.436
2018/12/13,-1.437
2018/12/14,-1.439
2018/12/15,-1.441
2018/12/16,-1.443
2018/12/17,-1.445
2018/12/18,-1.446
2018/12/19,-1.448
2018/12/20,-1.45
2018/12/21,-1.452
2018/12/22,-1.454
2018/12/23,-1.456
2018/12/24,-1.457
2018/12/25,-1.459
2018/12/26,-1.461
2018/12/27,-1.463
2018/12/28,-1.465
2018/12/29,-1.466
2018/12/30,-1.468
2018/12/31,-1.47
2019/01/01,-1.472
2019/01/02,-1.474
2019/01/03,-1.475
2019/01/04,-1.477
2019/01/05,-1.479
2019/01/06,-1.481
2019/01/07,-1.483
2019/01/08,-1.484
2019/01/09,-1.486
2019/01/10,-1.488
2019/01/11,-1.49
2019/01/12,-1.492
2019/01/13,-1.493
2019/01/14,-1.495
2019/01/15,-1.497
2019/01/16,-1.498
2019/01/17,-1.5
2019/01/18,-1.501
2019/01/19,-1.503
2019/01/20,-1.505
2019/01/21,-1.506
2019/01/22,-1.508
2019/01/23,-1.51
2019/01/24,-1.511
2019/01/25,-1.513
2019/01/26,-1.514
2019/01/27,-1.516
2019/01/28,-1.518
2019/01/29,-1.519
2019/01/30,-1.521
2019/01/31,-1.522
2019/02/01,-1.524
2019/02/02,-1.526
2019/02/03,-1.527
2019/02/04,-1.529
2019/02/05,-1.53
2019/02/06,-1.532
2019/02/07,-1.534
2019/02/08,-1.535
2019/02/09,-1.537
2019/02/10,-1.538
2019/02/11,-1.54
2019/02/12,-1.541
2019/02/13,-1.543
2019/02/14,-1.545
2019/02/15,-1.546
2019/02/16,-1.548
2019/02/17,-1.549
2019/02/18,-1.551
2019/02/19,-1.552
2019/02/20,-1.554
2019/02/21,-1.556
2019/02/22,-1.557
2019/02/23,-1.559
2019/02/24,-1.56
2019/02/25,-1.562
2019/02/26,-1.563
2019/02/27,-1.565
2019/02/28,-1.566
2019/03/01,-1.568
2019/03/02,-1.569
2019/03/03,-1.571
2019/03/04,-1.572
2019/03/05,-1.574
2019/03/06,-1.575
2019/03/07,-1.577
2019/03/08,-1.578
2019/03/09,-1.58
2019/03/10,-1.581
2019/03/11,-1.583
2019/03/12,-1.584
2019/03/13,-1.586
2019/03/14,-1.587
2019/03/15,-1.589
2019/03/16,-1.59
2019/03/17,-1.592
2019/03/18,-1.593
2019/03/19,-1.595
2019/03/20,-1.596
2019/03/21,-1.598
2019/03/22,-1.599
2019/03/23,-1.6
2019/03/24,-1.602
2019/03/25,-1.603
2019/03/26,-1.605
2019/03/27,-1.606
2019/03/28,-1.608
2019/03/29,-1.609
2019/03/30,-1.61
2019/03/31,-1.612
2019/04/01,-1.613
2019/04/02,-1.615
2019/04/03,-1.616
2019/04/04,-1.617
2019/04/05,-1.619
2019/04/06,-1.62
2019/04/07,-1.622
2019/04/08,-1.623
2019/04/09,-1.624
2019/04/10,-1.625
2019/04/11,-1.626
2019/04/12,-1.628
2019/04/13,-1.629
2019/04/14,-1.63
2019/04/15,-1.631
2019/04/16,-1.632
2019/04/17,-1.633
2019/04/18,-1.634
2019/04/19,-1.635
2019/04/20,-1.636
2019/04/21,-1.637
2019/04/22,-1.638
2019/04/23,-1.639
2019/04/24,-1.64
2019/04/25,-1.641
2019/04/26,-1.642
2019/04/27,-1.643
2019/04/28,-1.644
2019/04/29,-1.645
2019/04/30,-1.647
2019/05/01,-1.648
2019/05/02,-1.649
2019/05/03,-1.65
2019/05/04,-1.651
2019/05/05,-1.652
2019/05/06,-1.653
2019/05/07,-1.654
2019/05/08,-1.655
2019/05/09,-1.656
2019/05/10,-1.657
2019/05/11,-1.658
2019/05/12,-1.659
2019/05/13,-1.66
2019/05/14,-1.661
2019/05/15,-1.662
2019/05/16,-1.663
2019/05/17,-1.664
2019/05/18,-1.665
2019/05/19,-1.666
