Date,median_transaction_fee90wmaUSD
2019/06/23,0.079
2019/06/24,0.08
2019/06/25,0.083
2019/06/26,0.084
2019/06/27,0.086
2019/06/28,0.089
2019/06/29,0.09
2019/06/30,0.091
2019/07/01,0.094
2019/07/02,0.095
2019/07/03,0.096
2019/07/04,0.095
2019/07/05,0.097
2019/07/06,0.097
2019/07/07,0.097
2019/07/08,0.099
2019/07/09,0.099
2019/07/10,0.098
2019/07/11,0.101
2019/07/12,0.101
2019/07/13,0.1
2019/07/14,0.1
2019/07/15,0.1
2019/07/16,0.101
2019/07/17,0.102
2019/07/18,0.102
2019/07/19,0.103
2019/07/20,0.102
2019/07/21,0.101
2019/07/22,0.1
2019/07/23,0.1
2019/07/24,0.101
2019/07/25,0.103
2019/07/26,0.102
2019/07/27,0.101
2019/07/28,0.1
2019/07/29,0.099
2019/07/30,0.098
2019/07/31,0.097
2019/08/01,0.098
2019/08/02,0.098
2019/08/03,0.1
2019/08/04,0.099
2019/08/05,0.098
2019/08/06,0.097
2019/08/07,0.096
2019/08/08,0.095
2019/08/09,0.094
2019/08/10,0.093
2019/08/11,0.092
2019/08/12,0.091
2019/08/13,0.09
2019/08/14,0.089
2019/08/15,0.088
2019/08/16,0.087
2019/08/17,0.086
2019/08/18,0.085
2019/08/19,0.084
2019/08/20,0.084
2019/08/21,0.083
2019/08/22,0.083
2019/08/23,0.083
2019/08/24,0.082
2019/08/25,0.082
2019/08/26,0.082
2019/08/27,0.081
2019/08/28,0.081
2019/08/29,0.081
2019/08/30,0.08
2019/08/31,0.08
2019/09/01,0.079
2019/09/02,0.079
2019/09/03,0.079
2019/09/04,0.078
2019/09/05,0.078
2019/09/06,0.078
2019/09/07,0.078
2019/09/08,0.079
2019/09/09,0.079
2019/09/10,0.08
2019/09/11,0.081
2019/09/12,0.082
2019/09/13,0.083
2019/09/14,0.084
2019/09/15,0.085
2019/09/16,0.086
2019/09/17,0.088
2019/09/18,0.09
2019/09/19,0.092
2019/09/20,0.094
2019/09/21,0.095
2019/09/22,0.096
2019/09/23,0.098
2019/09/24,0.099
2019/09/25,0.1
2019/09/26,0.101
2019/09/27,0.102
2019/09/28,0.103
2019/09/29,0.103
2019/09/30,0.104
2019/10/01,0.103
2019/10/02,0.103
2019/10/03,0.103
2019/10/04,0.102
2019/10/05,0.102
2019/10/06,0.101
2019/10/07,0.101
2019/10/08,0.1
2019/10/09,0.1
2019/10/10,0.1
2019/10/11,0.099
2019/10/12,0.098
2019/10/13,0.098
2019/10/14,0.098
2019/10/15,0.097
2019/10/16,0.097
2019/10/17,0.096
2019/10/18,0.096
2019/10/19,0.095
2019/10/20,0.094
2019/10/21,0.094
2019/10/22,0.094
2019/10/23,0.094
2019/10/24,0.093
2019/10/25,0.093
2019/10/26,0.093
2019/10/27,0.093
2019/10/28,0.092
2019/10/29,0.092
2019/10/30,0.092
2019/10/31,0.092
2019/11/01,0.092
2019/11/02,0.091
2019/11/03,0.091
2019/11/04,0.091
2019/11/05,0.09
2019/11/06,0.09
2019/11/07,0.09
2019/11/08,0.089
2019/11/09,0.089
2019/11/10,0.088
2019/11/11,0.088
2019/11/12,0.088
2019/11/13,0.087
2019/11/14,0.087
2019/11/15,0.086
2019/11/16,0.086
2019/11/17,0.085
2019/11/18,0.085
2019/11/19,0.084
2019/11/20,0.084
2019/11/21,0.084
2019/11/22,0.084
2019/11/23,0.083
2019/11/24,0.082
2019/11/25,0.082
2019/11/26,0.082
2019/11/27,0.081
2019/11/28,0.081
2019/11/29,0.08
2019/11/30,0.079
2019/12/01,0.079
2019/12/02,0.078
2019/12/03,0.077
2019/12/04,0.077
2019/12/05,0.076
2019/12/06,0.075
2019/12/07,0.074
2019/12/08,0.073
2019/12/09,0.072
2019/12/10,0.071
2019/12/11,0.07
2019/12/12,0.069
2019/12/13,0.068
2019/12/14,0.067
2019/12/15,0.066
2019/12/16,0.066
2019/12/17,0.065
2019/12/18,0.065
2019/12/19,0.064
2019/12/20,0.064
2019/12/21,0.063
2019/12/22,0.062
2019/12/23,0.062
2019/12/24,0.061
2019/12/25,0.06
2019/12/26,0.059
2019/12/27,0.059
2019/12/28,0.058
2019/12/29,0.058
2019/12/30,0.057
2019/12/31,0.057
2020/01/01,0.056
2020/01/02,0.055
2020/01/03,0.055
2020/01/04,0.054
2020/01/05,0.053
2020/01/06,0.053
2020/01/07,0.052
2020/01/08,0.052
2020/01/09,0.051
2020/01/10,0.051
2020/01/11,0.051
2020/01/12,0.05
2020/01/13,0.05
2020/01/14,0.05
2020/01/15,0.049
2020/01/16,0.049
2020/01/17,0.049
2020/01/18,0.048
2020/01/19,0.048
2020/01/20,0.048
2020/01/21,0.047
2020/01/22,0.047
2020/01/23,0.046
2020/01/24,0.046
2020/01/25,0.045
2020/01/26,0.044
2020/01/27,0.044
2020/01/28,0.043
2020/01/29,0.043
2020/01/30,0.043
2020/01/31,0.042
2020/02/01,0.042
2020/02/02,0.042
2020/02/03,0.041
2020/02/04,0.041
2020/02/05,0.042
2020/02/06,0.042
2020/02/07,0.043
2020/02/08,0.043
2020/02/09,0.043
2020/02/10,0.044
2020/02/11,0.044
2020/02/12,0.045
2020/02/13,0.046
2020/02/14,0.046
2020/02/15,0.047
2020/02/16,0.048
2020/02/17,0.049
2020/02/18,0.049
2020/02/19,0.05
2020/02/20,0.051
2020/02/21,0.051
2020/02/22,0.051
2020/02/23,0.052
2020/02/24,0.052
2020/02/25,0.053
2020/02/26,0.054
2020/02/27,0.054
2020/02/28,0.054
2020/02/29,0.054
2020/03/01,0.054
2020/03/02,0.054
2020/03/03,0.054
2020/03/04,0.055
2020/03/05,0.055
2020/03/06,0.055
2020/03/07,0.056
2020/03/08,0.056
2020/03/09,0.057
2020/03/10,0.057
2020/03/11,0.057
2020/03/12,0.062
2020/03/13,0.066
2020/03/14,0.066
2020/03/15,0.065
2020/03/16,0.066
2020/03/17,0.066
2020/03/18,0.065
2020/03/19,0.065
2020/03/20,0.065
2020/03/21,0.065
2020/03/22,0.064
2020/03/23,0.064
2020/03/24,0.063
2020/03/25,0.063
2020/03/26,0.063
2020/03/27,0.062
2020/03/28,0.062
2020/03/29,0.061
2020/03/30,0.06
2020/03/31,0.06
2020/04/01,0.06
2020/04/02,0.06
2020/04/03,0.059
2020/04/04,0.059
2020/04/05,0.058
2020/04/06,0.058
2020/04/07,0.059
2020/04/08,0.058
2020/04/09,0.058
2020/04/10,0.058
2020/04/11,0.058
2020/04/12,0.057
2020/04/13,0.057
2020/04/14,0.057
2020/04/15,0.056
2020/04/16,0.056
2020/04/17,0.056
2020/04/18,0.056
2020/04/19,0.056
2020/04/20,0.056
2020/04/21,0.057
2020/04/22,0.057
2020/04/23,0.057
2020/04/24,0.057
2020/04/25,0.057
2020/04/26,0.058
2020/04/27,0.058
2020/04/28,0.058
2020/04/29,0.059
2020/04/30,0.061
2020/05/01,0.061
2020/05/02,0.061
2020/05/03,0.061
2020/05/04,0.062
2020/05/05,0.062
2020/05/06,0.063
2020/05/07,0.064
2020/05/08,0.066
2020/05/09,0.067
2020/05/10,0.068
2020/05/11,0.07
2020/05/12,0.071
2020/05/13,0.074
2020/05/14,0.077
2020/05/15,0.08
2020/05/16,0.081
2020/05/17,0.083
2020/05/18,0.087
2020/05/19,0.09
2020/05/20,0.094
2020/05/21,0.099
2020/05/22,0.102
2020/05/23,0.103
2020/05/24,0.106
2020/05/25,0.109
2020/05/26,0.113
2020/05/27,0.116
2020/05/28,0.12
2020/05/29,0.123
2020/05/30,0.126
2020/05/31,0.129
2020/06/01,0.132
2020/06/02,0.135
2020/06/03,0.138
2020/06/04,0.141
2020/06/05,0.144
2020/06/06,0.148
2020/06/07,0.153
2020/06/08,0.157
2020/06/09,0.161
2020/06/10,0.165
2020/06/11,0.169
2020/06/12,0.172
2020/06/13,0.174
2020/06/14,0.175
2020/06/15,0.179
2020/06/16,0.182
2020/06/17,0.186
2020/06/18,0.189
2020/06/19,0.192
2020/06/20,0.194
2020/06/21,0.195
2020/06/22,0.198
2020/06/23,0.203
2020/06/24,0.207
2020/06/25,0.21
2020/06/26,0.212
2020/06/27,0.214
2020/06/28,0.215
2020/06/29,0.218
2020/06/30,0.222
2020/07/01,0.226
2020/07/02,0.229
2020/07/03,0.231
2020/07/04,0.233
2020/07/05,0.234
2020/07/06,0.236
2020/07/07,0.239
2020/07/08,0.243
2020/07/09,0.247
2020/07/10,0.249
2020/07/11,0.25
2020/07/12,0.251
2020/07/13,0.255
2020/07/14,0.257
2020/07/15,0.261
2020/07/16,0.265
2020/07/17,0.269
2020/07/18,0.273
2020/07/19,0.276
2020/07/20,0.282
2020/07/21,0.289
2020/07/22,0.295
2020/07/23,0.304
2020/07/24,0.312
2020/07/25,0.322
2020/07/26,0.331
2020/07/27,0.345
2020/07/28,0.354
2020/07/29,0.363
2020/07/30,0.372
2020/07/31,0.383
2020/08/01,0.392
2020/08/02,0.404
2020/08/03,0.416
2020/08/04,0.424
2020/08/05,0.431
2020/08/06,0.439
2020/08/07,0.451
2020/08/08,0.461
2020/08/09,0.474
2020/08/10,0.497
2020/08/11,0.523
2020/08/12,0.577
2020/08/13,0.641
2020/08/14,0.696
2020/08/15,0.723
2020/08/16,0.743
2020/08/17,0.766
2020/08/18,0.795
2020/08/19,0.824
2020/08/20,0.847
2020/08/21,0.88
2020/08/22,0.896
2020/08/23,0.905
2020/08/24,0.92
2020/08/25,0.937
2020/08/26,0.948
2020/08/27,0.96
2020/08/28,0.971
2020/08/29,0.986
2020/08/30,1.036
2020/08/31,1.095
2020/09/01,1.234
2020/09/02,1.401
2020/09/03,1.513
2020/09/04,1.561
2020/09/05,1.618
2020/09/06,1.628
2020/09/07,1.635
2020/09/08,1.638
2020/09/09,1.646
2020/09/10,1.672
2020/09/11,1.693
2020/09/12,1.699
2020/09/13,1.709
2020/09/14,1.741
2020/09/15,1.769
2020/09/16,1.788
2020/09/17,1.917
2020/09/18,1.983
2020/09/19,2.006
2020/09/20,2.012
2020/09/21,2.028
2020/09/22,2.039
2020/09/23,2.039
2020/09/24,2.034
2020/09/25,2.03
2020/09/26,2.019
2020/09/27,2.009
2020/09/28,2.007
2020/09/29,2.015
2020/09/30,2.012
2020/10/01,2.004
2020/10/02,1.994
2020/10/03,1.978
2020/10/04,1.962
2020/10/05,1.951
2020/10/06,1.942
2020/10/07,1.927
2020/10/08,1.912
2020/10/09,1.897
2020/10/10,1.877
2020/10/11,1.853
2020/10/12,1.837
2020/10/13,1.821
2020/10/14,1.803
2020/10/15,1.785
2020/10/16,1.764
2020/10/17,1.736
2020/10/18,1.708
2020/10/19,1.684
2020/10/20,1.662
2020/10/21,1.646
2020/10/22,1.627
2020/10/23,1.606
2020/10/24,1.578
2020/10/25,1.551
2020/10/26,1.53
2020/10/27,1.505
2020/10/28,1.485
2020/10/29,1.467
2020/10/30,1.447
2020/10/31,1.42
2020/11/01,1.392
2020/11/02,1.372
2020/11/03,1.349
2020/11/04,1.322
2020/11/05,1.299
2020/11/06,1.282
2020/11/07,1.264
2020/11/08,1.237
2020/11/09,1.214
2020/11/10,1.195
2020/11/11,1.177
2020/11/12,1.159
2020/11/13,1.143
2020/11/14,1.12
2020/11/15,1.096
2020/11/16,1.078
2020/11/17,1.07
2020/11/18,1.065
2020/11/19,1.048
2020/11/20,1.041
2020/11/21,1.033
2020/11/22,1.026
2020/11/23,1.027
2020/11/24,1.036
2020/11/25,1.03
2020/11/26,1.041
2020/11/27,1.023
2020/11/28,1
2020/11/29,0.977
2020/11/30,0.979
2020/12/01,0.986
2020/12/02,0.976
2020/12/03,0.97
2020/12/04,0.966
2020/12/05,0.955
2020/12/06,0.943
2020/12/07,0.938
2020/12/08,0.939
2020/12/09,0.94
2020/12/10,0.938
2020/12/11,0.938
2020/12/12,0.929
2020/12/13,0.922
2020/12/14,0.925
2020/12/15,0.936
2020/12/16,0.948
2020/12/17,0.987
2020/12/18,0.999
2020/12/19,1.008
2020/12/20,1.007
2020/12/21,1.023
2020/12/22,1.032
2020/12/23,1.058
2020/12/24,1.075
2020/12/25,1.096
2020/12/26,1.106
2020/12/27,1.129
2020/12/28,1.163
2020/12/29,1.193
2020/12/30,1.235
2020/12/31,1.269
2021/01/01,1.283
2021/01/02,1.316
2021/01/03,1.384
2021/01/04,1.546
2021/01/05,1.624
2021/01/06,1.696
2021/01/07,1.775
2021/01/08,1.862
2021/01/09,1.911
2021/01/10,1.959
2021/01/11,2.089
2021/01/12,2.125
2021/01/13,2.145
2021/01/14,2.182
2021/01/15,2.219
2021/01/16,2.252
2021/01/17,2.274
2021/01/18,2.303
2021/01/19,2.361
2021/01/20,2.4
2021/01/21,2.468
2021/01/22,2.535
2021/01/23,2.567
2021/01/24,2.603
2021/01/25,2.669
2021/01/26,2.705
2021/01/27,2.752
2021/01/28,2.797
2021/01/29,2.883
2021/01/30,2.943
2021/01/31,3.019
2021/02/01,3.11
2021/02/02,3.238
2021/02/03,3.38
2021/02/04,3.595
2021/02/05,3.844
2021/02/06,3.997
2021/02/07,4.112
2021/02/08,4.29
2021/02/09,4.507
2021/02/10,4.704
2021/02/11,4.854
2021/02/12,5.008
2021/02/13,5.183
2021/02/14,5.313
2021/02/15,5.452
2021/02/16,5.593
2021/02/17,5.733
2021/02/18,5.888
2021/02/19,6.052
2021/02/20,6.242
2021/02/21,6.351
2021/02/22,6.568
2021/02/23,6.887
2021/02/24,7.008
2021/02/25,7.09
2021/02/26,7.149
2021/02/27,7.16
2021/02/28,7.161
2021/03/01,7.171
2021/03/02,7.189
2021/03/03,7.218
2021/03/04,7.224
2021/03/05,7.252
2021/03/06,7.243
2021/03/07,7.29
2021/03/08,7.337
2021/03/09,7.398
2021/03/10,7.443
2021/03/11,7.482
2021/03/12,7.566
2021/03/13,7.645
2021/03/14,7.71
2021/03/15,7.816
2021/03/16,7.918
2021/03/17,8.02
2021/03/18,8.109
2021/03/19,8.166
2021/03/20,8.207
2021/03/21,8.238
2021/03/22,8.329
2021/03/23,8.373
2021/03/24,8.433
2021/03/25,8.483
2021/03/26,8.494
2021/03/27,8.48
2021/03/28,8.473
2021/03/29,8.505
2021/03/30,8.564
2021/03/31,8.679
2021/04/01,8.765
2021/04/02,8.855
2021/04/03,8.9
2021/04/04,8.893
2021/04/05,8.939
2021/04/06,8.99
2021/04/07,9.031
2021/04/08,9.032
2021/04/09,9.027
2021/04/10,8.991
2021/04/11,8.941
2021/04/12,8.922
2021/04/13,8.933
2021/04/14,8.972
2021/04/15,8.973
2021/04/16,9.1
2021/04/17,9.149
2021/04/18,9.206
2021/04/19,9.312
2021/04/20,9.499
2021/04/21,9.563
2021/04/22,9.605
2021/04/23,9.608
2021/04/24,9.517
2021/04/25,9.404
2021/04/26,9.311
2021/04/27,9.235
2021/04/28,9.18
2021/04/29,9.119
2021/04/30,9.033
2021/05/01,8.925
2021/05/02,8.808
2021/05/03,8.761
2021/05/04,8.721
2021/05/05,8.657
2021/05/06,8.62
2021/05/07,8.597
2021/05/08,8.748
2021/05/09,8.892
2021/05/10,9.369
2021/05/11,9.921
2021/05/12,10.542
2021/05/13,10.758
2021/05/14,10.899
2021/05/15,10.936
2021/05/16,10.929
2021/05/17,10.941
2021/05/18,10.942
2021/05/19,11.195
2021/05/20,11.19
2021/05/21,11.153
2021/05/22,11.03
2021/05/23,11
2021/05/24,10.899
2021/05/25,10.783
2021/05/26,10.669
2021/05/27,10.535
2021/05/28,10.402
2021/05/29,10.242
2021/05/30,10.074
2021/05/31,9.916
2021/06/01,9.761
2021/06/02,9.616
2021/06/03,9.474
2021/06/04,9.321
2021/06/05,9.155
2021/06/06,8.982
2021/06/07,8.828
2021/06/08,8.684
2021/06/09,8.533
2021/06/10,8.377
2021/06/11,8.226
2021/06/12,8.065
2021/06/13,7.899
2021/06/14,7.749
2021/06/15,7.604
2021/06/16,7.458
2021/06/17,7.317
2021/06/18,7.174
2021/06/19,7.021
2021/06/20,6.871
2021/06/21,6.761
2021/06/22,6.665
2021/06/23,6.524
2021/06/24,6.381
2021/06/25,6.245
2021/06/26,6.097
2021/06/27,5.949
2021/06/28,5.814
2021/06/29,5.688
2021/06/30,5.566
2021/07/01,5.443
2021/07/02,5.316
2021/07/03,5.187
2021/07/04,5.06
2021/07/05,4.938
2021/07/06,4.886
2021/07/07,4.817
2021/07/08,4.736
2021/07/09,4.642
2021/07/10,4.527
2021/07/11,4.41
2021/07/12,4.319
2021/07/13,4.231
2021/07/14,4.161
2021/07/15,4.09
2021/07/16,4.017
2021/07/17,3.926
2021/07/18,3.838
2021/07/19,3.752
2021/07/20,3.674
2021/07/21,3.589
2021/07/22,3.512
2021/07/23,3.432
2021/07/24,3.349
2021/07/25,3.27
2021/07/26,3.225
2021/07/27,3.161
2021/07/28,3.109
2021/07/29,3.056
2021/07/30,3.013
2021/07/31,2.967
2021/08/01,2.928
2021/08/02,2.894
2021/08/03,2.873
2021/08/04,2.854
2021/08/05,2.887
2021/08/06,2.908
2021/08/07,2.942
2021/08/08,2.962
2021/08/09,3.009
2021/08/10,3.071
2021/08/11,3.169
2021/08/12,3.238
2021/08/13,3.321
2021/08/14,3.392
2021/08/15,3.45
2021/08/16,3.538
2021/08/17,3.614
2021/08/18,3.678
2021/08/19,3.721
2021/08/20,3.782
2021/08/21,3.823
2021/08/22,3.87
2021/08/23,3.993
2021/08/24,4.176
2021/08/25,4.395
2021/08/26,4.592
2021/08/27,4.817
2021/08/28,4.977
2021/08/29,5.141
2021/08/30,5.355
2021/08/31,5.6
2021/09/01,5.889
2021/09/02,6.178
2021/09/03,6.622
2021/09/04,6.969
2021/09/05,7.278
2021/09/06,7.599
2021/09/07,7.941
2021/09/08,8.253
2021/09/09,8.554
2021/09/10,8.728
2021/09/11,8.793
2021/09/12,8.859
2021/09/13,8.976
2021/09/14,9.031
2021/09/15,9.101
2021/09/16,9.217
2021/09/17,9.32
2021/09/18,9.356
2021/09/19,9.386
2021/09/20,9.495
2021/09/21,9.605
2021/09/22,9.643
2021/09/23,9.699
2021/09/24,9.752
2021/09/25,9.731
2021/09/26,9.754
2021/09/27,9.833
2021/09/28,9.916
2021/09/29,9.968
2021/09/30,10.058
2021/10/01,10.135
2021/10/02,10.165
2021/10/03,10.194
2021/10/04,10.327
2021/10/05,10.508
2021/10/06,10.715
2021/10/07,10.962
2021/10/08,11.124
2021/10/09,11.198
2021/10/10,11.262
2021/10/11,11.419
2021/10/12,11.516
2021/10/13,11.647
2021/10/14,11.841
2021/10/15,12.064
2021/10/16,12.152
2021/10/17,12.205
2021/10/18,12.277
2021/10/19,12.308
2021/10/20,12.358
2021/10/21,12.453
2021/10/22,12.52
2021/10/23,12.522
2021/10/24,12.544
2021/10/25,12.648
2021/10/26,12.842
2021/10/27,13.158
2021/10/28,13.504
2021/10/29,13.86
2021/10/30,14.189
2021/10/31,14.497
2021/11/01,14.819
2021/11/02,15.202
2021/11/03,15.567
2021/11/04,15.852
2021/11/05,16.086
2021/11/06,16.22
2021/11/07,16.314
2021/11/08,16.512
2021/11/09,16.952
2021/11/10,17.287
2021/11/11,17.59
2021/11/12,17.85
2021/11/13,18.023
2021/11/14,18.124
2021/11/15,18.397
2021/11/16,18.597
2021/11/17,18.697
2021/11/18,18.874
2021/11/19,18.958
2021/11/20,19.016
2021/11/21,19.048
2021/11/22,19.227
2021/11/23,19.354
2021/11/24,19.461
2021/11/25,19.578
2021/11/26,19.631
2021/11/27,19.657
2021/11/28,19.687
2021/11/29,19.777
2021/11/30,19.887
2021/12/01,20.087
2021/12/02,20.144
2021/12/03,20.201
2021/12/04,20.304
2021/12/05,20.208
2021/12/06,20.213
2021/12/07,20.193
2021/12/08,20.102
2021/12/09,20.031
2021/12/10,19.923
2021/12/11,19.792
2021/12/12,19.625
2021/12/13,19.502
2021/12/14,19.38
2021/12/15,19.282
2021/12/16,19.203
2021/12/17,19.098
2021/12/18,18.938
2021/12/19,18.741
2021/12/20,18.57
2021/12/21,18.42
2021/12/22,18.285
2021/12/23,18.178
2021/12/24,18.049
2021/12/25,17.939
2021/12/26,17.761
2021/12/27,17.644
2021/12/28,17.598
2021/12/29,17.656
2021/12/30,17.623
2021/12/31,17.553
2022/01/01,17.448
2022/01/02,17.392
2022/01/03,17.357
2022/01/04,17.372
2022/01/05,17.43
2022/01/06,17.432
2022/01/07,17.446
2022/01/08,17.362
2022/01/09,17.387
2022/01/10,17.638
2022/01/11,17.757
2022/01/12,17.861
2022/01/13,17.926
2022/01/14,18.053
2022/01/15,18.033
2022/01/16,18.01
2022/01/17,17.996
2022/01/18,17.924
2022/01/19,17.837
2022/01/20,17.782
2022/01/21,17.805
2022/01/22,17.745
2022/01/23,17.596
2022/01/24,17.471
2022/01/25,17.341
2022/01/26,17.243
2022/01/27,17.17
2022/01/28,17.063
2022/01/29,16.917
2022/01/30,16.761
2022/01/31,16.622
2022/02/01,16.586
2022/02/02,16.542
2022/02/03,16.429
2022/02/04,16.311
2022/02/05,16.11
2022/02/06,15.914
2022/02/07,15.853
2022/02/08,15.731
2022/02/09,15.602
2022/02/10,15.481
2022/02/11,15.313
2022/02/12,15.122
2022/02/13,14.909
2022/02/14,14.712
2022/02/15,14.544
2022/02/16,14.416
2022/02/17,14.275
2022/02/18,14.195
2022/02/19,14.021
2022/02/20,13.819
2022/02/21,13.711
2022/02/22,13.585
2022/02/23,13.443
2022/02/24,13.304
2022/02/25,13.117
2022/02/26,12.909
2022/02/27,12.701
2022/02/28,12.546
2022/03/01,12.394
2022/03/02,12.231
2022/03/03,12.059
2022/03/04,11.873
2022/03/05,11.669
2022/03/06,11.467
2022/03/07,11.266
2022/03/08,11.066
2022/03/09,10.877
2022/03/10,10.679
2022/03/11,10.475
2022/03/12,10.257
2022/03/13,10.052
2022/03/14,9.858
2022/03/15,9.671
2022/03/16,9.494
2022/03/17,9.363
2022/03/18,9.226
2022/03/19,9.051
2022/03/20,8.861
2022/03/21,8.689
2022/03/22,8.536
2022/03/23,8.383
2022/03/24,8.262
2022/03/25,8.139
2022/03/26,7.982
2022/03/27,7.833
2022/03/28,7.74
2022/03/29,7.639
2022/03/30,7.555
2022/03/31,7.475
2022/04/01,7.432
2022/04/02,7.375
2022/04/03,7.311
2022/04/04,7.291
2022/04/05,7.293
2022/04/06,7.252
2022/04/07,7.212
2022/04/08,7.165
2022/04/09,7.057
2022/04/10,6.951
2022/04/11,6.874
2022/04/12,6.811
2022/04/13,6.755
2022/04/14,6.699
2022/04/15,6.627
2022/04/16,6.526
2022/04/17,6.422
2022/04/18,6.342
2022/04/19,6.271
2022/04/20,6.248
2022/04/21,6.257
2022/04/22,6.225
2022/04/23,6.155
2022/04/24,6.082
2022/04/25,6.058
2022/04/26,6.024
2022/04/27,5.992
2022/04/28,5.966
2022/04/29,5.938
2022/04/30,5.904
2022/05/01,5.958
2022/05/02,5.986
2022/05/03,6.007
2022/05/04,5.994
2022/05/05,5.998
2022/05/06,5.967
2022/05/07,5.911
2022/05/08,5.835
2022/05/09,5.812
2022/05/10,5.783
2022/05/11,5.883
2022/05/12,6.032
2022/05/13,6.019
2022/05/14,5.953
2022/05/15,5.868
2022/05/16,5.782
2022/05/17,5.715
2022/05/18,5.636
2022/05/19,5.558
2022/05/20,5.492
2022/05/21,5.41
2022/05/22,5.334
2022/05/23,5.268
2022/05/24,5.203
2022/05/25,5.15
2022/05/26,5.124
2022/05/27,5.083
2022/05/28,5.005
2022/05/29,4.928
2022/05/30,4.883
2022/05/31,4.857
2022/06/01,4.853
2022/06/02,4.863
2022/06/03,4.873
2022/06/04,4.864
2022/06/05,4.855
2022/06/06,4.842
2022/06/07,4.829
2022/06/08,4.854
2022/06/09,4.866
2022/06/10,4.847
2022/06/11,4.789
2022/06/12,4.726
2022/06/13,4.701
2022/06/14,4.644
2022/06/15,4.594
2022/06/16,4.526
2022/06/17,4.452
2022/06/18,4.38
2022/06/19,4.296
2022/06/20,4.215
2022/06/21,4.145
2022/06/22,4.073
2022/06/23,4.012
2022/06/24,3.95
2022/06/25,3.887
2022/06/26,3.828
2022/06/27,3.779
2022/06/28,3.725
2022/06/29,3.676
2022/06/30,3.624
2022/07/01,3.552
2022/07/02,3.47
2022/07/03,3.393
2022/07/04,3.323
2022/07/05,3.263
2022/07/06,3.204
2022/07/07,3.154
2022/07/08,3.1
2022/07/09,3.035
2022/07/10,2.97
2022/07/11,2.915
2022/07/12,2.857
2022/07/13,2.803
2022/07/14,2.752
2022/07/15,2.704
2022/07/16,2.646
2022/07/17,2.591
2022/07/18,2.554
2022/07/19,2.52
2022/07/20,2.485
2022/07/21,2.438
2022/07/22,2.388
2022/07/23,2.334
2022/07/24,2.28
2022/07/25,2.233
2022/07/26,2.185
2022/07/27,2.14
2022/07/28,2.106
2022/07/29,2.064
2022/07/30,2.015
2022/07/31,1.966
2022/08/01,1.924
2022/08/02,1.886
2022/08/03,1.846
2022/08/04,1.806
2022/08/05,1.774
2022/08/06,1.734
2022/08/07,1.695
2022/08/08,1.671
2022/08/09,1.65
2022/08/10,1.642
2022/08/11,1.64
2022/08/12,1.627
2022/08/13,1.604
2022/08/14,1.581
2022/08/15,1.573
2022/08/16,1.553
2022/08/17,1.531
2022/08/18,1.51
2022/08/19,1.497
2022/08/20,1.47
2022/08/21,1.439
2022/08/22,1.418
2022/08/23,1.398
2022/08/24,1.377
2022/08/25,1.359
2022/08/26,1.341
2022/08/27,1.313
2022/08/28,1.286
2022/08/29,1.27
2022/08/30,1.262
2022/08/31,1.259
2022/09/01,1.254
2022/09/02,1.239
2022/09/03,1.216
2022/09/04,1.193
2022/09/05,1.177
2022/09/06,1.169
2022/09/07,1.168
2022/09/08,1.174
2022/09/09,1.179
2022/09/10,1.168
2022/09/11,1.157
2022/09/12,1.156
2022/09/13,1.154
2022/09/14,1.145
2022/09/15,1.14
2022/09/16,1.126
2022/09/17,1.107
2022/09/18,1.091
2022/09/19,1.079
2022/09/20,1.069
2022/09/21,1.059
2022/09/22,1.048
2022/09/23,1.035
2022/09/24,1.018
2022/09/25,1.004
2022/09/26,0.996
2022/09/27,0.999
2022/09/28,0.996
2022/09/29,0.994
2022/09/30,0.991
2022/10/01,0.98
2022/10/02,0.965
2022/10/03,0.961
2022/10/04,0.959
2022/10/05,0.956
2022/10/06,0.949
2022/10/07,0.94
2022/10/08,0.934
2022/10/09,0.959
2022/10/10,0.991
2022/10/11,1.009
2022/10/12,1.016
2022/10/13,1.024
2022/10/14,1.029
2022/10/15,1.034
2022/10/16,1.037
2022/10/17,1.049
2022/10/18,1.066
2022/10/19,1.088
2022/10/20,1.106
2022/10/21,1.126
2022/10/22,1.131
2022/10/23,1.131
2022/10/24,1.136
2022/10/25,1.145
2022/10/26,1.153
2022/10/27,1.158
2022/10/28,1.163
2022/10/29,1.163
2022/10/30,1.156
2022/10/31,1.166
2022/11/01,1.167
2022/11/02,1.171
2022/11/03,1.183
2022/11/04,1.192
2022/11/05,1.192
2022/11/06,1.192
2022/11/07,1.2
2022/11/08,1.226
2022/11/09,1.256
2022/11/10,1.275
2022/11/11,1.281
2022/11/12,1.278
2022/11/13,1.275
2022/11/14,1.276
2022/11/15,1.276
2022/11/16,1.275
2022/11/17,1.272
2022/11/18,1.266
2022/11/19,1.259
2022/11/20,1.251
2022/11/21,1.244
2022/11/22,1.238
2022/11/23,1.231
2022/11/24,1.222
2022/11/25,1.211
2022/11/26,1.201
2022/11/27,1.19
2022/11/28,1.182
2022/11/29,1.173
