Date,transactionfees14momUSD
2016/11/22,-0.001
2016/11/23,0.003
2016/11/24,0.006
2016/11/25,-0.002
2016/11/26,0.009
2016/11/27,0.016
2016/11/28,0.013
2016/11/29,0.01
2016/11/30,-0.001
2016/12/01,-0.001
2016/12/02,-0.002
2016/12/03,-0.002
2016/12/04,-0.002
2016/12/05,-0.002
2016/12/06,-0.002
2016/12/07,-0.006
2016/12/08,0.154
2016/12/09,-0.003
2016/12/10,-0.011
2016/12/11,-0.016
2016/12/12,-0.015
2016/12/13,-0.012
2016/12/14,-0.001
2016/12/15,0
2016/12/16,0
2016/12/17,0.001
2016/12/18,0.001
2016/12/19,0.001
2016/12/20,0.003
2016/12/21,0.002
2016/12/22,-0.164
2016/12/23,-0.001
2016/12/24,-0.001
2016/12/25,-0.003
2016/12/26,-0.002
2016/12/27,0
2016/12/28,-0.001
2016/12/29,0.001
2016/12/30,0.003
2016/12/31,-0.001
2017/01/01,-0.001
2017/01/02,0
2017/01/03,0
2017/01/04,0
2017/01/05,0.002
2017/01/06,0.002
2017/01/07,0.002
2017/01/08,0.003
2017/01/09,0.003
2017/01/10,0.002
2017/01/11,0.002
2017/01/12,0
2017/01/13,-0.002
2017/01/14,0.001
2017/01/15,0.002
2017/01/16,0.001
2017/01/17,0.001
2017/01/18,0
2017/01/19,0
2017/01/20,0.001
2017/01/21,0.001
2017/01/22,0
2017/01/23,0
2017/01/24,0
2017/01/25,0.001
2017/01/26,0.001
2017/01/27,0.001
2017/01/28,0.001
2017/01/29,0.001
2017/01/30,0.001
2017/01/31,-0.001
2017/02/01,0.001
2017/02/02,0.001
2017/02/03,0.001
2017/02/04,0.001
2017/02/05,0
2017/02/06,0
2017/02/07,0.001
2017/02/08,0.001
2017/02/09,0.001
2017/02/10,0.002
2017/02/11,0.002
2017/02/12,0.003
2017/02/13,0.005
2017/02/14,0.003
2017/02/15,0.012
2017/02/16,0.001
2017/02/17,0.001
2017/02/18,0.003
2017/02/19,0.001
2017/02/20,0.002
2017/02/21,0.002
2017/02/22,0.003
2017/02/23,0.002
2017/02/24,0
2017/02/25,0.002
2017/02/26,0
2017/02/27,0
2017/02/28,0.003
2017/03/01,-0.006
2017/03/02,0.004
2017/03/03,0.004
2017/03/04,0.003
2017/03/05,0.005
2017/03/06,0.004
2017/03/07,0.002
2017/03/08,0
2017/03/09,0.002
2017/03/10,0.006
2017/03/11,0.003
2017/03/12,0.006
2017/03/13,0.013
2017/03/14,0.014
2017/03/15,0.009
2017/03/16,0.017
2017/03/17,0.024
2017/03/18,0.012
2017/03/19,0.012
2017/03/20,0.017
2017/03/21,0.019
2017/03/22,0.018
2017/03/23,0.017
2017/03/24,0.023
2017/03/25,0.02
2017/03/26,0.021
2017/03/27,0.016
2017/03/28,0.01
2017/03/29,0.015
2017/03/30,0.008
2017/03/31,-0.001
2017/04/01,0.009
2017/04/02,0.011
2017/04/03,0.003
2017/04/04,0
2017/04/05,0.004
2017/04/06,0.003
2017/04/07,-0.005
2017/04/08,-0.003
2017/04/09,-0.004
2017/04/10,-0.005
2017/04/11,-0.004
2017/04/12,0.005
2017/04/13,-0.003
2017/04/14,0
2017/04/15,0.001
2017/04/16,0.001
2017/04/17,0.006
2017/04/18,0.011
2017/04/19,0.01
2017/04/20,0.007
2017/04/21,0.022
2017/04/22,0.018
2017/04/23,0.008
2017/04/24,0.009
2017/04/25,0.008
2017/04/26,-0.001
2017/04/27,0.013
2017/04/28,0.012
2017/04/29,0.017
2017/04/30,0.022
2017/05/01,0.034
2017/05/02,0.035
2017/05/03,0.015
2017/05/04,0.027
2017/05/05,0.016
2017/05/06,0.031
2017/05/07,0.051
2017/05/08,0.027
2017/05/09,0.037
2017/05/10,0.04
2017/05/11,0.033
2017/05/12,0.04
2017/05/13,0.037
2017/05/14,0.032
2017/05/15,0.022
2017/05/16,0.026
2017/05/17,0.073
2017/05/18,0.038
2017/05/19,0.048
2017/05/20,0.067
2017/05/21,0.051
2017/05/22,0.097
2017/05/23,0.143
2017/05/24,0.188
2017/05/25,0.151
2017/05/26,0.126
2017/05/27,0.091
2017/05/28,0.116
2017/05/29,0.118
2017/05/30,0.239
2017/05/31,0.535
2017/06/01,0.179
2017/06/02,0.213
2017/06/03,0.139
2017/06/04,0.196
2017/06/05,0.115
2017/06/06,0.117
2017/06/07,0.077
2017/06/08,0.095
2017/06/09,0.094
2017/06/10,0.119
2017/06/11,0.235
2017/06/12,0.429
2017/06/13,0.062
2017/06/14,-0.29
2017/06/15,0.063
2017/06/16,0.029
2017/06/17,0.066
2017/06/18,0.033
2017/06/19,0.07
2017/06/20,0.503
2017/06/21,1.025
2017/06/22,0.454
2017/06/23,0.249
2017/06/24,0.518
2017/06/25,0.087
2017/06/26,0.077
2017/06/27,-0.084
2017/06/28,0.436
2017/06/29,0.193
2017/06/30,0.045
2017/07/01,-0.001
2017/07/02,-0.031
2017/07/03,0.039
2017/07/04,-0.472
2017/07/05,-0.977
2017/07/06,-0.468
2017/07/07,-0.251
2017/07/08,-0.468
2017/07/09,-0.252
2017/07/10,-0.524
2017/07/11,-0.128
2017/07/12,-0.579
2017/07/13,-0.278
2017/07/14,-0.19
2017/07/15,-0.123
2017/07/16,-0.167
2017/07/17,-0.198
2017/07/18,-0.056
2017/07/19,-0.13
2017/07/20,-0.091
2017/07/21,-0.01
2017/07/22,-0.105
2017/07/23,-0.025
2017/07/24,0.07
2017/07/25,0.116
2017/07/26,0.028
2017/07/27,-0.026
2017/07/28,0.008
2017/07/29,-0.036
2017/07/30,0.026
2017/07/31,-0.013
2017/08/01,-0.052
2017/08/02,-0.039
2017/08/03,0
2017/08/04,-0.106
2017/08/05,-0.03
2017/08/06,-0.011
2017/08/07,0.04
2017/08/08,-0.01
2017/08/09,0.022
2017/08/10,0.042
2017/08/11,0.074
2017/08/12,0.126
2017/08/13,0.071
2017/08/14,0.072
2017/08/15,0.006
2017/08/16,0.603
2017/08/17,0.268
2017/08/18,0.498
2017/08/19,0.15
2017/08/20,0.036
2017/08/21,-0.037
2017/08/22,-0.02
2017/08/23,-0.017
2017/08/24,0.016
2017/08/25,-0.007
2017/08/26,0.002
2017/08/27,0.016
2017/08/28,0.052
2017/08/29,0.205
2017/08/30,-0.418
2017/08/31,0.25
2017/09/01,-0.171
2017/09/02,0.303
2017/09/03,0.067
2017/09/04,0.082
2017/09/05,0.142
2017/09/06,0.249
2017/09/07,0.251
2017/09/08,0.234
2017/09/09,0.028
2017/09/10,0.089
2017/09/11,0.016
2017/09/12,-0.083
2017/09/13,-0.061
2017/09/14,-0.466
2017/09/15,-0.174
2017/09/16,-0.211
2017/09/17,-0.02
2017/09/18,-0.029
2017/09/19,-0.092
2017/09/20,0.062
2017/09/21,-0.261
2017/09/22,-0.23
2017/09/23,-0.015
2017/09/24,0.072
2017/09/25,0.043
2017/09/26,-0.022
2017/09/27,0.055
2017/09/28,0.068
2017/09/29,-0.047
2017/09/30,-0.078
2017/10/01,0.054
2017/10/02,0.028
2017/10/03,0.013
2017/10/04,-0.212
2017/10/05,0.105
2017/10/06,0.114
2017/10/07,0.002
2017/10/08,-0.072
2017/10/09,-0.015
2017/10/10,-0.011
2017/10/11,0.415
2017/10/12,0.012
2017/10/13,0.112
2017/10/14,0.03
2017/10/15,0.011
2017/10/16,-0.069
2017/10/17,-0.134
2017/10/18,-0.174
2017/10/19,-0.213
2017/10/20,-0.135
2017/10/21,-0.188
2017/10/22,-0.242
2017/10/23,-0.185
2017/10/24,-0.138
2017/10/25,-0.635
2017/10/26,-0.18
2017/10/27,-0.409
2017/10/28,-0.409
2017/10/29,-0.39
2017/10/30,-0.28
2017/10/31,-0.207
2017/11/01,0.019
2017/11/02,0.023
2017/11/03,-0.107
2017/11/04,0.011
2017/11/05,0.009
2017/11/06,-0.008
2017/11/07,-0.022
2017/11/08,0.051
2017/11/09,0.046
2017/11/10,0.198
2017/11/11,0.181
2017/11/12,0.212
2017/11/13,0.22
2017/11/14,0.231
2017/11/15,0.043
2017/11/16,0.036
2017/11/17,0.074
2017/11/18,0.026
2017/11/19,0.073
2017/11/20,0.096
2017/11/21,0.055
2017/11/22,0.007
2017/11/23,0.048
2017/11/24,0.057
2017/11/25,0.06
2017/11/26,0.088
2017/11/27,0.069
2017/11/28,0.081
2017/11/29,0.06
2017/11/30,0.044
2017/12/01,0.053
2017/12/02,0.068
2017/12/03,0.059
2017/12/04,0.279
2017/12/05,0.535
2017/12/06,0.611
2017/12/07,1.181
2017/12/08,1.109
2017/12/09,1.197
2017/12/10,0.899
2017/12/11,0.574
2017/12/12,0.691
2017/12/13,0.739
2017/12/14,1.006
2017/12/15,0.781
2017/12/16,0.878
2017/12/17,0.684
2017/12/18,0.336
2017/12/19,0.332
2017/12/20,0.543
2017/12/21,-0.123
2017/12/22,-0.351
2017/12/23,-0.48
2017/12/24,-0.305
2017/12/25,-0.141
2017/12/26,-0.322
2017/12/27,-0.376
2017/12/28,-0.665
2017/12/29,-0.395
2017/12/30,-0.529
2017/12/31,-0.295
2018/01/01,-0.233
2018/01/02,-0.345
2018/01/03,-0.511
2018/01/04,-0.282
2018/01/05,1.439
2018/01/06,2.002
2018/01/07,1.836
2018/01/08,2.074
2018/01/09,2.316
2018/01/10,3.471
2018/01/11,2.648
2018/01/12,1.887
2018/01/13,2.169
2018/01/14,2.127
2018/01/15,1.824
2018/01/16,1.204
2018/01/17,0.659
2018/01/18,0.823
2018/01/19,-0.574
2018/01/20,-0.93
2018/01/21,-1.302
2018/01/22,-1.53
2018/01/23,-1.47
2018/01/24,-2.713
2018/01/25,-1.831
2018/01/26,-1.513
2018/01/27,-1.711
2018/01/28,-1.604
2018/01/29,-0.839
2018/01/30,-0.644
2018/01/31,-0.208
2018/02/01,-0.16
2018/02/02,-0.738
2018/02/03,-0.987
2018/02/04,-0.471
2018/02/05,-0.491
2018/02/06,-0.819
2018/02/07,-0.607
2018/02/08,-0.655
2018/02/09,-0.315
2018/02/10,-0.279
2018/02/11,-0.497
2018/02/12,-0.955
2018/02/13,-0.619
2018/02/14,-0.579
2018/02/15,-0.947
2018/02/16,-0.343
2018/02/17,-0.194
2018/02/18,-0.001
2018/02/19,-0.013
2018/02/20,0.081
2018/02/21,-0.072
2018/02/22,-0.112
2018/02/23,-0.017
2018/02/24,-0.06
2018/02/25,-0.021
2018/02/26,-0.027
2018/02/27,-0.002
2018/02/28,0.144
2018/03/01,-0.038
2018/03/02,0.054
2018/03/03,-0.198
2018/03/04,-0.221
2018/03/05,-0.035
2018/03/06,-0.186
2018/03/07,-0.149
2018/03/08,-0.092
2018/03/09,-0.195
2018/03/10,-0.236
2018/03/11,-0.251
2018/03/12,-0.097
2018/03/13,-0.325
2018/03/14,-0.49
2018/03/15,-0.361
2018/03/16,-0.46
2018/03/17,-0.343
2018/03/18,-0.465
2018/03/19,-0.437
2018/03/20,-0.291
2018/03/21,-0.248
2018/03/22,-0.201
2018/03/23,-0.181
2018/03/24,-0.153
2018/03/25,-0.085
2018/03/26,-0.195
2018/03/27,-0.103
2018/03/28,-0.129
2018/03/29,-0.086
2018/03/30,-0.177
2018/03/31,-0.115
2018/04/01,-0.094
2018/04/02,-0.09
2018/04/03,-0.106
2018/04/04,-0.185
2018/04/05,-0.112
2018/04/06,-0.146
2018/04/07,-0.16
2018/04/08,-0.144
2018/04/09,-0.143
2018/04/10,-0.08
2018/04/11,-0.061
2018/04/12,-0.03
2018/04/13,0.091
2018/04/14,0.067
2018/04/15,0.07
2018/04/16,0.059
2018/04/17,0.042
2018/04/18,0.132
2018/04/19,0.031
2018/04/20,0.11
2018/04/21,0.108
2018/04/22,0.11
2018/04/23,0.107
2018/04/24,0.198
2018/04/25,0.142
2018/04/26,0.122
2018/04/27,0.118
2018/04/28,0.193
2018/04/29,0.248
2018/04/30,0.24
2018/05/01,0.162
2018/05/02,0.102
2018/05/03,0.201
2018/05/04,0.114
2018/05/05,0.158
2018/05/06,0.142
2018/05/07,0.106
2018/05/08,0.049
2018/05/09,0.098
2018/05/10,0.282
2018/05/11,0.187
2018/05/12,-0.028
2018/05/13,-0.013
2018/05/14,0.101
2018/05/15,0.215
2018/05/16,0.208
2018/05/17,0.164
2018/05/18,0.183
2018/05/19,0.107
2018/05/20,0.114
2018/05/21,0.185
2018/05/22,0.185
2018/05/23,0.111
2018/05/24,-0.13
2018/05/25,-0.099
2018/05/26,0.042
2018/05/27,-0.076
2018/05/28,-0.059
2018/05/29,-0.074
2018/05/30,-0.022
2018/05/31,0.076
2018/06/01,0.056
2018/06/02,-0.084
2018/06/03,-0.107
2018/06/04,-0.051
2018/06/05,-0.154
2018/06/06,0.073
2018/06/07,-0.025
2018/06/08,-0.053
2018/06/09,-0.122
2018/06/10,-0.087
2018/06/11,-0.216
2018/06/12,-0.236
2018/06/13,-0.303
2018/06/14,-0.402
2018/06/15,-0.271
2018/06/16,-0.016
2018/06/17,-0.206
2018/06/18,-0.312
2018/06/19,-0.168
2018/06/20,-0.361
2018/06/21,-0.2
2018/06/22,0.103
2018/06/23,-0.103
2018/06/24,0.028
2018/06/25,-0.035
2018/06/26,-0.077
2018/06/27,-0.075
2018/06/28,-0.12
2018/06/29,-0.173
2018/06/30,0.974
2018/07/01,2.115
2018/07/02,5.288
2018/07/03,2.999
2018/07/04,2.789
2018/07/05,1.988
2018/07/06,2.854
2018/07/07,2.683
2018/07/08,0.722
2018/07/09,0.522
2018/07/10,0.238
2018/07/11,0.354
2018/07/12,0.829
2018/07/13,0.963
2018/07/14,1.08
2018/07/15,1.127
2018/07/16,-5.143
2018/07/17,-2.967
2018/07/18,-2.76
2018/07/19,-2.005
2018/07/20,-3.035
2018/07/21,-2.487
2018/07/22,-0.815
2018/07/23,-0.472
2018/07/24,-0.194
2018/07/25,-0.305
2018/07/26,-0.789
2018/07/27,-0.972
2018/07/28,-2.16
2018/07/29,-3.285
2018/07/30,-0.177
2018/07/31,-0.137
2018/08/01,0.098
2018/08/02,-0.101
2018/08/03,-0.194
2018/08/04,-0.208
2018/08/05,-0.101
2018/08/06,-0.09
2018/08/07,0.569
2018/08/08,1.597
2018/08/09,1.402
2018/08/10,0.669
2018/08/11,-0.094
2018/08/12,-0.016
2018/08/13,0.026
2018/08/14,0.018
2018/08/15,-0.154
2018/08/16,0.033
2018/08/17,0.769
2018/08/18,-0.016
2018/08/19,0.043
2018/08/20,-0.07
2018/08/21,-0.678
2018/08/22,-1.443
2018/08/23,-1.385
2018/08/24,-0.393
2018/08/25,-0.084
2018/08/26,0.272
2018/08/27,-0.073
2018/08/28,-0.05
2018/08/29,0.022
2018/08/30,-0.001
2018/08/31,-0.738
2018/09/01,-0.054
2018/09/02,-0.038
2018/09/03,-0.007
2018/09/04,0.051
2018/09/05,-0.268
2018/09/06,-0.077
2018/09/07,-0.296
2018/09/08,-0.004
2018/09/09,-0.302
2018/09/10,-0.005
2018/09/11,-0.004
2018/09/12,-0.123
2018/09/13,-0.02
2018/09/14,-0.055
2018/09/15,0.016
2018/09/16,0.018
2018/09/17,-0.001
2018/09/18,-0.004
2018/09/19,0.135
2018/09/20,0.013
2018/09/21,0.093
2018/09/22,0.057
2018/09/23,0.04
2018/09/24,0.178
2018/09/25,0.038
2018/09/26,0.073
2018/09/27,0.058
2018/09/28,0.118
2018/09/29,0.17
2018/09/30,0.078
2018/10/01,0.126
2018/10/02,0.081
2018/10/03,-0.113
2018/10/04,-0.033
2018/10/05,-0.126
2018/10/06,-0.105
2018/10/07,-0.05
2018/10/08,-0.154
2018/10/09,-0.048
2018/10/10,-0.038
2018/10/11,-0.081
2018/10/12,-0.064
2018/10/13,-0.22
2018/10/14,-0.138
2018/10/15,-0.144
2018/10/16,-0.172
2018/10/17,-0.036
2018/10/18,-0.043
2018/10/19,-0.02
2018/10/20,0.031
2018/10/21,-0.006
2018/10/22,-0.038
2018/10/23,-0.016
2018/10/24,-0.015
2018/10/25,0.038
2018/10/26,-0.039
2018/10/27,0.018
2018/10/28,0.017
2018/10/29,-0.013
2018/10/30,0.008
2018/10/31,0.004
2018/11/01,0.004
2018/11/02,0.022
2018/11/03,0.016
2018/11/04,0.006
2018/11/05,0.038
2018/11/06,0.033
2018/11/07,0.001
2018/11/08,0.007
2018/11/09,-0.018
2018/11/10,-0.014
2018/11/11,-0.022
2018/11/12,0.025
2018/11/13,0.044
2018/11/14,0.054
2018/11/15,0.063
2018/11/16,0.013
2018/11/17,-0.016
2018/11/18,0.027
2018/11/19,-0.018
2018/11/20,-0.036
2018/11/21,-0.06
2018/11/22,-0.094
2018/11/23,-0.043
2018/11/24,-0.016
2018/11/25,0
2018/11/26,-0.059
2018/11/27,-0.089
2018/11/28,-0.075
2018/11/29,-0.041
2018/11/30,-0.004
2018/12/01,-0.011
2018/12/02,-0.045
2018/12/03,-0.04
2018/12/04,-0.026
2018/12/05,-0.005
2018/12/06,-0.033
2018/12/07,-0.041
2018/12/08,-0.056
2018/12/09,-0.047
2018/12/10,-0.038
2018/12/11,-0.027
2018/12/12,-0.059
2018/12/13,-0.089
2018/12/14,-0.083
2018/12/15,-0.078
2018/12/16,-0.071
2018/12/17,-0.06
2018/12/18,-0.006
2018/12/19,-0.039
2018/12/20,-0.005
2018/12/21,0.005
2018/12/22,0.016
2018/12/23,0.023
2018/12/24,0.038
2018/12/25,0.042
2018/12/26,0.057
2018/12/27,0.008
2018/12/28,-0.01
2018/12/29,0.03
2018/12/30,0.118
2018/12/31,0.025
2019/01/01,-0.022
2019/01/02,0.009
2019/01/03,0.003
2019/01/04,0.02
2019/01/05,0.08
2019/01/06,0.009
2019/01/07,-0.011
2019/01/08,-0.021
2019/01/09,-0.038
2019/01/10,0.008
2019/01/11,-0.001
2019/01/12,-0.013
2019/01/13,-0.102
2019/01/14,0.02
2019/01/15,0.008
2019/01/16,0.017
2019/01/17,-0.006
2019/01/18,-0.017
2019/01/19,-0.078
2019/01/20,-0.027
2019/01/21,-0.023
2019/01/22,0.009
2019/01/23,-0.005
2019/01/24,-0.006
2019/01/25,-0.003
2019/01/26,-0.001
2019/01/27,-0.004
2019/01/28,-0.037
2019/01/29,-0.039
2019/01/30,-0.037
2019/01/31,0.004
2019/02/01,-0.007
2019/02/02,-0.008
2019/02/03,-0.005
2019/02/04,-0.003
2019/02/05,-0.025
2019/02/06,-0.008
2019/02/07,-0.006
2019/02/08,0.002
2019/02/09,0.015
2019/02/10,0.022
2019/02/11,0.021
2019/02/12,0.026
2019/02/13,0.021
2019/02/14,0.02
2019/02/15,0.03
2019/02/16,0.029
2019/02/17,0.036
2019/02/18,0.067
2019/02/19,1.166
2019/02/20,0.059
2019/02/21,0.047
2019/02/22,0.042
2019/02/23,0.039
2019/02/24,0.047
2019/02/25,0.036
2019/02/26,0.043
2019/02/27,0.032
2019/02/28,0.036
2019/03/01,-0.008
2019/03/02,-0.007
2019/03/03,-0.011
2019/03/04,-0.048
2019/03/05,-1.141
2019/03/06,-0.029
2019/03/07,-0.021
2019/03/08,-0.02
2019/03/09,-0.033
2019/03/10,-0.045
2019/03/11,-0.039
2019/03/12,-0.046
2019/03/13,-0.041
2019/03/14,-0.063
2019/03/15,-0.017
2019/03/16,-0.014
2019/03/17,-0.002
2019/03/18,0.535
2019/03/19,0
2019/03/20,-0.013
2019/03/21,0.027
2019/03/22,0.001
2019/03/23,-0.004
2019/03/24,-0.002
2019/03/25,0.004
2019/03/26,0.013
2019/03/27,0.03
2019/03/28,0.02
2019/03/29,0.026
2019/03/30,0.005
2019/03/31,-0.002
2019/04/01,-0.522
2019/04/02,0.02
2019/04/03,0.066
2019/04/04,-0.006
2019/04/05,0.003
2019/04/06,0.017
2019/04/07,0.018
2019/04/08,0.03
2019/04/09,0.01
2019/04/10,0.034
2019/04/11,0.012
2019/04/12,-0.012
2019/04/13,0.007
2019/04/14,0.007
2019/04/15,-0.007
2019/04/16,-0.011
2019/04/17,-0.046
2019/04/18,-0.009
2019/04/19,-0.01
2019/04/20,-0.028
2019/04/21,-0.02
2019/04/22,-0.036
2019/04/23,-0.014
2019/04/24,-0.053
2019/04/25,-0.03
2019/04/26,0
2019/04/27,-0.015
2019/04/28,-0.019
2019/04/29,-0.018
2019/04/30,-0.028
2019/05/01,-0.026
2019/05/02,0.088
2019/05/03,0.001
2019/05/04,0.009
2019/05/05,-0.001
2019/05/06,0.008
2019/05/07,0.033
2019/05/08,0.007
2019/05/09,0.015
2019/05/10,0.005
2019/05/11,0.018
2019/05/12,0.024
2019/05/13,0.044
2019/05/14,0.057
2019/05/15,0.102
2019/05/16,0.061
2019/05/17,0.125
2019/05/18,0.098
2019/05/19,0.08
