Date,median_transaction_fee30smaUSD
2016/07/20,0.005
2016/07/21,0.005
2016/07/22,0.005
2016/07/23,0.005
2016/07/24,0.005
2016/07/25,0.005
2016/07/26,0.005
2016/07/27,0.005
2016/07/28,0.005
2016/07/29,0.005
2016/07/30,0.005
2016/07/31,0.005
2016/08/01,0.005
2016/08/02,0.005
2016/08/03,0.005
2016/08/04,0.005
2016/08/05,0.005
2016/08/06,0.005
2016/08/07,0.005
2016/08/08,0.005
2016/08/09,0.005
2016/08/10,0.005
2016/08/11,0.005
2016/08/12,0.005
2016/08/13,0.005
2016/08/14,0.005
2016/08/15,0.005
2016/08/16,0.005
2016/08/17,0.005
2016/08/18,0.005
2016/08/19,0.005
2016/08/20,0.005
2016/08/21,0.005
2016/08/22,0.005
2016/08/23,0.005
2016/08/24,0.005
2016/08/25,0.005
2016/08/26,0.005
2016/08/27,0.005
2016/08/28,0.005
2016/08/29,0.005
2016/08/30,0.005
2016/08/31,0.005
2016/09/01,0.005
2016/09/02,0.005
2016/09/03,0.005
2016/09/04,0.005
2016/09/05,0.005
2016/09/06,0.005
2016/09/07,0.005
2016/09/08,0.005
2016/09/09,0.005
2016/09/10,0.005
2016/09/11,0.005
2016/09/12,0.005
2016/09/13,0.005
2016/09/14,0.005
2016/09/15,0.005
2016/09/16,0.005
2016/09/17,0.005
2016/09/18,0.005
2016/09/19,0.005
2016/09/20,0.005
2016/09/21,0.005
2016/09/22,0.005
2016/09/23,0.005
2016/09/24,0.006
2016/09/25,0.006
2016/09/26,0.006
2016/09/27,0.006
2016/09/28,0.006
2016/09/29,0.007
2016/09/30,0.007
2016/10/01,0.007
2016/10/02,0.007
2016/10/03,0.007
2016/10/04,0.007
2016/10/05,0.007
2016/10/06,0.007
2016/10/07,0.007
2016/10/08,0.007
2016/10/09,0.007
2016/10/10,0.008
2016/10/11,0.008
2016/10/12,0.008
2016/10/13,0.008
2016/10/14,0.009
2016/10/15,0.009
2016/10/16,0.01
2016/10/17,0.01
2016/10/18,0.01
2016/10/19,0.01
2016/10/20,0.01
2016/10/21,0.01
2016/10/22,0.01
2016/10/23,0.01
2016/10/24,0.01
2016/10/25,0.01
2016/10/26,0.01
2016/10/27,0.009
2016/10/28,0.009
2016/10/29,0.009
2016/10/30,0.009
2016/10/31,0.009
2016/11/01,0.009
2016/11/02,0.009
2016/11/03,0.008
2016/11/04,0.008
2016/11/05,0.008
2016/11/06,0.008
2016/11/07,0.008
2016/11/08,0.008
2016/11/09,0.008
2016/11/10,0.008
2016/11/11,0.008
2016/11/12,0.007
2016/11/13,0.007
2016/11/14,0.007
2016/11/15,0.006
2016/11/16,0.006
2016/11/17,0.006
2016/11/18,0.005
2016/11/19,0.005
2016/11/20,0.005
2016/11/21,0.005
2016/11/22,0.005
2016/11/23,0.005
2016/11/24,0.005
2016/11/25,0.005
2016/11/26,0.005
2016/11/27,0.005
2016/11/28,0.005
2016/11/29,0.005
2016/11/30,0.005
2016/12/01,0.005
2016/12/02,0.005
2016/12/03,0.005
2016/12/04,0.005
2016/12/05,0.005
2016/12/06,0.005
2016/12/07,0.005
2016/12/08,0.005
2016/12/09,0.005
2016/12/10,0.004
2016/12/11,0.004
2016/12/12,0.004
2016/12/13,0.004
2016/12/14,0.004
2016/12/15,0.004
2016/12/16,0.004
2016/12/17,0.004
2016/12/18,0.004
2016/12/19,0.004
2016/12/20,0.004
2016/12/21,0.004
2016/12/22,0.004
2016/12/23,0.004
2016/12/24,0.004
2016/12/25,0.004
2016/12/26,0.004
2016/12/27,0.004
2016/12/28,0.004
2016/12/29,0.004
2016/12/30,0.004
2016/12/31,0.004
2017/01/01,0.004
2017/01/02,0.004
2017/01/03,0.004
2017/01/04,0.004
2017/01/05,0.004
2017/01/06,0.004
2017/01/07,0.004
2017/01/08,0.004
2017/01/09,0.004
2017/01/10,0.004
2017/01/11,0.004
2017/01/12,0.004
2017/01/13,0.004
2017/01/14,0.004
2017/01/15,0.004
2017/01/16,0.004
2017/01/17,0.004
2017/01/18,0.004
2017/01/19,0.004
2017/01/20,0.004
2017/01/21,0.004
2017/01/22,0.004
2017/01/23,0.004
2017/01/24,0.004
2017/01/25,0.004
2017/01/26,0.005
2017/01/27,0.005
2017/01/28,0.005
2017/01/29,0.005
2017/01/30,0.005
2017/01/31,0.005
2017/02/01,0.005
2017/02/02,0.005
2017/02/03,0.005
2017/02/04,0.005
2017/02/05,0.005
2017/02/06,0.005
2017/02/07,0.005
2017/02/08,0.005
2017/02/09,0.005
2017/02/10,0.005
2017/02/11,0.005
2017/02/12,0.005
2017/02/13,0.005
2017/02/14,0.005
2017/02/15,0.005
2017/02/16,0.005
2017/02/17,0.005
2017/02/18,0.005
2017/02/19,0.005
2017/02/20,0.005
2017/02/21,0.005
2017/02/22,0.005
2017/02/23,0.006
2017/02/24,0.006
2017/02/25,0.006
2017/02/26,0.006
2017/02/27,0.006
2017/02/28,0.006
2017/03/01,0.006
2017/03/02,0.006
2017/03/03,0.006
2017/03/04,0.006
2017/03/05,0.006
2017/03/06,0.006
2017/03/07,0.007
2017/03/08,0.007
2017/03/09,0.007
2017/03/10,0.007
2017/03/11,0.007
2017/03/12,0.007
2017/03/13,0.007
2017/03/14,0.007
2017/03/15,0.008
2017/03/16,0.008
2017/03/17,0.009
2017/03/18,0.009
2017/03/19,0.009
2017/03/20,0.01
2017/03/21,0.01
2017/03/22,0.01
2017/03/23,0.011
2017/03/24,0.011
2017/03/25,0.012
2017/03/26,0.012
2017/03/27,0.013
2017/03/28,0.013
2017/03/29,0.014
2017/03/30,0.015
2017/03/31,0.015
2017/04/01,0.015
2017/04/02,0.016
2017/04/03,0.016
2017/04/04,0.017
2017/04/05,0.017
2017/04/06,0.017
2017/04/07,0.018
2017/04/08,0.018
2017/04/09,0.019
2017/04/10,0.019
2017/04/11,0.019
2017/04/12,0.019
2017/04/13,0.02
2017/04/14,0.02
2017/04/15,0.02
2017/04/16,0.02
2017/04/17,0.02
2017/04/18,0.021
2017/04/19,0.021
2017/04/20,0.021
2017/04/21,0.021
2017/04/22,0.021
2017/04/23,0.021
2017/04/24,0.021
2017/04/25,0.022
2017/04/26,0.021
2017/04/27,0.022
2017/04/28,0.022
2017/04/29,0.022
2017/04/30,0.022
2017/05/01,0.023
2017/05/02,0.023
2017/05/03,0.024
2017/05/04,0.024
2017/05/05,0.025
2017/05/06,0.026
2017/05/07,0.026
2017/05/08,0.027
2017/05/09,0.028
2017/05/10,0.028
2017/05/11,0.029
2017/05/12,0.03
2017/05/13,0.03
2017/05/14,0.031
2017/05/15,0.031
2017/05/16,0.032
2017/05/17,0.033
2017/05/18,0.033
2017/05/19,0.034
2017/05/20,0.035
2017/05/21,0.037
2017/05/22,0.038
2017/05/23,0.04
2017/05/24,0.042
2017/05/25,0.045
2017/05/26,0.046
2017/05/27,0.048
2017/05/28,0.049
2017/05/29,0.051
2017/05/30,0.053
2017/05/31,0.056
2017/06/01,0.058
2017/06/02,0.06
2017/06/03,0.063
2017/06/04,0.065
2017/06/05,0.068
2017/06/06,0.07
2017/06/07,0.073
2017/06/08,0.076
2017/06/09,0.079
2017/06/10,0.082
2017/06/11,0.086
2017/06/12,0.091
2017/06/13,0.095
2017/06/14,0.1
2017/06/15,0.103
2017/06/16,0.107
2017/06/17,0.111
2017/06/18,0.115
2017/06/19,0.118
2017/06/20,0.123
2017/06/21,0.134
2017/06/22,0.143
2017/06/23,0.152
2017/06/24,0.16
2017/06/25,0.166
2017/06/26,0.17
2017/06/27,0.174
2017/06/28,0.181
2017/06/29,0.185
2017/06/30,0.186
2017/07/01,0.186
2017/07/02,0.187
2017/07/03,0.188
2017/07/04,0.188
2017/07/05,0.188
2017/07/06,0.188
2017/07/07,0.188
2017/07/08,0.187
2017/07/09,0.187
2017/07/10,0.186
2017/07/11,0.184
2017/07/12,0.181
2017/07/13,0.178
2017/07/14,0.175
2017/07/15,0.172
2017/07/16,0.17
2017/07/17,0.167
2017/07/18,0.165
2017/07/19,0.163
2017/07/20,0.159
2017/07/21,0.149
2017/07/22,0.14
2017/07/23,0.132
2017/07/24,0.125
2017/07/25,0.12
2017/07/26,0.116
2017/07/27,0.113
2017/07/28,0.106
2017/07/29,0.101
2017/07/30,0.1
2017/07/31,0.099
2017/08/01,0.098
2017/08/02,0.097
2017/08/03,0.096
2017/08/04,0.096
2017/08/05,0.095
2017/08/06,0.095
2017/08/07,0.095
2017/08/08,0.096
2017/08/09,0.097
2017/08/10,0.099
2017/08/11,0.1
2017/08/12,0.102
2017/08/13,0.104
2017/08/14,0.106
2017/08/15,0.108
2017/08/16,0.111
2017/08/17,0.114
2017/08/18,0.117
2017/08/19,0.119
2017/08/20,0.12
2017/08/21,0.122
2017/08/22,0.123
2017/08/23,0.124
2017/08/24,0.126
2017/08/25,0.128
2017/08/26,0.129
2017/08/27,0.131
2017/08/28,0.134
2017/08/29,0.137
2017/08/30,0.141
2017/08/31,0.147
2017/09/01,0.152
2017/09/02,0.155
2017/09/03,0.158
2017/09/04,0.161
2017/09/05,0.163
2017/09/06,0.169
2017/09/07,0.174
2017/09/08,0.181
2017/09/09,0.184
2017/09/10,0.185
2017/09/11,0.185
2017/09/12,0.186
2017/09/13,0.186
2017/09/14,0.186
2017/09/15,0.185
2017/09/16,0.187
2017/09/17,0.188
2017/09/18,0.189
2017/09/19,0.189
2017/09/20,0.19
2017/09/21,0.189
2017/09/22,0.188
2017/09/23,0.188
2017/09/24,0.188
2017/09/25,0.187
2017/09/26,0.188
2017/09/27,0.187
2017/09/28,0.186
2017/09/29,0.184
2017/09/30,0.18
2017/10/01,0.177
2017/10/02,0.175
2017/10/03,0.175
2017/10/04,0.174
2017/10/05,0.172
2017/10/06,0.169
2017/10/07,0.164
2017/10/08,0.158
2017/10/09,0.156
2017/10/10,0.155
2017/10/11,0.155
2017/10/12,0.155
2017/10/13,0.157
2017/10/14,0.158
2017/10/15,0.159
2017/10/16,0.156
2017/10/17,0.152
2017/10/18,0.149
2017/10/19,0.147
2017/10/20,0.144
2017/10/21,0.142
2017/10/22,0.139
2017/10/23,0.138
2017/10/24,0.136
2017/10/25,0.134
2017/10/26,0.131
2017/10/27,0.126
2017/10/28,0.121
2017/10/29,0.117
2017/10/30,0.111
2017/10/31,0.105
2017/11/01,0.104
2017/11/02,0.103
2017/11/03,0.1
2017/11/04,0.097
2017/11/05,0.093
2017/11/06,0.089
2017/11/07,0.085
2017/11/08,0.084
2017/11/09,0.084
2017/11/10,0.082
2017/11/11,0.081
2017/11/12,0.08
2017/11/13,0.078
2017/11/14,0.077
2017/11/15,0.077
2017/11/16,0.078
2017/11/17,0.079
2017/11/18,0.08
2017/11/19,0.082
2017/11/20,0.085
2017/11/21,0.089
2017/11/22,0.091
2017/11/23,0.093
2017/11/24,0.097
2017/11/25,0.1
2017/11/26,0.107
2017/11/27,0.113
2017/11/28,0.12
2017/11/29,0.127
2017/11/30,0.133
2017/12/01,0.135
2017/12/02,0.137
2017/12/03,0.141
2017/12/04,0.145
2017/12/05,0.154
2017/12/06,0.166
2017/12/07,0.183
2017/12/08,0.199
2017/12/09,0.216
2017/12/10,0.229
2017/12/11,0.238
2017/12/12,0.251
2017/12/13,0.262
2017/12/14,0.281
2017/12/15,0.299
2017/12/16,0.314
2017/12/17,0.322
2017/12/18,0.329
2017/12/19,0.344
2017/12/20,0.361
2017/12/21,0.379
2017/12/22,0.392
2017/12/23,0.407
2017/12/24,0.415
2017/12/25,0.421
2017/12/26,0.425
2017/12/27,0.43
2017/12/28,0.433
2017/12/29,0.437
2017/12/30,0.441
2017/12/31,0.445
2018/01/01,0.45
2018/01/02,0.456
2018/01/03,0.462
2018/01/04,0.472
2018/01/05,0.513
2018/01/06,0.563
2018/01/07,0.61
2018/01/08,0.661
2018/01/09,0.719
2018/01/10,0.811
2018/01/11,0.878
2018/01/12,0.915
2018/01/13,0.961
2018/01/14,0.997
2018/01/15,1.026
2018/01/16,1.055
2018/01/17,1.078
2018/01/18,1.1
2018/01/19,1.116
2018/01/20,1.133
2018/01/21,1.151
2018/01/22,1.152
2018/01/23,1.167
2018/01/24,1.185
2018/01/25,1.2
2018/01/26,1.204
2018/01/27,1.209
2018/01/28,1.216
2018/01/29,1.236
2018/01/30,1.243
2018/01/31,1.249
2018/02/01,1.272
2018/02/02,1.282
2018/02/03,1.28
2018/02/04,1.241
2018/02/05,1.182
2018/02/06,1.126
2018/02/07,1.067
2018/02/08,1.003
2018/02/09,0.91
2018/02/10,0.838
2018/02/11,0.797
2018/02/12,0.74
2018/02/13,0.693
2018/02/14,0.657
2018/02/15,0.629
2018/02/16,0.608
2018/02/17,0.58
2018/02/18,0.558
2018/02/19,0.532
2018/02/20,0.508
2018/02/21,0.496
2018/02/22,0.476
2018/02/23,0.458
2018/02/24,0.443
2018/02/25,0.439
2018/02/26,0.432
2018/02/27,0.424
2018/02/28,0.406
2018/03/01,0.399
2018/03/02,0.394
2018/03/03,0.368
2018/03/04,0.357
2018/03/05,0.35
2018/03/06,0.348
2018/03/07,0.348
2018/03/08,0.346
2018/03/09,0.338
2018/03/10,0.332
2018/03/11,0.325
2018/03/12,0.317
2018/03/13,0.31
2018/03/14,0.301
2018/03/15,0.293
2018/03/16,0.284
2018/03/17,0.274
2018/03/18,0.265
2018/03/19,0.254
2018/03/20,0.24
2018/03/21,0.23
2018/03/22,0.22
2018/03/23,0.213
2018/03/24,0.207
2018/03/25,0.198
2018/03/26,0.189
2018/03/27,0.181
2018/03/28,0.175
2018/03/29,0.169
2018/03/30,0.158
2018/03/31,0.149
2018/04/01,0.138
2018/04/02,0.131
2018/04/03,0.12
2018/04/04,0.11
2018/04/05,0.1
2018/04/06,0.09
2018/04/07,0.082
2018/04/08,0.077
2018/04/09,0.073
2018/04/10,0.07
2018/04/11,0.066
2018/04/12,0.064
2018/04/13,0.063
2018/04/14,0.06
2018/04/15,0.058
2018/04/16,0.057
2018/04/17,0.055
2018/04/18,0.055
2018/04/19,0.054
2018/04/20,0.053
2018/04/21,0.053
2018/04/22,0.052
2018/04/23,0.052
2018/04/24,0.054
2018/04/25,0.055
2018/04/26,0.056
2018/04/27,0.058
2018/04/28,0.061
2018/04/29,0.066
2018/04/30,0.07
2018/05/01,0.073
2018/05/02,0.077
2018/05/03,0.08
2018/05/04,0.083
2018/05/05,0.087
2018/05/06,0.09
2018/05/07,0.092
2018/05/08,0.096
2018/05/09,0.101
2018/05/10,0.109
2018/05/11,0.116
2018/05/12,0.12
2018/05/13,0.125
2018/05/14,0.134
2018/05/15,0.143
2018/05/16,0.15
2018/05/17,0.159
2018/05/18,0.168
2018/05/19,0.174
2018/05/20,0.181
2018/05/21,0.189
2018/05/22,0.197
2018/05/23,0.204
2018/05/24,0.21
2018/05/25,0.214
2018/05/26,0.218
2018/05/27,0.219
2018/05/28,0.223
2018/05/29,0.227
2018/05/30,0.232
2018/05/31,0.239
2018/06/01,0.246
2018/06/02,0.249
2018/06/03,0.252
2018/06/04,0.257
2018/06/05,0.262
2018/06/06,0.268
2018/06/07,0.272
2018/06/08,0.273
2018/06/09,0.269
2018/06/10,0.265
2018/06/11,0.264
2018/06/12,0.262
2018/06/13,0.257
2018/06/14,0.252
2018/06/15,0.25
2018/06/16,0.243
2018/06/17,0.235
2018/06/18,0.229
2018/06/19,0.225
2018/06/20,0.218
2018/06/21,0.211
2018/06/22,0.205
2018/06/23,0.198
2018/06/24,0.191
2018/06/25,0.188
2018/06/26,0.184
2018/06/27,0.178
2018/06/28,0.171
2018/06/29,0.163
2018/06/30,0.162
2018/07/01,0.18
2018/07/02,0.207
2018/07/03,0.24
2018/07/04,0.255
2018/07/05,0.266
2018/07/06,0.289
2018/07/07,0.311
2018/07/08,0.319
2018/07/09,0.324
2018/07/10,0.328
2018/07/11,0.33
2018/07/12,0.337
2018/07/13,0.345
2018/07/14,0.364
2018/07/15,0.372
2018/07/16,0.374
2018/07/17,0.375
2018/07/18,0.376
2018/07/19,0.373
2018/07/20,0.374
2018/07/21,0.374
2018/07/22,0.373
2018/07/23,0.376
2018/07/24,0.377
2018/07/25,0.375
2018/07/26,0.374
2018/07/27,0.373
2018/07/28,0.372
2018/07/29,0.37
2018/07/30,0.36
2018/07/31,0.332
2018/08/01,0.298
2018/08/02,0.258
2018/08/03,0.236
2018/08/04,0.216
2018/08/05,0.185
2018/08/06,0.157
2018/08/07,0.146
2018/08/08,0.155
2018/08/09,0.166
2018/08/10,0.169
2018/08/11,0.16
2018/08/12,0.149
2018/08/13,0.126
2018/08/14,0.113
2018/08/15,0.111
2018/08/16,0.109
2018/08/17,0.113
2018/08/18,0.113
2018/08/19,0.11
2018/08/20,0.107
2018/08/21,0.107
2018/08/22,0.104
2018/08/23,0.103
2018/08/24,0.102
2018/08/25,0.101
2018/08/26,0.101
2018/08/27,0.102
2018/08/28,0.102
2018/08/29,0.103
2018/08/30,0.104
2018/08/31,0.105
2018/09/01,0.105
2018/09/02,0.105
2018/09/03,0.105
2018/09/04,0.106
2018/09/05,0.106
2018/09/06,0.103
2018/09/07,0.085
2018/09/08,0.068
2018/09/09,0.06
2018/09/10,0.059
2018/09/11,0.059
2018/09/12,0.059
2018/09/13,0.059
2018/09/14,0.058
2018/09/15,0.058
2018/09/16,0.052
2018/09/17,0.052
2018/09/18,0.053
2018/09/19,0.055
2018/09/20,0.056
2018/09/21,0.057
2018/09/22,0.058
2018/09/23,0.058
2018/09/24,0.06
2018/09/25,0.061
2018/09/26,0.063
2018/09/27,0.064
2018/09/28,0.065
2018/09/29,0.067
2018/09/30,0.068
2018/10/01,0.07
2018/10/02,0.072
2018/10/03,0.073
2018/10/04,0.073
2018/10/05,0.073
2018/10/06,0.072
2018/10/07,0.071
2018/10/08,0.072
2018/10/09,0.071
2018/10/10,0.072
2018/10/11,0.072
2018/10/12,0.073
2018/10/13,0.071
2018/10/14,0.071
2018/10/15,0.071
2018/10/16,0.07
2018/10/17,0.07
2018/10/18,0.069
2018/10/19,0.068
2018/10/20,0.067
2018/10/21,0.066
2018/10/22,0.065
2018/10/23,0.065
2018/10/24,0.064
2018/10/25,0.064
2018/10/26,0.063
2018/10/27,0.062
2018/10/28,0.06
2018/10/29,0.059
2018/10/30,0.057
2018/10/31,0.056
2018/11/01,0.054
2018/11/02,0.054
2018/11/03,0.054
2018/11/04,0.055
2018/11/05,0.057
2018/11/06,0.059
2018/11/07,0.059
2018/11/08,0.06
2018/11/09,0.06
2018/11/10,0.059
2018/11/11,0.059
2018/11/12,0.059
2018/11/13,0.06
2018/11/14,0.06
2018/11/15,0.061
2018/11/16,0.062
2018/11/17,0.061
2018/11/18,0.061
2018/11/19,0.061
2018/11/20,0.061
2018/11/21,0.061
2018/11/22,0.061
2018/11/23,0.06
2018/11/24,0.058
2018/11/25,0.057
2018/11/26,0.057
2018/11/27,0.056
2018/11/28,0.056
2018/11/29,0.055
2018/11/30,0.056
2018/12/01,0.056
2018/12/02,0.054
2018/12/03,0.054
2018/12/04,0.053
2018/12/05,0.052
2018/12/06,0.05
2018/12/07,0.048
2018/12/08,0.046
2018/12/09,0.044
2018/12/10,0.044
2018/12/11,0.043
2018/12/12,0.043
2018/12/13,0.042
2018/12/14,0.04
2018/12/15,0.038
2018/12/16,0.037
2018/12/17,0.036
2018/12/18,0.036
2018/12/19,0.035
2018/12/20,0.035
2018/12/21,0.034
2018/12/22,0.034
2018/12/23,0.034
2018/12/24,0.035
2018/12/25,0.035
2018/12/26,0.035
2018/12/27,0.035
2018/12/28,0.035
2018/12/29,0.035
2018/12/30,0.034
2018/12/31,0.034
2019/01/01,0.033
2019/01/02,0.033
2019/01/03,0.033
2019/01/04,0.033
2019/01/05,0.033
2019/01/06,0.033
2019/01/07,0.034
2019/01/08,0.034
2019/01/09,0.035
2019/01/10,0.035
2019/01/11,0.035
2019/01/12,0.035
2019/01/13,0.035
2019/01/14,0.036
2019/01/15,0.037
2019/01/16,0.038
2019/01/17,0.038
2019/01/18,0.038
2019/01/19,0.038
2019/01/20,0.038
2019/01/21,0.038
2019/01/22,0.037
2019/01/23,0.037
2019/01/24,0.037
2019/01/25,0.036
2019/01/26,0.036
2019/01/27,0.036
2019/01/28,0.036
2019/01/29,0.035
2019/01/30,0.035
2019/01/31,0.035
2019/02/01,0.035
2019/02/02,0.035
2019/02/03,0.034
2019/02/04,0.034
2019/02/05,0.034
2019/02/06,0.033
2019/02/07,0.033
2019/02/08,0.033
2019/02/09,0.033
2019/02/10,0.033
2019/02/11,0.034
2019/02/12,0.034
2019/02/13,0.033
2019/02/14,0.033
2019/02/15,0.033
2019/02/16,0.033
2019/02/17,0.033
2019/02/18,0.034
2019/02/19,0.035
2019/02/20,0.036
2019/02/21,0.037
2019/02/22,0.038
2019/02/23,0.038
2019/02/24,0.04
2019/02/25,0.04
2019/02/26,0.042
2019/02/27,0.043
2019/02/28,0.044
2019/03/01,0.044
2019/03/02,0.044
2019/03/03,0.044
2019/03/04,0.044
2019/03/05,0.045
2019/03/06,0.045
2019/03/07,0.046
2019/03/08,0.046
2019/03/09,0.046
2019/03/10,0.046
2019/03/11,0.046
2019/03/12,0.046
2019/03/13,0.045
2019/03/14,0.045
2019/03/15,0.044
2019/03/16,0.044
2019/03/17,0.044
2019/03/18,0.043
2019/03/19,0.043
2019/03/20,0.042
2019/03/21,0.041
2019/03/22,0.04
2019/03/23,0.039
2019/03/24,0.038
2019/03/25,0.037
2019/03/26,0.036
2019/03/27,0.035
2019/03/28,0.034
2019/03/29,0.033
2019/03/30,0.032
2019/03/31,0.032
2019/04/01,0.032
2019/04/02,0.032
2019/04/03,0.033
2019/04/04,0.033
2019/04/05,0.033
2019/04/06,0.033
2019/04/07,0.032
2019/04/08,0.033
2019/04/09,0.033
2019/04/10,0.033
2019/04/11,0.034
2019/04/12,0.034
2019/04/13,0.034
2019/04/14,0.034
2019/04/15,0.035
2019/04/16,0.035
2019/04/17,0.035
2019/04/18,0.035
2019/04/19,0.035
2019/04/20,0.035
2019/04/21,0.035
2019/04/22,0.035
2019/04/23,0.035
2019/04/24,0.036
2019/04/25,0.036
2019/04/26,0.036
2019/04/27,0.036
2019/04/28,0.035
2019/04/29,0.035
2019/04/30,0.035
2019/05/01,0.035
2019/05/02,0.035
2019/05/03,0.034
2019/05/04,0.034
2019/05/05,0.034
2019/05/06,0.034
2019/05/07,0.034
2019/05/08,0.034
2019/05/09,0.034
2019/05/10,0.034
2019/05/11,0.034
2019/05/12,0.034
2019/05/13,0.035
2019/05/14,0.036
2019/05/15,0.038
2019/05/16,0.042
2019/05/17,0.044
2019/05/18,0.046
2019/05/19,0.048
2019/05/20,0.051
2019/05/21,0.052
2019/05/22,0.054
2019/05/23,0.056
2019/05/24,0.058
2019/05/25,0.059
2019/05/26,0.06
2019/05/27,0.062
2019/05/28,0.065
2019/05/29,0.068
2019/05/30,0.071
2019/05/31,0.074
2019/06/01,0.076
2019/06/02,0.076
2019/06/03,0.078
2019/06/04,0.08
2019/06/05,0.082
2019/06/06,0.083
2019/06/07,0.084
2019/06/08,0.089
2019/06/09,0.089
2019/06/10,0.094
2019/06/11,0.096
2019/06/12,0.095
2019/06/13,0.095
2019/06/14,0.095
2019/06/15,0.094
2019/06/16,0.092
2019/06/17,0.095
2019/06/18,0.094
2019/06/19,0.095
2019/06/20,0.099
2019/06/21,0.098
2019/06/22,0.098
