Date,fee_to_reward90varUSD
2016/12/02,0.004
2016/12/03,0.004
2016/12/04,0.004
2016/12/05,0.004
2016/12/06,0.004
2016/12/07,0.004
2016/12/08,0.004
2016/12/09,0.004
2016/12/10,0.004
2016/12/11,0.004
2016/12/12,0.004
2016/12/13,0.004
2016/12/14,0.004
2016/12/15,0.004
2016/12/16,0.004
2016/12/17,0.004
2016/12/18,0.004
2016/12/19,0.004
2016/12/20,0.004
2016/12/21,0.004
2016/12/22,0.004
2016/12/23,0.004
2016/12/24,0.004
2016/12/25,0.004
2016/12/26,0.004
2016/12/27,0.004
2016/12/28,0.004
2016/12/29,0.004
2016/12/30,0.004
2016/12/31,0.004
2017/01/01,0.004
2017/01/02,0.003
2017/01/03,0.003
2017/01/04,0.003
2017/01/05,0.003
2017/01/06,0.003
2017/01/07,0.003
2017/01/08,0.003
2017/01/09,0.003
2017/01/10,0.003
2017/01/11,0.003
2017/01/12,0.003
2017/01/13,0.003
2017/01/14,0.003
2017/01/15,0.003
2017/01/16,0.002
2017/01/17,0.002
2017/01/18,0.002
2017/01/19,0.002
2017/01/20,0.002
2017/01/21,0.002
2017/01/22,0.002
2017/01/23,0.002
2017/01/24,0.002
2017/01/25,0.002
2017/01/26,0.002
2017/01/27,0.002
2017/01/28,0.002
2017/01/29,0.002
2017/01/30,0.002
2017/01/31,0.002
2017/02/01,0.002
2017/02/02,0.002
2017/02/03,0.002
2017/02/04,0.002
2017/02/05,0.002
2017/02/06,0.002
2017/02/07,0.002
2017/02/08,0.002
2017/02/09,0.002
2017/02/10,0.002
2017/02/11,0.002
2017/02/12,0.002
2017/02/13,0.002
2017/02/14,0.002
2017/02/15,0.002
2017/02/16,0.002
2017/02/17,0.002
2017/02/18,0.002
2017/02/19,0.002
2017/02/20,0.002
2017/02/21,0.002
2017/02/22,0.002
2017/02/23,0.002
2017/02/24,0.002
2017/02/25,0.001
2017/02/26,0.001
2017/02/27,0.001
2017/02/28,0.001
2017/03/01,0.001
2017/03/02,0.001
2017/03/03,0.001
2017/03/04,0.001
2017/03/05,0.001
2017/03/06,0.001
2017/03/07,0.001
2017/03/08,0.001
2017/03/09,0.001
2017/03/10,0.001
2017/03/11,0.001
2017/03/12,0.001
2017/03/13,0.001
2017/03/14,0.001
2017/03/15,0.001
2017/03/16,0.001
2017/03/17,0.001
2017/03/18,0.001
2017/03/19,0.001
2017/03/20,0.001
2017/03/21,0.001
2017/03/22,0.001
2017/03/23,0.002
2017/03/24,0.002
2017/03/25,0.002
2017/03/26,0.002
2017/03/27,0.002
2017/03/28,0.002
2017/03/29,0.002
2017/03/30,0.002
2017/03/31,0.002
2017/04/01,0.002
2017/04/02,0.002
2017/04/03,0.002
2017/04/04,0.002
2017/04/05,0.002
2017/04/06,0.002
2017/04/07,0.002
2017/04/08,0.002
2017/04/09,0.002
2017/04/10,0.002
2017/04/11,0.002
2017/04/12,0.002
2017/04/13,0.002
2017/04/14,0.002
2017/04/15,0.002
2017/04/16,0.002
2017/04/17,0.002
2017/04/18,0.002
2017/04/19,0.002
2017/04/20,0.002
2017/04/21,0.002
2017/04/22,0.002
2017/04/23,0.002
2017/04/24,0.002
2017/04/25,0.002
2017/04/26,0.002
2017/04/27,0.002
2017/04/28,0.002
2017/04/29,0.002
2017/04/30,0.002
2017/05/01,0.003
2017/05/02,0.003
2017/05/03,0.003
2017/05/04,0.003
2017/05/05,0.003
2017/05/06,0.003
2017/05/07,0.003
2017/05/08,0.003
2017/05/09,0.003
2017/05/10,0.004
2017/05/11,0.004
2017/05/12,0.004
2017/05/13,0.004
2017/05/14,0.004
2017/05/15,0.005
2017/05/16,0.006
2017/05/17,0.009
2017/05/18,0.009
2017/05/19,0.011
2017/05/20,0.012
2017/05/21,0.012
2017/05/22,0.014
2017/05/23,0.018
2017/05/24,0.022
2017/05/25,0.024
2017/05/26,0.026
2017/05/27,0.027
2017/05/28,0.028
2017/05/29,0.029
2017/05/30,0.035
2017/05/31,0.054
2017/06/01,0.057
2017/06/02,0.062
2017/06/03,0.064
2017/06/04,0.067
2017/06/05,0.068
2017/06/06,0.071
2017/06/07,0.074
2017/06/08,0.076
2017/06/09,0.078
2017/06/10,0.079
2017/06/11,0.083
2017/06/12,0.099
2017/06/13,0.102
2017/06/14,0.104
2017/06/15,0.106
2017/06/16,0.107
2017/06/17,0.108
2017/06/18,0.108
2017/06/19,0.11
2017/06/20,0.152
2017/06/21,0.228
2017/06/22,0.266
2017/06/23,0.279
2017/06/24,0.301
2017/06/25,0.308
2017/06/26,0.323
2017/06/27,0.324
2017/06/28,0.343
2017/06/29,0.351
2017/06/30,0.351
2017/07/01,0.351
2017/07/02,0.35
2017/07/03,0.354
2017/07/04,0.354
2017/07/05,0.357
2017/07/06,0.355
2017/07/07,0.353
2017/07/08,0.352
2017/07/09,0.348
2017/07/10,0.344
2017/07/11,0.342
2017/07/12,0.341
2017/07/13,0.339
2017/07/14,0.335
2017/07/15,0.331
2017/07/16,0.326
2017/07/17,0.322
2017/07/18,0.325
2017/07/19,0.321
2017/07/20,0.317
2017/07/21,0.313
2017/07/22,0.307
2017/07/23,0.302
2017/07/24,0.297
2017/07/25,0.294
2017/07/26,0.289
2017/07/27,0.283
2017/07/28,0.277
2017/07/29,0.272
2017/07/30,0.267
2017/07/31,0.263
2017/08/01,0.257
2017/08/02,0.251
2017/08/03,0.245
2017/08/04,0.239
2017/08/05,0.233
2017/08/06,0.227
2017/08/07,0.223
2017/08/08,0.219
2017/08/09,0.213
2017/08/10,0.208
2017/08/11,0.203
2017/08/12,0.198
2017/08/13,0.194
2017/08/14,0.19
2017/08/15,0.191
2017/08/16,0.227
2017/08/17,0.237
2017/08/18,0.264
2017/08/19,0.264
2017/08/20,0.26
2017/08/21,0.258
2017/08/22,0.257
2017/08/23,0.254
2017/08/24,0.25
2017/08/25,0.245
2017/08/26,0.241
2017/08/27,0.236
2017/08/28,0.236
2017/08/29,0.25
2017/08/30,0.255
2017/08/31,0.29
2017/09/01,0.3
2017/09/02,0.3
2017/09/03,0.295
2017/09/04,0.304
2017/09/05,0.325
2017/09/06,0.378
2017/09/07,0.419
2017/09/08,0.461
2017/09/09,0.463
2017/09/10,0.465
2017/09/11,0.463
2017/09/12,0.466
2017/09/13,0.466
2017/09/14,0.462
2017/09/15,0.476
2017/09/16,0.495
2017/09/17,0.489
2017/09/18,0.483
2017/09/19,0.458
2017/09/20,0.464
2017/09/21,0.464
2017/09/22,0.463
2017/09/23,0.463
2017/09/24,0.471
2017/09/25,0.474
2017/09/26,0.478
2017/09/27,0.482
2017/09/28,0.483
2017/09/29,0.481
2017/09/30,0.482
2017/10/01,0.482
2017/10/02,0.482
2017/10/03,0.485
2017/10/04,0.484
2017/10/05,0.485
2017/10/06,0.491
2017/10/07,0.483
2017/10/08,0.478
2017/10/09,0.476
2017/10/10,0.477
2017/10/11,0.481
2017/10/12,0.48
2017/10/13,0.483
2017/10/14,0.479
2017/10/15,0.474
2017/10/16,0.473
2017/10/17,0.47
2017/10/18,0.464
2017/10/19,0.461
2017/10/20,0.449
2017/10/21,0.45
2017/10/22,0.455
2017/10/23,0.458
2017/10/24,0.452
2017/10/25,0.448
2017/10/26,0.446
2017/10/27,0.436
2017/10/28,0.43
2017/10/29,0.427
2017/10/30,0.425
2017/10/31,0.42
2017/11/01,0.413
2017/11/02,0.404
2017/11/03,0.401
2017/11/04,0.404
2017/11/05,0.414
2017/11/06,0.42
2017/11/07,0.418
2017/11/08,0.418
2017/11/09,0.419
2017/11/10,0.423
2017/11/11,0.427
2017/11/12,0.43
2017/11/13,0.432
2017/11/14,0.42
2017/11/15,0.418
2017/11/16,0.409
2017/11/17,0.41
2017/11/18,0.411
2017/11/19,0.413
2017/11/20,0.411
2017/11/21,0.408
2017/11/22,0.406
2017/11/23,0.405
2017/11/24,0.406
2017/11/25,0.408
2017/11/26,0.409
2017/11/27,0.406
2017/11/28,0.405
2017/11/29,0.387
2017/11/30,0.383
2017/12/01,0.383
2017/12/02,0.382
2017/12/03,0.379
2017/12/04,0.395
2017/12/05,0.456
2017/12/06,0.636
2017/12/07,1.143
2017/12/08,1.731
2017/12/09,2.221
2017/12/10,2.598
2017/12/11,2.804
2017/12/12,3.003
2017/12/13,3.131
2017/12/14,3.363
2017/12/15,3.504
2017/12/16,3.653
2017/12/17,3.724
2017/12/18,3.785
2017/12/19,3.927
2017/12/20,4.14
2017/12/21,4.373
2017/12/22,4.554
2017/12/23,4.615
2017/12/24,4.644
2017/12/25,4.646
2017/12/26,4.645
2017/12/27,4.649
2017/12/28,4.651
2017/12/29,4.674
2017/12/30,4.686
2017/12/31,4.689
2018/01/01,4.688
2018/01/02,4.712
2018/01/03,4.761
2018/01/04,4.857
2018/01/05,5.552
2018/01/06,6.512
2018/01/07,7.077
2018/01/08,7.697
2018/01/09,8.379
2018/01/10,9.309
2018/01/11,9.919
2018/01/12,10.183
2018/01/13,10.483
2018/01/14,10.686
2018/01/15,10.886
2018/01/16,11.033
2018/01/17,11.124
2018/01/18,11.272
2018/01/19,11.275
2018/01/20,11.226
2018/01/21,11.129
2018/01/22,11.04
2018/01/23,10.948
2018/01/24,10.832
2018/01/25,10.712
2018/01/26,10.572
2018/01/27,10.439
2018/01/28,10.319
2018/01/29,10.199
2018/01/30,10.087
2018/01/31,9.977
2018/02/01,9.858
2018/02/02,9.686
2018/02/03,9.516
2018/02/04,9.368
2018/02/05,9.229
2018/02/06,9.096
2018/02/07,8.968
2018/02/08,8.858
2018/02/09,8.72
2018/02/10,8.593
2018/02/11,8.491
2018/02/12,8.405
2018/02/13,8.339
2018/02/14,8.244
2018/02/15,8.162
2018/02/16,8.05
2018/02/17,7.93
2018/02/18,7.822
2018/02/19,7.735
2018/02/20,7.629
2018/02/21,7.524
2018/02/22,7.426
2018/02/23,7.318
2018/02/24,7.227
2018/02/25,7.169
2018/02/26,7.125
2018/02/27,7.086
2018/02/28,6.995
2018/03/01,6.945
2018/03/02,6.839
2018/03/03,6.803
2018/03/04,6.861
2018/03/05,6.938
2018/03/06,7.033
2018/03/07,6.965
2018/03/08,6.869
2018/03/09,6.821
2018/03/10,6.847
2018/03/11,6.949
2018/03/12,7.002
2018/03/13,7.105
2018/03/14,7.156
2018/03/15,7.244
2018/03/16,7.328
2018/03/17,7.449
2018/03/18,7.55
2018/03/19,7.622
2018/03/20,7.647
2018/03/21,7.633
2018/03/22,7.645
2018/03/23,7.703
2018/03/24,7.783
2018/03/25,7.861
2018/03/26,7.922
2018/03/27,7.997
2018/03/28,8.07
2018/03/29,8.142
2018/03/30,8.221
2018/03/31,8.316
2018/04/01,8.41
2018/04/02,8.494
2018/04/03,8.56
2018/04/04,8.608
2018/04/05,8.099
2018/04/06,7.344
2018/04/07,6.931
2018/04/08,6.42
2018/04/09,5.807
2018/04/10,4.898
2018/04/11,4.264
2018/04/12,3.949
2018/04/13,3.56
2018/04/14,3.257
2018/04/15,2.905
2018/04/16,2.573
2018/04/17,2.276
2018/04/18,1.915
2018/04/19,1.664
2018/04/20,1.453
2018/04/21,1.36
2018/04/22,1.3
2018/04/23,1.183
2018/04/24,1.089
2018/04/25,1.04
2018/04/26,1.006
2018/04/27,0.991
2018/04/28,0.967
2018/04/29,0.87
2018/04/30,0.811
2018/05/01,0.753
2018/05/02,0.57
2018/05/03,0.482
2018/05/04,0.453
2018/05/05,0.428
2018/05/06,0.401
2018/05/07,0.361
2018/05/08,0.333
2018/05/09,0.327
2018/05/10,0.329
2018/05/11,0.325
2018/05/12,0.318
2018/05/13,0.313
2018/05/14,0.315
2018/05/15,0.316
2018/05/16,0.323
2018/05/17,0.338
2018/05/18,0.343
2018/05/19,0.33
2018/05/20,0.326
2018/05/21,0.319
2018/05/22,0.323
2018/05/23,0.336
2018/05/24,0.344
2018/05/25,0.347
2018/05/26,0.349
2018/05/27,0.349
2018/05/28,0.374
2018/05/29,0.382
2018/05/30,0.409
2018/05/31,0.462
2018/06/01,0.492
2018/06/02,0.494
2018/06/03,0.492
2018/06/04,0.503
2018/06/05,0.504
2018/06/06,0.521
2018/06/07,0.524
2018/06/08,0.522
2018/06/09,0.519
2018/06/10,0.52
2018/06/11,0.518
2018/06/12,0.517
2018/06/13,0.515
2018/06/14,0.512
2018/06/15,0.507
2018/06/16,0.506
2018/06/17,0.511
2018/06/18,0.514
2018/06/19,0.514
2018/06/20,0.514
2018/06/21,0.515
2018/06/22,0.515
2018/06/23,0.514
2018/06/24,0.515
2018/06/25,0.511
2018/06/26,0.51
2018/06/27,0.51
2018/06/28,0.509
2018/06/29,0.502
2018/06/30,0.755
2018/07/01,1.747
2018/07/02,4.649
2018/07/03,6.237
2018/07/04,7.059
2018/07/05,7.624
2018/07/06,8.677
2018/07/07,9.458
2018/07/08,9.492
2018/07/09,9.471
2018/07/10,9.434
2018/07/11,9.406
2018/07/12,9.449
2018/07/13,9.515
2018/07/14,10.177
2018/07/15,11.062
2018/07/16,11.027
2018/07/17,11.017
2018/07/18,11.011
2018/07/19,11.013
2018/07/20,10.977
2018/07/21,10.942
2018/07/22,10.948
2018/07/23,10.937
2018/07/24,10.934
2018/07/25,10.937
2018/07/26,10.953
2018/07/27,10.971
2018/07/28,10.986
2018/07/29,11.032
2018/07/30,11.05
2018/07/31,11.07
2018/08/01,11.107
2018/08/02,11.142
2018/08/03,11.157
2018/08/04,11.169
2018/08/05,11.205
2018/08/06,11.212
2018/08/07,11.229
2018/08/08,11.879
2018/08/09,12.295
2018/08/10,12.332
2018/08/11,12.336
2018/08/12,12.383
2018/08/13,12.404
2018/08/14,12.415
2018/08/15,12.43
2018/08/16,12.456
2018/08/17,12.571
2018/08/18,12.598
2018/08/19,12.643
2018/08/20,12.69
2018/08/21,12.738
2018/08/22,12.742
2018/08/23,12.766
2018/08/24,12.753
2018/08/25,12.791
2018/08/26,12.82
2018/08/27,12.87
2018/08/28,12.917
2018/08/29,12.943
2018/08/30,12.979
2018/08/31,12.999
2018/09/01,13.032
2018/09/02,13.082
2018/09/03,13.118
2018/09/04,13.146
2018/09/05,13.18
2018/09/06,13.185
2018/09/07,13.173
2018/09/08,13.177
2018/09/09,13.18
2018/09/10,13.181
2018/09/11,13.175
2018/09/12,13.175
2018/09/13,13.183
2018/09/14,13.179
2018/09/15,13.163
2018/09/16,13.155
2018/09/17,13.158
2018/09/18,13.155
2018/09/19,13.124
2018/09/20,13.137
2018/09/21,13.096
2018/09/22,13.087
2018/09/23,13.108
2018/09/24,13.084
2018/09/25,13.062
2018/09/26,13.034
2018/09/27,13.007
2018/09/28,12.877
2018/09/29,12.122
2018/09/30,9.546
2018/10/01,8.096
2018/10/02,7.338
2018/10/03,6.789
2018/10/04,5.694
2018/10/05,4.826
2018/10/06,4.75
2018/10/07,4.727
2018/10/08,4.73
2018/10/09,4.73
2018/10/10,4.626
2018/10/11,4.458
2018/10/12,3.567
2018/10/13,2.384
2018/10/14,2.396
2018/10/15,2.398
2018/10/16,2.403
2018/10/17,2.405
2018/10/18,2.41
2018/10/19,2.411
2018/10/20,2.411
2018/10/21,2.417
2018/10/22,2.419
2018/10/23,2.42
2018/10/24,2.417
2018/10/25,2.412
2018/10/26,2.411
2018/10/27,2.405
2018/10/28,2.406
2018/10/29,2.401
2018/10/30,2.395
2018/10/31,2.388
2018/11/01,2.384
2018/11/02,2.375
2018/11/03,2.364
2018/11/04,2.368
2018/11/05,2.257
2018/11/06,1.333
2018/11/07,0.661
2018/11/08,0.462
2018/11/09,0.462
2018/11/10,0.466
2018/11/11,0.473
2018/11/12,0.47
2018/11/13,0.466
2018/11/14,0.47
2018/11/15,0.177
2018/11/16,0.18
2018/11/17,0.178
2018/11/18,0.177
2018/11/19,0.185
2018/11/20,0.186
2018/11/21,0.188
2018/11/22,0.171
2018/11/23,0.17
2018/11/24,0.169
2018/11/25,0.169
2018/11/26,0.169
2018/11/27,0.17
2018/11/28,0.178
2018/11/29,0.195
2018/11/30,0.236
2018/12/01,0.235
2018/12/02,0.234
2018/12/03,0.239
2018/12/04,0.242
2018/12/05,0.251
2018/12/06,0.252
2018/12/07,0.251
2018/12/08,0.253
2018/12/09,0.256
2018/12/10,0.256
2018/12/11,0.257
2018/12/12,0.259
2018/12/13,0.258
2018/12/14,0.256
2018/12/15,0.257
2018/12/16,0.262
2018/12/17,0.262
2018/12/18,0.253
2018/12/19,0.253
2018/12/20,0.249
2018/12/21,0.248
2018/12/22,0.249
2018/12/23,0.25
2018/12/24,0.249
2018/12/25,0.248
2018/12/26,0.247
2018/12/27,0.243
2018/12/28,0.238
2018/12/29,0.24
2018/12/30,0.239
2018/12/31,0.234
2019/01/01,0.237
2019/01/02,0.239
2019/01/03,0.24
2019/01/04,0.234
2019/01/05,0.23
2019/01/06,0.233
2019/01/07,0.234
2019/01/08,0.236
2019/01/09,0.238
2019/01/10,0.239
2019/01/11,0.236
2019/01/12,0.236
2019/01/13,0.241
2019/01/14,0.242
2019/01/15,0.241
2019/01/16,0.239
2019/01/17,0.24
2019/01/18,0.238
2019/01/19,0.236
2019/01/20,0.238
2019/01/21,0.237
2019/01/22,0.238
2019/01/23,0.237
2019/01/24,0.237
2019/01/25,0.235
2019/01/26,0.233
2019/01/27,0.236
2019/01/28,0.236
2019/01/29,0.235
2019/01/30,0.235
2019/01/31,0.236
2019/02/01,0.234
2019/02/02,0.233
2019/02/03,0.236
2019/02/04,0.237
2019/02/05,0.239
2019/02/06,0.24
2019/02/07,0.24
2019/02/08,0.235
2019/02/09,0.228
2019/02/10,0.228
2019/02/11,0.229
2019/02/12,0.226
2019/02/13,0.221
2019/02/14,0.221
2019/02/15,0.229
2019/02/16,0.231
2019/02/17,0.226
2019/02/18,0.238
2019/02/19,0.256
2019/02/20,0.27
2019/02/21,0.281
2019/02/22,0.29
2019/02/23,0.292
2019/02/24,0.305
2019/02/25,0.33
2019/02/26,0.347
2019/02/27,0.347
2019/02/28,0.335
2019/03/01,0.337
2019/03/02,0.337
2019/03/03,0.332
2019/03/04,0.332
2019/03/05,0.329
2019/03/06,0.334
2019/03/07,0.338
2019/03/08,0.339
2019/03/09,0.337
2019/03/10,0.336
2019/03/11,0.335
2019/03/12,0.334
2019/03/13,0.333
2019/03/14,0.332
2019/03/15,0.328
2019/03/16,0.323
2019/03/17,0.324
2019/03/18,0.328
2019/03/19,0.333
2019/03/20,0.334
2019/03/21,0.357
2019/03/22,0.36
2019/03/23,0.357
2019/03/24,0.357
2019/03/25,0.362
2019/03/26,0.367
2019/03/27,0.373
2019/03/28,0.374
2019/03/29,0.378
2019/03/30,0.377
2019/03/31,0.372
2019/04/01,0.372
2019/04/02,0.388
2019/04/03,0.427
2019/04/04,0.434
2019/04/05,0.431
2019/04/06,0.422
2019/04/07,0.414
2019/04/08,0.41
2019/04/09,0.401
2019/04/10,0.433
2019/04/11,1.09
2019/04/12,1.528
2019/04/13,1.727
2019/04/14,1.899
2019/04/15,2.167
2019/04/16,2.643
2019/04/17,3.209
2019/04/18,3.927
2019/04/19,3.997
2019/04/20,3.986
2019/04/21,3.984
2019/04/22,3.984
2019/04/23,3.973
2019/04/24,3.965
2019/04/25,3.958
2019/04/26,3.931
2019/04/27,3.925
2019/04/28,3.934
2019/04/29,3.932
2019/04/30,3.929
2019/05/01,3.931
2019/05/02,3.922
2019/05/03,3.901
2019/05/04,3.885
2019/05/05,3.868
2019/05/06,3.842
2019/05/07,3.816
2019/05/08,3.795
2019/05/09,3.78
2019/05/10,3.756
2019/05/11,3.743
2019/05/12,3.74
2019/05/13,3.727
2019/05/14,3.721
2019/05/15,3.724
2019/05/16,3.797
2019/05/17,3.812
2019/05/18,3.806
2019/05/19,3.806
2019/05/20,3.808
2019/05/21,3.808
2019/05/22,3.815
2019/05/23,3.814
2019/05/24,3.809
2019/05/25,3.811
2019/05/26,3.823
2019/05/27,3.828
2019/05/28,3.831
2019/05/29,3.835
2019/05/30,3.847
2019/05/31,3.838
2019/06/01,3.823
2019/06/02,3.823
2019/06/03,3.819
2019/06/04,3.813
2019/06/05,3.806
2019/06/06,3.799
2019/06/07,3.788
2019/06/08,3.782
2019/06/09,3.781
2019/06/10,3.786
2019/06/11,3.769
2019/06/12,3.756
2019/06/13,3.745
2019/06/14,3.707
2019/06/15,3.675
2019/06/16,3.679
2019/06/17,3.684
2019/06/18,3.673
2019/06/19,3.673
2019/06/20,3.69
2019/06/21,3.678
2019/06/22,3.672
2019/06/23,3.677
