Date,transactionfees30wmaUSD
2016/07/09,0.013
2016/07/10,0.012
2016/07/11,0.012
2016/07/12,0.011
2016/07/13,0.011
2016/07/14,0.011
2016/07/15,0.01
2016/07/16,0.01
2016/07/17,0.009
2016/07/18,0.009
2016/07/19,0.009
2016/07/20,0.009
2016/07/21,0.009
2016/07/22,0.009
2016/07/23,0.009
2016/07/24,0.009
2016/07/25,0.009
2016/07/26,0.009
2016/07/27,0.009
2016/07/28,0.01
2016/07/29,0.01
2016/07/30,0.01
2016/07/31,0.01
2016/08/01,0.01
2016/08/02,0.009
2016/08/03,0.009
2016/08/04,0.009
2016/08/05,0.009
2016/08/06,0.009
2016/08/07,0.009
2016/08/08,0.009
2016/08/09,0.009
2016/08/10,0.009
2016/08/11,0.009
2016/08/12,0.009
2016/08/13,0.009
2016/08/14,0.009
2016/08/15,0.008
2016/08/16,0.008
2016/08/17,0.008
2016/08/18,0.008
2016/08/19,0.008
2016/08/20,0.008
2016/08/21,0.008
2016/08/22,0.008
2016/08/23,0.008
2016/08/24,0.008
2016/08/25,0.008
2016/08/26,0.008
2016/08/27,0.008
2016/08/28,0.008
2016/08/29,0.008
2016/08/30,0.008
2016/08/31,0.008
2016/09/01,0.008
2016/09/02,0.008
2016/09/03,0.008
2016/09/04,0.008
2016/09/05,0.008
2016/09/06,0.008
2016/09/07,0.008
2016/09/08,0.008
2016/09/09,0.008
2016/09/10,0.008
2016/09/11,0.008
2016/09/12,0.008
2016/09/13,0.008
2016/09/14,0.008
2016/09/15,0.008
2016/09/16,0.008
2016/09/17,0.008
2016/09/18,0.009
2016/09/19,0.009
2016/09/20,0.009
2016/09/21,0.009
2016/09/22,0.009
2016/09/23,0.01
2016/09/24,0.011
2016/09/25,0.011
2016/09/26,0.013
2016/09/27,0.014
2016/09/28,0.015
2016/09/29,0.015
2016/09/30,0.015
2016/10/01,0.016
2016/10/02,0.016
2016/10/03,0.017
2016/10/04,0.017
2016/10/05,0.017
2016/10/06,0.018
2016/10/07,0.018
2016/10/08,0.018
2016/10/09,0.018
2016/10/10,0.018
2016/10/11,0.018
2016/10/12,0.018
2016/10/13,0.019
2016/10/14,0.02
2016/10/15,0.02
2016/10/16,0.02
2016/10/17,0.021
2016/10/18,0.021
2016/10/19,0.021
2016/10/20,0.021
2016/10/21,0.02
2016/10/22,0.02
2016/10/23,0.019
2016/10/24,0.018
2016/10/25,0.018
2016/10/26,0.017
2016/10/27,0.016
2016/10/28,0.016
2016/10/29,0.015
2016/10/30,0.015
2016/10/31,0.014
2016/11/01,0.014
2016/11/02,0.013
2016/11/03,0.013
2016/11/04,0.012
2016/11/05,0.012
2016/11/06,0.011
2016/11/07,0.011
2016/11/08,0.01
2016/11/09,0.01
2016/11/10,0.01
2016/11/11,0.01
2016/11/12,0.009
2016/11/13,0.009
2016/11/14,0.009
2016/11/15,0.009
2016/11/16,0.009
2016/11/17,0.008
2016/11/18,0.008
2016/11/19,0.008
2016/11/20,0.008
2016/11/21,0.008
2016/11/22,0.008
2016/11/23,0.008
2016/11/24,0.009
2016/11/25,0.009
2016/11/26,0.009
2016/11/27,0.01
2016/11/28,0.011
2016/11/29,0.012
2016/11/30,0.011
2016/12/01,0.011
2016/12/02,0.011
2016/12/03,0.011
2016/12/04,0.01
2016/12/05,0.01
2016/12/06,0.01
2016/12/07,0.01
2016/12/08,0.02
2016/12/09,0.019
2016/12/10,0.019
2016/12/11,0.018
2016/12/12,0.018
2016/12/13,0.017
2016/12/14,0.017
2016/12/15,0.016
2016/12/16,0.016
2016/12/17,0.015
2016/12/18,0.014
2016/12/19,0.014
2016/12/20,0.014
2016/12/21,0.013
2016/12/22,0.013
2016/12/23,0.012
2016/12/24,0.011
2016/12/25,0.011
2016/12/26,0.01
2016/12/27,0.01
2016/12/28,0.009
2016/12/29,0.009
2016/12/30,0.009
2016/12/31,0.009
2017/01/01,0.008
2017/01/02,0.008
2017/01/03,0.008
2017/01/04,0.007
2017/01/05,0.007
2017/01/06,0.007
2017/01/07,0.006
2017/01/08,0.007
2017/01/09,0.007
2017/01/10,0.007
2017/01/11,0.007
2017/01/12,0.007
2017/01/13,0.007
2017/01/14,0.007
2017/01/15,0.007
2017/01/16,0.007
2017/01/17,0.007
2017/01/18,0.007
2017/01/19,0.007
2017/01/20,0.007
2017/01/21,0.007
2017/01/22,0.007
2017/01/23,0.007
2017/01/24,0.008
2017/01/25,0.008
2017/01/26,0.008
2017/01/27,0.008
2017/01/28,0.008
2017/01/29,0.008
2017/01/30,0.008
2017/01/31,0.008
2017/02/01,0.008
2017/02/02,0.008
2017/02/03,0.008
2017/02/04,0.008
2017/02/05,0.008
2017/02/06,0.008
2017/02/07,0.008
2017/02/08,0.008
2017/02/09,0.008
2017/02/10,0.009
2017/02/11,0.009
2017/02/12,0.009
2017/02/13,0.009
2017/02/14,0.009
2017/02/15,0.01
2017/02/16,0.01
2017/02/17,0.01
2017/02/18,0.01
2017/02/19,0.01
2017/02/20,0.01
2017/02/21,0.01
2017/02/22,0.011
2017/02/23,0.011
2017/02/24,0.011
2017/02/25,0.011
2017/02/26,0.011
2017/02/27,0.011
2017/02/28,0.011
2017/03/01,0.011
2017/03/02,0.012
2017/03/03,0.012
2017/03/04,0.012
2017/03/05,0.012
2017/03/06,0.012
2017/03/07,0.013
2017/03/08,0.013
2017/03/09,0.013
2017/03/10,0.013
2017/03/11,0.013
2017/03/12,0.013
2017/03/13,0.014
2017/03/14,0.015
2017/03/15,0.016
2017/03/16,0.017
2017/03/17,0.018
2017/03/18,0.019
2017/03/19,0.02
2017/03/20,0.021
2017/03/21,0.022
2017/03/22,0.023
2017/03/23,0.023
2017/03/24,0.025
2017/03/25,0.026
2017/03/26,0.027
2017/03/27,0.028
2017/03/28,0.029
2017/03/29,0.03
2017/03/30,0.031
2017/03/31,0.031
2017/04/01,0.032
2017/04/02,0.033
2017/04/03,0.033
2017/04/04,0.033
2017/04/05,0.034
2017/04/06,0.034
2017/04/07,0.034
2017/04/08,0.034
2017/04/09,0.035
2017/04/10,0.035
2017/04/11,0.035
2017/04/12,0.036
2017/04/13,0.036
2017/04/14,0.036
2017/04/15,0.036
2017/04/16,0.036
2017/04/17,0.036
2017/04/18,0.037
2017/04/19,0.038
2017/04/20,0.038
2017/04/21,0.039
2017/04/22,0.04
2017/04/23,0.04
2017/04/24,0.041
2017/04/25,0.041
2017/04/26,0.041
2017/04/27,0.042
2017/04/28,0.042
2017/04/29,0.043
2017/04/30,0.044
2017/05/01,0.047
2017/05/02,0.049
2017/05/03,0.05
2017/05/04,0.052
2017/05/05,0.053
2017/05/06,0.055
2017/05/07,0.058
2017/05/08,0.06
2017/05/09,0.061
2017/05/10,0.063
2017/05/11,0.065
2017/05/12,0.067
2017/05/13,0.069
2017/05/14,0.071
2017/05/15,0.073
2017/05/16,0.076
2017/05/17,0.081
2017/05/18,0.083
2017/05/19,0.086
2017/05/20,0.091
2017/05/21,0.095
2017/05/22,0.101
2017/05/23,0.11
2017/05/24,0.121
2017/05/25,0.13
2017/05/26,0.137
2017/05/27,0.142
2017/05/28,0.148
2017/05/29,0.154
2017/05/30,0.168
2017/05/31,0.203
2017/06/01,0.211
2017/06/02,0.222
2017/06/03,0.23
2017/06/04,0.24
2017/06/05,0.247
2017/06/06,0.256
2017/06/07,0.266
2017/06/08,0.273
2017/06/09,0.279
2017/06/10,0.284
2017/06/11,0.297
2017/06/12,0.323
2017/06/13,0.332
2017/06/14,0.339
2017/06/15,0.343
2017/06/16,0.348
2017/06/17,0.351
2017/06/18,0.355
2017/06/19,0.358
2017/06/20,0.391
2017/06/21,0.457
2017/06/22,0.483
2017/06/23,0.493
2017/06/24,0.519
2017/06/25,0.525
2017/06/26,0.543
2017/06/27,0.534
2017/06/28,0.556
2017/06/29,0.56
2017/06/30,0.554
2017/07/01,0.546
2017/07/02,0.536
2017/07/03,0.53
2017/07/04,0.523
2017/07/05,0.516
2017/07/06,0.505
2017/07/07,0.493
2017/07/08,0.483
2017/07/09,0.47
2017/07/10,0.45
2017/07/11,0.431
2017/07/12,0.416
2017/07/13,0.402
2017/07/14,0.387
2017/07/15,0.372
2017/07/16,0.354
2017/07/17,0.338
2017/07/18,0.33
2017/07/19,0.318
2017/07/20,0.305
2017/07/21,0.297
2017/07/22,0.288
2017/07/23,0.281
2017/07/24,0.276
2017/07/25,0.274
2017/07/26,0.27
2017/07/27,0.265
2017/07/28,0.26
2017/07/29,0.254
2017/07/30,0.249
2017/07/31,0.243
2017/08/01,0.243
2017/08/02,0.241
2017/08/03,0.239
2017/08/04,0.235
2017/08/05,0.233
2017/08/06,0.233
2017/08/07,0.237
2017/08/08,0.241
2017/08/09,0.244
2017/08/10,0.247
2017/08/11,0.25
2017/08/12,0.255
2017/08/13,0.257
2017/08/14,0.257
2017/08/15,0.258
2017/08/16,0.295
2017/08/17,0.309
2017/08/18,0.335
2017/08/19,0.34
2017/08/20,0.339
2017/08/21,0.337
2017/08/22,0.335
2017/08/23,0.333
2017/08/24,0.333
2017/08/25,0.332
2017/08/26,0.334
2017/08/27,0.333
2017/08/28,0.332
2017/08/29,0.343
2017/08/30,0.349
2017/08/31,0.376
2017/09/01,0.387
2017/09/02,0.408
2017/09/03,0.406
2017/09/04,0.405
2017/09/05,0.408
2017/09/06,0.416
2017/09/07,0.426
2017/09/08,0.435
2017/09/09,0.431
2017/09/10,0.429
2017/09/11,0.423
2017/09/12,0.422
2017/09/13,0.418
2017/09/14,0.408
2017/09/15,0.404
2017/09/16,0.407
2017/09/17,0.402
2017/09/18,0.398
2017/09/19,0.394
2017/09/20,0.406
2017/09/21,0.399
2017/09/22,0.392
2017/09/23,0.388
2017/09/24,0.391
2017/09/25,0.388
2017/09/26,0.386
2017/09/27,0.385
2017/09/28,0.381
2017/09/29,0.373
2017/09/30,0.372
2017/10/01,0.371
2017/10/02,0.368
2017/10/03,0.366
2017/10/04,0.365
2017/10/05,0.366
2017/10/06,0.368
2017/10/07,0.365
2017/10/08,0.366
2017/10/09,0.365
2017/10/10,0.365
2017/10/11,0.394
2017/10/12,0.393
2017/10/13,0.395
2017/10/14,0.396
2017/10/15,0.397
2017/10/16,0.39
2017/10/17,0.379
2017/10/18,0.367
2017/10/19,0.355
2017/10/20,0.349
2017/10/21,0.335
2017/10/22,0.321
2017/10/23,0.309
2017/10/24,0.302
2017/10/25,0.292
2017/10/26,0.282
2017/10/27,0.262
2017/10/28,0.242
2017/10/29,0.223
2017/10/30,0.204
2017/10/31,0.187
2017/11/01,0.183
2017/11/02,0.18
2017/11/03,0.175
2017/11/04,0.169
2017/11/05,0.163
2017/11/06,0.158
2017/11/07,0.157
2017/11/08,0.158
2017/11/09,0.159
2017/11/10,0.158
2017/11/11,0.158
2017/11/12,0.16
2017/11/13,0.162
2017/11/14,0.166
2017/11/15,0.172
2017/11/16,0.177
2017/11/17,0.182
2017/11/18,0.184
2017/11/19,0.187
2017/11/20,0.193
2017/11/21,0.198
2017/11/22,0.203
2017/11/23,0.209
2017/11/24,0.214
2017/11/25,0.218
2017/11/26,0.226
2017/11/27,0.233
2017/11/28,0.24
2017/11/29,0.247
2017/11/30,0.251
2017/12/01,0.255
2017/12/02,0.256
2017/12/03,0.259
2017/12/04,0.278
2017/12/05,0.313
2017/12/06,0.35
2017/12/07,0.425
2017/12/08,0.491
2017/12/09,0.56
2017/12/10,0.61
2017/12/11,0.637
2017/12/12,0.671
2017/12/13,0.707
2017/12/14,0.756
2017/12/15,0.79
2017/12/16,0.825
2017/12/17,0.847
2017/12/18,0.861
2017/12/19,0.891
2017/12/20,0.936
2017/12/21,0.975
2017/12/22,0.991
2017/12/23,1.001
2017/12/24,1.006
2017/12/25,0.999
2017/12/26,0.987
2017/12/27,0.975
2017/12/28,0.959
2017/12/29,0.945
2017/12/30,0.926
2017/12/31,0.91
2018/01/01,0.891
2018/01/02,0.881
2018/01/03,0.876
2018/01/04,0.881
2018/01/05,0.977
2018/01/06,1.101
2018/01/07,1.208
2018/01/08,1.316
2018/01/09,1.433
2018/01/10,1.622
2018/01/11,1.746
2018/01/12,1.821
2018/01/13,1.905
2018/01/14,1.988
2018/01/15,2.045
2018/01/16,2.068
2018/01/17,2.062
2018/01/18,2.074
2018/01/19,2.086
2018/01/20,2.106
2018/01/21,2.086
2018/01/22,2.055
2018/01/23,2.04
2018/01/24,2.018
2018/01/25,1.994
2018/01/26,1.944
2018/01/27,1.893
2018/01/28,1.85
2018/01/29,1.834
2018/01/30,1.797
2018/01/31,1.759
2018/02/01,1.743
2018/02/02,1.688
2018/02/03,1.627
2018/02/04,1.56
2018/02/05,1.484
2018/02/06,1.409
2018/02/07,1.346
2018/02/08,1.285
2018/02/09,1.225
2018/02/10,1.175
2018/02/11,1.125
2018/02/12,1.077
2018/02/13,1.037
2018/02/14,1.005
2018/02/15,0.976
2018/02/16,0.952
2018/02/17,0.933
2018/02/18,0.923
2018/02/19,0.902
2018/02/20,0.886
2018/02/21,0.87
2018/02/22,0.849
2018/02/23,0.833
2018/02/24,0.818
2018/02/25,0.802
2018/02/26,0.784
2018/02/27,0.772
2018/02/28,0.774
2018/03/01,0.765
2018/03/02,0.766
2018/03/03,0.756
2018/03/04,0.752
2018/03/05,0.75
2018/03/06,0.739
2018/03/07,0.73
2018/03/08,0.72
2018/03/09,0.706
2018/03/10,0.691
2018/03/11,0.671
2018/03/12,0.66
2018/03/13,0.64
2018/03/14,0.623
2018/03/15,0.602
2018/03/16,0.584
2018/03/17,0.561
2018/03/18,0.537
2018/03/19,0.516
2018/03/20,0.497
2018/03/21,0.482
2018/03/22,0.47
2018/03/23,0.456
2018/03/24,0.443
2018/03/25,0.43
2018/03/26,0.419
2018/03/27,0.404
2018/03/28,0.391
2018/03/29,0.378
2018/03/30,0.361
2018/03/31,0.345
2018/04/01,0.329
2018/04/02,0.316
2018/04/03,0.304
2018/04/04,0.291
2018/04/05,0.285
2018/04/06,0.276
2018/04/07,0.266
2018/04/08,0.258
2018/04/09,0.252
2018/04/10,0.246
2018/04/11,0.242
2018/04/12,0.24
2018/04/13,0.242
2018/04/14,0.241
2018/04/15,0.24
2018/04/16,0.24
2018/04/17,0.239
2018/04/18,0.243
2018/04/19,0.245
2018/04/20,0.249
2018/04/21,0.25
2018/04/22,0.253
2018/04/23,0.257
2018/04/24,0.267
2018/04/25,0.274
2018/04/26,0.281
2018/04/27,0.292
2018/04/28,0.305
2018/04/29,0.319
2018/04/30,0.333
2018/05/01,0.341
2018/05/02,0.349
2018/05/03,0.362
2018/05/04,0.369
2018/05/05,0.377
2018/05/06,0.384
2018/05/07,0.39
2018/05/08,0.397
2018/05/09,0.404
2018/05/10,0.423
2018/05/11,0.438
2018/05/12,0.441
2018/05/13,0.446
2018/05/14,0.459
2018/05/15,0.473
2018/05/16,0.486
2018/05/17,0.501
2018/05/18,0.511
2018/05/19,0.517
2018/05/20,0.522
2018/05/21,0.53
2018/05/22,0.54
2018/05/23,0.545
2018/05/24,0.546
2018/05/25,0.546
2018/05/26,0.543
2018/05/27,0.536
2018/05/28,0.538
2018/05/29,0.54
2018/05/30,0.545
2018/05/31,0.558
2018/06/01,0.567
2018/06/02,0.561
2018/06/03,0.555
2018/06/04,0.556
2018/06/05,0.551
2018/06/06,0.558
2018/06/07,0.554
2018/06/08,0.547
2018/06/09,0.534
2018/06/10,0.519
2018/06/11,0.505
2018/06/12,0.491
2018/06/13,0.476
2018/06/14,0.464
2018/06/15,0.457
2018/06/16,0.453
2018/06/17,0.437
2018/06/18,0.421
2018/06/19,0.411
2018/06/20,0.4
2018/06/21,0.389
2018/06/22,0.397
2018/06/23,0.384
2018/06/24,0.378
2018/06/25,0.37
2018/06/26,0.358
2018/06/27,0.345
2018/06/28,0.333
2018/06/29,0.322
2018/06/30,0.389
2018/07/01,0.515
2018/07/02,0.842
2018/07/03,1.015
2018/07/04,1.167
2018/07/05,1.262
2018/07/06,1.426
2018/07/07,1.553
2018/07/08,1.555
2018/07/09,1.538
2018/07/10,1.5
2018/07/11,1.467
2018/07/12,1.464
2018/07/13,1.468
2018/07/14,1.556
2018/07/15,1.702
2018/07/16,1.641
2018/07/17,1.579
2018/07/18,1.514
2018/07/19,1.446
2018/07/20,1.385
2018/07/21,1.328
2018/07/22,1.259
2018/07/23,1.195
2018/07/24,1.128
2018/07/25,1.06
2018/07/26,0.991
2018/07/27,0.92
2018/07/28,0.856
2018/07/29,0.784
2018/07/30,0.711
2018/07/31,0.642
2018/08/01,0.591
2018/08/02,0.535
2018/08/03,0.486
2018/08/04,0.447
2018/08/05,0.407
2018/08/06,0.38
2018/08/07,0.398
2018/08/08,0.481
2018/08/09,0.549
2018/08/10,0.565
2018/08/11,0.539
2018/08/12,0.51
2018/08/13,0.487
2018/08/14,0.468
2018/08/15,0.458
2018/08/16,0.446
2018/08/17,0.482
2018/08/18,0.468
2018/08/19,0.454
2018/08/20,0.439
2018/08/21,0.424
2018/08/22,0.425
2018/08/23,0.417
2018/08/24,0.422
2018/08/25,0.406
2018/08/26,0.409
2018/08/27,0.392
2018/08/28,0.377
2018/08/29,0.369
2018/08/30,0.356
2018/08/31,0.344
2018/09/01,0.328
2018/09/02,0.312
2018/09/03,0.297
2018/09/04,0.285
2018/09/05,0.269
2018/09/06,0.256
2018/09/07,0.244
2018/09/08,0.233
2018/09/09,0.225
2018/09/10,0.219
2018/09/11,0.214
2018/09/12,0.209
2018/09/13,0.205
2018/09/14,0.2
2018/09/15,0.196
2018/09/16,0.192
2018/09/17,0.189
2018/09/18,0.19
2018/09/19,0.195
2018/09/20,0.194
2018/09/21,0.199
2018/09/22,0.199
2018/09/23,0.198
2018/09/24,0.206
2018/09/25,0.207
2018/09/26,0.209
2018/09/27,0.212
2018/09/28,0.217
2018/09/29,0.226
2018/09/30,0.229
2018/10/01,0.235
2018/10/02,0.241
2018/10/03,0.238
2018/10/04,0.235
2018/10/05,0.232
2018/10/06,0.225
2018/10/07,0.22
2018/10/08,0.218
2018/10/09,0.215
2018/10/10,0.214
2018/10/11,0.211
2018/10/12,0.211
2018/10/13,0.205
2018/10/14,0.199
2018/10/15,0.195
2018/10/16,0.19
2018/10/17,0.185
2018/10/18,0.18
2018/10/19,0.176
2018/10/20,0.172
2018/10/21,0.168
2018/10/22,0.165
2018/10/23,0.162
2018/10/24,0.162
2018/10/25,0.163
2018/10/26,0.162
2018/10/27,0.16
2018/10/28,0.157
2018/10/29,0.155
2018/10/30,0.153
2018/10/31,0.151
2018/11/01,0.15
2018/11/02,0.151
2018/11/03,0.151
2018/11/04,0.15
2018/11/05,0.152
2018/11/06,0.154
2018/11/07,0.156
2018/11/08,0.159
2018/11/09,0.159
2018/11/10,0.158
2018/11/11,0.155
2018/11/12,0.156
2018/11/13,0.158
2018/11/14,0.161
2018/11/15,0.163
2018/11/16,0.165
2018/11/17,0.163
2018/11/18,0.164
2018/11/19,0.164
2018/11/20,0.163
2018/11/21,0.161
2018/11/22,0.158
2018/11/23,0.155
2018/11/24,0.152
2018/11/25,0.149
2018/11/26,0.146
2018/11/27,0.143
2018/11/28,0.141
2018/11/29,0.141
2018/11/30,0.143
2018/12/01,0.142
2018/12/02,0.14
2018/12/03,0.138
2018/12/04,0.136
2018/12/05,0.134
2018/12/06,0.13
2018/12/07,0.126
2018/12/08,0.121
2018/12/09,0.116
2018/12/10,0.112
2018/12/11,0.108
2018/12/12,0.104
2018/12/13,0.101
2018/12/14,0.099
2018/12/15,0.095
2018/12/16,0.091
2018/12/17,0.088
2018/12/18,0.089
2018/12/19,0.087
2018/12/20,0.086
2018/12/21,0.085
2018/12/22,0.083
2018/12/23,0.083
2018/12/24,0.084
2018/12/25,0.085
2018/12/26,0.086
2018/12/27,0.085
2018/12/28,0.084
2018/12/29,0.084
2018/12/30,0.089
2018/12/31,0.089
2019/01/01,0.089
2019/01/02,0.089
2019/01/03,0.089
2019/01/04,0.09
2019/01/05,0.095
2019/01/06,0.095
2019/01/07,0.096
2019/01/08,0.096
2019/01/09,0.095
2019/01/10,0.095
2019/01/11,0.094
2019/01/12,0.093
2019/01/13,0.092
2019/01/14,0.093
2019/01/15,0.093
2019/01/16,0.094
2019/01/17,0.093
2019/01/18,0.092
2019/01/19,0.091
2019/01/20,0.09
2019/01/21,0.088
2019/01/22,0.088
2019/01/23,0.087
2019/01/24,0.087
2019/01/25,0.086
2019/01/26,0.084
2019/01/27,0.083
2019/01/28,0.081
2019/01/29,0.08
2019/01/30,0.078
2019/01/31,0.078
2019/02/01,0.078
2019/02/02,0.077
2019/02/03,0.076
2019/02/04,0.075
2019/02/05,0.074
2019/02/06,0.074
2019/02/07,0.073
2019/02/08,0.073
2019/02/09,0.074
2019/02/10,0.074
2019/02/11,0.075
2019/02/12,0.076
2019/02/13,0.077
2019/02/14,0.078
2019/02/15,0.08
2019/02/16,0.081
2019/02/17,0.083
2019/02/18,0.087
2019/02/19,0.161
2019/02/20,0.162
2019/02/21,0.161
2019/02/22,0.161
2019/02/23,0.161
2019/02/24,0.162
2019/02/25,0.162
2019/02/26,0.162
2019/02/27,0.161
2019/02/28,0.161
2019/03/01,0.159
2019/03/02,0.156
2019/03/03,0.153
2019/03/04,0.15
2019/03/05,0.147
2019/03/06,0.144
2019/03/07,0.142
2019/03/08,0.139
2019/03/09,0.135
2019/03/10,0.132
2019/03/11,0.128
2019/03/12,0.125
2019/03/13,0.121
2019/03/14,0.116
2019/03/15,0.112
2019/03/16,0.108
2019/03/17,0.105
2019/03/18,0.136
2019/03/19,0.132
2019/03/20,0.127
2019/03/21,0.125
2019/03/22,0.124
2019/03/23,0.122
2019/03/24,0.12
2019/03/25,0.118
2019/03/26,0.117
2019/03/27,0.117
2019/03/28,0.116
2019/03/29,0.115
2019/03/30,0.113
2019/03/31,0.112
2019/04/01,0.111
2019/04/02,0.112
2019/04/03,0.114
2019/04/04,0.115
2019/04/05,0.114
2019/04/06,0.113
2019/04/07,0.113
2019/04/08,0.113
2019/04/09,0.113
2019/04/10,0.114
2019/04/11,0.114
2019/04/12,0.112
2019/04/13,0.11
2019/04/14,0.109
2019/04/15,0.107
2019/04/16,0.106
2019/04/17,0.105
2019/04/18,0.105
2019/04/19,0.105
2019/04/20,0.103
2019/04/21,0.102
2019/04/22,0.101
2019/04/23,0.1
2019/04/24,0.099
2019/04/25,0.098
2019/04/26,0.097
2019/04/27,0.096
2019/04/28,0.094
2019/04/29,0.092
2019/04/30,0.091
2019/05/01,0.09
2019/05/02,0.096
2019/05/03,0.096
2019/05/04,0.095
2019/05/05,0.094
2019/05/06,0.093
2019/05/07,0.095
2019/05/08,0.095
2019/05/09,0.095
2019/05/10,0.095
2019/05/11,0.095
2019/05/12,0.095
2019/05/13,0.097
2019/05/14,0.099
2019/05/15,0.105
2019/05/16,0.115
2019/05/17,0.123
2019/05/18,0.127
2019/05/19,0.131
2019/05/20,0.134
2019/05/21,0.136
2019/05/22,0.14
2019/05/23,0.143
2019/05/24,0.145
2019/05/25,0.146
2019/05/26,0.145
2019/05/27,0.148
2019/05/28,0.151
2019/05/29,0.155
2019/05/30,0.159
2019/05/31,0.162
2019/06/01,0.163
2019/06/02,0.162
2019/06/03,0.163
2019/06/04,0.162
2019/06/05,0.163
2019/06/06,0.162
2019/06/07,0.162
2019/06/08,0.163
2019/06/09,0.161
2019/06/10,0.163
2019/06/11,0.162
2019/06/12,0.159
2019/06/13,0.157
2019/06/14,0.156
2019/06/15,0.158
2019/06/16,0.155
2019/06/17,0.158
2019/06/18,0.158
2019/06/19,0.158
2019/06/20,0.162
2019/06/21,0.161
2019/06/22,0.161
