Date,transactionfees90varUSD
2016/06/17,0
2016/06/18,0
2016/06/19,0
2016/06/20,0
2016/06/21,0
2016/06/22,0
2016/06/23,0
2016/06/24,0
2016/06/25,0
2016/06/26,0
2016/06/27,0
2016/06/28,0
2016/06/29,0
2016/06/30,0
2016/07/01,0
2016/07/02,0
2016/07/03,0
2016/07/04,0
2016/07/05,0
2016/07/06,0
2016/07/07,0
2016/07/08,0
2016/07/09,0
2016/07/10,0
2016/07/11,0
2016/07/12,0
2016/07/13,0
2016/07/14,0
2016/07/15,0
2016/07/16,0
2016/07/17,0
2016/07/18,0
2016/07/19,0
2016/07/20,0
2016/07/21,0
2016/07/22,0
2016/07/23,0
2016/07/24,0
2016/07/25,0
2016/07/26,0
2016/07/27,0
2016/07/28,0
2016/07/29,0
2016/07/30,0
2016/07/31,0
2016/08/01,0
2016/08/02,0
2016/08/03,0
2016/08/04,0
2016/08/05,0
2016/08/06,0
2016/08/07,0
2016/08/08,0
2016/08/09,0
2016/08/10,0
2016/08/11,0
2016/08/12,0
2016/08/13,0
2016/08/14,0
2016/08/15,0
2016/08/16,0
2016/08/17,0
2016/08/18,0
2016/08/19,0
2016/08/20,0
2016/08/21,0
2016/08/22,0
2016/08/23,0
2016/08/24,0
2016/08/25,0
2016/08/26,0
2016/08/27,0
2016/08/28,0
2016/08/29,0
2016/08/30,0
2016/08/31,0
2016/09/01,0
2016/09/02,0
2016/09/03,0
2016/09/04,0
2016/09/05,0
2016/09/06,0
2016/09/07,0
2016/09/08,0
2016/09/09,0
2016/09/10,0
2016/09/11,0
2016/09/12,0
2016/09/13,0
2016/09/14,0
2016/09/15,0
2016/09/16,0
2016/09/17,0
2016/09/18,0
2016/09/19,0
2016/09/20,0
2016/09/21,0
2016/09/22,0
2016/09/23,0
2016/09/24,0
2016/09/25,0
2016/09/26,0
2016/09/27,0
2016/09/28,0
2016/09/29,0
2016/09/30,0
2016/10/01,0
2016/10/02,0
2016/10/03,0
2016/10/04,0
2016/10/05,0
2016/10/06,0
2016/10/07,0
2016/10/08,0
2016/10/09,0
2016/10/10,0
2016/10/11,0
2016/10/12,0
2016/10/13,0
2016/10/14,0
2016/10/15,0
2016/10/16,0
2016/10/17,0
2016/10/18,0
2016/10/19,0
2016/10/20,0
2016/10/21,0
2016/10/22,0
2016/10/23,0
2016/10/24,0
2016/10/25,0
2016/10/26,0
2016/10/27,0
2016/10/28,0
2016/10/29,0
2016/10/30,0
2016/10/31,0
2016/11/01,0
2016/11/02,0
2016/11/03,0
2016/11/04,0
2016/11/05,0
2016/11/06,0
2016/11/07,0
2016/11/08,0
2016/11/09,0
2016/11/10,0
2016/11/11,0
2016/11/12,0
2016/11/13,0
2016/11/14,0
2016/11/15,0
2016/11/16,0
2016/11/17,0
2016/11/18,0
2016/11/19,0
2016/11/20,0
2016/11/21,0
2016/11/22,0
2016/11/23,0
2016/11/24,0
2016/11/25,0
2016/11/26,0
2016/11/27,0
2016/11/28,0
2016/11/29,0
2016/11/30,0
2016/12/01,0
2016/12/02,0
2016/12/03,0
2016/12/04,0
2016/12/05,0
2016/12/06,0
2016/12/07,0
2016/12/08,0
2016/12/09,0
2016/12/10,0
2016/12/11,0
2016/12/12,0
2016/12/13,0
2016/12/14,0
2016/12/15,0
2016/12/16,0
2016/12/17,0
2016/12/18,0
2016/12/19,0
2016/12/20,0
2016/12/21,0
2016/12/22,0
2016/12/23,0
2016/12/24,0
2016/12/25,0
2016/12/26,0
2016/12/27,0
2016/12/28,0
2016/12/29,0
2016/12/30,0
2016/12/31,0
2017/01/01,0
2017/01/02,0
2017/01/03,0
2017/01/04,0
2017/01/05,0
2017/01/06,0
2017/01/07,0
2017/01/08,0
2017/01/09,0
2017/01/10,0
2017/01/11,0
2017/01/12,0
2017/01/13,0
2017/01/14,0
2017/01/15,0
2017/01/16,0
2017/01/17,0
2017/01/18,0
2017/01/19,0
2017/01/20,0
2017/01/21,0
2017/01/22,0
2017/01/23,0
2017/01/24,0
2017/01/25,0
2017/01/26,0
2017/01/27,0
2017/01/28,0
2017/01/29,0
2017/01/30,0
2017/01/31,0
2017/02/01,0
2017/02/02,0
2017/02/03,0
2017/02/04,0
2017/02/05,0
2017/02/06,0
2017/02/07,0
2017/02/08,0
2017/02/09,0
2017/02/10,0
2017/02/11,0
2017/02/12,0
2017/02/13,0
2017/02/14,0
2017/02/15,0
2017/02/16,0
2017/02/17,0
2017/02/18,0
2017/02/19,0
2017/02/20,0
2017/02/21,0
2017/02/22,0
2017/02/23,0
2017/02/24,0
2017/02/25,0
2017/02/26,0
2017/02/27,0
2017/02/28,0
2017/03/01,0
2017/03/02,0
2017/03/03,0
2017/03/04,0
2017/03/05,0
2017/03/06,0
2017/03/07,0
2017/03/08,0
2017/03/09,0
2017/03/10,0
2017/03/11,0
2017/03/12,0
2017/03/13,0
2017/03/14,0
2017/03/15,0
2017/03/16,0
2017/03/17,0
2017/03/18,0
2017/03/19,0
2017/03/20,0
2017/03/21,0
2017/03/22,0
2017/03/23,0
2017/03/24,0
2017/03/25,0
2017/03/26,0
2017/03/27,0
2017/03/28,0
2017/03/29,0
2017/03/30,0
2017/03/31,0
2017/04/01,0
2017/04/02,0
2017/04/03,0
2017/04/04,0
2017/04/05,0
2017/04/06,0
2017/04/07,0
2017/04/08,0
2017/04/09,0
2017/04/10,0
2017/04/11,0
2017/04/12,0
2017/04/13,0
2017/04/14,0
2017/04/15,0
2017/04/16,0
2017/04/17,0
2017/04/18,0
2017/04/19,0
2017/04/20,0
2017/04/21,0
2017/04/22,0
2017/04/23,0
2017/04/24,0
2017/04/25,0
2017/04/26,0
2017/04/27,0
2017/04/28,0
2017/04/29,0
2017/04/30,0
2017/05/01,0
2017/05/02,0
2017/05/03,0
2017/05/04,0
2017/05/05,0
2017/05/06,0
2017/05/07,0
2017/05/08,0
2017/05/09,0
2017/05/10,0
2017/05/11,0
2017/05/12,0
2017/05/13,0
2017/05/14,0.001
2017/05/15,0.001
2017/05/16,0.001
2017/05/17,0.001
2017/05/18,0.001
2017/05/19,0.001
2017/05/20,0.001
2017/05/21,0.001
2017/05/22,0.001
2017/05/23,0.001
2017/05/24,0.002
2017/05/25,0.002
2017/05/26,0.003
2017/05/27,0.003
2017/05/28,0.003
2017/05/29,0.003
2017/05/30,0.004
2017/05/31,0.008
2017/06/01,0.008
2017/06/02,0.009
2017/06/03,0.009
2017/06/04,0.01
2017/06/05,0.01
2017/06/06,0.011
2017/06/07,0.012
2017/06/08,0.012
2017/06/09,0.013
2017/06/10,0.013
2017/06/11,0.014
2017/06/12,0.017
2017/06/13,0.018
2017/06/14,0.018
2017/06/15,0.019
2017/06/16,0.019
2017/06/17,0.02
2017/06/18,0.02
2017/06/19,0.021
2017/06/20,0.026
2017/06/21,0.042
2017/06/22,0.046
2017/06/23,0.047
2017/06/24,0.051
2017/06/25,0.052
2017/06/26,0.055
2017/06/27,0.055
2017/06/28,0.058
2017/06/29,0.059
2017/06/30,0.059
2017/07/01,0.059
2017/07/02,0.059
2017/07/03,0.058
2017/07/04,0.058
2017/07/05,0.058
2017/07/06,0.058
2017/07/07,0.057
2017/07/08,0.057
2017/07/09,0.056
2017/07/10,0.056
2017/07/11,0.055
2017/07/12,0.055
2017/07/13,0.054
2017/07/14,0.053
2017/07/15,0.053
2017/07/16,0.052
2017/07/17,0.052
2017/07/18,0.051
2017/07/19,0.051
2017/07/20,0.05
2017/07/21,0.05
2017/07/22,0.049
2017/07/23,0.048
2017/07/24,0.048
2017/07/25,0.047
2017/07/26,0.046
2017/07/27,0.046
2017/07/28,0.045
2017/07/29,0.044
2017/07/30,0.044
2017/07/31,0.044
2017/08/01,0.043
2017/08/02,0.042
2017/08/03,0.042
2017/08/04,0.041
2017/08/05,0.041
2017/08/06,0.04
2017/08/07,0.04
2017/08/08,0.039
2017/08/09,0.039
2017/08/10,0.038
2017/08/11,0.037
2017/08/12,0.037
2017/08/13,0.036
2017/08/14,0.036
2017/08/15,0.035
2017/08/16,0.037
2017/08/17,0.037
2017/08/18,0.038
2017/08/19,0.037
2017/08/20,0.037
2017/08/21,0.037
2017/08/22,0.037
2017/08/23,0.037
2017/08/24,0.037
2017/08/25,0.036
2017/08/26,0.036
2017/08/27,0.036
2017/08/28,0.036
2017/08/29,0.035
2017/08/30,0.035
2017/08/31,0.037
2017/09/01,0.037
2017/09/02,0.038
2017/09/03,0.038
2017/09/04,0.038
2017/09/05,0.038
2017/09/06,0.038
2017/09/07,0.038
2017/09/08,0.039
2017/09/09,0.038
2017/09/10,0.038
2017/09/11,0.038
2017/09/12,0.038
2017/09/13,0.038
2017/09/14,0.038
2017/09/15,0.038
2017/09/16,0.038
2017/09/17,0.038
2017/09/18,0.035
2017/09/19,0.024
2017/09/20,0.023
2017/09/21,0.022
2017/09/22,0.02
2017/09/23,0.019
2017/09/24,0.018
2017/09/25,0.018
2017/09/26,0.015
2017/09/27,0.015
2017/09/28,0.015
2017/09/29,0.015
2017/09/30,0.015
2017/10/01,0.015
2017/10/02,0.015
2017/10/03,0.015
2017/10/04,0.015
2017/10/05,0.015
2017/10/06,0.015
2017/10/07,0.015
2017/10/08,0.015
2017/10/09,0.015
2017/10/10,0.014
2017/10/11,0.017
2017/10/12,0.017
2017/10/13,0.017
2017/10/14,0.016
2017/10/15,0.016
2017/10/16,0.016
2017/10/17,0.016
2017/10/18,0.016
2017/10/19,0.017
2017/10/20,0.017
2017/10/21,0.017
2017/10/22,0.017
2017/10/23,0.018
2017/10/24,0.018
2017/10/25,0.018
2017/10/26,0.018
2017/10/27,0.019
2017/10/28,0.02
2017/10/29,0.021
2017/10/30,0.023
2017/10/31,0.024
2017/11/01,0.024
2017/11/02,0.024
2017/11/03,0.024
2017/11/04,0.024
2017/11/05,0.024
2017/11/06,0.025
2017/11/07,0.025
2017/11/08,0.025
2017/11/09,0.025
2017/11/10,0.025
2017/11/11,0.025
2017/11/12,0.026
2017/11/13,0.026
2017/11/14,0.023
2017/11/15,0.023
2017/11/16,0.021
2017/11/17,0.021
2017/11/18,0.021
2017/11/19,0.021
2017/11/20,0.021
2017/11/21,0.021
2017/11/22,0.021
2017/11/23,0.021
2017/11/24,0.021
2017/11/25,0.021
2017/11/26,0.021
2017/11/27,0.021
2017/11/28,0.021
2017/11/29,0.019
2017/11/30,0.018
2017/12/01,0.017
2017/12/02,0.017
2017/12/03,0.017
2017/12/04,0.017
2017/12/05,0.019
2017/12/06,0.022
2017/12/07,0.036
2017/12/08,0.048
2017/12/09,0.062
2017/12/10,0.071
2017/12/11,0.074
2017/12/12,0.078
2017/12/13,0.084
2017/12/14,0.093
2017/12/15,0.099
2017/12/16,0.105
2017/12/17,0.108
2017/12/18,0.111
2017/12/19,0.116
2017/12/20,0.127
2017/12/21,0.136
2017/12/22,0.139
2017/12/23,0.142
2017/12/24,0.145
2017/12/25,0.145
2017/12/26,0.146
2017/12/27,0.146
2017/12/28,0.146
2017/12/29,0.147
2017/12/30,0.147
2017/12/31,0.147
2018/01/01,0.147
2018/01/02,0.148
2018/01/03,0.15
2018/01/04,0.153
2018/01/05,0.195
2018/01/06,0.26
2018/01/07,0.312
2018/01/08,0.366
2018/01/09,0.429
2018/01/10,0.565
2018/01/11,0.638
2018/01/12,0.676
2018/01/13,0.721
2018/01/14,0.764
2018/01/15,0.791
2018/01/16,0.802
2018/01/17,0.804
2018/01/18,0.812
2018/01/19,0.818
2018/01/20,0.826
2018/01/21,0.823
2018/01/22,0.819
2018/01/23,0.817
2018/01/24,0.813
2018/01/25,0.806
2018/01/26,0.795
2018/01/27,0.785
2018/01/28,0.774
2018/01/29,0.767
2018/01/30,0.761
2018/01/31,0.754
2018/02/01,0.75
2018/02/02,0.741
2018/02/03,0.732
2018/02/04,0.722
2018/02/05,0.715
2018/02/06,0.708
2018/02/07,0.7
2018/02/08,0.692
2018/02/09,0.684
2018/02/10,0.676
2018/02/11,0.669
2018/02/12,0.662
2018/02/13,0.656
2018/02/14,0.648
2018/02/15,0.641
2018/02/16,0.632
2018/02/17,0.623
2018/02/18,0.614
2018/02/19,0.606
2018/02/20,0.598
2018/02/21,0.591
2018/02/22,0.584
2018/02/23,0.576
2018/02/24,0.57
2018/02/25,0.564
2018/02/26,0.558
2018/02/27,0.552
2018/02/28,0.543
2018/03/01,0.537
2018/03/02,0.528
2018/03/03,0.521
2018/03/04,0.518
2018/03/05,0.519
2018/03/06,0.522
2018/03/07,0.526
2018/03/08,0.53
2018/03/09,0.535
2018/03/10,0.541
2018/03/11,0.546
2018/03/12,0.551
2018/03/13,0.558
2018/03/14,0.564
2018/03/15,0.571
2018/03/16,0.578
2018/03/17,0.585
2018/03/18,0.593
2018/03/19,0.601
2018/03/20,0.608
2018/03/21,0.614
2018/03/22,0.62
2018/03/23,0.626
2018/03/24,0.632
2018/03/25,0.637
2018/03/26,0.641
2018/03/27,0.646
2018/03/28,0.651
2018/03/29,0.656
2018/03/30,0.662
2018/03/31,0.669
2018/04/01,0.675
2018/04/02,0.683
2018/04/03,0.69
2018/04/04,0.699
2018/04/05,0.682
2018/04/06,0.647
2018/04/07,0.619
2018/04/08,0.587
2018/04/09,0.544
2018/04/10,0.429
2018/04/11,0.368
2018/04/12,0.336
2018/04/13,0.295
2018/04/14,0.251
2018/04/15,0.22
2018/04/16,0.204
2018/04/17,0.198
2018/04/18,0.183
2018/04/19,0.168
2018/04/20,0.147
2018/04/21,0.141
2018/04/22,0.137
2018/04/23,0.128
2018/04/24,0.12
2018/04/25,0.112
2018/04/26,0.11
2018/04/27,0.107
2018/04/28,0.103
2018/04/29,0.09
2018/04/30,0.082
2018/05/01,0.075
2018/05/02,0.059
2018/05/03,0.054
2018/05/04,0.05
2018/05/05,0.048
2018/05/06,0.047
2018/05/07,0.046
2018/05/08,0.045
2018/05/09,0.044
2018/05/10,0.043
2018/05/11,0.042
2018/05/12,0.042
2018/05/13,0.041
2018/05/14,0.04
2018/05/15,0.04
2018/05/16,0.039
2018/05/17,0.038
2018/05/18,0.037
2018/05/19,0.034
2018/05/20,0.033
2018/05/21,0.032
2018/05/22,0.031
2018/05/23,0.03
2018/05/24,0.03
2018/05/25,0.029
2018/05/26,0.028
2018/05/27,0.028
2018/05/28,0.027
2018/05/29,0.024
2018/05/30,0.024
2018/05/31,0.023
2018/06/01,0.023
2018/06/02,0.022
2018/06/03,0.02
2018/06/04,0.02
2018/06/05,0.02
2018/06/06,0.02
2018/06/07,0.02
2018/06/08,0.02
2018/06/09,0.02
2018/06/10,0.02
2018/06/11,0.02
2018/06/12,0.02
2018/06/13,0.02
2018/06/14,0.02
2018/06/15,0.02
2018/06/16,0.02
2018/06/17,0.02
2018/06/18,0.02
2018/06/19,0.02
2018/06/20,0.021
2018/06/21,0.021
2018/06/22,0.021
2018/06/23,0.021
2018/06/24,0.021
2018/06/25,0.021
2018/06/26,0.021
2018/06/27,0.021
2018/06/28,0.021
2018/06/29,0.021
2018/06/30,0.032
2018/07/01,0.073
2018/07/02,0.357
2018/07/03,0.443
2018/07/04,0.514
2018/07/05,0.545
2018/07/06,0.631
2018/07/07,0.687
2018/07/08,0.686
2018/07/09,0.684
2018/07/10,0.682
2018/07/11,0.68
2018/07/12,0.68
2018/07/13,0.681
2018/07/14,0.715
2018/07/15,0.796
2018/07/16,0.795
2018/07/17,0.794
2018/07/18,0.794
2018/07/19,0.795
2018/07/20,0.794
2018/07/21,0.792
2018/07/22,0.793
2018/07/23,0.794
2018/07/24,0.794
2018/07/25,0.795
2018/07/26,0.797
2018/07/27,0.799
2018/07/28,0.8
2018/07/29,0.803
2018/07/30,0.805
2018/07/31,0.807
2018/08/01,0.807
2018/08/02,0.81
2018/08/03,0.812
2018/08/04,0.814
2018/08/05,0.816
2018/08/06,0.818
2018/08/07,0.818
2018/08/08,0.832
2018/08/09,0.841
2018/08/10,0.84
2018/08/11,0.842
2018/08/12,0.845
2018/08/13,0.848
2018/08/14,0.851
2018/08/15,0.853
2018/08/16,0.856
2018/08/17,0.856
2018/08/18,0.859
2018/08/19,0.862
2018/08/20,0.865
2018/08/21,0.868
2018/08/22,0.869
2018/08/23,0.871
2018/08/24,0.87
2018/08/25,0.873
2018/08/26,0.873
2018/08/27,0.876
2018/08/28,0.879
2018/08/29,0.881
2018/08/30,0.884
2018/08/31,0.886
2018/09/01,0.888
2018/09/02,0.891
2018/09/03,0.894
2018/09/04,0.896
2018/09/05,0.899
2018/09/06,0.901
2018/09/07,0.902
2018/09/08,0.903
2018/09/09,0.905
2018/09/10,0.907
2018/09/11,0.908
2018/09/12,0.909
2018/09/13,0.911
2018/09/14,0.913
2018/09/15,0.914
2018/09/16,0.914
2018/09/17,0.916
2018/09/18,0.916
2018/09/19,0.916
2018/09/20,0.919
2018/09/21,0.918
2018/09/22,0.919
2018/09/23,0.92
2018/09/24,0.919
2018/09/25,0.919
2018/09/26,0.919
2018/09/27,0.919
2018/09/28,0.914
2018/09/29,0.881
2018/09/30,0.611
2018/10/01,0.525
2018/10/02,0.452
2018/10/03,0.417
2018/10/04,0.32
2018/10/05,0.25
2018/10/06,0.246
2018/10/07,0.245
2018/10/08,0.245
2018/10/09,0.245
2018/10/10,0.24
2018/10/11,0.233
2018/10/12,0.181
2018/10/13,0.07
2018/10/14,0.07
2018/10/15,0.07
2018/10/16,0.07
2018/10/17,0.071
2018/10/18,0.071
2018/10/19,0.071
2018/10/20,0.071
2018/10/21,0.071
2018/10/22,0.071
2018/10/23,0.071
2018/10/24,0.071
2018/10/25,0.071
2018/10/26,0.071
2018/10/27,0.072
2018/10/28,0.072
2018/10/29,0.072
2018/10/30,0.072
2018/10/31,0.072
2018/11/01,0.072
2018/11/02,0.072
2018/11/03,0.072
2018/11/04,0.072
2018/11/05,0.068
2018/11/06,0.039
2018/11/07,0.016
2018/11/08,0.011
2018/11/09,0.011
2018/11/10,0.011
2018/11/11,0.011
2018/11/12,0.011
2018/11/13,0.011
2018/11/14,0.011
2018/11/15,0.005
2018/11/16,0.005
2018/11/17,0.005
2018/11/18,0.005
2018/11/19,0.005
2018/11/20,0.004
2018/11/21,0.004
2018/11/22,0.003
2018/11/23,0.003
2018/11/24,0.002
2018/11/25,0.003
2018/11/26,0.003
2018/11/27,0.003
2018/11/28,0.003
2018/11/29,0.003
2018/11/30,0.003
2018/12/01,0.003
2018/12/02,0.003
2018/12/03,0.003
2018/12/04,0.003
2018/12/05,0.003
2018/12/06,0.003
2018/12/07,0.003
2018/12/08,0.003
2018/12/09,0.003
2018/12/10,0.003
2018/12/11,0.003
2018/12/12,0.003
2018/12/13,0.003
2018/12/14,0.004
2018/12/15,0.004
2018/12/16,0.004
2018/12/17,0.004
2018/12/18,0.004
2018/12/19,0.004
2018/12/20,0.004
2018/12/21,0.004
2018/12/22,0.004
2018/12/23,0.003
2018/12/24,0.003
2018/12/25,0.003
2018/12/26,0.003
2018/12/27,0.003
2018/12/28,0.002
2018/12/29,0.002
2018/12/30,0.002
2018/12/31,0.002
2019/01/01,0.002
2019/01/02,0.002
2019/01/03,0.002
2019/01/04,0.002
2019/01/05,0.002
2019/01/06,0.002
2019/01/07,0.002
2019/01/08,0.002
2019/01/09,0.002
2019/01/10,0.002
2019/01/11,0.002
2019/01/12,0.002
2019/01/13,0.002
2019/01/14,0.002
2019/01/15,0.002
2019/01/16,0.002
2019/01/17,0.002
2019/01/18,0.002
2019/01/19,0.002
2019/01/20,0.002
2019/01/21,0.002
2019/01/22,0.002
2019/01/23,0.002
2019/01/24,0.002
2019/01/25,0.002
2019/01/26,0.002
2019/01/27,0.002
2019/01/28,0.002
2019/01/29,0.002
2019/01/30,0.002
2019/01/31,0.002
2019/02/01,0.002
2019/02/02,0.002
2019/02/03,0.001
2019/02/04,0.001
2019/02/05,0.001
2019/02/06,0.001
2019/02/07,0.001
2019/02/08,0.001
2019/02/09,0.001
2019/02/10,0.001
2019/02/11,0.001
2019/02/12,0.001
2019/02/13,0.001
2019/02/14,0.001
2019/02/15,0.001
2019/02/16,0.001
2019/02/17,0.001
2019/02/18,0.001
2019/02/19,0.015
2019/02/20,0.015
2019/02/21,0.015
2019/02/22,0.015
2019/02/23,0.015
2019/02/24,0.015
2019/02/25,0.015
2019/02/26,0.015
2019/02/27,0.015
2019/02/28,0.015
2019/03/01,0.015
2019/03/02,0.015
2019/03/03,0.015
2019/03/04,0.015
2019/03/05,0.015
2019/03/06,0.015
2019/03/07,0.015
2019/03/08,0.015
2019/03/09,0.015
2019/03/10,0.015
2019/03/11,0.015
2019/03/12,0.015
2019/03/13,0.015
2019/03/14,0.015
2019/03/15,0.015
2019/03/16,0.015
2019/03/17,0.015
2019/03/18,0.018
2019/03/19,0.018
2019/03/20,0.018
2019/03/21,0.018
2019/03/22,0.018
2019/03/23,0.018
2019/03/24,0.018
2019/03/25,0.018
2019/03/26,0.018
2019/03/27,0.018
2019/03/28,0.018
2019/03/29,0.018
2019/03/30,0.018
2019/03/31,0.018
2019/04/01,0.018
2019/04/02,0.018
2019/04/03,0.018
2019/04/04,0.018
2019/04/05,0.018
2019/04/06,0.018
2019/04/07,0.018
2019/04/08,0.018
2019/04/09,0.018
2019/04/10,0.018
2019/04/11,0.018
2019/04/12,0.018
2019/04/13,0.018
2019/04/14,0.018
2019/04/15,0.018
2019/04/16,0.018
2019/04/17,0.018
2019/04/18,0.018
2019/04/19,0.018
2019/04/20,0.018
2019/04/21,0.018
2019/04/22,0.018
2019/04/23,0.018
2019/04/24,0.018
2019/04/25,0.018
2019/04/26,0.018
2019/04/27,0.018
2019/04/28,0.018
2019/04/29,0.017
2019/04/30,0.017
2019/05/01,0.017
2019/05/02,0.018
2019/05/03,0.018
2019/05/04,0.018
2019/05/05,0.018
2019/05/06,0.017
2019/05/07,0.017
2019/05/08,0.017
2019/05/09,0.017
2019/05/10,0.017
2019/05/11,0.017
2019/05/12,0.017
2019/05/13,0.017
2019/05/14,0.017
2019/05/15,0.017
2019/05/16,0.018
2019/05/17,0.018
2019/05/18,0.018
2019/05/19,0.018
2019/05/20,0.004
2019/05/21,0.004
2019/05/22,0.004
2019/05/23,0.004
2019/05/24,0.004
2019/05/25,0.004
2019/05/26,0.004
2019/05/27,0.004
2019/05/28,0.004
2019/05/29,0.004
2019/05/30,0.004
2019/05/31,0.004
2019/06/01,0.004
2019/06/02,0.004
2019/06/03,0.004
2019/06/04,0.004
2019/06/05,0.004
2019/06/06,0.004
2019/06/07,0.004
2019/06/08,0.004
2019/06/09,0.004
2019/06/10,0.004
2019/06/11,0.004
2019/06/12,0.004
2019/06/13,0.004
2019/06/14,0.004
2019/06/15,0.004
2019/06/16,0.002
2019/06/17,0.002
2019/06/18,0.002
2019/06/19,0.002
2019/06/20,0.002
2019/06/21,0.002
2019/06/22,0.002
2019/06/23,0.002
2019/06/24,0.002
2019/06/25,0.002
2019/06/26,0.002
2019/06/27,0.002
2019/06/28,0.002
2019/06/29,0.002
2019/06/30,0.002
2019/07/01,0.003
2019/07/02,0.003
2019/07/03,0.003
2019/07/04,0.003
2019/07/05,0.003
2019/07/06,0.003
2019/07/07,0.003
2019/07/08,0.003
2019/07/09,0.003
2019/07/10,0.003
2019/07/11,0.003
2019/07/12,0.003
2019/07/13,0.003
2019/07/14,0.002
2019/07/15,0.002
2019/07/16,0.003
2019/07/17,0.002
2019/07/18,0.002
2019/07/19,0.002
2019/07/20,0.002
2019/07/21,0.002
2019/07/22,0.002
2019/07/23,0.002
2019/07/24,0.002
2019/07/25,0.002
2019/07/26,0.002
2019/07/27,0.002
2019/07/28,0.002
2019/07/29,0.002
2019/07/30,0.002
2019/07/31,0.002
2019/08/01,0.002
2019/08/02,0.002
2019/08/03,0.002
2019/08/04,0.002
2019/08/05,0.002
2019/08/06,0.002
2019/08/07,0.002
2019/08/08,0.002
2019/08/09,0.002
2019/08/10,0.002
2019/08/11,0.002
2019/08/12,0.002
2019/08/13,0.002
2019/08/14,0.002
2019/08/15,0.001
2019/08/16,0.002
2019/08/17,0.002
2019/08/18,0.002
2019/08/19,0.002
2019/08/20,0.002
2019/08/21,0.002
2019/08/22,0.002
2019/08/23,0.002
2019/08/24,0.002
2019/08/25,0.002
2019/08/26,0.002
2019/08/27,0.002
2019/08/28,0.002
2019/08/29,0.002
2019/08/30,0.002
2019/08/31,0.002
2019/09/01,0.002
2019/09/02,0.002
2019/09/03,0.002
2019/09/04,0.002
2019/09/05,0.002
2019/09/06,0.002
2019/09/07,0.002
2019/09/08,0.002
2019/09/09,0.002
2019/09/10,0.002
2019/09/11,0.002
2019/09/12,0.002
2019/09/13,0.002
2019/09/14,0.002
2019/09/15,0.002
2019/09/16,0.002
2019/09/17,0.003
2019/09/18,0.003
2019/09/19,0.004
2019/09/20,0.005
2019/09/21,0.006
