Date,median_transaction_fee3wmaUSD
2016/11/23,0.005
2016/11/24,0.005
2016/11/25,0.005
2016/11/26,0.005
2016/11/27,0.005
2016/11/28,0.005
2016/11/29,0.005
2016/11/30,0.004
2016/12/01,0.004
2016/12/02,0.004
2016/12/03,0.004
2016/12/04,0.004
2016/12/05,0.003
2016/12/06,0.003
2016/12/07,0.004
2016/12/08,0.004
2016/12/09,0.004
2016/12/10,0.004
2016/12/11,0.004
2016/12/12,0.004
2016/12/13,0.004
2016/12/14,0.004
2016/12/15,0.004
2016/12/16,0.004
2016/12/17,0.004
2016/12/18,0.003
2016/12/19,0.004
2016/12/20,0.004
2016/12/21,0.004
2016/12/22,0.004
2016/12/23,0.004
2016/12/24,0.003
2016/12/25,0.003
2016/12/26,0.003
2016/12/27,0.003
2016/12/28,0.003
2016/12/29,0.004
2016/12/30,0.004
2016/12/31,0.004
2017/01/01,0.004
2017/01/02,0.004
2017/01/03,0.004
2017/01/04,0.005
2017/01/05,0.005
2017/01/06,0.005
2017/01/07,0.005
2017/01/08,0.005
2017/01/09,0.005
2017/01/10,0.005
2017/01/11,0.005
2017/01/12,0.005
2017/01/13,0.004
2017/01/14,0.004
2017/01/15,0.004
2017/01/16,0.004
2017/01/17,0.005
2017/01/18,0.005
2017/01/19,0.005
2017/01/20,0.005
2017/01/21,0.005
2017/01/22,0.005
2017/01/23,0.005
2017/01/24,0.005
2017/01/25,0.005
2017/01/26,0.005
2017/01/27,0.005
2017/01/28,0.005
2017/01/29,0.005
2017/01/30,0.005
2017/01/31,0.005
2017/02/01,0.005
2017/02/02,0.005
2017/02/03,0.005
2017/02/04,0.005
2017/02/05,0.005
2017/02/06,0.005
2017/02/07,0.006
2017/02/08,0.006
2017/02/09,0.006
2017/02/10,0.005
2017/02/11,0.005
2017/02/12,0.005
2017/02/13,0.006
2017/02/14,0.006
2017/02/15,0.006
2017/02/16,0.006
2017/02/17,0.006
2017/02/18,0.006
2017/02/19,0.006
2017/02/20,0.006
2017/02/21,0.006
2017/02/22,0.006
2017/02/23,0.006
2017/02/24,0.006
2017/02/25,0.006
2017/02/26,0.006
2017/02/27,0.007
2017/02/28,0.007
2017/03/01,0.007
2017/03/02,0.008
2017/03/03,0.008
2017/03/04,0.009
2017/03/05,0.009
2017/03/06,0.009
2017/03/07,0.009
2017/03/08,0.008
2017/03/09,0.008
2017/03/10,0.008
2017/03/11,0.008
2017/03/12,0.009
2017/03/13,0.01
2017/03/14,0.012
2017/03/15,0.013
2017/03/16,0.015
2017/03/17,0.018
2017/03/18,0.018
2017/03/19,0.017
2017/03/20,0.018
2017/03/21,0.018
2017/03/22,0.018
2017/03/23,0.018
2017/03/24,0.019
2017/03/25,0.02
2017/03/26,0.021
2017/03/27,0.023
2017/03/28,0.023
2017/03/29,0.023
2017/03/30,0.023
2017/03/31,0.022
2017/04/01,0.022
2017/04/02,0.022
2017/04/03,0.02
2017/04/04,0.019
2017/04/05,0.02
2017/04/06,0.019
2017/04/07,0.02
2017/04/08,0.02
2017/04/09,0.02
2017/04/10,0.019
2017/04/11,0.019
2017/04/12,0.02
2017/04/13,0.021
2017/04/14,0.022
2017/04/15,0.021
2017/04/16,0.022
2017/04/17,0.022
2017/04/18,0.022
2017/04/19,0.023
2017/04/20,0.023
2017/04/21,0.023
2017/04/22,0.023
2017/04/23,0.023
2017/04/24,0.023
2017/04/25,0.023
2017/04/26,0.022
2017/04/27,0.024
2017/04/28,0.027
2017/04/29,0.03
2017/04/30,0.031
2017/05/01,0.034
2017/05/02,0.035
2017/05/03,0.035
2017/05/04,0.036
2017/05/05,0.039
2017/05/06,0.039
2017/05/07,0.04
2017/05/08,0.039
2017/05/09,0.038
2017/05/10,0.038
2017/05/11,0.038
2017/05/12,0.039
2017/05/13,0.039
2017/05/14,0.04
2017/05/15,0.041
2017/05/16,0.041
2017/05/17,0.042
2017/05/18,0.042
2017/05/19,0.046
2017/05/20,0.052
2017/05/21,0.058
2017/05/22,0.067
2017/05/23,0.072
2017/05/24,0.081
2017/05/25,0.087
2017/05/26,0.084
2017/05/27,0.074
2017/05/28,0.074
2017/05/29,0.076
2017/05/30,0.087
2017/05/31,0.102
2017/06/01,0.109
2017/06/02,0.108
2017/06/03,0.103
2017/06/04,0.111
2017/06/05,0.114
2017/06/06,0.117
2017/06/07,0.121
2017/06/08,0.123
2017/06/09,0.122
2017/06/10,0.126
2017/06/11,0.142
2017/06/12,0.168
2017/06/13,0.179
2017/06/14,0.175
2017/06/15,0.162
2017/06/16,0.156
2017/06/17,0.156
2017/06/18,0.158
2017/06/19,0.159
2017/06/20,0.181
2017/06/21,0.304
2017/06/22,0.344
2017/06/23,0.355
2017/06/24,0.339
2017/06/25,0.294
2017/06/26,0.241
2017/06/27,0.205
2017/06/28,0.238
2017/06/29,0.238
2017/06/30,0.189
2017/07/01,0.144
2017/07/02,0.123
2017/07/03,0.132
2017/07/04,0.129
2017/07/05,0.123
2017/07/06,0.118
2017/07/07,0.117
2017/07/08,0.114
2017/07/09,0.114
2017/07/10,0.104
2017/07/11,0.095
2017/07/12,0.09
2017/07/13,0.091
2017/07/14,0.087
2017/07/15,0.085
2017/07/16,0.077
2017/07/17,0.075
2017/07/18,0.084
2017/07/19,0.093
2017/07/20,0.095
2017/07/21,0.099
2017/07/22,0.099
2017/07/23,0.101
2017/07/24,0.101
2017/07/25,0.1
2017/07/26,0.097
2017/07/27,0.094
2017/07/28,0.09
2017/07/29,0.085
2017/07/30,0.085
2017/07/31,0.087
2017/08/01,0.1
2017/08/02,0.103
2017/08/03,0.103
2017/08/04,0.097
2017/08/05,0.1
2017/08/06,0.108
2017/08/07,0.115
2017/08/08,0.12
2017/08/09,0.13
2017/08/10,0.133
2017/08/11,0.139
2017/08/12,0.144
2017/08/13,0.142
2017/08/14,0.137
2017/08/15,0.137
2017/08/16,0.16
2017/08/17,0.164
2017/08/18,0.188
2017/08/19,0.165
2017/08/20,0.149
2017/08/21,0.142
2017/08/22,0.143
2017/08/23,0.143
2017/08/24,0.142
2017/08/25,0.147
2017/08/26,0.147
2017/08/27,0.148
2017/08/28,0.15
2017/08/29,0.167
2017/08/30,0.187
2017/08/31,0.244
2017/09/01,0.255
2017/09/02,0.24
2017/09/03,0.198
2017/09/04,0.183
2017/09/05,0.184
2017/09/06,0.237
2017/09/07,0.272
2017/09/08,0.312
2017/09/09,0.273
2017/09/10,0.224
2017/09/11,0.171
2017/09/12,0.158
2017/09/13,0.143
2017/09/14,0.137
2017/09/15,0.149
2017/09/16,0.192
2017/09/17,0.211
2017/09/18,0.2
2017/09/19,0.164
2017/09/20,0.156
2017/09/21,0.141
2017/09/22,0.131
2017/09/23,0.123
2017/09/24,0.137
2017/09/25,0.141
2017/09/26,0.149
2017/09/27,0.146
2017/09/28,0.144
2017/09/29,0.138
2017/09/30,0.16
2017/10/01,0.163
2017/10/02,0.16
2017/10/03,0.155
2017/10/04,0.157
2017/10/05,0.151
2017/10/06,0.163
2017/10/07,0.161
2017/10/08,0.161
2017/10/09,0.158
2017/10/10,0.151
2017/10/11,0.151
2017/10/12,0.154
2017/10/13,0.168
2017/10/14,0.18
2017/10/15,0.177
2017/10/16,0.159
2017/10/17,0.124
2017/10/18,0.103
2017/10/19,0.084
2017/10/20,0.079
2017/10/21,0.069
2017/10/22,0.059
2017/10/23,0.072
2017/10/24,0.086
2017/10/25,0.079
2017/10/26,0.065
2017/10/27,0.029
2017/10/28,0.009
2017/10/29,0
2017/10/30,0
2017/10/31,0
2017/11/01,0.056
2017/11/02,0.097
2017/11/03,0.1
2017/11/04,0.078
2017/11/05,0.058
2017/11/06,0.039
2017/11/07,0.048
2017/11/08,0.081
2017/11/09,0.115
2017/11/10,0.119
2017/11/11,0.124
2017/11/12,0.126
2017/11/13,0.131
2017/11/14,0.134
2017/11/15,0.138
2017/11/16,0.139
2017/11/17,0.132
2017/11/18,0.117
2017/11/19,0.13
2017/11/20,0.143
2017/11/21,0.152
2017/11/22,0.153
2017/11/23,0.16
2017/11/24,0.172
2017/11/25,0.161
2017/11/26,0.175
2017/11/27,0.188
2017/11/28,0.197
2017/11/29,0.198
2017/11/30,0.19
2017/12/01,0.187
2017/12/02,0.179
2017/12/03,0.187
2017/12/04,0.197
2017/12/05,0.247
2017/12/06,0.325
2017/12/07,0.469
2017/12/08,0.562
2017/12/09,0.622
2017/12/10,0.561
2017/12/11,0.472
2017/12/12,0.475
2017/12/13,0.463
2017/12/14,0.592
2017/12/15,0.651
2017/12/16,0.636
2017/12/17,0.495
2017/12/18,0.385
2017/12/19,0.463
2017/12/20,0.584
2017/12/21,0.66
2017/12/22,0.624
2017/12/23,0.61
2017/12/24,0.508
2017/12/25,0.399
2017/12/26,0.339
2017/12/27,0.328
2017/12/28,0.314
2017/12/29,0.309
2017/12/30,0.301
2017/12/31,0.309
2018/01/01,0.321
2018/01/02,0.342
2018/01/03,0.37
2018/01/04,0.49
2018/01/05,1.069
2018/01/06,1.682
2018/01/07,1.965
2018/01/08,2.106
2018/01/09,2.185
2018/01/10,2.682
2018/01/11,2.694
2018/01/12,2.151
2018/01/13,1.983
2018/01/14,1.835
2018/01/15,1.662
2018/01/16,1.399
2018/01/17,1.167
2018/01/18,1.173
2018/01/19,1.161
2018/01/20,1.181
2018/01/21,1.144
2018/01/22,0.893
2018/01/23,0.826
2018/01/24,0.817
2018/01/25,0.828
2018/01/26,0.631
2018/01/27,0.508
2018/01/28,0.474
2018/01/29,0.692
2018/01/30,0.646
2018/01/31,0.58
2018/02/01,0.782
2018/02/02,0.777
2018/02/03,0.686
2018/02/04,0.512
2018/02/05,0.397
2018/02/06,0.336
2018/02/07,0.369
2018/02/08,0.363
2018/02/09,0.359
2018/02/10,0.357
2018/02/11,0.354
2018/02/12,0.357
2018/02/13,0.356
2018/02/14,0.364
2018/02/15,0.379
2018/02/16,0.389
2018/02/17,0.399
2018/02/18,0.449
2018/02/19,0.431
2018/02/20,0.412
2018/02/21,0.347
2018/02/22,0.288
2018/02/23,0.292
2018/02/24,0.326
2018/02/25,0.322
2018/02/26,0.288
2018/02/27,0.267
2018/02/28,0.313
2018/03/01,0.322
2018/03/02,0.347
2018/03/03,0.3
2018/03/04,0.324
2018/03/05,0.343
2018/03/06,0.354
2018/03/07,0.34
2018/03/08,0.293
2018/03/09,0.233
2018/03/10,0.181
2018/03/11,0.154
2018/03/12,0.147
2018/03/13,0.129
2018/03/14,0.112
2018/03/15,0.106
2018/03/16,0.109
2018/03/17,0.102
2018/03/18,0.102
2018/03/19,0.091
2018/03/20,0.09
2018/03/21,0.089
2018/03/22,0.085
2018/03/23,0.086
2018/03/24,0.076
2018/03/25,0.071
2018/03/26,0.076
2018/03/27,0.074
2018/03/28,0.073
2018/03/29,0.067
2018/03/30,0.053
2018/03/31,0.045
2018/04/01,0.041
2018/04/02,0.041
2018/04/03,0.042
2018/04/04,0.042
2018/04/05,0.042
2018/04/06,0.037
2018/04/07,0.034
2018/04/08,0.033
2018/04/09,0.034
2018/04/10,0.035
2018/04/11,0.04
2018/04/12,0.044
2018/04/13,0.05
2018/04/14,0.049
2018/04/15,0.05
2018/04/16,0.053
2018/04/17,0.049
2018/04/18,0.056
2018/04/19,0.058
2018/04/20,0.073
2018/04/21,0.07
2018/04/22,0.069
2018/04/23,0.069
2018/04/24,0.088
2018/04/25,0.106
2018/04/26,0.115
2018/04/27,0.128
2018/04/28,0.137
2018/04/29,0.159
2018/04/30,0.172
2018/05/01,0.157
2018/05/02,0.146
2018/05/03,0.147
2018/05/04,0.141
2018/05/05,0.143
2018/05/06,0.129
2018/05/07,0.117
2018/05/08,0.122
2018/05/09,0.156
2018/05/10,0.23
2018/05/11,0.256
2018/05/12,0.21
2018/05/13,0.204
2018/05/14,0.248
2018/05/15,0.294
2018/05/16,0.301
2018/05/17,0.308
2018/05/18,0.307
2018/05/19,0.285
2018/05/20,0.278
2018/05/21,0.285
2018/05/22,0.31
2018/05/23,0.297
2018/05/24,0.283
2018/05/25,0.261
2018/05/26,0.24
2018/05/27,0.212
2018/05/28,0.232
2018/05/29,0.265
2018/05/30,0.296
2018/05/31,0.337
2018/06/01,0.344
2018/06/02,0.294
2018/06/03,0.26
2018/06/04,0.266
2018/06/05,0.269
2018/06/06,0.276
2018/06/07,0.265
2018/06/08,0.246
2018/06/09,0.199
2018/06/10,0.158
2018/06/11,0.137
2018/06/12,0.138
2018/06/13,0.147
2018/06/14,0.166
2018/06/15,0.192
2018/06/16,0.153
2018/06/17,0.104
2018/06/18,0.088
2018/06/19,0.115
2018/06/20,0.119
2018/06/21,0.116
2018/06/22,0.1
2018/06/23,0.073
2018/06/24,0.059
2018/06/25,0.089
2018/06/26,0.092
2018/06/27,0.088
2018/06/28,0.073
2018/06/29,0.07
2018/06/30,0.204
2018/07/01,0.575
2018/07/02,0.88
2018/07/03,1.114
2018/07/04,0.947
2018/07/05,0.752
2018/07/06,0.815
2018/07/07,0.873
2018/07/08,0.7
2018/07/09,0.47
2018/07/10,0.305
2018/07/11,0.233
2018/07/12,0.281
2018/07/13,0.349
2018/07/14,0.561
2018/07/15,0.546
2018/07/16,0.352
2018/07/17,0.182
2018/07/18,0.119
2018/07/19,0.095
2018/07/20,0.102
2018/07/21,0.114
2018/07/22,0.088
2018/07/23,0.106
2018/07/24,0.095
2018/07/25,0.084
2018/07/26,0.067
2018/07/27,0.054
2018/07/28,0.043
2018/07/29,0.034
2018/07/30,0.035
2018/07/31,0.036
2018/08/01,0.036
2018/08/02,0.035
2018/08/03,0.043
2018/08/04,0.04
2018/08/05,0.037
2018/08/06,0.039
2018/08/07,0.097
2018/08/08,0.359
2018/08/09,0.499
2018/08/10,0.436
2018/08/11,0.234
2018/08/12,0.108
2018/08/13,0.064
2018/08/14,0.063
2018/08/15,0.077
2018/08/16,0.071
2018/08/17,0.153
2018/08/18,0.12
2018/08/19,0.076
2018/08/20,0.036
2018/08/21,0.038
2018/08/22,0.049
2018/08/23,0.05
2018/08/24,0.054
2018/08/25,0.043
2018/08/26,0.038
2018/08/27,0.041
2018/08/28,0.047
2018/08/29,0.058
2018/08/30,0.059
2018/08/31,0.06
2018/09/01,0.054
2018/09/02,0.048
2018/09/03,0.043
2018/09/04,0.05
2018/09/05,0.05
2018/09/06,0.054
2018/09/07,0.056
2018/09/08,0.056
2018/09/09,0.055
2018/09/10,0.052
2018/09/11,0.053
2018/09/12,0.055
2018/09/13,0.062
2018/09/14,0.062
2018/09/15,0.062
2018/09/16,0.058
2018/09/17,0.059
2018/09/18,0.062
2018/09/19,0.077
2018/09/20,0.08
2018/09/21,0.09
2018/09/22,0.081
2018/09/23,0.07
2018/09/24,0.074
2018/09/25,0.078
2018/09/26,0.086
2018/09/27,0.089
2018/09/28,0.096
2018/09/29,0.103
2018/09/30,0.1
2018/10/01,0.102
2018/10/02,0.105
2018/10/03,0.084
2018/10/04,0.068
2018/10/05,0.056
2018/10/06,0.039
2018/10/07,0.036
2018/10/08,0.051
2018/10/09,0.055
2018/10/10,0.064
2018/10/11,0.063
2018/10/12,0.063
2018/10/13,0.048
2018/10/14,0.038
2018/10/15,0.049
2018/10/16,0.049
2018/10/17,0.05
2018/10/18,0.046
2018/10/19,0.052
2018/10/20,0.054
2018/10/21,0.052
2018/10/22,0.048
2018/10/23,0.051
2018/10/24,0.063
2018/10/25,0.072
2018/10/26,0.072
2018/10/27,0.06
2018/10/28,0.05
2018/10/29,0.053
2018/10/30,0.056
2018/10/31,0.056
2018/11/01,0.054
2018/11/02,0.063
2018/11/03,0.064
2018/11/04,0.065
2018/11/05,0.076
2018/11/06,0.085
2018/11/07,0.086
2018/11/08,0.083
2018/11/09,0.076
2018/11/10,0.059
2018/11/11,0.043
2018/11/12,0.045
2018/11/13,0.05
2018/11/14,0.063
2018/11/15,0.071
2018/11/16,0.067
2018/11/17,0.054
2018/11/18,0.047
2018/11/19,0.05
2018/11/20,0.055
2018/11/21,0.049
2018/11/22,0.044
2018/11/23,0.04
2018/11/24,0.036
2018/11/25,0.037
2018/11/26,0.037
2018/11/27,0.033
2018/11/28,0.036
2018/11/29,0.044
2018/11/30,0.058
2018/12/01,0.054
2018/12/02,0.046
2018/12/03,0.042
2018/12/04,0.041
2018/12/05,0.042
2018/12/06,0.041
2018/12/07,0.037
2018/12/08,0.027
2018/12/09,0.022
2018/12/10,0.021
2018/12/11,0.023
2018/12/12,0.024
2018/12/13,0.028
2018/12/14,0.028
2018/12/15,0.025
2018/12/16,0.019
2018/12/17,0.021
2018/12/18,0.027
2018/12/19,0.032
2018/12/20,0.035
2018/12/21,0.037
2018/12/22,0.034
2018/12/23,0.038
2018/12/24,0.045
2018/12/25,0.048
2018/12/26,0.042
2018/12/27,0.037
2018/12/28,0.037
2018/12/29,0.034
2018/12/30,0.039
2018/12/31,0.039
2019/01/01,0.035
2019/01/02,0.037
2019/01/03,0.035
2019/01/04,0.042
2019/01/05,0.038
2019/01/06,0.036
2019/01/07,0.037
2019/01/08,0.038
2019/01/09,0.037
2019/01/10,0.037
2019/01/11,0.035
2019/01/12,0.03
2019/01/13,0.028
2019/01/14,0.039
2019/01/15,0.046
2019/01/16,0.044
2019/01/17,0.039
2019/01/18,0.038
2019/01/19,0.033
2019/01/20,0.034
2019/01/21,0.034
2019/01/22,0.034
2019/01/23,0.034
2019/01/24,0.035
2019/01/25,0.034
2019/01/26,0.032
2019/01/27,0.028
2019/01/28,0.03
2019/01/29,0.029
2019/01/30,0.031
2019/01/31,0.033
2019/02/01,0.033
2019/02/02,0.03
2019/02/03,0.029
2019/02/04,0.028
2019/02/05,0.028
2019/02/06,0.028
2019/02/07,0.029
2019/02/08,0.031
2019/02/09,0.033
2019/02/10,0.034
2019/02/11,0.038
2019/02/12,0.038
2019/02/13,0.039
2019/02/14,0.036
2019/02/15,0.04
2019/02/16,0.04
2019/02/17,0.043
2019/02/18,0.051
2019/02/19,0.058
2019/02/20,0.061
2019/02/21,0.059
2019/02/22,0.059
2019/02/23,0.057
2019/02/24,0.061
2019/02/25,0.06
2019/02/26,0.061
2019/02/27,0.059
2019/02/28,0.062
2019/03/01,0.052
2019/03/02,0.043
2019/03/03,0.037
2019/03/04,0.034
2019/03/05,0.037
2019/03/06,0.04
2019/03/07,0.042
2019/03/08,0.039
2019/03/09,0.034
2019/03/10,0.031
2019/03/11,0.03
2019/03/12,0.029
2019/03/13,0.028
2019/03/14,0.027
2019/03/15,0.027
2019/03/16,0.029
2019/03/17,0.028
2019/03/18,0.029
2019/03/19,0.035
2019/03/20,0.033
2019/03/21,0.035
2019/03/22,0.031
2019/03/23,0.029
2019/03/24,0.028
2019/03/25,0.029
2019/03/26,0.029
2019/03/27,0.031
2019/03/28,0.03
2019/03/29,0.031
2019/03/30,0.031
2019/03/31,0.029
2019/04/01,0.029
2019/04/02,0.036
2019/04/03,0.051
2019/04/04,0.052
2019/04/05,0.044
2019/04/06,0.036
2019/04/07,0.033
2019/04/08,0.036
2019/04/09,0.037
2019/04/10,0.038
2019/04/11,0.04
2019/04/12,0.042
2019/04/13,0.038
2019/04/14,0.033
2019/04/15,0.031
2019/04/16,0.033
2019/04/17,0.034
2019/04/18,0.037
2019/04/19,0.037
2019/04/20,0.03
2019/04/21,0.029
2019/04/22,0.031
2019/04/23,0.034
2019/04/24,0.037
2019/04/25,0.035
2019/04/26,0.036
2019/04/27,0.03
2019/04/28,0.028
2019/04/29,0.026
2019/04/30,0.027
2019/05/01,0.028
2019/05/02,0.032
2019/05/03,0.034
2019/05/04,0.035
2019/05/05,0.034
2019/05/06,0.034
2019/05/07,0.043
2019/05/08,0.042
2019/05/09,0.041
2019/05/10,0.04
2019/05/11,0.04
2019/05/12,0.042
2019/05/13,0.045
2019/05/14,0.056
2019/05/15,0.077
2019/05/16,0.112
2019/05/17,0.12
2019/05/18,0.107
2019/05/19,0.096
2019/05/20,0.098
2019/05/21,0.081
2019/05/22,0.096
2019/05/23,0.093
2019/05/24,0.1
2019/05/25,0.079
2019/05/26,0.064
2019/05/27,0.08
2019/05/28,0.101
2019/05/29,0.107
2019/05/30,0.116
2019/05/31,0.113
2019/06/01,0.102
2019/06/02,0.077
2019/06/03,0.076
2019/06/04,0.081
2019/06/05,0.091
2019/06/06,0.085
2019/06/07,0.083
2019/06/08,0.124
2019/06/09,0.096
2019/06/10,0.136
2019/06/11,0.121
2019/06/12,0.085
2019/06/13,0.06
2019/06/14,0.069
2019/06/15,0.1
2019/06/16,0.084
2019/06/17,0.13
2019/06/18,0.102
2019/06/19,0.108
2019/06/20,0.151
2019/06/21,0.123
2019/06/22,0.097
