Date,transactionvalue90trxUSD
2016/06/08,0.535
2016/06/09,0.529
2016/06/10,0.521
2016/06/11,0.514
2016/06/12,0.506
2016/06/13,0.499
2016/06/14,0.493
2016/06/15,0.486
2016/06/16,0.481
2016/06/17,0.478
2016/06/18,0.478
2016/06/19,0.478
2016/06/20,0.478
2016/06/21,0.478
2016/06/22,0.478
2016/06/23,0.479
2016/06/24,0.479
2016/06/25,0.479
2016/06/26,0.478
2016/06/27,0.475
2016/06/28,0.473
2016/06/29,0.47
2016/06/30,0.467
2016/07/01,0.462
2016/07/02,0.457
2016/07/03,0.45
2016/07/04,0.444
2016/07/05,0.439
2016/07/06,0.435
2016/07/07,0.429
2016/07/08,0.423
2016/07/09,0.416
2016/07/10,0.409
2016/07/11,0.401
2016/07/12,0.392
2016/07/13,0.384
2016/07/14,0.375
2016/07/15,0.369
2016/07/16,0.363
2016/07/17,0.356
2016/07/18,0.351
2016/07/19,0.354
2016/07/20,0.365
2016/07/21,0.376
2016/07/22,0.387
2016/07/23,0.398
2016/07/24,0.417
2016/07/25,0.44
2016/07/26,0.474
2016/07/27,0.513
2016/07/28,0.553
2016/07/29,0.593
2016/07/30,0.631
2016/07/31,0.667
2016/08/01,0.701
2016/08/02,0.737
2016/08/03,0.773
2016/08/04,0.806
2016/08/05,0.837
2016/08/06,0.863
2016/08/07,0.886
2016/08/08,0.906
2016/08/09,0.924
2016/08/10,0.94
2016/08/11,0.955
2016/08/12,0.967
2016/08/13,0.977
2016/08/14,0.984
2016/08/15,0.988
2016/08/16,0.989
2016/08/17,0.988
2016/08/18,0.985
2016/08/19,0.979
2016/08/20,0.973
2016/08/21,0.966
2016/08/22,0.958
2016/08/23,0.95
2016/08/24,0.94
2016/08/25,0.929
2016/08/26,0.918
2016/08/27,0.904
2016/08/28,0.89
2016/08/29,0.875
2016/08/30,0.858
2016/08/31,0.841
2016/09/01,0.824
2016/09/02,0.807
2016/09/03,0.789
2016/09/04,0.771
2016/09/05,0.752
2016/09/06,0.733
2016/09/07,0.714
2016/09/08,0.695
2016/09/09,0.675
2016/09/10,0.655
2016/09/11,0.634
2016/09/12,0.614
2016/09/13,0.594
2016/09/14,0.574
2016/09/15,0.553
2016/09/16,0.533
2016/09/17,0.513
2016/09/18,0.494
2016/09/19,0.475
2016/09/20,0.458
2016/09/21,0.443
2016/09/22,0.428
2016/09/23,0.414
2016/09/24,0.4
2016/09/25,0.387
2016/09/26,0.374
2016/09/27,0.362
2016/09/28,0.35
2016/09/29,0.339
2016/09/30,0.327
2016/10/01,0.316
2016/10/02,0.304
2016/10/03,0.292
2016/10/04,0.28
2016/10/05,0.268
2016/10/06,0.256
2016/10/07,0.244
2016/10/08,0.232
2016/10/09,0.221
2016/10/10,0.21
2016/10/11,0.2
2016/10/12,0.192
2016/10/13,0.183
2016/10/14,0.176
2016/10/15,0.168
2016/10/16,0.16
2016/10/17,0.153
2016/10/18,0.147
2016/10/19,0.14
2016/10/20,0.133
2016/10/21,0.125
2016/10/22,0.117
2016/10/23,0.108
2016/10/24,0.1
2016/10/25,0.091
2016/10/26,0.081
2016/10/27,0.072
2016/10/28,0.063
2016/10/29,0.055
2016/10/30,0.047
2016/10/31,0.039
2016/11/01,0.032
2016/11/02,0.026
2016/11/03,0.024
2016/11/04,0.022
2016/11/05,0.02
2016/11/06,0.017
2016/11/07,0.014
2016/11/08,0.01
2016/11/09,0.006
2016/11/10,0.002
2016/11/11,-0.001
2016/11/12,-0.005
2016/11/13,-0.008
2016/11/14,-0.013
2016/11/15,-0.017
2016/11/16,-0.022
2016/11/17,-0.026
2016/11/18,-0.03
2016/11/19,-0.035
2016/11/20,-0.04
2016/11/21,-0.045
2016/11/22,-0.051
2016/11/23,-0.056
2016/11/24,-0.061
2016/11/25,-0.067
2016/11/26,-0.073
2016/11/27,-0.079
2016/11/28,-0.085
2016/11/29,-0.092
2016/11/30,-0.098
2016/12/01,-0.105
2016/12/02,-0.111
2016/12/03,-0.116
2016/12/04,-0.12
2016/12/05,-0.124
2016/12/06,-0.127
2016/12/07,-0.13
2016/12/08,-0.133
2016/12/09,-0.135
2016/12/10,-0.137
2016/12/11,-0.139
2016/12/12,-0.142
2016/12/13,-0.145
2016/12/14,-0.148
2016/12/15,-0.151
2016/12/16,-0.155
2016/12/17,-0.157
2016/12/18,-0.16
2016/12/19,-0.163
2016/12/20,-0.166
2016/12/21,-0.169
2016/12/22,-0.171
2016/12/23,-0.173
2016/12/24,-0.174
2016/12/25,-0.176
2016/12/26,-0.178
2016/12/27,-0.18
2016/12/28,-0.182
2016/12/29,-0.183
2016/12/30,-0.183
2016/12/31,-0.182
2017/01/01,-0.181
2017/01/02,-0.179
2017/01/03,-0.177
2017/01/04,-0.172
2017/01/05,-0.165
2017/01/06,-0.155
2017/01/07,-0.145
2017/01/08,-0.136
2017/01/09,-0.125
2017/01/10,-0.114
2017/01/11,-0.103
2017/01/12,-0.091
2017/01/13,-0.08
2017/01/14,-0.071
2017/01/15,-0.062
2017/01/16,-0.055
2017/01/17,-0.049
2017/01/18,-0.043
2017/01/19,-0.038
2017/01/20,-0.034
2017/01/21,-0.03
2017/01/22,-0.027
2017/01/23,-0.025
2017/01/24,-0.023
2017/01/25,-0.022
2017/01/26,-0.022
2017/01/27,-0.023
2017/01/28,-0.024
2017/01/29,-0.025
2017/01/30,-0.028
2017/01/31,-0.03
2017/02/01,-0.033
2017/02/02,-0.036
2017/02/03,-0.038
2017/02/04,-0.041
2017/02/05,-0.044
2017/02/06,-0.048
2017/02/07,-0.051
2017/02/08,-0.055
2017/02/09,-0.059
2017/02/10,-0.063
2017/02/11,-0.067
2017/02/12,-0.071
2017/02/13,-0.075
2017/02/14,-0.079
2017/02/15,-0.081
2017/02/16,-0.083
2017/02/17,-0.084
2017/02/18,-0.085
2017/02/19,-0.085
2017/02/20,-0.085
2017/02/21,-0.084
2017/02/22,-0.083
2017/02/23,-0.081
2017/02/24,-0.078
2017/02/25,-0.074
2017/02/26,-0.07
2017/02/27,-0.061
2017/02/28,-0.047
2017/03/01,-0.029
2017/03/02,-0.003
2017/03/03,0.031
2017/03/04,0.069
2017/03/05,0.109
2017/03/06,0.157
2017/03/07,0.207
2017/03/08,0.26
2017/03/09,0.316
2017/03/10,0.374
2017/03/11,0.437
2017/03/12,0.509
2017/03/13,0.587
2017/03/14,0.663
2017/03/15,0.736
2017/03/16,0.824
2017/03/17,0.916
2017/03/18,1.017
2017/03/19,1.11
2017/03/20,1.198
2017/03/21,1.287
2017/03/22,1.374
2017/03/23,1.459
2017/03/24,1.546
2017/03/25,1.632
2017/03/26,1.714
2017/03/27,1.792
2017/03/28,1.866
2017/03/29,1.938
2017/03/30,2.011
2017/03/31,2.08
2017/04/01,2.142
2017/04/02,2.203
2017/04/03,2.26
2017/04/04,2.307
2017/04/05,2.35
2017/04/06,2.389
2017/04/07,2.418
2017/04/08,2.439
2017/04/09,2.454
2017/04/10,2.463
2017/04/11,2.468
2017/04/12,2.468
2017/04/13,2.462
2017/04/14,2.453
2017/04/15,2.437
2017/04/16,2.416
2017/04/17,2.39
2017/04/18,2.363
2017/04/19,2.337
2017/04/20,2.312
2017/04/21,2.286
2017/04/22,2.259
2017/04/23,2.231
2017/04/24,2.204
2017/04/25,2.175
2017/04/26,2.148
2017/04/27,2.124
2017/04/28,2.103
2017/04/29,2.085
2017/04/30,2.073
2017/05/01,2.068
2017/05/02,2.068
2017/05/03,2.075
2017/05/04,2.086
2017/05/05,2.102
2017/05/06,2.12
2017/05/07,2.141
2017/05/08,2.162
2017/05/09,2.181
2017/05/10,2.201
2017/05/11,2.221
2017/05/12,2.24
2017/05/13,2.255
2017/05/14,2.266
2017/05/15,2.276
2017/05/16,2.285
2017/05/17,2.289
2017/05/18,2.288
2017/05/19,2.284
2017/05/20,2.277
2017/05/21,2.268
2017/05/22,2.264
2017/05/23,2.259
2017/05/24,2.254
2017/05/25,2.249
2017/05/26,2.244
2017/05/27,2.237
2017/05/28,2.227
2017/05/29,2.215
2017/05/30,2.202
2017/05/31,2.193
2017/06/01,2.184
2017/06/02,2.176
2017/06/03,2.169
2017/06/04,2.161
2017/06/05,2.155
2017/06/06,2.152
2017/06/07,2.149
2017/06/08,2.146
2017/06/09,2.142
2017/06/10,2.136
2017/06/11,2.129
2017/06/12,2.126
2017/06/13,2.125
2017/06/14,2.122
2017/06/15,2.12
2017/06/16,2.118
2017/06/17,2.113
2017/06/18,2.105
2017/06/19,2.094
2017/06/20,2.082
2017/06/21,2.066
2017/06/22,2.047
2017/06/23,2.026
2017/06/24,2.004
2017/06/25,1.979
2017/06/26,1.952
2017/06/27,1.924
2017/06/28,1.895
2017/06/29,1.865
2017/06/30,1.836
2017/07/01,1.805
2017/07/02,1.774
2017/07/03,1.745
2017/07/04,1.717
2017/07/05,1.688
2017/07/06,1.659
2017/07/07,1.628
2017/07/08,1.597
2017/07/09,1.565
2017/07/10,1.533
2017/07/11,1.5
2017/07/12,1.468
2017/07/13,1.438
2017/07/14,1.409
2017/07/15,1.383
2017/07/16,1.357
2017/07/17,1.333
2017/07/18,1.31
2017/07/19,1.288
2017/07/20,1.268
2017/07/21,1.248
2017/07/22,1.228
2017/07/23,1.206
2017/07/24,1.186
2017/07/25,1.167
2017/07/26,1.148
2017/07/27,1.131
2017/07/28,1.115
2017/07/29,1.1
2017/07/30,1.084
2017/07/31,1.068
2017/08/01,1.051
2017/08/02,1.034
2017/08/03,1.016
2017/08/04,0.997
2017/08/05,0.978
2017/08/06,0.959
2017/08/07,0.94
2017/08/08,0.921
2017/08/09,0.902
2017/08/10,0.884
2017/08/11,0.871
2017/08/12,0.859
2017/08/13,0.849
2017/08/14,0.839
2017/08/15,0.829
2017/08/16,0.819
2017/08/17,0.808
2017/08/18,0.797
2017/08/19,0.785
2017/08/20,0.773
2017/08/21,0.76
2017/08/22,0.747
2017/08/23,0.734
2017/08/24,0.721
2017/08/25,0.708
2017/08/26,0.694
2017/08/27,0.681
2017/08/28,0.67
2017/08/29,0.66
2017/08/30,0.652
2017/08/31,0.645
2017/09/01,0.637
2017/09/02,0.63
2017/09/03,0.622
2017/09/04,0.614
2017/09/05,0.606
2017/09/06,0.597
2017/09/07,0.588
2017/09/08,0.578
2017/09/09,0.569
2017/09/10,0.56
2017/09/11,0.551
2017/09/12,0.542
2017/09/13,0.532
2017/09/14,0.522
2017/09/15,0.512
2017/09/16,0.501
2017/09/17,0.491
2017/09/18,0.48
2017/09/19,0.47
2017/09/20,0.46
2017/09/21,0.449
2017/09/22,0.438
2017/09/23,0.427
2017/09/24,0.416
2017/09/25,0.405
2017/09/26,0.393
2017/09/27,0.382
2017/09/28,0.37
2017/09/29,0.359
2017/09/30,0.347
2017/10/01,0.335
2017/10/02,0.323
2017/10/03,0.312
2017/10/04,0.301
2017/10/05,0.291
2017/10/06,0.281
2017/10/07,0.271
2017/10/08,0.261
2017/10/09,0.251
2017/10/10,0.241
2017/10/11,0.231
2017/10/12,0.221
2017/10/13,0.212
2017/10/14,0.203
2017/10/15,0.194
2017/10/16,0.185
2017/10/17,0.176
2017/10/18,0.167
2017/10/19,0.158
2017/10/20,0.149
2017/10/21,0.14
2017/10/22,0.131
2017/10/23,0.121
2017/10/24,0.112
2017/10/25,0.103
2017/10/26,0.094
2017/10/27,0.085
2017/10/28,0.075
2017/10/29,0.064
2017/10/30,0.053
2017/10/31,0.041
2017/11/01,0.03
2017/11/02,0.019
2017/11/03,0.009
2017/11/04,-0.002
2017/11/05,-0.012
2017/11/06,-0.022
2017/11/07,-0.032
2017/11/08,-0.041
2017/11/09,-0.05
2017/11/10,-0.059
2017/11/11,-0.067
2017/11/12,-0.075
2017/11/13,-0.082
2017/11/14,-0.089
2017/11/15,-0.095
2017/11/16,-0.101
2017/11/17,-0.107
2017/11/18,-0.113
2017/11/19,-0.118
2017/11/20,-0.123
2017/11/21,-0.127
2017/11/22,-0.131
2017/11/23,-0.134
2017/11/24,-0.137
2017/11/25,-0.14
2017/11/26,-0.142
2017/11/27,-0.143
2017/11/28,-0.143
2017/11/29,-0.143
2017/11/30,-0.141
2017/12/01,-0.14
2017/12/02,-0.137
2017/12/03,-0.135
2017/12/04,-0.132
2017/12/05,-0.129
2017/12/06,-0.127
2017/12/07,-0.126
2017/12/08,-0.124
2017/12/09,-0.123
2017/12/10,-0.123
2017/12/11,-0.124
2017/12/12,-0.124
2017/12/13,-0.125
2017/12/14,-0.125
2017/12/15,-0.126
2017/12/16,-0.127
2017/12/17,-0.128
2017/12/18,-0.13
2017/12/19,-0.131
2017/12/20,-0.132
2017/12/21,-0.133
2017/12/22,-0.134
2017/12/23,-0.135
2017/12/24,-0.136
2017/12/25,-0.138
2017/12/26,-0.139
2017/12/27,-0.141
2017/12/28,-0.142
2017/12/29,-0.143
2017/12/30,-0.144
2017/12/31,-0.145
2018/01/01,-0.147
2018/01/02,-0.148
2018/01/03,-0.148
2018/01/04,-0.149
2018/01/05,-0.148
2018/01/06,-0.148
2018/01/07,-0.147
2018/01/08,-0.146
2018/01/09,-0.144
2018/01/10,-0.141
2018/01/11,-0.137
2018/01/12,-0.133
2018/01/13,-0.13
2018/01/14,-0.124
2018/01/15,-0.118
2018/01/16,-0.112
2018/01/17,-0.107
2018/01/18,-0.101
2018/01/19,-0.096
2018/01/20,-0.091
2018/01/21,-0.086
2018/01/22,-0.082
2018/01/23,-0.078
2018/01/24,-0.074
2018/01/25,-0.071
2018/01/26,-0.068
2018/01/27,-0.065
2018/01/28,-0.063
2018/01/29,-0.06
2018/01/30,-0.058
2018/01/31,-0.056
2018/02/01,-0.054
2018/02/02,-0.052
2018/02/03,-0.05
2018/02/04,-0.049
2018/02/05,-0.048
2018/02/06,-0.048
2018/02/07,-0.048
2018/02/08,-0.048
2018/02/09,-0.049
2018/02/10,-0.05
2018/02/11,-0.052
2018/02/12,-0.054
2018/02/13,-0.056
2018/02/14,-0.059
2018/02/15,-0.062
2018/02/16,-0.064
2018/02/17,-0.068
2018/02/18,-0.071
2018/02/19,-0.075
2018/02/20,-0.079
2018/02/21,-0.083
2018/02/22,-0.087
2018/02/23,-0.091
2018/02/24,-0.096
2018/02/25,-0.102
2018/02/26,-0.107
2018/02/27,-0.113
2018/02/28,-0.119
2018/03/01,-0.126
2018/03/02,-0.133
2018/03/03,-0.14
2018/03/04,-0.147
2018/03/05,-0.155
2018/03/06,-0.163
2018/03/07,-0.171
2018/03/08,-0.179
2018/03/09,-0.188
2018/03/10,-0.196
2018/03/11,-0.205
2018/03/12,-0.214
2018/03/13,-0.222
2018/03/14,-0.231
2018/03/15,-0.24
2018/03/16,-0.249
2018/03/17,-0.258
2018/03/18,-0.267
2018/03/19,-0.277
2018/03/20,-0.286
2018/03/21,-0.295
2018/03/22,-0.304
2018/03/23,-0.313
2018/03/24,-0.323
2018/03/25,-0.332
2018/03/26,-0.341
2018/03/27,-0.35
2018/03/28,-0.359
2018/03/29,-0.368
2018/03/30,-0.377
2018/03/31,-0.386
2018/04/01,-0.395
2018/04/02,-0.405
2018/04/03,-0.414
2018/04/04,-0.423
2018/04/05,-0.432
2018/04/06,-0.441
2018/04/07,-0.45
2018/04/08,-0.459
2018/04/09,-0.468
2018/04/10,-0.476
2018/04/11,-0.485
2018/04/12,-0.494
2018/04/13,-0.503
2018/04/14,-0.511
2018/04/15,-0.52
2018/04/16,-0.528
2018/04/17,-0.537
2018/04/18,-0.545
2018/04/19,-0.553
2018/04/20,-0.561
2018/04/21,-0.569
2018/04/22,-0.577
2018/04/23,-0.584
2018/04/24,-0.592
2018/04/25,-0.599
2018/04/26,-0.606
2018/04/27,-0.613
2018/04/28,-0.62
2018/04/29,-0.626
2018/04/30,-0.633
2018/05/01,-0.639
2018/05/02,-0.645
2018/05/03,-0.651
2018/05/04,-0.657
2018/05/05,-0.663
2018/05/06,-0.668
2018/05/07,-0.673
2018/05/08,-0.678
2018/05/09,-0.683
2018/05/10,-0.688
2018/05/11,-0.693
2018/05/12,-0.698
2018/05/13,-0.702
2018/05/14,-0.707
2018/05/15,-0.711
2018/05/16,-0.715
2018/05/17,-0.719
2018/05/18,-0.724
2018/05/19,-0.728
2018/05/20,-0.732
2018/05/21,-0.736
2018/05/22,-0.74
2018/05/23,-0.744
2018/05/24,-0.747
2018/05/25,-0.751
2018/05/26,-0.754
2018/05/27,-0.758
2018/05/28,-0.761
2018/05/29,-0.765
2018/05/30,-0.768
2018/05/31,-0.771
2018/06/01,-0.774
2018/06/02,-0.777
2018/06/03,-0.78
2018/06/04,-0.783
2018/06/05,-0.786
2018/06/06,-0.789
2018/06/07,-0.791
2018/06/08,-0.794
2018/06/09,-0.796
2018/06/10,-0.798
2018/06/11,-0.801
2018/06/12,-0.803
2018/06/13,-0.805
2018/06/14,-0.806
2018/06/15,-0.808
2018/06/16,-0.809
2018/06/17,-0.81
2018/06/18,-0.812
2018/06/19,-0.813
2018/06/20,-0.815
2018/06/21,-0.816
2018/06/22,-0.817
2018/06/23,-0.818
2018/06/24,-0.82
2018/06/25,-0.821
2018/06/26,-0.822
2018/06/27,-0.823
2018/06/28,-0.824
2018/06/29,-0.825
2018/06/30,-0.827
2018/07/01,-0.828
2018/07/02,-0.829
2018/07/03,-0.83
2018/07/04,-0.831
2018/07/05,-0.832
2018/07/06,-0.832
2018/07/07,-0.833
2018/07/08,-0.834
2018/07/09,-0.835
2018/07/10,-0.835
2018/07/11,-0.836
2018/07/12,-0.836
2018/07/13,-0.837
2018/07/14,-0.838
2018/07/15,-0.839
2018/07/16,-0.839
2018/07/17,-0.84
2018/07/18,-0.84
2018/07/19,-0.841
2018/07/20,-0.841
2018/07/21,-0.842
2018/07/22,-0.842
2018/07/23,-0.843
2018/07/24,-0.843
2018/07/25,-0.844
2018/07/26,-0.845
2018/07/27,-0.845
2018/07/28,-0.846
2018/07/29,-0.846
2018/07/30,-0.847
2018/07/31,-0.848
2018/08/01,-0.848
2018/08/02,-0.849
2018/08/03,-0.849
2018/08/04,-0.85
2018/08/05,-0.85
2018/08/06,-0.851
2018/08/07,-0.852
2018/08/08,-0.852
2018/08/09,-0.853
2018/08/10,-0.853
2018/08/11,-0.854
2018/08/12,-0.854
2018/08/13,-0.854
2018/08/14,-0.855
2018/08/15,-0.855
2018/08/16,-0.855
2018/08/17,-0.855
2018/08/18,-0.855
2018/08/19,-0.856
2018/08/20,-0.856
2018/08/21,-0.856
2018/08/22,-0.857
2018/08/23,-0.857
2018/08/24,-0.857
2018/08/25,-0.858
2018/08/26,-0.858
2018/08/27,-0.859
2018/08/28,-0.859
2018/08/29,-0.86
2018/08/30,-0.86
2018/08/31,-0.86
2018/09/01,-0.861
2018/09/02,-0.861
2018/09/03,-0.862
2018/09/04,-0.862
2018/09/05,-0.862
2018/09/06,-0.862
2018/09/07,-0.862
2018/09/08,-0.861
2018/09/09,-0.861
2018/09/10,-0.86
2018/09/11,-0.86
2018/09/12,-0.859
2018/09/13,-0.858
2018/09/14,-0.858
2018/09/15,-0.857
2018/09/16,-0.856
2018/09/17,-0.855
2018/09/18,-0.855
2018/09/19,-0.854
2018/09/20,-0.853
2018/09/21,-0.852
2018/09/22,-0.851
2018/09/23,-0.85
2018/09/24,-0.848
2018/09/25,-0.847
2018/09/26,-0.846
2018/09/27,-0.844
2018/09/28,-0.843
2018/09/29,-0.842
2018/09/30,-0.84
2018/10/01,-0.839
2018/10/02,-0.838
2018/10/03,-0.837
2018/10/04,-0.835
2018/10/05,-0.834
2018/10/06,-0.833
2018/10/07,-0.832
2018/10/08,-0.831
2018/10/09,-0.83
2018/10/10,-0.829
2018/10/11,-0.828
2018/10/12,-0.827
2018/10/13,-0.825
2018/10/14,-0.824
2018/10/15,-0.823
2018/10/16,-0.821
2018/10/17,-0.82
2018/10/18,-0.818
2018/10/19,-0.816
2018/10/20,-0.815
2018/10/21,-0.813
2018/10/22,-0.811
2018/10/23,-0.81
2018/10/24,-0.808
2018/10/25,-0.806
2018/10/26,-0.804
2018/10/27,-0.803
2018/10/28,-0.801
2018/10/29,-0.8
2018/10/30,-0.798
2018/10/31,-0.796
2018/11/01,-0.795
2018/11/02,-0.793
2018/11/03,-0.792
2018/11/04,-0.79
2018/11/05,-0.789
2018/11/06,-0.787
2018/11/07,-0.785
2018/11/08,-0.783
2018/11/09,-0.781
2018/11/10,-0.779
2018/11/11,-0.777
2018/11/12,-0.775
2018/11/13,-0.774
2018/11/14,-0.771
2018/11/15,-0.769
2018/11/16,-0.766
2018/11/17,-0.764
2018/11/18,-0.761
2018/11/19,-0.758
2018/11/20,-0.755
2018/11/21,-0.751
2018/11/22,-0.748
2018/11/23,-0.744
2018/11/24,-0.741
2018/11/25,-0.737
2018/11/26,-0.734
2018/11/27,-0.73
2018/11/28,-0.727
2018/11/29,-0.723
2018/11/30,-0.718
2018/12/01,-0.71
2018/12/02,-0.703
2018/12/03,-0.696
2018/12/04,-0.69
2018/12/05,-0.684
2018/12/06,-0.678
2018/12/07,-0.672
2018/12/08,-0.666
2018/12/09,-0.66
2018/12/10,-0.655
2018/12/11,-0.65
2018/12/12,-0.646
2018/12/13,-0.641
2018/12/14,-0.637
2018/12/15,-0.633
2018/12/16,-0.63
2018/12/17,-0.627
2018/12/18,-0.623
2018/12/19,-0.62
2018/12/20,-0.617
2018/12/21,-0.613
2018/12/22,-0.609
2018/12/23,-0.606
2018/12/24,-0.602
2018/12/25,-0.599
2018/12/26,-0.595
2018/12/27,-0.592
2018/12/28,-0.588
2018/12/29,-0.585
2018/12/30,-0.581
2018/12/31,-0.578
2019/01/01,-0.574
2019/01/02,-0.571
2019/01/03,-0.568
2019/01/04,-0.564
2019/01/05,-0.56
2019/01/06,-0.555
2019/01/07,-0.551
2019/01/08,-0.547
2019/01/09,-0.543
2019/01/10,-0.538
2019/01/11,-0.534
2019/01/12,-0.53
2019/01/13,-0.526
2019/01/14,-0.522
2019/01/15,-0.518
2019/01/16,-0.514
2019/01/17,-0.511
2019/01/18,-0.508
2019/01/19,-0.505
2019/01/20,-0.502
2019/01/21,-0.499
2019/01/22,-0.497
2019/01/23,-0.495
2019/01/24,-0.493
2019/01/25,-0.491
2019/01/26,-0.49
2019/01/27,-0.488
2019/01/28,-0.487
2019/01/29,-0.485
2019/01/30,-0.484
2019/01/31,-0.483
2019/02/01,-0.482
2019/02/02,-0.481
2019/02/03,-0.48
2019/02/04,-0.48
2019/02/05,-0.48
2019/02/06,-0.48
2019/02/07,-0.48
2019/02/08,-0.48
2019/02/09,-0.48
2019/02/10,-0.48
2019/02/11,-0.481
2019/02/12,-0.481
2019/02/13,-0.481
2019/02/14,-0.481
2019/02/15,-0.481
2019/02/16,-0.482
2019/02/17,-0.482
2019/02/18,-0.482
2019/02/19,-0.481
2019/02/20,-0.481
2019/02/21,-0.48
2019/02/22,-0.479
2019/02/23,-0.478
2019/02/24,-0.476
2019/02/25,-0.475
2019/02/26,-0.473
2019/02/27,-0.471
2019/02/28,-0.469
2019/03/01,-0.467
2019/03/02,-0.465
2019/03/03,-0.463
2019/03/04,-0.461
2019/03/05,-0.459
2019/03/06,-0.457
2019/03/07,-0.455
2019/03/08,-0.453
2019/03/09,-0.452
2019/03/10,-0.45
2019/03/11,-0.448
2019/03/12,-0.446
2019/03/13,-0.444
2019/03/14,-0.441
2019/03/15,-0.439
2019/03/16,-0.437
2019/03/17,-0.435
2019/03/18,-0.433
2019/03/19,-0.431
2019/03/20,-0.428
2019/03/21,-0.426
2019/03/22,-0.424
2019/03/23,-0.421
2019/03/24,-0.419
2019/03/25,-0.417
2019/03/26,-0.414
2019/03/27,-0.412
2019/03/28,-0.409
2019/03/29,-0.407
2019/03/30,-0.404
2019/03/31,-0.402
2019/04/01,-0.399
2019/04/02,-0.397
2019/04/03,-0.393
2019/04/04,-0.389
2019/04/05,-0.386
2019/04/06,-0.382
2019/04/07,-0.378
2019/04/08,-0.373
2019/04/09,-0.368
2019/04/10,-0.363
2019/04/11,-0.357
2019/04/12,-0.352
2019/04/13,-0.347
2019/04/14,-0.342
2019/04/15,-0.338
2019/04/16,-0.333
2019/04/17,-0.328
2019/04/18,-0.324
2019/04/19,-0.319
2019/04/20,-0.315
2019/04/21,-0.31
2019/04/22,-0.306
2019/04/23,-0.302
2019/04/24,-0.297
2019/04/25,-0.292
2019/04/26,-0.287
2019/04/27,-0.282
2019/04/28,-0.276
2019/04/29,-0.271
2019/04/30,-0.266
2019/05/01,-0.261
2019/05/02,-0.256
2019/05/03,-0.251
2019/05/04,-0.246
2019/05/05,-0.241
2019/05/06,-0.237
2019/05/07,-0.232
2019/05/08,-0.227
2019/05/09,-0.222
2019/05/10,-0.217
2019/05/11,-0.211
2019/05/12,-0.205
2019/05/13,-0.199
2019/05/14,-0.192
