Date,transactionfees90stdUSD
2016/07/20,0.016
2016/07/21,0.016
2016/07/22,0.016
2016/07/23,0.016
2016/07/24,0.015
2016/07/25,0.015
2016/07/26,0.015
2016/07/27,0.015
2016/07/28,0.015
2016/07/29,0.015
2016/07/30,0.015
2016/07/31,0.015
2016/08/01,0.015
2016/08/02,0.015
2016/08/03,0.015
2016/08/04,0.015
2016/08/05,0.015
2016/08/06,0.015
2016/08/07,0.015
2016/08/08,0.015
2016/08/09,0.015
2016/08/10,0.015
2016/08/11,0.015
2016/08/12,0.015
2016/08/13,0.015
2016/08/14,0.015
2016/08/15,0.015
2016/08/16,0.015
2016/08/17,0.015
2016/08/18,0.015
2016/08/19,0.015
2016/08/20,0.015
2016/08/21,0.015
2016/08/22,0.015
2016/08/23,0.015
2016/08/24,0.015
2016/08/25,0.015
2016/08/26,0.015
2016/08/27,0.015
2016/08/28,0.015
2016/08/29,0.016
2016/08/30,0.016
2016/08/31,0.016
2016/09/01,0.016
2016/09/02,0.016
2016/09/03,0.016
2016/09/04,0.016
2016/09/05,0.015
2016/09/06,0.015
2016/09/07,0.015
2016/09/08,0.015
2016/09/09,0.015
2016/09/10,0.015
2016/09/11,0.015
2016/09/12,0.015
2016/09/13,0.015
2016/09/14,0.015
2016/09/15,0.011
2016/09/16,0.006
2016/09/17,0.006
2016/09/18,0.006
2016/09/19,0.005
2016/09/20,0.005
2016/09/21,0.005
2016/09/22,0.005
2016/09/23,0.005
2016/09/24,0.006
2016/09/25,0.007
2016/09/26,0.008
2016/09/27,0.009
2016/09/28,0.009
2016/09/29,0.009
2016/09/30,0.009
2016/10/01,0.01
2016/10/02,0.01
2016/10/03,0.01
2016/10/04,0.01
2016/10/05,0.011
2016/10/06,0.011
2016/10/07,0.011
2016/10/08,0.011
2016/10/09,0.011
2016/10/10,0.011
2016/10/11,0.011
2016/10/12,0.011
2016/10/13,0.013
2016/10/14,0.013
2016/10/15,0.013
2016/10/16,0.013
2016/10/17,0.013
2016/10/18,0.013
2016/10/19,0.014
2016/10/20,0.014
2016/10/21,0.014
2016/10/22,0.014
2016/10/23,0.014
2016/10/24,0.014
2016/10/25,0.014
2016/10/26,0.014
2016/10/27,0.014
2016/10/28,0.014
2016/10/29,0.014
2016/10/30,0.014
2016/10/31,0.014
2016/11/01,0.014
2016/11/02,0.014
2016/11/03,0.014
2016/11/04,0.014
2016/11/05,0.014
2016/11/06,0.014
2016/11/07,0.014
2016/11/08,0.014
2016/11/09,0.014
2016/11/10,0.014
2016/11/11,0.014
2016/11/12,0.014
2016/11/13,0.014
2016/11/14,0.014
2016/11/15,0.014
2016/11/16,0.014
2016/11/17,0.014
2016/11/18,0.014
2016/11/19,0.014
2016/11/20,0.014
2016/11/21,0.014
2016/11/22,0.014
2016/11/23,0.014
2016/11/24,0.014
2016/11/25,0.014
2016/11/26,0.014
2016/11/27,0.014
2016/11/28,0.014
2016/11/29,0.014
2016/11/30,0.014
2016/12/01,0.014
2016/12/02,0.014
2016/12/03,0.014
2016/12/04,0.014
2016/12/05,0.014
2016/12/06,0.014
2016/12/07,0.014
2016/12/08,0.036
2016/12/09,0.036
2016/12/10,0.036
2016/12/11,0.036
2016/12/12,0.036
2016/12/13,0.036
2016/12/14,0.036
2016/12/15,0.036
2016/12/16,0.036
2016/12/17,0.036
2016/12/18,0.036
2016/12/19,0.036
2016/12/20,0.036
2016/12/21,0.036
2016/12/22,0.036
2016/12/23,0.036
2016/12/24,0.036
2016/12/25,0.036
2016/12/26,0.036
2016/12/27,0.036
2016/12/28,0.036
2016/12/29,0.036
2016/12/30,0.036
2016/12/31,0.036
2017/01/01,0.036
2017/01/02,0.036
2017/01/03,0.036
2017/01/04,0.036
2017/01/05,0.036
2017/01/06,0.036
2017/01/07,0.036
2017/01/08,0.036
2017/01/09,0.036
2017/01/10,0.036
2017/01/11,0.035
2017/01/12,0.035
2017/01/13,0.035
2017/01/14,0.035
2017/01/15,0.035
2017/01/16,0.035
2017/01/17,0.034
2017/01/18,0.034
2017/01/19,0.034
2017/01/20,0.034
2017/01/21,0.034
2017/01/22,0.034
2017/01/23,0.034
2017/01/24,0.034
2017/01/25,0.034
2017/01/26,0.034
2017/01/27,0.034
2017/01/28,0.034
2017/01/29,0.034
2017/01/30,0.034
2017/01/31,0.034
2017/02/01,0.034
2017/02/02,0.034
2017/02/03,0.034
2017/02/04,0.034
2017/02/05,0.034
2017/02/06,0.034
2017/02/07,0.034
2017/02/08,0.034
2017/02/09,0.034
2017/02/10,0.034
2017/02/11,0.034
2017/02/12,0.034
2017/02/13,0.034
2017/02/14,0.034
2017/02/15,0.035
2017/02/16,0.035
2017/02/17,0.035
2017/02/18,0.035
2017/02/19,0.035
2017/02/20,0.035
2017/02/21,0.035
2017/02/22,0.035
2017/02/23,0.035
2017/02/24,0.034
2017/02/25,0.034
2017/02/26,0.034
2017/02/27,0.034
2017/02/28,0.034
2017/03/01,0.034
2017/03/02,0.034
2017/03/03,0.034
2017/03/04,0.034
2017/03/05,0.034
2017/03/06,0.034
2017/03/07,0.034
2017/03/08,0.006
2017/03/09,0.006
2017/03/10,0.006
2017/03/11,0.006
2017/03/12,0.006
2017/03/13,0.007
2017/03/14,0.008
2017/03/15,0.008
2017/03/16,0.01
2017/03/17,0.011
2017/03/18,0.012
2017/03/19,0.012
2017/03/20,0.013
2017/03/21,0.014
2017/03/22,0.014
2017/03/23,0.015
2017/03/24,0.016
2017/03/25,0.016
2017/03/26,0.017
2017/03/27,0.018
2017/03/28,0.018
2017/03/29,0.019
2017/03/30,0.02
2017/03/31,0.02
2017/04/01,0.021
2017/04/02,0.021
2017/04/03,0.021
2017/04/04,0.022
2017/04/05,0.022
2017/04/06,0.022
2017/04/07,0.022
2017/04/08,0.022
2017/04/09,0.023
2017/04/10,0.023
2017/04/11,0.023
2017/04/12,0.024
2017/04/13,0.024
2017/04/14,0.024
2017/04/15,0.024
2017/04/16,0.024
2017/04/17,0.024
2017/04/18,0.025
2017/04/19,0.025
2017/04/20,0.025
2017/04/21,0.026
2017/04/22,0.027
2017/04/23,0.027
2017/04/24,0.027
2017/04/25,0.027
2017/04/26,0.027
2017/04/27,0.027
2017/04/28,0.028
2017/04/29,0.028
2017/04/30,0.029
2017/05/01,0.03
2017/05/02,0.032
2017/05/03,0.032
2017/05/04,0.033
2017/05/05,0.034
2017/05/06,0.035
2017/05/07,0.037
2017/05/08,0.038
2017/05/09,0.039
2017/05/10,0.04
2017/05/11,0.041
2017/05/12,0.042
2017/05/13,0.044
2017/05/14,0.045
2017/05/15,0.046
2017/05/16,0.048
2017/05/17,0.052
2017/05/18,0.053
2017/05/19,0.055
2017/05/20,0.059
2017/05/21,0.062
2017/05/22,0.067
2017/05/23,0.076
2017/05/24,0.089
2017/05/25,0.096
2017/05/26,0.101
2017/05/27,0.104
2017/05/28,0.108
2017/05/29,0.112
2017/05/30,0.126
2017/05/31,0.178
2017/06/01,0.183
2017/06/02,0.19
2017/06/03,0.194
2017/06/04,0.201
2017/06/05,0.205
2017/06/06,0.21
2017/06/07,0.216
2017/06/08,0.221
2017/06/09,0.224
2017/06/10,0.227
2017/06/11,0.237
2017/06/12,0.261
2017/06/13,0.267
2017/06/14,0.272
2017/06/15,0.275
2017/06/16,0.278
2017/06/17,0.281
2017/06/18,0.284
2017/06/19,0.287
2017/06/20,0.321
2017/06/21,0.409
2017/06/22,0.428
2017/06/23,0.434
2017/06/24,0.453
2017/06/25,0.457
2017/06/26,0.469
2017/06/27,0.468
2017/06/28,0.484
2017/06/29,0.487
2017/06/30,0.487
2017/07/01,0.486
2017/07/02,0.484
2017/07/03,0.484
2017/07/04,0.483
2017/07/05,0.482
2017/07/06,0.48
2017/07/07,0.478
2017/07/08,0.476
2017/07/09,0.474
2017/07/10,0.471
2017/07/11,0.469
2017/07/12,0.467
2017/07/13,0.465
2017/07/14,0.462
2017/07/15,0.46
2017/07/16,0.457
2017/07/17,0.455
2017/07/18,0.453
2017/07/19,0.45
2017/07/20,0.448
2017/07/21,0.445
2017/07/22,0.442
2017/07/23,0.439
2017/07/24,0.436
2017/07/25,0.433
2017/07/26,0.43
2017/07/27,0.427
2017/07/28,0.424
2017/07/29,0.422
2017/07/30,0.42
2017/07/31,0.418
2017/08/01,0.415
2017/08/02,0.412
2017/08/03,0.409
2017/08/04,0.407
2017/08/05,0.405
2017/08/06,0.402
2017/08/07,0.399
2017/08/08,0.396
2017/08/09,0.393
2017/08/10,0.39
2017/08/11,0.387
2017/08/12,0.384
2017/08/13,0.381
2017/08/14,0.378
2017/08/15,0.376
2017/08/16,0.387
2017/08/17,0.385
2017/08/18,0.39
2017/08/19,0.387
2017/08/20,0.386
2017/08/21,0.385
2017/08/22,0.385
2017/08/23,0.384
2017/08/24,0.384
2017/08/25,0.382
2017/08/26,0.381
2017/08/27,0.38
2017/08/28,0.38
2017/08/29,0.375
2017/08/30,0.375
2017/08/31,0.383
2017/09/01,0.384
2017/09/02,0.389
2017/09/03,0.389
2017/09/04,0.389
2017/09/05,0.389
2017/09/06,0.39
2017/09/07,0.392
2017/09/08,0.393
2017/09/09,0.392
2017/09/10,0.388
2017/09/11,0.388
2017/09/12,0.388
2017/09/13,0.388
2017/09/14,0.389
2017/09/15,0.389
2017/09/16,0.389
2017/09/17,0.39
2017/09/18,0.377
2017/09/19,0.311
2017/09/20,0.301
2017/09/21,0.298
2017/09/22,0.282
2017/09/23,0.279
2017/09/24,0.268
2017/09/25,0.268
2017/09/26,0.249
2017/09/27,0.245
2017/09/28,0.245
2017/09/29,0.245
2017/09/30,0.245
2017/10/01,0.245
2017/10/02,0.245
2017/10/03,0.244
2017/10/04,0.244
2017/10/05,0.245
2017/10/06,0.245
2017/10/07,0.245
2017/10/08,0.243
2017/10/09,0.241
2017/10/10,0.24
2017/10/11,0.26
2017/10/12,0.259
2017/10/13,0.258
2017/10/14,0.255
2017/10/15,0.253
2017/10/16,0.254
2017/10/17,0.255
2017/10/18,0.256
2017/10/19,0.258
2017/10/20,0.257
2017/10/21,0.26
2017/10/22,0.264
2017/10/23,0.266
2017/10/24,0.267
2017/10/25,0.268
2017/10/26,0.269
2017/10/27,0.277
2017/10/28,0.285
2017/10/29,0.292
2017/10/30,0.3
2017/10/31,0.307
2017/11/01,0.308
2017/11/02,0.307
2017/11/03,0.308
2017/11/04,0.31
2017/11/05,0.312
2017/11/06,0.314
2017/11/07,0.316
2017/11/08,0.316
2017/11/09,0.317
2017/11/10,0.318
2017/11/11,0.319
2017/11/12,0.32
2017/11/13,0.32
2017/11/14,0.302
2017/11/15,0.3
2017/11/16,0.29
2017/11/17,0.29
2017/11/18,0.291
2017/11/19,0.292
2017/11/20,0.292
2017/11/21,0.292
2017/11/22,0.292
2017/11/23,0.292
2017/11/24,0.292
2017/11/25,0.293
2017/11/26,0.293
2017/11/27,0.29
2017/11/28,0.29
2017/11/29,0.274
2017/11/30,0.27
2017/12/01,0.258
2017/12/02,0.258
2017/12/03,0.258
2017/12/04,0.261
2017/12/05,0.277
2017/12/06,0.297
2017/12/07,0.38
2017/12/08,0.44
2017/12/09,0.499
2017/12/10,0.531
2017/12/11,0.543
2017/12/12,0.56
2017/12/13,0.579
2017/12/14,0.61
2017/12/15,0.628
2017/12/16,0.647
2017/12/17,0.658
2017/12/18,0.666
2017/12/19,0.682
2017/12/20,0.712
2017/12/21,0.737
2017/12/22,0.747
2017/12/23,0.755
2017/12/24,0.76
2017/12/25,0.762
2017/12/26,0.764
2017/12/27,0.765
2017/12/28,0.765
2017/12/29,0.766
2017/12/30,0.766
2017/12/31,0.767
2018/01/01,0.767
2018/01/02,0.77
2018/01/03,0.774
2018/01/04,0.783
2018/01/05,0.883
2018/01/06,1.021
2018/01/07,1.118
2018/01/08,1.21
2018/01/09,1.31
2018/01/10,1.503
2018/01/11,1.598
2018/01/12,1.644
2018/01/13,1.698
2018/01/14,1.748
2018/01/15,1.779
2018/01/16,1.792
2018/01/17,1.793
2018/01/18,1.802
2018/01/19,1.808
2018/01/20,1.818
2018/01/21,1.814
2018/01/22,1.81
2018/01/23,1.808
2018/01/24,1.804
2018/01/25,1.795
2018/01/26,1.784
2018/01/27,1.772
2018/01/28,1.76
2018/01/29,1.752
2018/01/30,1.745
2018/01/31,1.737
2018/02/01,1.733
2018/02/02,1.722
2018/02/03,1.711
2018/02/04,1.7
2018/02/05,1.691
2018/02/06,1.683
2018/02/07,1.674
2018/02/08,1.664
2018/02/09,1.654
2018/02/10,1.644
2018/02/11,1.636
2018/02/12,1.628
2018/02/13,1.619
2018/02/14,1.61
2018/02/15,1.601
2018/02/16,1.589
2018/02/17,1.578
2018/02/18,1.567
2018/02/19,1.557
2018/02/20,1.547
2018/02/21,1.537
2018/02/22,1.529
2018/02/23,1.518
2018/02/24,1.51
2018/02/25,1.502
2018/02/26,1.495
2018/02/27,1.486
2018/02/28,1.474
2018/03/01,1.465
2018/03/02,1.453
2018/03/03,1.444
2018/03/04,1.44
2018/03/05,1.441
2018/03/06,1.445
2018/03/07,1.45
2018/03/08,1.456
2018/03/09,1.463
2018/03/10,1.471
2018/03/11,1.478
2018/03/12,1.484
2018/03/13,1.493
2018/03/14,1.502
2018/03/15,1.511
2018/03/16,1.52
2018/03/17,1.53
2018/03/18,1.54
2018/03/19,1.551
2018/03/20,1.559
2018/03/21,1.567
2018/03/22,1.574
2018/03/23,1.582
2018/03/24,1.59
2018/03/25,1.596
2018/03/26,1.601
2018/03/27,1.608
2018/03/28,1.614
2018/03/29,1.62
2018/03/30,1.627
2018/03/31,1.635
2018/04/01,1.644
2018/04/02,1.652
2018/04/03,1.662
2018/04/04,1.672
2018/04/05,1.652
2018/04/06,1.608
2018/04/07,1.574
2018/04/08,1.532
2018/04/09,1.475
2018/04/10,1.311
2018/04/11,1.213
2018/04/12,1.16
2018/04/13,1.085
2018/04/14,1.002
2018/04/15,0.938
2018/04/16,0.903
2018/04/17,0.889
2018/04/18,0.855
2018/04/19,0.819
2018/04/20,0.767
2018/04/21,0.751
2018/04/22,0.74
2018/04/23,0.716
2018/04/24,0.694
2018/04/25,0.67
2018/04/26,0.663
2018/04/27,0.655
2018/04/28,0.641
2018/04/29,0.599
2018/04/30,0.574
2018/05/01,0.547
2018/05/02,0.484
2018/05/03,0.464
2018/05/04,0.449
2018/05/05,0.437
2018/05/06,0.433
2018/05/07,0.43
2018/05/08,0.423
2018/05/09,0.417
2018/05/10,0.415
2018/05/11,0.411
2018/05/12,0.408
2018/05/13,0.405
2018/05/14,0.402
2018/05/15,0.399
2018/05/16,0.395
2018/05/17,0.39
2018/05/18,0.383
2018/05/19,0.367
2018/05/20,0.362
2018/05/21,0.356
2018/05/22,0.352
2018/05/23,0.349
2018/05/24,0.344
2018/05/25,0.339
2018/05/26,0.335
2018/05/27,0.332
2018/05/28,0.327
2018/05/29,0.312
2018/05/30,0.307
2018/05/31,0.301
2018/06/01,0.302
2018/06/02,0.294
2018/06/03,0.286
2018/06/04,0.285
2018/06/05,0.282
2018/06/06,0.284
2018/06/07,0.284
2018/06/08,0.283
2018/06/09,0.284
2018/06/10,0.283
2018/06/11,0.283
2018/06/12,0.284
2018/06/13,0.284
2018/06/14,0.285
2018/06/15,0.284
2018/06/16,0.283
2018/06/17,0.284
2018/06/18,0.285
2018/06/19,0.286
2018/06/20,0.287
2018/06/21,0.287
2018/06/22,0.289
2018/06/23,0.291
2018/06/24,0.291
2018/06/25,0.291
2018/06/26,0.292
2018/06/27,0.293
2018/06/28,0.293
2018/06/29,0.292
2018/06/30,0.359
2018/07/01,0.541
2018/07/02,1.195
2018/07/03,1.331
2018/07/04,1.433
2018/07/05,1.476
2018/07/06,1.588
2018/07/07,1.657
2018/07/08,1.657
2018/07/09,1.654
2018/07/10,1.652
2018/07/11,1.65
2018/07/12,1.65
2018/07/13,1.651
2018/07/14,1.691
2018/07/15,1.784
2018/07/16,1.783
2018/07/17,1.783
2018/07/18,1.782
2018/07/19,1.783
2018/07/20,1.782
2018/07/21,1.78
2018/07/22,1.781
2018/07/23,1.782
2018/07/24,1.783
2018/07/25,1.784
2018/07/26,1.785
2018/07/27,1.788
2018/07/28,1.789
2018/07/29,1.792
2018/07/30,1.794
2018/07/31,1.796
2018/08/01,1.797
2018/08/02,1.8
2018/08/03,1.802
2018/08/04,1.804
2018/08/05,1.807
2018/08/06,1.809
2018/08/07,1.808
2018/08/08,1.824
2018/08/09,1.834
2018/08/10,1.833
2018/08/11,1.835
2018/08/12,1.839
2018/08/13,1.842
2018/08/14,1.845
2018/08/15,1.847
2018/08/16,1.85
2018/08/17,1.851
2018/08/18,1.853
2018/08/19,1.857
2018/08/20,1.86
2018/08/21,1.864
2018/08/22,1.864
2018/08/23,1.866
2018/08/24,1.866
2018/08/25,1.868
2018/08/26,1.869
2018/08/27,1.872
2018/08/28,1.875
2018/08/29,1.877
2018/08/30,1.88
2018/08/31,1.882
2018/09/01,1.885
2018/09/02,1.888
2018/09/03,1.891
2018/09/04,1.893
2018/09/05,1.896
2018/09/06,1.898
2018/09/07,1.899
2018/09/08,1.901
2018/09/09,1.903
2018/09/10,1.904
2018/09/11,1.905
2018/09/12,1.907
2018/09/13,1.909
2018/09/14,1.911
2018/09/15,1.912
2018/09/16,1.913
2018/09/17,1.914
2018/09/18,1.915
2018/09/19,1.915
2018/09/20,1.917
2018/09/21,1.916
2018/09/22,1.917
2018/09/23,1.918
2018/09/24,1.918
2018/09/25,1.918
2018/09/26,1.918
2018/09/27,1.917
2018/09/28,1.912
2018/09/29,1.877
2018/09/30,1.563
2018/10/01,1.45
2018/10/02,1.345
2018/10/03,1.291
2018/10/04,1.131
2018/10/05,1.001
2018/10/06,0.992
2018/10/07,0.99
2018/10/08,0.99
2018/10/09,0.99
2018/10/10,0.981
2018/10/11,0.966
2018/10/12,0.852
2018/10/13,0.528
2018/10/14,0.529
2018/10/15,0.53
2018/10/16,0.531
2018/10/17,0.531
2018/10/18,0.532
2018/10/19,0.532
2018/10/20,0.532
2018/10/21,0.533
2018/10/22,0.533
2018/10/23,0.534
2018/10/24,0.534
2018/10/25,0.534
2018/10/26,0.535
2018/10/27,0.535
2018/10/28,0.536
2018/10/29,0.536
2018/10/30,0.536
2018/10/31,0.536
2018/11/01,0.536
2018/11/02,0.537
2018/11/03,0.537
2018/11/04,0.537
2018/11/05,0.522
2018/11/06,0.395
2018/11/07,0.253
2018/11/08,0.21
2018/11/09,0.21
2018/11/10,0.21
2018/11/11,0.211
2018/11/12,0.211
2018/11/13,0.211
2018/11/14,0.211
2018/11/15,0.138
2018/11/16,0.138
2018/11/17,0.138
2018/11/18,0.138
2018/11/19,0.138
2018/11/20,0.13
2018/11/21,0.129
2018/11/22,0.113
2018/11/23,0.114
2018/11/24,0.1
2018/11/25,0.1
2018/11/26,0.102
2018/11/27,0.101
2018/11/28,0.101
2018/11/29,0.101
2018/11/30,0.101
2018/12/01,0.101
2018/12/02,0.102
2018/12/03,0.102
2018/12/04,0.102
2018/12/05,0.103
2018/12/06,0.104
2018/12/07,0.106
2018/12/08,0.108
2018/12/09,0.11
2018/12/10,0.112
2018/12/11,0.114
2018/12/12,0.116
2018/12/13,0.118
2018/12/14,0.119
2018/12/15,0.121
2018/12/16,0.123
2018/12/17,0.124
2018/12/18,0.121
2018/12/19,0.121
2018/12/20,0.119
2018/12/21,0.119
2018/12/22,0.12
2018/12/23,0.114
2018/12/24,0.113
2018/12/25,0.112
2018/12/26,0.11
2018/12/27,0.106
2018/12/28,0.098
2018/12/29,0.095
2018/12/30,0.089
2018/12/31,0.082
2019/01/01,0.082
2019/01/02,0.082
2019/01/03,0.082
2019/01/04,0.082
2019/01/05,0.082
2019/01/06,0.082
2019/01/07,0.082
2019/01/08,0.081
2019/01/09,0.081
2019/01/10,0.079
2019/01/11,0.079
2019/01/12,0.08
2019/01/13,0.08
2019/01/14,0.08
2019/01/15,0.08
2019/01/16,0.08
2019/01/17,0.081
2019/01/18,0.081
2019/01/19,0.081
2019/01/20,0.082
2019/01/21,0.082
2019/01/22,0.081
2019/01/23,0.079
2019/01/24,0.078
2019/01/25,0.078
2019/01/26,0.079
2019/01/27,0.079
2019/01/28,0.079
2019/01/29,0.08
2019/01/30,0.08
2019/01/31,0.079
2019/02/01,0.079
2019/02/02,0.079
2019/02/03,0.077
2019/02/04,0.076
2019/02/05,0.074
2019/02/06,0.071
2019/02/07,0.07
2019/02/08,0.07
2019/02/09,0.07
2019/02/10,0.068
2019/02/11,0.066
2019/02/12,0.062
2019/02/13,0.058
2019/02/14,0.056
2019/02/15,0.055
2019/02/16,0.052
2019/02/17,0.05
2019/02/18,0.05
2019/02/19,0.245
2019/02/20,0.245
2019/02/21,0.245
2019/02/22,0.245
2019/02/23,0.245
2019/02/24,0.245
2019/02/25,0.245
2019/02/26,0.245
2019/02/27,0.245
2019/02/28,0.245
2019/03/01,0.245
2019/03/02,0.245
2019/03/03,0.245
2019/03/04,0.245
2019/03/05,0.245
2019/03/06,0.245
2019/03/07,0.244
2019/03/08,0.244
2019/03/09,0.244
2019/03/10,0.244
2019/03/11,0.244
2019/03/12,0.244
2019/03/13,0.244
2019/03/14,0.244
2019/03/15,0.244
2019/03/16,0.243
2019/03/17,0.243
2019/03/18,0.267
2019/03/19,0.266
2019/03/20,0.266
2019/03/21,0.266
2019/03/22,0.266
2019/03/23,0.266
2019/03/24,0.266
2019/03/25,0.266
2019/03/26,0.266
2019/03/27,0.266
2019/03/28,0.266
2019/03/29,0.266
2019/03/30,0.266
2019/03/31,0.266
2019/04/01,0.266
2019/04/02,0.266
2019/04/03,0.266
2019/04/04,0.266
2019/04/05,0.266
2019/04/06,0.266
2019/04/07,0.266
2019/04/08,0.266
2019/04/09,0.266
2019/04/10,0.266
2019/04/11,0.266
2019/04/12,0.265
2019/04/13,0.265
2019/04/14,0.265
2019/04/15,0.265
2019/04/16,0.265
2019/04/17,0.265
2019/04/18,0.265
2019/04/19,0.265
2019/04/20,0.265
2019/04/21,0.265
2019/04/22,0.265
2019/04/23,0.265
2019/04/24,0.265
2019/04/25,0.265
2019/04/26,0.265
2019/04/27,0.265
2019/04/28,0.265
2019/04/29,0.265
2019/04/30,0.265
2019/05/01,0.265
2019/05/02,0.265
2019/05/03,0.265
2019/05/04,0.265
2019/05/05,0.265
2019/05/06,0.264
2019/05/07,0.264
2019/05/08,0.264
2019/05/09,0.264
2019/05/10,0.264
2019/05/11,0.264
2019/05/12,0.264
2019/05/13,0.264
2019/05/14,0.264
2019/05/15,0.264
2019/05/16,0.266
2019/05/17,0.266
2019/05/18,0.267
2019/05/19,0.267
2019/05/20,0.126
2019/05/21,0.126
2019/05/22,0.127
2019/05/23,0.127
2019/05/24,0.128
2019/05/25,0.128
2019/05/26,0.128
2019/05/27,0.128
2019/05/28,0.129
2019/05/29,0.13
2019/05/30,0.131
2019/05/31,0.132
2019/06/01,0.132
2019/06/02,0.132
2019/06/03,0.132
2019/06/04,0.132
2019/06/05,0.132
2019/06/06,0.132
2019/06/07,0.132
2019/06/08,0.133
2019/06/09,0.132
2019/06/10,0.133
2019/06/11,0.133
2019/06/12,0.132
2019/06/13,0.132
2019/06/14,0.132
2019/06/15,0.132
2019/06/16,0.08
2019/06/17,0.082
2019/06/18,0.082
2019/06/19,0.082
2019/06/20,0.084
2019/06/21,0.084
2019/06/22,0.083
2019/06/23,0.083
