Date,median_transaction_fee90stdUSD
2016/07/20,0.002
2016/07/21,0.002
2016/07/22,0.002
2016/07/23,0.002
2016/07/24,0.002
2016/07/25,0.002
2016/07/26,0.002
2016/07/27,0.002
2016/07/28,0.002
2016/07/29,0.002
2016/07/30,0.002
2016/07/31,0.002
2016/08/01,0.002
2016/08/02,0.002
2016/08/03,0.002
2016/08/04,0.002
2016/08/05,0.002
2016/08/06,0.002
2016/08/07,0.002
2016/08/08,0.002
2016/08/09,0.002
2016/08/10,0.002
2016/08/11,0.002
2016/08/12,0.002
2016/08/13,0.002
2016/08/14,0.002
2016/08/15,0.002
2016/08/16,0.002
2016/08/17,0.002
2016/08/18,0.002
2016/08/19,0.002
2016/08/20,0.002
2016/08/21,0.002
2016/08/22,0.002
2016/08/23,0.002
2016/08/24,0.002
2016/08/25,0.002
2016/08/26,0.002
2016/08/27,0.002
2016/08/28,0.002
2016/08/29,0.002
2016/08/30,0.002
2016/08/31,0.002
2016/09/01,0.002
2016/09/02,0.002
2016/09/03,0.002
2016/09/04,0.002
2016/09/05,0.002
2016/09/06,0.002
2016/09/07,0.002
2016/09/08,0.002
2016/09/09,0.002
2016/09/10,0.002
2016/09/11,0.002
2016/09/12,0.002
2016/09/13,0.001
2016/09/14,0.001
2016/09/15,0.001
2016/09/16,0.001
2016/09/17,0.001
2016/09/18,0.001
2016/09/19,0.001
2016/09/20,0.001
2016/09/21,0.001
2016/09/22,0.001
2016/09/23,0.001
2016/09/24,0.002
2016/09/25,0.002
2016/09/26,0.003
2016/09/27,0.003
2016/09/28,0.003
2016/09/29,0.003
2016/09/30,0.003
2016/10/01,0.003
2016/10/02,0.004
2016/10/03,0.004
2016/10/04,0.004
2016/10/05,0.004
2016/10/06,0.004
2016/10/07,0.004
2016/10/08,0.004
2016/10/09,0.004
2016/10/10,0.004
2016/10/11,0.004
2016/10/12,0.004
2016/10/13,0.006
2016/10/14,0.007
2016/10/15,0.007
2016/10/16,0.007
2016/10/17,0.008
2016/10/18,0.008
2016/10/19,0.008
2016/10/20,0.008
2016/10/21,0.008
2016/10/22,0.008
2016/10/23,0.008
2016/10/24,0.008
2016/10/25,0.008
2016/10/26,0.008
2016/10/27,0.008
2016/10/28,0.008
2016/10/29,0.008
2016/10/30,0.008
2016/10/31,0.008
2016/11/01,0.008
2016/11/02,0.008
2016/11/03,0.008
2016/11/04,0.008
2016/11/05,0.008
2016/11/06,0.008
2016/11/07,0.008
2016/11/08,0.008
2016/11/09,0.008
2016/11/10,0.008
2016/11/11,0.008
2016/11/12,0.008
2016/11/13,0.008
2016/11/14,0.008
2016/11/15,0.008
2016/11/16,0.008
2016/11/17,0.008
2016/11/18,0.008
2016/11/19,0.008
2016/11/20,0.008
2016/11/21,0.008
2016/11/22,0.008
2016/11/23,0.008
2016/11/24,0.008
2016/11/25,0.008
2016/11/26,0.008
2016/11/27,0.008
2016/11/28,0.008
2016/11/29,0.008
2016/11/30,0.008
2016/12/01,0.008
2016/12/02,0.008
2016/12/03,0.008
2016/12/04,0.008
2016/12/05,0.008
2016/12/06,0.008
2016/12/07,0.008
2016/12/08,0.008
2016/12/09,0.008
2016/12/10,0.008
2016/12/11,0.008
2016/12/12,0.008
2016/12/13,0.008
2016/12/14,0.008
2016/12/15,0.008
2016/12/16,0.008
2016/12/17,0.008
2016/12/18,0.008
2016/12/19,0.008
2016/12/20,0.008
2016/12/21,0.008
2016/12/22,0.008
2016/12/23,0.008
2016/12/24,0.008
2016/12/25,0.008
2016/12/26,0.008
2016/12/27,0.008
2016/12/28,0.008
2016/12/29,0.008
2016/12/30,0.008
2016/12/31,0.008
2017/01/01,0.008
2017/01/02,0.008
2017/01/03,0.008
2017/01/04,0.008
2017/01/05,0.008
2017/01/06,0.008
2017/01/07,0.008
2017/01/08,0.008
2017/01/09,0.008
2017/01/10,0.008
2017/01/11,0.006
2017/01/12,0.005
2017/01/13,0.004
2017/01/14,0.003
2017/01/15,0.003
2017/01/16,0.002
2017/01/17,0.002
2017/01/18,0.002
2017/01/19,0.002
2017/01/20,0.002
2017/01/21,0.002
2017/01/22,0.002
2017/01/23,0.002
2017/01/24,0.001
2017/01/25,0.001
2017/01/26,0.001
2017/01/27,0.001
2017/01/28,0.001
2017/01/29,0.001
2017/01/30,0.001
2017/01/31,0.001
2017/02/01,0.001
2017/02/02,0.001
2017/02/03,0.001
2017/02/04,0.001
2017/02/05,0.001
2017/02/06,0.001
2017/02/07,0.001
2017/02/08,0.001
2017/02/09,0.001
2017/02/10,0.001
2017/02/11,0.001
2017/02/12,0.001
2017/02/13,0.001
2017/02/14,0.001
2017/02/15,0.002
2017/02/16,0.002
2017/02/17,0.002
2017/02/18,0.002
2017/02/19,0.002
2017/02/20,0.002
2017/02/21,0.002
2017/02/22,0.002
2017/02/23,0.002
2017/02/24,0.002
2017/02/25,0.002
2017/02/26,0.002
2017/02/27,0.002
2017/02/28,0.002
2017/03/01,0.002
2017/03/02,0.002
2017/03/03,0.002
2017/03/04,0.002
2017/03/05,0.002
2017/03/06,0.003
2017/03/07,0.003
2017/03/08,0.003
2017/03/09,0.003
2017/03/10,0.003
2017/03/11,0.003
2017/03/12,0.003
2017/03/13,0.003
2017/03/14,0.004
2017/03/15,0.004
2017/03/16,0.005
2017/03/17,0.005
2017/03/18,0.006
2017/03/19,0.006
2017/03/20,0.007
2017/03/21,0.007
2017/03/22,0.007
2017/03/23,0.008
2017/03/24,0.008
2017/03/25,0.009
2017/03/26,0.009
2017/03/27,0.01
2017/03/28,0.01
2017/03/29,0.011
2017/03/30,0.011
2017/03/31,0.011
2017/04/01,0.012
2017/04/02,0.012
2017/04/03,0.012
2017/04/04,0.012
2017/04/05,0.012
2017/04/06,0.013
2017/04/07,0.013
2017/04/08,0.013
2017/04/09,0.013
2017/04/10,0.013
2017/04/11,0.013
2017/04/12,0.013
2017/04/13,0.013
2017/04/14,0.013
2017/04/15,0.014
2017/04/16,0.014
2017/04/17,0.014
2017/04/18,0.014
2017/04/19,0.014
2017/04/20,0.014
2017/04/21,0.014
2017/04/22,0.014
2017/04/23,0.014
2017/04/24,0.014
2017/04/25,0.015
2017/04/26,0.015
2017/04/27,0.015
2017/04/28,0.015
2017/04/29,0.015
2017/04/30,0.016
2017/05/01,0.016
2017/05/02,0.017
2017/05/03,0.017
2017/05/04,0.017
2017/05/05,0.018
2017/05/06,0.018
2017/05/07,0.019
2017/05/08,0.019
2017/05/09,0.02
2017/05/10,0.02
2017/05/11,0.02
2017/05/12,0.02
2017/05/13,0.021
2017/05/14,0.021
2017/05/15,0.021
2017/05/16,0.021
2017/05/17,0.022
2017/05/18,0.022
2017/05/19,0.023
2017/05/20,0.024
2017/05/21,0.025
2017/05/22,0.027
2017/05/23,0.029
2017/05/24,0.031
2017/05/25,0.034
2017/05/26,0.035
2017/05/27,0.036
2017/05/28,0.037
2017/05/29,0.038
2017/05/30,0.04
2017/05/31,0.044
2017/06/01,0.047
2017/06/02,0.049
2017/06/03,0.05
2017/06/04,0.053
2017/06/05,0.055
2017/06/06,0.058
2017/06/07,0.06
2017/06/08,0.062
2017/06/09,0.064
2017/06/10,0.066
2017/06/11,0.07
2017/06/12,0.076
2017/06/13,0.081
2017/06/14,0.084
2017/06/15,0.086
2017/06/16,0.089
2017/06/17,0.091
2017/06/18,0.093
2017/06/19,0.095
2017/06/20,0.1
2017/06/21,0.124
2017/06/22,0.137
2017/06/23,0.148
2017/06/24,0.158
2017/06/25,0.162
2017/06/26,0.163
2017/06/27,0.164
2017/06/28,0.169
2017/06/29,0.171
2017/06/30,0.171
2017/07/01,0.171
2017/07/02,0.17
2017/07/03,0.17
2017/07/04,0.169
2017/07/05,0.168
2017/07/06,0.168
2017/07/07,0.167
2017/07/08,0.166
2017/07/09,0.166
2017/07/10,0.165
2017/07/11,0.164
2017/07/12,0.163
2017/07/13,0.162
2017/07/14,0.161
2017/07/15,0.161
2017/07/16,0.16
2017/07/17,0.159
2017/07/18,0.158
2017/07/19,0.157
2017/07/20,0.156
2017/07/21,0.155
2017/07/22,0.154
2017/07/23,0.153
2017/07/24,0.152
2017/07/25,0.151
2017/07/26,0.15
2017/07/27,0.149
2017/07/28,0.148
2017/07/29,0.147
2017/07/30,0.146
2017/07/31,0.146
2017/08/01,0.145
2017/08/02,0.144
2017/08/03,0.143
2017/08/04,0.142
2017/08/05,0.141
2017/08/06,0.14
2017/08/07,0.139
2017/08/08,0.138
2017/08/09,0.137
2017/08/10,0.136
2017/08/11,0.135
2017/08/12,0.134
2017/08/13,0.132
2017/08/14,0.131
2017/08/15,0.13
2017/08/16,0.129
2017/08/17,0.128
2017/08/18,0.128
2017/08/19,0.127
2017/08/20,0.127
2017/08/21,0.126
2017/08/22,0.126
2017/08/23,0.125
2017/08/24,0.125
2017/08/25,0.124
2017/08/26,0.123
2017/08/27,0.123
2017/08/28,0.122
2017/08/29,0.123
2017/08/30,0.123
2017/08/31,0.127
2017/09/01,0.128
2017/09/02,0.129
2017/09/03,0.129
2017/09/04,0.129
2017/09/05,0.129
2017/09/06,0.132
2017/09/07,0.135
2017/09/08,0.14
2017/09/09,0.141
2017/09/10,0.141
2017/09/11,0.141
2017/09/12,0.141
2017/09/13,0.141
2017/09/14,0.141
2017/09/15,0.141
2017/09/16,0.142
2017/09/17,0.143
2017/09/18,0.142
2017/09/19,0.131
2017/09/20,0.125
2017/09/21,0.118
2017/09/22,0.111
2017/09/23,0.109
2017/09/24,0.108
2017/09/25,0.108
2017/09/26,0.104
2017/09/27,0.102
2017/09/28,0.102
2017/09/29,0.102
2017/09/30,0.103
2017/10/01,0.103
2017/10/02,0.103
2017/10/03,0.102
2017/10/04,0.102
2017/10/05,0.102
2017/10/06,0.102
2017/10/07,0.102
2017/10/08,0.102
2017/10/09,0.101
2017/10/10,0.1
2017/10/11,0.099
2017/10/12,0.099
2017/10/13,0.098
2017/10/14,0.097
2017/10/15,0.095
2017/10/16,0.095
2017/10/17,0.095
2017/10/18,0.095
2017/10/19,0.096
2017/10/20,0.096
2017/10/21,0.097
2017/10/22,0.099
2017/10/23,0.099
2017/10/24,0.099
2017/10/25,0.1
2017/10/26,0.101
2017/10/27,0.105
2017/10/28,0.109
2017/10/29,0.113
2017/10/30,0.117
2017/10/31,0.12
2017/11/01,0.12
2017/11/02,0.12
2017/11/03,0.12
2017/11/04,0.121
2017/11/05,0.123
2017/11/06,0.125
2017/11/07,0.126
2017/11/08,0.126
2017/11/09,0.126
2017/11/10,0.127
2017/11/11,0.127
2017/11/12,0.127
2017/11/13,0.127
2017/11/14,0.126
2017/11/15,0.126
2017/11/16,0.125
2017/11/17,0.125
2017/11/18,0.126
2017/11/19,0.126
2017/11/20,0.126
2017/11/21,0.126
2017/11/22,0.126
2017/11/23,0.126
2017/11/24,0.126
2017/11/25,0.126
2017/11/26,0.127
2017/11/27,0.127
2017/11/28,0.127
2017/11/29,0.123
2017/11/30,0.121
2017/12/01,0.121
2017/12/02,0.121
2017/12/03,0.121
2017/12/04,0.121
2017/12/05,0.122
2017/12/06,0.129
2017/12/07,0.153
2017/12/08,0.181
2017/12/09,0.209
2017/12/10,0.221
2017/12/11,0.227
2017/12/12,0.239
2017/12/13,0.246
2017/12/14,0.271
2017/12/15,0.291
2017/12/16,0.303
2017/12/17,0.306
2017/12/18,0.307
2017/12/19,0.318
2017/12/20,0.334
2017/12/21,0.348
2017/12/22,0.356
2017/12/23,0.366
2017/12/24,0.368
2017/12/25,0.369
2017/12/26,0.369
2017/12/27,0.369
2017/12/28,0.369
2017/12/29,0.37
2017/12/30,0.37
2017/12/31,0.37
2018/01/01,0.37
2018/01/02,0.371
2018/01/03,0.372
2018/01/04,0.379
2018/01/05,0.475
2018/01/06,0.611
2018/01/07,0.709
2018/01/08,0.811
2018/01/09,0.905
2018/01/10,1.077
2018/01/11,1.169
2018/01/12,1.192
2018/01/13,1.241
2018/01/14,1.27
2018/01/15,1.285
2018/01/16,1.292
2018/01/17,1.294
2018/01/18,1.3
2018/01/19,1.304
2018/01/20,1.307
2018/01/21,1.309
2018/01/22,1.306
2018/01/23,1.303
2018/01/24,1.3
2018/01/25,1.296
2018/01/26,1.29
2018/01/27,1.285
2018/01/28,1.279
2018/01/29,1.274
2018/01/30,1.27
2018/01/31,1.266
2018/02/01,1.264
2018/02/02,1.259
2018/02/03,1.253
2018/02/04,1.247
2018/02/05,1.243
2018/02/06,1.24
2018/02/07,1.236
2018/02/08,1.232
2018/02/09,1.229
2018/02/10,1.225
2018/02/11,1.222
2018/02/12,1.219
2018/02/13,1.216
2018/02/14,1.212
2018/02/15,1.208
2018/02/16,1.204
2018/02/17,1.2
2018/02/18,1.195
2018/02/19,1.192
2018/02/20,1.188
2018/02/21,1.186
2018/02/22,1.185
2018/02/23,1.182
2018/02/24,1.179
2018/02/25,1.178
2018/02/26,1.176
2018/02/27,1.175
2018/02/28,1.172
2018/03/01,1.17
2018/03/02,1.167
2018/03/03,1.166
2018/03/04,1.164
2018/03/05,1.163
2018/03/06,1.163
2018/03/07,1.166
2018/03/08,1.169
2018/03/09,1.174
2018/03/10,1.179
2018/03/11,1.183
2018/03/12,1.187
2018/03/13,1.192
2018/03/14,1.198
2018/03/15,1.204
2018/03/16,1.21
2018/03/17,1.214
2018/03/18,1.217
2018/03/19,1.223
2018/03/20,1.229
2018/03/21,1.234
2018/03/22,1.239
2018/03/23,1.244
2018/03/24,1.249
2018/03/25,1.253
2018/03/26,1.256
2018/03/27,1.26
2018/03/28,1.263
2018/03/29,1.267
2018/03/30,1.271
2018/03/31,1.275
2018/04/01,1.279
2018/04/02,1.283
2018/04/03,1.288
2018/04/04,1.293
2018/04/05,1.279
2018/04/06,1.242
2018/04/07,1.207
2018/04/08,1.159
2018/04/09,1.101
2018/04/10,0.949
2018/04/11,0.84
2018/04/12,0.807
2018/04/13,0.726
2018/04/14,0.666
2018/04/15,0.627
2018/04/16,0.599
2018/04/17,0.583
2018/04/18,0.55
2018/04/19,0.522
2018/04/20,0.487
2018/04/21,0.455
2018/04/22,0.449
2018/04/23,0.433
2018/04/24,0.414
2018/04/25,0.397
2018/04/26,0.395
2018/04/27,0.393
2018/04/28,0.388
2018/04/29,0.361
2018/04/30,0.354
2018/05/01,0.349
2018/05/02,0.299
2018/05/03,0.28
2018/05/04,0.269
2018/05/05,0.264
2018/05/06,0.262
2018/05/07,0.261
2018/05/08,0.256
2018/05/09,0.253
2018/05/10,0.252
2018/05/11,0.249
2018/05/12,0.246
2018/05/13,0.243
2018/05/14,0.241
2018/05/15,0.239
2018/05/16,0.236
2018/05/17,0.233
2018/05/18,0.229
2018/05/19,0.219
2018/05/20,0.215
2018/05/21,0.211
2018/05/22,0.212
2018/05/23,0.213
2018/05/24,0.211
2018/05/25,0.208
2018/05/26,0.206
2018/05/27,0.205
2018/05/28,0.205
2018/05/29,0.202
2018/05/30,0.202
2018/05/31,0.202
2018/06/01,0.205
2018/06/02,0.201
2018/06/03,0.197
2018/06/04,0.195
2018/06/05,0.193
2018/06/06,0.193
2018/06/07,0.194
2018/06/08,0.195
2018/06/09,0.195
2018/06/10,0.195
2018/06/11,0.195
2018/06/12,0.195
2018/06/13,0.195
2018/06/14,0.195
2018/06/15,0.195
2018/06/16,0.195
2018/06/17,0.195
2018/06/18,0.195
2018/06/19,0.194
2018/06/20,0.194
2018/06/21,0.194
2018/06/22,0.193
2018/06/23,0.194
2018/06/24,0.194
2018/06/25,0.193
2018/06/26,0.193
2018/06/27,0.193
2018/06/28,0.192
2018/06/29,0.192
2018/06/30,0.194
2018/07/01,0.247
2018/07/02,0.307
2018/07/03,0.377
2018/07/04,0.392
2018/07/05,0.399
2018/07/06,0.429
2018/07/07,0.45
2018/07/08,0.451
2018/07/09,0.45
2018/07/10,0.448
2018/07/11,0.446
2018/07/12,0.445
2018/07/13,0.444
2018/07/14,0.454
2018/07/15,0.455
2018/07/16,0.453
2018/07/17,0.452
2018/07/18,0.451
2018/07/19,0.451
2018/07/20,0.451
2018/07/21,0.45
2018/07/22,0.45
2018/07/23,0.45
2018/07/24,0.45
2018/07/25,0.451
2018/07/26,0.452
2018/07/27,0.454
2018/07/28,0.456
2018/07/29,0.458
2018/07/30,0.46
2018/07/31,0.461
2018/08/01,0.463
2018/08/02,0.465
2018/08/03,0.466
2018/08/04,0.467
2018/08/05,0.469
2018/08/06,0.47
2018/08/07,0.47
2018/08/08,0.476
2018/08/09,0.48
2018/08/10,0.48
2018/08/11,0.481
2018/08/12,0.483
2018/08/13,0.484
2018/08/14,0.485
2018/08/15,0.486
2018/08/16,0.488
2018/08/17,0.488
2018/08/18,0.489
2018/08/19,0.491
2018/08/20,0.492
2018/08/21,0.493
2018/08/22,0.495
2018/08/23,0.496
2018/08/24,0.497
2018/08/25,0.499
2018/08/26,0.5
2018/08/27,0.501
2018/08/28,0.502
2018/08/29,0.502
2018/08/30,0.502
2018/08/31,0.503
2018/09/01,0.504
2018/09/02,0.505
2018/09/03,0.505
2018/09/04,0.506
2018/09/05,0.507
2018/09/06,0.507
2018/09/07,0.508
2018/09/08,0.509
2018/09/09,0.509
2018/09/10,0.51
2018/09/11,0.511
2018/09/12,0.511
2018/09/13,0.512
2018/09/14,0.512
2018/09/15,0.512
2018/09/16,0.513
2018/09/17,0.513
2018/09/18,0.514
2018/09/19,0.514
2018/09/20,0.514
2018/09/21,0.514
2018/09/22,0.513
2018/09/23,0.514
2018/09/24,0.514
2018/09/25,0.514
2018/09/26,0.514
2018/09/27,0.513
2018/09/28,0.513
2018/09/29,0.489
2018/09/30,0.453
2018/10/01,0.391
2018/10/02,0.371
2018/10/03,0.358
2018/10/04,0.31
2018/10/05,0.264
2018/10/06,0.253
2018/10/07,0.249
2018/10/08,0.247
2018/10/09,0.247
2018/10/10,0.241
2018/10/11,0.232
2018/10/12,0.188
2018/10/13,0.17
2018/10/14,0.169
2018/10/15,0.169
2018/10/16,0.169
2018/10/17,0.169
2018/10/18,0.169
2018/10/19,0.169
2018/10/20,0.169
2018/10/21,0.169
2018/10/22,0.169
2018/10/23,0.169
2018/10/24,0.169
2018/10/25,0.169
2018/10/26,0.169
2018/10/27,0.168
2018/10/28,0.168
2018/10/29,0.168
2018/10/30,0.168
2018/10/31,0.168
2018/11/01,0.168
2018/11/02,0.168
2018/11/03,0.167
2018/11/04,0.167
2018/11/05,0.166
2018/11/06,0.124
2018/11/07,0.072
2018/11/08,0.052
2018/11/09,0.052
2018/11/10,0.052
2018/11/11,0.052
2018/11/12,0.052
2018/11/13,0.052
2018/11/14,0.052
2018/11/15,0.036
2018/11/16,0.036
2018/11/17,0.036
2018/11/18,0.036
2018/11/19,0.036
2018/11/20,0.036
2018/11/21,0.036
2018/11/22,0.036
2018/11/23,0.036
2018/11/24,0.036
2018/11/25,0.036
2018/11/26,0.036
2018/11/27,0.037
2018/11/28,0.037
2018/11/29,0.037
2018/11/30,0.037
2018/12/01,0.037
2018/12/02,0.037
2018/12/03,0.037
2018/12/04,0.037
2018/12/05,0.038
2018/12/06,0.038
2018/12/07,0.038
2018/12/08,0.039
2018/12/09,0.04
2018/12/10,0.041
2018/12/11,0.041
2018/12/12,0.042
2018/12/13,0.042
2018/12/14,0.043
2018/12/15,0.043
2018/12/16,0.044
2018/12/17,0.045
2018/12/18,0.044
2018/12/19,0.044
2018/12/20,0.043
2018/12/21,0.043
2018/12/22,0.044
2018/12/23,0.043
2018/12/24,0.043
2018/12/25,0.042
2018/12/26,0.041
2018/12/27,0.04
2018/12/28,0.038
2018/12/29,0.037
2018/12/30,0.035
2018/12/31,0.033
2019/01/01,0.033
2019/01/02,0.033
2019/01/03,0.033
2019/01/04,0.033
2019/01/05,0.033
2019/01/06,0.033
2019/01/07,0.033
2019/01/08,0.032
2019/01/09,0.032
2019/01/10,0.032
2019/01/11,0.032
2019/01/12,0.032
2019/01/13,0.032
2019/01/14,0.032
2019/01/15,0.032
2019/01/16,0.032
2019/01/17,0.032
2019/01/18,0.032
2019/01/19,0.032
2019/01/20,0.032
2019/01/21,0.032
2019/01/22,0.032
2019/01/23,0.031
2019/01/24,0.031
2019/01/25,0.031
2019/01/26,0.031
2019/01/27,0.031
2019/01/28,0.031
2019/01/29,0.031
2019/01/30,0.031
2019/01/31,0.03
2019/02/01,0.03
2019/02/02,0.03
2019/02/03,0.028
2019/02/04,0.026
2019/02/05,0.024
2019/02/06,0.023
2019/02/07,0.022
2019/02/08,0.022
2019/02/09,0.022
2019/02/10,0.021
2019/02/11,0.021
2019/02/12,0.02
2019/02/13,0.018
2019/02/14,0.017
2019/02/15,0.017
2019/02/16,0.017
2019/02/17,0.017
2019/02/18,0.017
2019/02/19,0.018
2019/02/20,0.018
2019/02/21,0.019
2019/02/22,0.02
2019/02/23,0.02
2019/02/24,0.021
2019/02/25,0.021
2019/02/26,0.022
2019/02/27,0.022
2019/02/28,0.022
2019/03/01,0.022
2019/03/02,0.022
2019/03/03,0.022
2019/03/04,0.022
2019/03/05,0.022
2019/03/06,0.022
2019/03/07,0.022
2019/03/08,0.021
2019/03/09,0.021
2019/03/10,0.021
2019/03/11,0.021
2019/03/12,0.021
2019/03/13,0.021
2019/03/14,0.021
2019/03/15,0.021
2019/03/16,0.02
2019/03/17,0.02
2019/03/18,0.02
2019/03/19,0.02
2019/03/20,0.02
2019/03/21,0.02
2019/03/22,0.02
2019/03/23,0.02
2019/03/24,0.02
2019/03/25,0.02
2019/03/26,0.02
2019/03/27,0.02
2019/03/28,0.02
2019/03/29,0.02
2019/03/30,0.02
2019/03/31,0.02
2019/04/01,0.02
2019/04/02,0.02
2019/04/03,0.021
2019/04/04,0.021
2019/04/05,0.021
2019/04/06,0.021
2019/04/07,0.021
2019/04/08,0.021
2019/04/09,0.021
2019/04/10,0.021
2019/04/11,0.021
2019/04/12,0.021
2019/04/13,0.021
2019/04/14,0.021
2019/04/15,0.021
2019/04/16,0.021
2019/04/17,0.021
2019/04/18,0.021
2019/04/19,0.021
2019/04/20,0.021
2019/04/21,0.021
2019/04/22,0.021
2019/04/23,0.021
2019/04/24,0.021
2019/04/25,0.021
2019/04/26,0.021
2019/04/27,0.021
2019/04/28,0.021
2019/04/29,0.021
2019/04/30,0.021
2019/05/01,0.021
2019/05/02,0.021
2019/05/03,0.021
2019/05/04,0.021
2019/05/05,0.021
2019/05/06,0.021
2019/05/07,0.021
2019/05/08,0.021
2019/05/09,0.021
2019/05/10,0.021
2019/05/11,0.021
2019/05/12,0.021
2019/05/13,0.021
2019/05/14,0.022
2019/05/15,0.025
2019/05/16,0.033
2019/05/17,0.036
2019/05/18,0.038
2019/05/19,0.039
2019/05/20,0.041
2019/05/21,0.041
2019/05/22,0.044
2019/05/23,0.045
2019/05/24,0.046
2019/05/25,0.046
2019/05/26,0.046
2019/05/27,0.048
2019/05/28,0.05
2019/05/29,0.051
2019/05/30,0.054
2019/05/31,0.055
2019/06/01,0.056
2019/06/02,0.056
2019/06/03,0.056
2019/06/04,0.057
2019/06/05,0.058
2019/06/06,0.058
2019/06/07,0.058
2019/06/08,0.063
2019/06/09,0.063
2019/06/10,0.068
2019/06/11,0.069
2019/06/12,0.069
2019/06/13,0.068
2019/06/14,0.069
2019/06/15,0.07
2019/06/16,0.069
2019/06/17,0.074
2019/06/18,0.074
2019/06/19,0.074
2019/06/20,0.08
2019/06/21,0.08
2019/06/22,0.08
