Date,transactionfees14smaUSD
2016/07/10,0.01
2016/07/11,0.01
2016/07/12,0.01
2016/07/13,0.009
2016/07/14,0.009
2016/07/15,0.008
2016/07/16,0.008
2016/07/17,0.008
2016/07/18,0.008
2016/07/19,0.008
2016/07/20,0.009
2016/07/21,0.009
2016/07/22,0.009
2016/07/23,0.009
2016/07/24,0.009
2016/07/25,0.009
2016/07/26,0.009
2016/07/27,0.009
2016/07/28,0.01
2016/07/29,0.01
2016/07/30,0.01
2016/07/31,0.01
2016/08/01,0.01
2016/08/02,0.01
2016/08/03,0.01
2016/08/04,0.009
2016/08/05,0.009
2016/08/06,0.009
2016/08/07,0.009
2016/08/08,0.009
2016/08/09,0.009
2016/08/10,0.009
2016/08/11,0.008
2016/08/12,0.008
2016/08/13,0.008
2016/08/14,0.008
2016/08/15,0.008
2016/08/16,0.008
2016/08/17,0.008
2016/08/18,0.008
2016/08/19,0.008
2016/08/20,0.008
2016/08/21,0.008
2016/08/22,0.008
2016/08/23,0.008
2016/08/24,0.008
2016/08/25,0.008
2016/08/26,0.008
2016/08/27,0.008
2016/08/28,0.008
2016/08/29,0.008
2016/08/30,0.008
2016/08/31,0.008
2016/09/01,0.008
2016/09/02,0.008
2016/09/03,0.008
2016/09/04,0.008
2016/09/05,0.008
2016/09/06,0.008
2016/09/07,0.008
2016/09/08,0.008
2016/09/09,0.008
2016/09/10,0.008
2016/09/11,0.008
2016/09/12,0.008
2016/09/13,0.008
2016/09/14,0.009
2016/09/15,0.009
2016/09/16,0.009
2016/09/17,0.009
2016/09/18,0.009
2016/09/19,0.009
2016/09/20,0.009
2016/09/21,0.009
2016/09/22,0.009
2016/09/23,0.01
2016/09/24,0.011
2016/09/25,0.012
2016/09/26,0.014
2016/09/27,0.015
2016/09/28,0.016
2016/09/29,0.016
2016/09/30,0.017
2016/10/01,0.018
2016/10/02,0.019
2016/10/03,0.019
2016/10/04,0.02
2016/10/05,0.021
2016/10/06,0.021
2016/10/07,0.021
2016/10/08,0.021
2016/10/09,0.02
2016/10/10,0.019
2016/10/11,0.018
2016/10/12,0.017
2016/10/13,0.019
2016/10/14,0.02
2016/10/15,0.02
2016/10/16,0.02
2016/10/17,0.02
2016/10/18,0.021
2016/10/19,0.021
2016/10/20,0.021
2016/10/21,0.021
2016/10/22,0.02
2016/10/23,0.019
2016/10/24,0.019
2016/10/25,0.019
2016/10/26,0.018
2016/10/27,0.016
2016/10/28,0.015
2016/10/29,0.014
2016/10/30,0.013
2016/10/31,0.012
2016/11/01,0.011
2016/11/02,0.009
2016/11/03,0.009
2016/11/04,0.009
2016/11/05,0.009
2016/11/06,0.009
2016/11/07,0.008
2016/11/08,0.008
2016/11/09,0.008
2016/11/10,0.008
2016/11/11,0.008
2016/11/12,0.008
2016/11/13,0.008
2016/11/14,0.008
2016/11/15,0.008
2016/11/16,0.008
2016/11/17,0.008
2016/11/18,0.008
2016/11/19,0.008
2016/11/20,0.008
2016/11/21,0.008
2016/11/22,0.008
2016/11/23,0.008
2016/11/24,0.009
2016/11/25,0.009
2016/11/26,0.009
2016/11/27,0.011
2016/11/28,0.011
2016/11/29,0.012
2016/11/30,0.012
2016/12/01,0.012
2016/12/02,0.012
2016/12/03,0.012
2016/12/04,0.012
2016/12/05,0.011
2016/12/06,0.011
2016/12/07,0.011
2016/12/08,0.022
2016/12/09,0.022
2016/12/10,0.021
2016/12/11,0.02
2016/12/12,0.019
2016/12/13,0.018
2016/12/14,0.018
2016/12/15,0.018
2016/12/16,0.018
2016/12/17,0.018
2016/12/18,0.018
2016/12/19,0.018
2016/12/20,0.018
2016/12/21,0.018
2016/12/22,0.006
2016/12/23,0.006
2016/12/24,0.006
2016/12/25,0.006
2016/12/26,0.006
2016/12/27,0.006
2016/12/28,0.006
2016/12/29,0.006
2016/12/30,0.006
2016/12/31,0.006
2017/01/01,0.006
2017/01/02,0.006
2017/01/03,0.006
2017/01/04,0.006
2017/01/05,0.006
2017/01/06,0.006
2017/01/07,0.006
2017/01/08,0.007
2017/01/09,0.007
2017/01/10,0.007
2017/01/11,0.007
2017/01/12,0.007
2017/01/13,0.007
2017/01/14,0.007
2017/01/15,0.007
2017/01/16,0.007
2017/01/17,0.007
2017/01/18,0.007
2017/01/19,0.007
2017/01/20,0.007
2017/01/21,0.007
2017/01/22,0.008
2017/01/23,0.008
2017/01/24,0.008
2017/01/25,0.008
2017/01/26,0.008
2017/01/27,0.008
2017/01/28,0.008
2017/01/29,0.008
2017/01/30,0.008
2017/01/31,0.008
2017/02/01,0.008
2017/02/02,0.008
2017/02/03,0.008
2017/02/04,0.008
2017/02/05,0.008
2017/02/06,0.008
2017/02/07,0.008
2017/02/08,0.008
2017/02/09,0.008
2017/02/10,0.009
2017/02/11,0.009
2017/02/12,0.009
2017/02/13,0.009
2017/02/14,0.009
2017/02/15,0.01
2017/02/16,0.01
2017/02/17,0.011
2017/02/18,0.011
2017/02/19,0.011
2017/02/20,0.011
2017/02/21,0.011
2017/02/22,0.011
2017/02/23,0.011
2017/02/24,0.011
2017/02/25,0.012
2017/02/26,0.012
2017/02/27,0.012
2017/02/28,0.012
2017/03/01,0.011
2017/03/02,0.012
2017/03/03,0.012
2017/03/04,0.012
2017/03/05,0.013
2017/03/06,0.013
2017/03/07,0.013
2017/03/08,0.013
2017/03/09,0.013
2017/03/10,0.013
2017/03/11,0.014
2017/03/12,0.014
2017/03/13,0.015
2017/03/14,0.016
2017/03/15,0.017
2017/03/16,0.018
2017/03/17,0.02
2017/03/18,0.021
2017/03/19,0.021
2017/03/20,0.023
2017/03/21,0.024
2017/03/22,0.025
2017/03/23,0.027
2017/03/24,0.028
2017/03/25,0.03
2017/03/26,0.031
2017/03/27,0.032
2017/03/28,0.033
2017/03/29,0.034
2017/03/30,0.035
2017/03/31,0.035
2017/04/01,0.035
2017/04/02,0.036
2017/04/03,0.036
2017/04/04,0.036
2017/04/05,0.037
2017/04/06,0.037
2017/04/07,0.036
2017/04/08,0.036
2017/04/09,0.036
2017/04/10,0.036
2017/04/11,0.035
2017/04/12,0.036
2017/04/13,0.035
2017/04/14,0.035
2017/04/15,0.036
2017/04/16,0.036
2017/04/17,0.036
2017/04/18,0.037
2017/04/19,0.038
2017/04/20,0.038
2017/04/21,0.04
2017/04/22,0.041
2017/04/23,0.041
2017/04/24,0.042
2017/04/25,0.043
2017/04/26,0.043
2017/04/27,0.044
2017/04/28,0.044
2017/04/29,0.046
2017/04/30,0.047
2017/05/01,0.05
2017/05/02,0.052
2017/05/03,0.053
2017/05/04,0.055
2017/05/05,0.056
2017/05/06,0.058
2017/05/07,0.062
2017/05/08,0.064
2017/05/09,0.067
2017/05/10,0.069
2017/05/11,0.072
2017/05/12,0.075
2017/05/13,0.077
2017/05/14,0.08
2017/05/15,0.081
2017/05/16,0.083
2017/05/17,0.088
2017/05/18,0.091
2017/05/19,0.094
2017/05/20,0.099
2017/05/21,0.103
2017/05/22,0.11
2017/05/23,0.12
2017/05/24,0.133
2017/05/25,0.144
2017/05/26,0.153
2017/05/27,0.16
2017/05/28,0.168
2017/05/29,0.176
2017/05/30,0.193
2017/05/31,0.232
2017/06/01,0.244
2017/06/02,0.26
2017/06/03,0.27
2017/06/04,0.284
2017/06/05,0.292
2017/06/06,0.3
2017/06/07,0.306
2017/06/08,0.312
2017/06/09,0.319
2017/06/10,0.328
2017/06/11,0.344
2017/06/12,0.375
2017/06/13,0.379
2017/06/14,0.359
2017/06/15,0.363
2017/06/16,0.365
2017/06/17,0.37
2017/06/18,0.372
2017/06/19,0.377
2017/06/20,0.413
2017/06/21,0.486
2017/06/22,0.519
2017/06/23,0.537
2017/06/24,0.574
2017/06/25,0.58
2017/06/26,0.585
2017/06/27,0.579
2017/06/28,0.61
2017/06/29,0.624
2017/06/30,0.627
2017/07/01,0.627
2017/07/02,0.625
2017/07/03,0.628
2017/07/04,0.594
2017/07/05,0.524
2017/07/06,0.491
2017/07/07,0.473
2017/07/08,0.44
2017/07/09,0.422
2017/07/10,0.384
2017/07/11,0.375
2017/07/12,0.334
2017/07/13,0.314
2017/07/14,0.3
2017/07/15,0.291
2017/07/16,0.28
2017/07/17,0.265
2017/07/18,0.261
2017/07/19,0.252
2017/07/20,0.246
2017/07/21,0.245
2017/07/22,0.237
2017/07/23,0.236
2017/07/24,0.241
2017/07/25,0.249
2017/07/26,0.251
2017/07/27,0.249
2017/07/28,0.249
2017/07/29,0.247
2017/07/30,0.249
2017/07/31,0.248
2017/08/01,0.244
2017/08/02,0.241
2017/08/03,0.241
2017/08/04,0.234
2017/08/05,0.232
2017/08/06,0.231
2017/08/07,0.234
2017/08/08,0.233
2017/08/09,0.235
2017/08/10,0.238
2017/08/11,0.243
2017/08/12,0.252
2017/08/13,0.257
2017/08/14,0.262
2017/08/15,0.263
2017/08/16,0.306
2017/08/17,0.325
2017/08/18,0.36
2017/08/19,0.371
2017/08/20,0.374
2017/08/21,0.371
2017/08/22,0.37
2017/08/23,0.368
2017/08/24,0.37
2017/08/25,0.369
2017/08/26,0.369
2017/08/27,0.37
2017/08/28,0.374
2017/08/29,0.389
2017/08/30,0.359
2017/08/31,0.377
2017/09/01,0.364
2017/09/02,0.386
2017/09/03,0.391
2017/09/04,0.397
2017/09/05,0.407
2017/09/06,0.425
2017/09/07,0.443
2017/09/08,0.459
2017/09/09,0.461
2017/09/10,0.468
2017/09/11,0.469
2017/09/12,0.463
2017/09/13,0.459
2017/09/14,0.425
2017/09/15,0.413
2017/09/16,0.398
2017/09/17,0.396
2017/09/18,0.394
2017/09/19,0.388
2017/09/20,0.392
2017/09/21,0.373
2017/09/22,0.357
2017/09/23,0.356
2017/09/24,0.361
2017/09/25,0.364
2017/09/26,0.363
2017/09/27,0.367
2017/09/28,0.371
2017/09/29,0.368
2017/09/30,0.363
2017/10/01,0.366
2017/10/02,0.368
2017/10/03,0.369
2017/10/04,0.354
2017/10/05,0.362
2017/10/06,0.37
2017/10/07,0.37
2017/10/08,0.365
2017/10/09,0.364
2017/10/10,0.363
2017/10/11,0.393
2017/10/12,0.394
2017/10/13,0.402
2017/10/14,0.404
2017/10/15,0.404
2017/10/16,0.4
2017/10/17,0.39
2017/10/18,0.378
2017/10/19,0.362
2017/10/20,0.353
2017/10/21,0.339
2017/10/22,0.322
2017/10/23,0.309
2017/10/24,0.299
2017/10/25,0.254
2017/10/26,0.241
2017/10/27,0.211
2017/10/28,0.182
2017/10/29,0.154
2017/10/30,0.134
2017/10/31,0.12
2017/11/01,0.121
2017/11/02,0.123
2017/11/03,0.115
2017/11/04,0.116
2017/11/05,0.116
2017/11/06,0.116
2017/11/07,0.114
2017/11/08,0.118
2017/11/09,0.121
2017/11/10,0.135
2017/11/11,0.148
2017/11/12,0.164
2017/11/13,0.179
2017/11/14,0.196
2017/11/15,0.199
2017/11/16,0.201
2017/11/17,0.207
2017/11/18,0.209
2017/11/19,0.214
2017/11/20,0.221
2017/11/21,0.225
2017/11/22,0.225
2017/11/23,0.228
2017/11/24,0.233
2017/11/25,0.237
2017/11/26,0.243
2017/11/27,0.248
2017/11/28,0.254
2017/11/29,0.258
2017/11/30,0.261
2017/12/01,0.265
2017/12/02,0.27
2017/12/03,0.274
2017/12/04,0.294
2017/12/05,0.332
2017/12/06,0.376
2017/12/07,0.46
2017/12/08,0.54
2017/12/09,0.625
2017/12/10,0.689
2017/12/11,0.73
2017/12/12,0.779
2017/12/13,0.832
2017/12/14,0.904
2017/12/15,0.96
2017/12/16,1.023
2017/12/17,1.071
2017/12/18,1.095
2017/12/19,1.119
2017/12/20,1.158
2017/12/21,1.149
2017/12/22,1.124
2017/12/23,1.09
2017/12/24,1.068
2017/12/25,1.058
2017/12/26,1.035
2017/12/27,1.008
2017/12/28,0.961
2017/12/29,0.933
2017/12/30,0.895
2017/12/31,0.874
2018/01/01,0.857
2018/01/02,0.832
2018/01/03,0.796
2018/01/04,0.776
2018/01/05,0.879
2018/01/06,1.022
2018/01/07,1.153
2018/01/08,1.301
2018/01/09,1.466
2018/01/10,1.714
2018/01/11,1.903
2018/01/12,2.038
2018/01/13,2.193
2018/01/14,2.345
2018/01/15,2.475
2018/01/16,2.561
2018/01/17,2.608
2018/01/18,2.667
2018/01/19,2.626
2018/01/20,2.56
2018/01/21,2.467
2018/01/22,2.357
2018/01/23,2.252
2018/01/24,2.059
2018/01/25,1.928
2018/01/26,1.82
2018/01/27,1.698
2018/01/28,1.583
2018/01/29,1.523
2018/01/30,1.477
2018/01/31,1.462
2018/02/01,1.451
2018/02/02,1.398
2018/02/03,1.328
2018/02/04,1.294
2018/02/05,1.259
2018/02/06,1.201
2018/02/07,1.157
2018/02/08,1.11
2018/02/09,1.088
2018/02/10,1.068
2018/02/11,1.032
2018/02/12,0.964
2018/02/13,0.92
2018/02/14,0.879
2018/02/15,0.811
2018/02/16,0.787
2018/02/17,0.773
2018/02/18,0.773
2018/02/19,0.772
2018/02/20,0.777
2018/02/21,0.772
2018/02/22,0.764
2018/02/23,0.763
2018/02/24,0.759
2018/02/25,0.757
2018/02/26,0.755
2018/02/27,0.755
2018/02/28,0.765
2018/03/01,0.763
2018/03/02,0.767
2018/03/03,0.752
2018/03/04,0.737
2018/03/05,0.734
2018/03/06,0.721
2018/03/07,0.71
2018/03/08,0.704
2018/03/09,0.69
2018/03/10,0.673
2018/03/11,0.655
2018/03/12,0.648
2018/03/13,0.625
2018/03/14,0.59
2018/03/15,0.564
2018/03/16,0.531
2018/03/17,0.507
2018/03/18,0.473
2018/03/19,0.442
2018/03/20,0.421
2018/03/21,0.404
2018/03/22,0.389
2018/03/23,0.376
2018/03/24,0.366
2018/03/25,0.359
2018/03/26,0.346
2018/03/27,0.338
2018/03/28,0.329
2018/03/29,0.323
2018/03/30,0.31
2018/03/31,0.302
2018/04/01,0.295
2018/04/02,0.289
2018/04/03,0.281
2018/04/04,0.268
2018/04/05,0.26
2018/04/06,0.25
2018/04/07,0.238
2018/04/08,0.228
2018/04/09,0.218
2018/04/10,0.212
2018/04/11,0.208
2018/04/12,0.206
2018/04/13,0.212
2018/04/14,0.217
2018/04/15,0.222
2018/04/16,0.226
2018/04/17,0.229
2018/04/18,0.238
2018/04/19,0.241
2018/04/20,0.249
2018/04/21,0.256
2018/04/22,0.264
2018/04/23,0.272
2018/04/24,0.286
2018/04/25,0.296
2018/04/26,0.305
2018/04/27,0.313
2018/04/28,0.327
2018/04/29,0.345
2018/04/30,0.362
2018/05/01,0.373
2018/05/02,0.381
2018/05/03,0.395
2018/05/04,0.403
2018/05/05,0.414
2018/05/06,0.425
2018/05/07,0.432
2018/05/08,0.436
2018/05/09,0.443
2018/05/10,0.463
2018/05/11,0.476
2018/05/12,0.474
2018/05/13,0.473
2018/05/14,0.481
2018/05/15,0.496
2018/05/16,0.511
2018/05/17,0.522
2018/05/18,0.536
2018/05/19,0.543
2018/05/20,0.551
2018/05/21,0.564
2018/05/22,0.578
2018/05/23,0.586
2018/05/24,0.576
2018/05/25,0.569
2018/05/26,0.572
2018/05/27,0.567
2018/05/28,0.563
2018/05/29,0.557
2018/05/30,0.556
2018/05/31,0.561
2018/06/01,0.565
2018/06/02,0.559
2018/06/03,0.551
2018/06/04,0.548
2018/06/05,0.537
2018/06/06,0.542
2018/06/07,0.54
2018/06/08,0.536
2018/06/09,0.528
2018/06/10,0.521
2018/06/11,0.506
2018/06/12,0.489
2018/06/13,0.468
2018/06/14,0.439
2018/06/15,0.42
2018/06/16,0.418
2018/06/17,0.404
2018/06/18,0.381
2018/06/19,0.369
2018/06/20,0.344
2018/06/21,0.329
2018/06/22,0.337
2018/06/23,0.329
2018/06/24,0.331
2018/06/25,0.329
2018/06/26,0.323
2018/06/27,0.318
2018/06/28,0.31
2018/06/29,0.297
2018/06/30,0.367
2018/07/01,0.518
2018/07/02,0.896
2018/07/03,1.11
2018/07/04,1.309
2018/07/05,1.451
2018/07/06,1.655
2018/07/07,1.847
2018/07/08,1.898
2018/07/09,1.935
2018/07/10,1.952
2018/07/11,1.978
2018/07/12,2.037
2018/07/13,2.106
2018/07/14,2.183
2018/07/15,2.263
2018/07/16,1.896
2018/07/17,1.684
2018/07/18,1.487
2018/07/19,1.344
2018/07/20,1.127
2018/07/21,0.949
2018/07/22,0.891
2018/07/23,0.857
2018/07/24,0.843
2018/07/25,0.822
2018/07/26,0.765
2018/07/27,0.696
2018/07/28,0.542
2018/07/29,0.307
2018/07/30,0.294
2018/07/31,0.285
2018/08/01,0.292
2018/08/02,0.284
2018/08/03,0.27
2018/08/04,0.256
2018/08/05,0.248
2018/08/06,0.242
2018/08/07,0.283
2018/08/08,0.397
2018/08/09,0.497
2018/08/10,0.545
2018/08/11,0.538
2018/08/12,0.537
2018/08/13,0.539
2018/08/14,0.54
2018/08/15,0.529
2018/08/16,0.531
2018/08/17,0.586
2018/08/18,0.585
2018/08/19,0.588
2018/08/20,0.583
2018/08/21,0.535
2018/08/22,0.431
2018/08/23,0.333
2018/08/24,0.304
2018/08/25,0.298
2018/08/26,0.318
2018/08/27,0.313
2018/08/28,0.309
2018/08/29,0.311
2018/08/30,0.311
2018/08/31,0.258
2018/09/01,0.254
2018/09/02,0.251
2018/09/03,0.251
2018/09/04,0.255
2018/09/05,0.235
2018/09/06,0.23
2018/09/07,0.209
2018/09/08,0.208
2018/09/09,0.187
2018/09/10,0.187
2018/09/11,0.186
2018/09/12,0.177
2018/09/13,0.176
2018/09/14,0.172
2018/09/15,0.173
2018/09/16,0.175
2018/09/17,0.174
2018/09/18,0.174
2018/09/19,0.184
2018/09/20,0.185
2018/09/21,0.191
2018/09/22,0.195
2018/09/23,0.198
2018/09/24,0.211
2018/09/25,0.214
2018/09/26,0.219
2018/09/27,0.223
2018/09/28,0.231
2018/09/29,0.244
2018/09/30,0.249
2018/10/01,0.258
2018/10/02,0.264
2018/10/03,0.256
2018/10/04,0.254
2018/10/05,0.245
2018/10/06,0.237
2018/10/07,0.233
2018/10/08,0.222
2018/10/09,0.219
2018/10/10,0.216
2018/10/11,0.211
2018/10/12,0.206
2018/10/13,0.19
2018/10/14,0.181
2018/10/15,0.17
2018/10/16,0.158
2018/10/17,0.155
2018/10/18,0.152
2018/10/19,0.151
2018/10/20,0.153
2018/10/21,0.153
2018/10/22,0.15
2018/10/23,0.149
2018/10/24,0.148
2018/10/25,0.15
2018/10/26,0.148
2018/10/27,0.149
2018/10/28,0.15
2018/10/29,0.149
2018/10/30,0.15
2018/10/31,0.15
2018/11/01,0.15
2018/11/02,0.152
2018/11/03,0.153
2018/11/04,0.153
2018/11/05,0.156
2018/11/06,0.159
2018/11/07,0.159
2018/11/08,0.159
2018/11/09,0.158
2018/11/10,0.157
2018/11/11,0.155
2018/11/12,0.157
2018/11/13,0.16
2018/11/14,0.164
2018/11/15,0.168
2018/11/16,0.169
2018/11/17,0.168
2018/11/18,0.17
2018/11/19,0.169
2018/11/20,0.166
2018/11/21,0.162
2018/11/22,0.155
2018/11/23,0.152
2018/11/24,0.151
2018/11/25,0.151
2018/11/26,0.147
2018/11/27,0.141
2018/11/28,0.135
2018/11/29,0.132
2018/11/30,0.132
2018/12/01,0.131
2018/12/02,0.128
2018/12/03,0.125
2018/12/04,0.123
2018/12/05,0.123
2018/12/06,0.121
2018/12/07,0.118
2018/12/08,0.114
2018/12/09,0.11
2018/12/10,0.108
2018/12/11,0.106
2018/12/12,0.101
2018/12/13,0.095
2018/12/14,0.089
2018/12/15,0.084
2018/12/16,0.079
2018/12/17,0.074
2018/12/18,0.074
2018/12/19,0.071
2018/12/20,0.071
2018/12/21,0.071
2018/12/22,0.072
2018/12/23,0.074
2018/12/24,0.077
2018/12/25,0.08
2018/12/26,0.084
2018/12/27,0.084
2018/12/28,0.083
2018/12/29,0.086
2018/12/30,0.094
2018/12/31,0.096
2019/01/01,0.094
2019/01/02,0.095
2019/01/03,0.095
2019/01/04,0.097
2019/01/05,0.102
2019/01/06,0.103
2019/01/07,0.102
2019/01/08,0.101
2019/01/09,0.098
2019/01/10,0.099
2019/01/11,0.098
2019/01/12,0.098
2019/01/13,0.09
2019/01/14,0.092
2019/01/15,0.092
2019/01/16,0.093
2019/01/17,0.093
2019/01/18,0.092
2019/01/19,0.086
2019/01/20,0.084
2019/01/21,0.083
2019/01/22,0.083
2019/01/23,0.083
2019/01/24,0.082
2019/01/25,0.082
2019/01/26,0.082
2019/01/27,0.082
2019/01/28,0.079
2019/01/29,0.077
2019/01/30,0.074
2019/01/31,0.074
2019/02/01,0.074
2019/02/02,0.073
2019/02/03,0.073
2019/02/04,0.073
2019/02/05,0.071
2019/02/06,0.07
2019/02/07,0.07
2019/02/08,0.07
2019/02/09,0.071
2019/02/10,0.073
2019/02/11,0.074
2019/02/12,0.076
2019/02/13,0.077
2019/02/14,0.079
2019/02/15,0.081
2019/02/16,0.083
2019/02/17,0.086
2019/02/18,0.09
2019/02/19,0.174
2019/02/20,0.178
2019/02/21,0.181
2019/02/22,0.184
2019/02/23,0.187
2019/02/24,0.19
2019/02/25,0.193
2019/02/26,0.196
2019/02/27,0.198
2019/02/28,0.201
2019/03/01,0.2
2019/03/02,0.2
2019/03/03,0.199
2019/03/04,0.196
2019/03/05,0.114
2019/03/06,0.112
2019/03/07,0.11
2019/03/08,0.109
2019/03/09,0.107
2019/03/10,0.103
2019/03/11,0.101
2019/03/12,0.097
2019/03/13,0.094
2019/03/14,0.09
2019/03/15,0.089
2019/03/16,0.088
2019/03/17,0.088
2019/03/18,0.126
2019/03/19,0.126
2019/03/20,0.125
2019/03/21,0.127
2019/03/22,0.127
2019/03/23,0.127
2019/03/24,0.126
2019/03/25,0.127
2019/03/26,0.128
2019/03/27,0.13
2019/03/28,0.131
2019/03/29,0.133
2019/03/30,0.134
2019/03/31,0.133
2019/04/01,0.096
2019/04/02,0.098
2019/04/03,0.102
2019/04/04,0.102
2019/04/05,0.102
2019/04/06,0.103
2019/04/07,0.105
2019/04/08,0.107
2019/04/09,0.107
2019/04/10,0.11
2019/04/11,0.111
2019/04/12,0.11
2019/04/13,0.11
2019/04/14,0.111
2019/04/15,0.11
2019/04/16,0.109
2019/04/17,0.106
2019/04/18,0.106
2019/04/19,0.105
2019/04/20,0.103
2019/04/21,0.101
2019/04/22,0.099
2019/04/23,0.098
2019/04/24,0.094
2019/04/25,0.092
2019/04/26,0.092
2019/04/27,0.091
2019/04/28,0.089
2019/04/29,0.088
2019/04/30,0.086
2019/05/01,0.084
2019/05/02,0.091
2019/05/03,0.091
2019/05/04,0.091
2019/05/05,0.091
2019/05/06,0.092
2019/05/07,0.094
2019/05/08,0.095
2019/05/09,0.096
2019/05/10,0.096
2019/05/11,0.097
2019/05/12,0.099
2019/05/13,0.102
2019/05/14,0.106
2019/05/15,0.114
2019/05/16,0.118
2019/05/17,0.127
2019/05/18,0.134
2019/05/19,0.14
2019/05/20,0.145
2019/05/21,0.146
2019/05/22,0.152
2019/05/23,0.157
2019/05/24,0.162
2019/05/25,0.165
2019/05/26,0.166
2019/05/27,0.17
2019/05/28,0.173
2019/05/29,0.174
2019/05/30,0.17
2019/05/31,0.168
2019/06/01,0.167
2019/06/02,0.165
2019/06/03,0.164
2019/06/04,0.164
2019/06/05,0.162
2019/06/06,0.161
2019/06/07,0.16
2019/06/08,0.164
2019/06/09,0.163
2019/06/10,0.164
2019/06/11,0.163
2019/06/12,0.157
2019/06/13,0.152
2019/06/14,0.15
2019/06/15,0.151
2019/06/16,0.151
2019/06/17,0.154
2019/06/18,0.155
2019/06/19,0.156
2019/06/20,0.16
2019/06/21,0.161
2019/06/22,0.159
2019/06/23,0.162
