Date,transactionfees90wmaUSD
2016/07/20,0.012
2016/07/21,0.012
2016/07/22,0.012
2016/07/23,0.012
2016/07/24,0.011
2016/07/25,0.011
2016/07/26,0.011
2016/07/27,0.011
2016/07/28,0.011
2016/07/29,0.012
2016/07/30,0.011
2016/07/31,0.011
2016/08/01,0.011
2016/08/02,0.011
2016/08/03,0.011
2016/08/04,0.011
2016/08/05,0.011
2016/08/06,0.011
2016/08/07,0.011
2016/08/08,0.011
2016/08/09,0.011
2016/08/10,0.011
2016/08/11,0.011
2016/08/12,0.011
2016/08/13,0.01
2016/08/14,0.01
2016/08/15,0.01
2016/08/16,0.01
2016/08/17,0.01
2016/08/18,0.01
2016/08/19,0.01
2016/08/20,0.01
2016/08/21,0.01
2016/08/22,0.01
2016/08/23,0.01
2016/08/24,0.01
2016/08/25,0.01
2016/08/26,0.01
2016/08/27,0.01
2016/08/28,0.009
2016/08/29,0.009
2016/08/30,0.009
2016/08/31,0.009
2016/09/01,0.009
2016/09/02,0.009
2016/09/03,0.009
2016/09/04,0.009
2016/09/05,0.009
2016/09/06,0.009
2016/09/07,0.009
2016/09/08,0.009
2016/09/09,0.009
2016/09/10,0.009
2016/09/11,0.009
2016/09/12,0.009
2016/09/13,0.009
2016/09/14,0.009
2016/09/15,0.009
2016/09/16,0.009
2016/09/17,0.009
2016/09/18,0.009
2016/09/19,0.009
2016/09/20,0.009
2016/09/21,0.009
2016/09/22,0.009
2016/09/23,0.009
2016/09/24,0.009
2016/09/25,0.009
2016/09/26,0.01
2016/09/27,0.01
2016/09/28,0.011
2016/09/29,0.011
2016/09/30,0.011
2016/10/01,0.011
2016/10/02,0.011
2016/10/03,0.012
2016/10/04,0.012
2016/10/05,0.012
2016/10/06,0.012
2016/10/07,0.012
2016/10/08,0.012
2016/10/09,0.013
2016/10/10,0.013
2016/10/11,0.013
2016/10/12,0.013
2016/10/13,0.013
2016/10/14,0.014
2016/10/15,0.014
2016/10/16,0.014
2016/10/17,0.014
2016/10/18,0.015
2016/10/19,0.015
2016/10/20,0.015
2016/10/21,0.015
2016/10/22,0.015
2016/10/23,0.015
2016/10/24,0.015
2016/10/25,0.015
2016/10/26,0.015
2016/10/27,0.015
2016/10/28,0.015
2016/10/29,0.015
2016/10/30,0.014
2016/10/31,0.014
2016/11/01,0.014
2016/11/02,0.014
2016/11/03,0.014
2016/11/04,0.014
2016/11/05,0.014
2016/11/06,0.014
2016/11/07,0.014
2016/11/08,0.014
2016/11/09,0.013
2016/11/10,0.013
2016/11/11,0.013
2016/11/12,0.013
2016/11/13,0.013
2016/11/14,0.013
2016/11/15,0.013
2016/11/16,0.013
2016/11/17,0.013
2016/11/18,0.013
2016/11/19,0.013
2016/11/20,0.012
2016/11/21,0.012
2016/11/22,0.012
2016/11/23,0.012
2016/11/24,0.012
2016/11/25,0.012
2016/11/26,0.012
2016/11/27,0.013
2016/11/28,0.013
2016/11/29,0.013
2016/11/30,0.013
2016/12/01,0.013
2016/12/02,0.012
2016/12/03,0.012
2016/12/04,0.012
2016/12/05,0.012
2016/12/06,0.012
2016/12/07,0.012
2016/12/08,0.015
2016/12/09,0.015
2016/12/10,0.015
2016/12/11,0.014
2016/12/12,0.014
2016/12/13,0.014
2016/12/14,0.014
2016/12/15,0.014
2016/12/16,0.014
2016/12/17,0.013
2016/12/18,0.013
2016/12/19,0.013
2016/12/20,0.013
2016/12/21,0.013
2016/12/22,0.013
2016/12/23,0.012
2016/12/24,0.012
2016/12/25,0.012
2016/12/26,0.012
2016/12/27,0.012
2016/12/28,0.011
2016/12/29,0.011
2016/12/30,0.011
2016/12/31,0.011
2017/01/01,0.011
2017/01/02,0.011
2017/01/03,0.011
2017/01/04,0.011
2017/01/05,0.01
2017/01/06,0.01
2017/01/07,0.01
2017/01/08,0.01
2017/01/09,0.01
2017/01/10,0.01
2017/01/11,0.01
2017/01/12,0.01
2017/01/13,0.01
2017/01/14,0.01
2017/01/15,0.01
2017/01/16,0.009
2017/01/17,0.009
2017/01/18,0.009
2017/01/19,0.009
2017/01/20,0.009
2017/01/21,0.009
2017/01/22,0.009
2017/01/23,0.009
2017/01/24,0.009
2017/01/25,0.009
2017/01/26,0.009
2017/01/27,0.009
2017/01/28,0.009
2017/01/29,0.009
2017/01/30,0.009
2017/01/31,0.009
2017/02/01,0.009
2017/02/02,0.009
2017/02/03,0.009
2017/02/04,0.009
2017/02/05,0.009
2017/02/06,0.009
2017/02/07,0.009
2017/02/08,0.009
2017/02/09,0.009
2017/02/10,0.009
2017/02/11,0.009
2017/02/12,0.009
2017/02/13,0.009
2017/02/14,0.009
2017/02/15,0.009
2017/02/16,0.009
2017/02/17,0.009
2017/02/18,0.009
2017/02/19,0.009
2017/02/20,0.009
2017/02/21,0.009
2017/02/22,0.009
2017/02/23,0.009
2017/02/24,0.009
2017/02/25,0.009
2017/02/26,0.009
2017/02/27,0.009
2017/02/28,0.009
2017/03/01,0.009
2017/03/02,0.01
2017/03/03,0.01
2017/03/04,0.01
2017/03/05,0.01
2017/03/06,0.01
2017/03/07,0.01
2017/03/08,0.01
2017/03/09,0.01
2017/03/10,0.01
2017/03/11,0.01
2017/03/12,0.011
2017/03/13,0.011
2017/03/14,0.011
2017/03/15,0.012
2017/03/16,0.012
2017/03/17,0.013
2017/03/18,0.013
2017/03/19,0.013
2017/03/20,0.014
2017/03/21,0.014
2017/03/22,0.015
2017/03/23,0.015
2017/03/24,0.016
2017/03/25,0.016
2017/03/26,0.017
2017/03/27,0.017
2017/03/28,0.018
2017/03/29,0.019
2017/03/30,0.019
2017/03/31,0.02
2017/04/01,0.02
2017/04/02,0.021
2017/04/03,0.021
2017/04/04,0.021
2017/04/05,0.022
2017/04/06,0.022
2017/04/07,0.023
2017/04/08,0.023
2017/04/09,0.023
2017/04/10,0.024
2017/04/11,0.024
2017/04/12,0.025
2017/04/13,0.025
2017/04/14,0.025
2017/04/15,0.026
2017/04/16,0.026
2017/04/17,0.027
2017/04/18,0.027
2017/04/19,0.028
2017/04/20,0.028
2017/04/21,0.029
2017/04/22,0.029
2017/04/23,0.03
2017/04/24,0.03
2017/04/25,0.031
2017/04/26,0.031
2017/04/27,0.032
2017/04/28,0.032
2017/04/29,0.033
2017/04/30,0.034
2017/05/01,0.035
2017/05/02,0.036
2017/05/03,0.037
2017/05/04,0.038
2017/05/05,0.039
2017/05/06,0.04
2017/05/07,0.041
2017/05/08,0.042
2017/05/09,0.043
2017/05/10,0.044
2017/05/11,0.045
2017/05/12,0.046
2017/05/13,0.047
2017/05/14,0.049
2017/05/15,0.05
2017/05/16,0.051
2017/05/17,0.054
2017/05/18,0.055
2017/05/19,0.057
2017/05/20,0.059
2017/05/21,0.061
2017/05/22,0.064
2017/05/23,0.068
2017/05/24,0.073
2017/05/25,0.077
2017/05/26,0.08
2017/05/27,0.083
2017/05/28,0.086
2017/05/29,0.09
2017/05/30,0.096
2017/05/31,0.109
2017/06/01,0.114
2017/06/02,0.119
2017/06/03,0.124
2017/06/04,0.129
2017/06/05,0.134
2017/06/06,0.139
2017/06/07,0.145
2017/06/08,0.15
2017/06/09,0.154
2017/06/10,0.159
2017/06/11,0.166
2017/06/12,0.178
2017/06/13,0.184
2017/06/14,0.189
2017/06/15,0.194
2017/06/16,0.199
2017/06/17,0.204
2017/06/18,0.209
2017/06/19,0.214
2017/06/20,0.229
2017/06/21,0.256
2017/06/22,0.27
2017/06/23,0.278
2017/06/24,0.292
2017/06/25,0.299
2017/06/26,0.311
2017/06/27,0.313
2017/06/28,0.327
2017/06/29,0.334
2017/06/30,0.338
2017/07/01,0.341
2017/07/02,0.343
2017/07/03,0.346
2017/07/04,0.349
2017/07/05,0.353
2017/07/06,0.354
2017/07/07,0.356
2017/07/08,0.358
2017/07/09,0.358
2017/07/10,0.357
2017/07/11,0.355
2017/07/12,0.355
2017/07/13,0.355
2017/07/14,0.354
2017/07/15,0.353
2017/07/16,0.351
2017/07/17,0.349
2017/07/18,0.35
2017/07/19,0.35
2017/07/20,0.348
2017/07/21,0.349
2017/07/22,0.348
2017/07/23,0.347
2017/07/24,0.347
2017/07/25,0.347
2017/07/26,0.347
2017/07/27,0.345
2017/07/28,0.344
2017/07/29,0.341
2017/07/30,0.339
2017/07/31,0.336
2017/08/01,0.336
2017/08/02,0.334
2017/08/03,0.332
2017/08/04,0.329
2017/08/05,0.327
2017/08/06,0.326
2017/08/07,0.325
2017/08/08,0.325
2017/08/09,0.324
2017/08/10,0.323
2017/08/11,0.323
2017/08/12,0.323
2017/08/13,0.322
2017/08/14,0.32
2017/08/15,0.318
2017/08/16,0.329
2017/08/17,0.333
2017/08/18,0.34
2017/08/19,0.341
2017/08/20,0.339
2017/08/21,0.337
2017/08/22,0.335
2017/08/23,0.333
2017/08/24,0.332
2017/08/25,0.331
2017/08/26,0.33
2017/08/27,0.328
2017/08/28,0.327
2017/08/29,0.329
2017/08/30,0.331
2017/08/31,0.339
2017/09/01,0.342
2017/09/02,0.349
2017/09/03,0.349
2017/09/04,0.348
2017/09/05,0.349
2017/09/06,0.352
2017/09/07,0.356
2017/09/08,0.36
2017/09/09,0.359
2017/09/10,0.359
2017/09/11,0.358
2017/09/12,0.358
2017/09/13,0.358
2017/09/14,0.355
2017/09/15,0.355
2017/09/16,0.357
2017/09/17,0.356
2017/09/18,0.354
2017/09/19,0.354
2017/09/20,0.358
2017/09/21,0.357
2017/09/22,0.356
2017/09/23,0.356
2017/09/24,0.358
2017/09/25,0.358
2017/09/26,0.359
2017/09/27,0.361
2017/09/28,0.361
2017/09/29,0.36
2017/09/30,0.361
2017/10/01,0.362
2017/10/02,0.362
2017/10/03,0.363
2017/10/04,0.363
2017/10/05,0.365
2017/10/06,0.366
2017/10/07,0.366
2017/10/08,0.367
2017/10/09,0.368
2017/10/10,0.368
2017/10/11,0.379
2017/10/12,0.379
2017/10/13,0.38
2017/10/14,0.382
2017/10/15,0.382
2017/10/16,0.381
2017/10/17,0.378
2017/10/18,0.374
2017/10/19,0.37
2017/10/20,0.368
2017/10/21,0.364
2017/10/22,0.359
2017/10/23,0.355
2017/10/24,0.352
2017/10/25,0.349
2017/10/26,0.345
2017/10/27,0.337
2017/10/28,0.33
2017/10/29,0.322
2017/10/30,0.315
2017/10/31,0.308
2017/11/01,0.305
2017/11/02,0.302
2017/11/03,0.298
2017/11/04,0.294
2017/11/05,0.29
2017/11/06,0.286
2017/11/07,0.284
2017/11/08,0.282
2017/11/09,0.279
2017/11/10,0.276
2017/11/11,0.273
2017/11/12,0.271
2017/11/13,0.268
2017/11/14,0.266
2017/11/15,0.265
2017/11/16,0.263
2017/11/17,0.262
2017/11/18,0.259
2017/11/19,0.257
2017/11/20,0.256
2017/11/21,0.255
2017/11/22,0.254
2017/11/23,0.253
2017/11/24,0.252
2017/11/25,0.25
2017/11/26,0.25
2017/11/27,0.25
2017/11/28,0.25
2017/11/29,0.25
2017/11/30,0.25
2017/12/01,0.25
2017/12/02,0.249
2017/12/03,0.249
2017/12/04,0.254
2017/12/05,0.265
2017/12/06,0.278
2017/12/07,0.303
2017/12/08,0.326
2017/12/09,0.351
2017/12/10,0.37
2017/12/11,0.382
2017/12/12,0.396
2017/12/13,0.412
2017/12/14,0.432
2017/12/15,0.448
2017/12/16,0.464
2017/12/17,0.477
2017/12/18,0.487
2017/12/19,0.503
2017/12/20,0.525
2017/12/21,0.545
2017/12/22,0.558
2017/12/23,0.569
2017/12/24,0.579
2017/12/25,0.585
2017/12/26,0.59
2017/12/27,0.595
2017/12/28,0.599
2017/12/29,0.604
2017/12/30,0.607
2017/12/31,0.611
2018/01/01,0.614
2018/01/02,0.621
2018/01/03,0.63
2018/01/04,0.642
2018/01/05,0.686
2018/01/06,0.739
2018/01/07,0.787
2018/01/08,0.836
2018/01/09,0.889
2018/01/10,0.966
2018/01/11,1.024
2018/01/12,1.065
2018/01/13,1.11
2018/01/14,1.155
2018/01/15,1.192
2018/01/16,1.218
2018/01/17,1.234
2018/01/18,1.257
2018/01/19,1.279
2018/01/20,1.305
2018/01/21,1.317
2018/01/22,1.324
2018/01/23,1.338
2018/01/24,1.349
2018/01/25,1.36
2018/01/26,1.362
2018/01/27,1.364
2018/01/28,1.368
2018/01/29,1.382
2018/01/30,1.389
2018/01/31,1.396
2018/02/01,1.41
2018/02/02,1.412
2018/02/03,1.411
2018/02/04,1.409
2018/02/05,1.402
2018/02/06,1.393
2018/02/07,1.387
2018/02/08,1.38
2018/02/09,1.372
2018/02/10,1.364
2018/02/11,1.355
2018/02/12,1.345
2018/02/13,1.335
2018/02/14,1.327
2018/02/15,1.318
2018/02/16,1.311
2018/02/17,1.304
2018/02/18,1.299
2018/02/19,1.29
2018/02/20,1.281
2018/02/21,1.272
2018/02/22,1.261
2018/02/23,1.25
2018/02/24,1.24
2018/02/25,1.228
2018/02/26,1.215
2018/02/27,1.204
2018/02/28,1.197
2018/03/01,1.186
2018/03/02,1.178
2018/03/03,1.165
2018/03/04,1.154
2018/03/05,1.143
2018/03/06,1.128
2018/03/07,1.115
2018/03/08,1.1
2018/03/09,1.085
2018/03/10,1.069
2018/03/11,1.052
2018/03/12,1.037
2018/03/13,1.02
2018/03/14,1.003
2018/03/15,0.985
2018/03/16,0.968
2018/03/17,0.949
2018/03/18,0.929
2018/03/19,0.911
2018/03/20,0.892
2018/03/21,0.876
2018/03/22,0.859
2018/03/23,0.843
2018/03/24,0.826
2018/03/25,0.809
2018/03/26,0.793
2018/03/27,0.775
2018/03/28,0.758
2018/03/29,0.74
2018/03/30,0.721
2018/03/31,0.702
2018/04/01,0.682
2018/04/02,0.663
2018/04/03,0.645
2018/04/04,0.626
2018/04/05,0.609
2018/04/06,0.591
2018/04/07,0.573
2018/04/08,0.556
2018/04/09,0.54
2018/04/10,0.525
2018/04/11,0.512
2018/04/12,0.499
2018/04/13,0.489
2018/04/14,0.478
2018/04/15,0.467
2018/04/16,0.457
2018/04/17,0.447
2018/04/18,0.439
2018/04/19,0.431
2018/04/20,0.424
2018/04/21,0.416
2018/04/22,0.41
2018/04/23,0.403
2018/04/24,0.399
2018/04/25,0.395
2018/04/26,0.391
2018/04/27,0.388
2018/04/28,0.386
2018/04/29,0.385
2018/04/30,0.384
2018/05/01,0.382
2018/05/02,0.38
2018/05/03,0.38
2018/05/04,0.378
2018/05/05,0.378
2018/05/06,0.377
2018/05/07,0.376
2018/05/08,0.375
2018/05/09,0.376
2018/05/10,0.38
2018/05/11,0.383
2018/05/12,0.383
2018/05/13,0.383
2018/05/14,0.386
2018/05/15,0.39
2018/05/16,0.394
2018/05/17,0.399
2018/05/18,0.403
2018/05/19,0.405
2018/05/20,0.407
2018/05/21,0.411
2018/05/22,0.416
2018/05/23,0.419
2018/05/24,0.421
2018/05/25,0.423
2018/05/26,0.424
2018/05/27,0.423
2018/05/28,0.426
2018/05/29,0.429
2018/05/30,0.433
2018/05/31,0.44
2018/06/01,0.445
2018/06/02,0.447
2018/06/03,0.447
2018/06/04,0.451
2018/06/05,0.452
2018/06/06,0.458
2018/06/07,0.46
2018/06/08,0.461
2018/06/09,0.46
2018/06/10,0.458
2018/06/11,0.456
2018/06/12,0.454
2018/06/13,0.452
2018/06/14,0.45
2018/06/15,0.45
2018/06/16,0.451
2018/06/17,0.448
2018/06/18,0.444
2018/06/19,0.443
2018/06/20,0.44
2018/06/21,0.438
2018/06/22,0.442
2018/06/23,0.438
2018/06/24,0.437
2018/06/25,0.434
2018/06/26,0.431
2018/06/27,0.427
2018/06/28,0.423
2018/06/29,0.419
2018/06/30,0.442
2018/07/01,0.484
2018/07/02,0.596
2018/07/03,0.658
2018/07/04,0.714
2018/07/05,0.752
2018/07/06,0.814
2018/07/07,0.865
2018/07/08,0.874
2018/07/09,0.878
2018/07/10,0.873
2018/07/11,0.871
2018/07/12,0.879
2018/07/13,0.891
2018/07/14,0.93
2018/07/15,0.991
2018/07/16,0.983
2018/07/17,0.974
2018/07/18,0.965
2018/07/19,0.954
2018/07/20,0.946
2018/07/21,0.939
2018/07/22,0.928
2018/07/23,0.919
2018/07/24,0.908
2018/07/25,0.898
2018/07/26,0.887
2018/07/27,0.875
2018/07/28,0.866
2018/07/29,0.854
2018/07/30,0.842
2018/07/31,0.83
2018/08/01,0.823
2018/08/02,0.811
2018/08/03,0.799
2018/08/04,0.788
2018/08/05,0.775
2018/08/06,0.764
2018/08/07,0.767
2018/08/08,0.792
2018/08/09,0.812
2018/08/10,0.815
2018/08/11,0.804
2018/08/12,0.791
2018/08/13,0.78
2018/08/14,0.768
2018/08/15,0.758
2018/08/16,0.746
2018/08/17,0.751
2018/08/18,0.739
2018/08/19,0.728
2018/08/20,0.715
2018/08/21,0.703
2018/08/22,0.697
2018/08/23,0.687
2018/08/24,0.682
2018/08/25,0.67
2018/08/26,0.664
2018/08/27,0.652
2018/08/28,0.64
2018/08/29,0.631
2018/08/30,0.62
2018/08/31,0.609
2018/09/01,0.598
2018/09/02,0.586
2018/09/03,0.575
2018/09/04,0.565
2018/09/05,0.553
2018/09/06,0.543
2018/09/07,0.532
2018/09/08,0.521
2018/09/09,0.51
2018/09/10,0.498
2018/09/11,0.488
2018/09/12,0.477
2018/09/13,0.466
2018/09/14,0.455
2018/09/15,0.445
2018/09/16,0.434
2018/09/17,0.424
2018/09/18,0.414
2018/09/19,0.406
2018/09/20,0.397
2018/09/21,0.389
2018/09/22,0.379
2018/09/23,0.369
2018/09/24,0.362
2018/09/25,0.353
2018/09/26,0.344
2018/09/27,0.335
2018/09/28,0.327
2018/09/29,0.321
2018/09/30,0.313
2018/10/01,0.307
2018/10/02,0.303
2018/10/03,0.296
2018/10/04,0.289
2018/10/05,0.283
2018/10/06,0.277
2018/10/07,0.272
2018/10/08,0.267
2018/10/09,0.263
2018/10/10,0.259
2018/10/11,0.254
2018/10/12,0.251
2018/10/13,0.247
2018/10/14,0.243
2018/10/15,0.24
2018/10/16,0.237
2018/10/17,0.234
2018/10/18,0.231
2018/10/19,0.228
2018/10/20,0.225
2018/10/21,0.222
2018/10/22,0.219
2018/10/23,0.216
2018/10/24,0.214
2018/10/25,0.213
2018/10/26,0.211
2018/10/27,0.208
2018/10/28,0.206
2018/10/29,0.203
2018/10/30,0.2
2018/10/31,0.197
2018/11/01,0.195
2018/11/02,0.193
2018/11/03,0.19
2018/11/04,0.188
2018/11/05,0.186
2018/11/06,0.185
2018/11/07,0.184
2018/11/08,0.184
2018/11/09,0.183
2018/11/10,0.181
2018/11/11,0.179
2018/11/12,0.178
2018/11/13,0.178
2018/11/14,0.177
2018/11/15,0.177
2018/11/16,0.177
2018/11/17,0.176
2018/11/18,0.175
2018/11/19,0.175
2018/11/20,0.174
2018/11/21,0.172
2018/11/22,0.171
2018/11/23,0.169
2018/11/24,0.168
2018/11/25,0.166
2018/11/26,0.165
2018/11/27,0.163
2018/11/28,0.162
2018/11/29,0.161
2018/11/30,0.161
2018/12/01,0.16
2018/12/02,0.159
2018/12/03,0.158
2018/12/04,0.157
2018/12/05,0.156
2018/12/06,0.154
2018/12/07,0.152
2018/12/08,0.149
2018/12/09,0.147
2018/12/10,0.145
2018/12/11,0.143
2018/12/12,0.14
2018/12/13,0.138
2018/12/14,0.137
2018/12/15,0.134
2018/12/16,0.132
2018/12/17,0.13
2018/12/18,0.129
2018/12/19,0.127
2018/12/20,0.126
2018/12/21,0.124
2018/12/22,0.122
2018/12/23,0.121
2018/12/24,0.12
2018/12/25,0.119
2018/12/26,0.119
2018/12/27,0.117
2018/12/28,0.116
2018/12/29,0.115
2018/12/30,0.116
2018/12/31,0.115
2019/01/01,0.114
2019/01/02,0.113
2019/01/03,0.112
2019/01/04,0.111
2019/01/05,0.112
2019/01/06,0.111
2019/01/07,0.111
2019/01/08,0.11
2019/01/09,0.109
2019/01/10,0.108
2019/01/11,0.107
2019/01/12,0.106
2019/01/13,0.105
2019/01/14,0.104
2019/01/15,0.104
2019/01/16,0.104
2019/01/17,0.103
2019/01/18,0.102
2019/01/19,0.101
2019/01/20,0.1
2019/01/21,0.099
2019/01/22,0.098
2019/01/23,0.098
2019/01/24,0.097
2019/01/25,0.096
2019/01/26,0.095
2019/01/27,0.094
2019/01/28,0.093
2019/01/29,0.092
2019/01/30,0.091
2019/01/31,0.091
2019/02/01,0.09
2019/02/02,0.089
2019/02/03,0.088
2019/02/04,0.088
2019/02/05,0.087
2019/02/06,0.086
2019/02/07,0.086
2019/02/08,0.085
2019/02/09,0.085
2019/02/10,0.085
2019/02/11,0.084
2019/02/12,0.084
2019/02/13,0.084
2019/02/14,0.084
2019/02/15,0.085
2019/02/16,0.085
2019/02/17,0.085
2019/02/18,0.086
2019/02/19,0.111
2019/02/20,0.112
2019/02/21,0.112
2019/02/22,0.112
2019/02/23,0.113
2019/02/24,0.113
2019/02/25,0.114
2019/02/26,0.114
2019/02/27,0.115
2019/02/28,0.116
2019/03/01,0.116
2019/03/02,0.115
2019/03/03,0.115
2019/03/04,0.115
2019/03/05,0.114
2019/03/06,0.114
2019/03/07,0.114
2019/03/08,0.114
2019/03/09,0.114
2019/03/10,0.114
2019/03/11,0.113
2019/03/12,0.113
2019/03/13,0.112
2019/03/14,0.112
2019/03/15,0.111
2019/03/16,0.111
2019/03/17,0.11
2019/03/18,0.122
2019/03/19,0.121
2019/03/20,0.121
2019/03/21,0.121
2019/03/22,0.121
2019/03/23,0.12
2019/03/24,0.12
2019/03/25,0.119
2019/03/26,0.119
2019/03/27,0.119
2019/03/28,0.119
2019/03/29,0.119
2019/03/30,0.118
2019/03/31,0.118
2019/04/01,0.117
2019/04/02,0.117
2019/04/03,0.118
2019/04/04,0.119
2019/04/05,0.118
2019/04/06,0.118
2019/04/07,0.118
2019/04/08,0.118
2019/04/09,0.118
2019/04/10,0.119
2019/04/11,0.119
2019/04/12,0.118
2019/04/13,0.118
2019/04/14,0.117
2019/04/15,0.117
2019/04/16,0.117
2019/04/17,0.117
2019/04/18,0.117
2019/04/19,0.116
2019/04/20,0.115
2019/04/21,0.115
2019/04/22,0.114
2019/04/23,0.114
2019/04/24,0.113
2019/04/25,0.112
2019/04/26,0.112
2019/04/27,0.111
2019/04/28,0.11
2019/04/29,0.109
2019/04/30,0.108
2019/05/01,0.108
2019/05/02,0.109
2019/05/03,0.109
2019/05/04,0.108
2019/05/05,0.107
2019/05/06,0.107
2019/05/07,0.107
2019/05/08,0.107
2019/05/09,0.106
2019/05/10,0.106
2019/05/11,0.105
2019/05/12,0.105
2019/05/13,0.105
2019/05/14,0.105
2019/05/15,0.106
2019/05/16,0.109
2019/05/17,0.112
2019/05/18,0.113
2019/05/19,0.114
2019/05/20,0.115
2019/05/21,0.115
2019/05/22,0.117
2019/05/23,0.118
2019/05/24,0.119
2019/05/25,0.119
2019/05/26,0.119
2019/05/27,0.121
2019/05/28,0.122
2019/05/29,0.124
2019/05/30,0.126
2019/05/31,0.127
2019/06/01,0.129
2019/06/02,0.129
2019/06/03,0.13
2019/06/04,0.13
2019/06/05,0.131
2019/06/06,0.131
2019/06/07,0.132
2019/06/08,0.133
2019/06/09,0.133
2019/06/10,0.135
2019/06/11,0.135
2019/06/12,0.135
2019/06/13,0.135
2019/06/14,0.136
2019/06/15,0.137
2019/06/16,0.137
2019/06/17,0.139
2019/06/18,0.139
2019/06/19,0.14
2019/06/20,0.142
2019/06/21,0.143
2019/06/22,0.143
