Date,size90trx
2016/06/07,0.304
2016/06/08,0.303
2016/06/09,0.302
2016/06/10,0.301
2016/06/11,0.299
2016/06/12,0.297
2016/06/13,0.296
2016/06/14,0.294
2016/06/15,0.292
2016/06/16,0.291
2016/06/17,0.29
2016/06/18,0.289
2016/06/19,0.288
2016/06/20,0.287
2016/06/21,0.286
2016/06/22,0.286
2016/06/23,0.285
2016/06/24,0.283
2016/06/25,0.282
2016/06/26,0.281
2016/06/27,0.279
2016/06/28,0.278
2016/06/29,0.276
2016/06/30,0.275
2016/07/01,0.274
2016/07/02,0.273
2016/07/03,0.271
2016/07/04,0.269
2016/07/05,0.267
2016/07/06,0.265
2016/07/07,0.263
2016/07/08,0.261
2016/07/09,0.258
2016/07/10,0.256
2016/07/11,0.253
2016/07/12,0.251
2016/07/13,0.248
2016/07/14,0.245
2016/07/15,0.242
2016/07/16,0.24
2016/07/17,0.236
2016/07/18,0.233
2016/07/19,0.23
2016/07/20,0.227
2016/07/21,0.224
2016/07/22,0.221
2016/07/23,0.219
2016/07/24,0.216
2016/07/25,0.214
2016/07/26,0.212
2016/07/27,0.21
2016/07/28,0.208
2016/07/29,0.206
2016/07/30,0.204
2016/07/31,0.202
2016/08/01,0.2
2016/08/02,0.198
2016/08/03,0.197
2016/08/04,0.195
2016/08/05,0.193
2016/08/06,0.191
2016/08/07,0.189
2016/08/08,0.187
2016/08/09,0.185
2016/08/10,0.184
2016/08/11,0.182
2016/08/12,0.18
2016/08/13,0.178
2016/08/14,0.176
2016/08/15,0.174
2016/08/16,0.172
2016/08/17,0.17
2016/08/18,0.168
2016/08/19,0.166
2016/08/20,0.164
2016/08/21,0.162
2016/08/22,0.159
2016/08/23,0.158
2016/08/24,0.156
2016/08/25,0.155
2016/08/26,0.153
2016/08/27,0.151
2016/08/28,0.15
2016/08/29,0.148
2016/08/30,0.147
2016/08/31,0.145
2016/09/01,0.143
2016/09/02,0.142
2016/09/03,0.141
2016/09/04,0.139
2016/09/05,0.138
2016/09/06,0.137
2016/09/07,0.136
2016/09/08,0.135
2016/09/09,0.134
2016/09/10,0.133
2016/09/11,0.132
2016/09/12,0.131
2016/09/13,0.13
2016/09/14,0.129
2016/09/15,0.128
2016/09/16,0.128
2016/09/17,0.127
2016/09/18,0.126
2016/09/19,0.125
2016/09/20,0.125
2016/09/21,0.124
2016/09/22,0.123
2016/09/23,0.122
2016/09/24,0.121
2016/09/25,0.12
2016/09/26,0.118
2016/09/27,0.117
2016/09/28,0.116
2016/09/29,0.115
2016/09/30,0.113
2016/10/01,0.112
2016/10/02,0.111
2016/10/03,0.11
2016/10/04,0.109
2016/10/05,0.108
2016/10/06,0.108
2016/10/07,0.11
2016/10/08,0.114
2016/10/09,0.12
2016/10/10,0.134
2016/10/11,0.148
2016/10/12,0.16
2016/10/13,0.172
2016/10/14,0.182
2016/10/15,0.191
2016/10/16,0.199
2016/10/17,0.206
2016/10/18,0.212
2016/10/19,0.218
2016/10/20,0.222
2016/10/21,0.227
2016/10/22,0.23
2016/10/23,0.233
2016/10/24,0.236
2016/10/25,0.237
2016/10/26,0.239
2016/10/27,0.24
2016/10/28,0.24
2016/10/29,0.24
2016/10/30,0.24
2016/10/31,0.239
2016/11/01,0.238
2016/11/02,0.237
2016/11/03,0.235
2016/11/04,0.233
2016/11/05,0.23
2016/11/06,0.227
2016/11/07,0.224
2016/11/08,0.221
2016/11/09,0.217
2016/11/10,0.214
2016/11/11,0.21
2016/11/12,0.206
2016/11/13,0.202
2016/11/14,0.198
2016/11/15,0.193
2016/11/16,0.189
2016/11/17,0.185
2016/11/18,0.18
2016/11/19,0.176
2016/11/20,0.171
2016/11/21,0.167
2016/11/22,0.162
2016/11/23,0.158
2016/11/24,0.154
2016/11/25,0.15
2016/11/26,0.145
2016/11/27,0.141
2016/11/28,0.138
2016/11/29,0.134
2016/11/30,0.13
2016/12/01,0.127
2016/12/02,0.123
2016/12/03,0.12
2016/12/04,0.116
2016/12/05,0.112
2016/12/06,0.108
2016/12/07,0.105
2016/12/08,0.101
2016/12/09,0.097
2016/12/10,0.093
2016/12/11,0.09
2016/12/12,0.086
2016/12/13,0.082
2016/12/14,0.079
2016/12/15,0.076
2016/12/16,0.072
2016/12/17,0.069
2016/12/18,0.065
2016/12/19,0.062
2016/12/20,0.059
2016/12/21,0.056
2016/12/22,0.053
2016/12/23,0.05
2016/12/24,0.047
2016/12/25,0.044
2016/12/26,0.041
2016/12/27,0.037
2016/12/28,0.034
2016/12/29,0.031
2016/12/30,0.029
2016/12/31,0.026
2017/01/01,0.023
2017/01/02,0.02
2017/01/03,0.018
2017/01/04,0.015
2017/01/05,0.013
2017/01/06,0.011
2017/01/07,0.008
2017/01/08,0.006
2017/01/09,0.004
2017/01/10,0.002
2017/01/11,0
2017/01/12,-0.001
2017/01/13,-0.003
2017/01/14,-0.005
2017/01/15,-0.006
2017/01/16,-0.008
2017/01/17,-0.009
2017/01/18,-0.011
2017/01/19,-0.012
2017/01/20,-0.013
2017/01/21,-0.015
2017/01/22,-0.016
2017/01/23,-0.017
2017/01/24,-0.018
2017/01/25,-0.019
2017/01/26,-0.02
2017/01/27,-0.021
2017/01/28,-0.022
2017/01/29,-0.023
2017/01/30,-0.023
2017/01/31,-0.024
2017/02/01,-0.025
2017/02/02,-0.026
2017/02/03,-0.026
2017/02/04,-0.027
2017/02/05,-0.028
2017/02/06,-0.028
2017/02/07,-0.029
2017/02/08,-0.029
2017/02/09,-0.029
2017/02/10,-0.029
2017/02/11,-0.03
2017/02/12,-0.03
2017/02/13,-0.03
2017/02/14,-0.03
2017/02/15,-0.029
2017/02/16,-0.029
2017/02/17,-0.029
2017/02/18,-0.028
2017/02/19,-0.028
2017/02/20,-0.027
2017/02/21,-0.027
2017/02/22,-0.026
2017/02/23,-0.025
2017/02/24,-0.024
2017/02/25,-0.024
2017/02/26,-0.023
2017/02/27,-0.022
2017/02/28,-0.021
2017/03/01,-0.019
2017/03/02,-0.018
2017/03/03,-0.016
2017/03/04,-0.014
2017/03/05,-0.012
2017/03/06,-0.01
2017/03/07,-0.008
2017/03/08,-0.006
2017/03/09,-0.004
2017/03/10,-0.001
2017/03/11,0.001
2017/03/12,0.004
2017/03/13,0.007
2017/03/14,0.01
2017/03/15,0.014
2017/03/16,0.018
2017/03/17,0.022
2017/03/18,0.027
2017/03/19,0.032
2017/03/20,0.037
2017/03/21,0.043
2017/03/22,0.048
2017/03/23,0.053
2017/03/24,0.059
2017/03/25,0.064
2017/03/26,0.07
2017/03/27,0.076
2017/03/28,0.081
2017/03/29,0.088
2017/03/30,0.094
2017/03/31,0.1
2017/04/01,0.107
2017/04/02,0.113
2017/04/03,0.12
2017/04/04,0.126
2017/04/05,0.132
2017/04/06,0.139
2017/04/07,0.145
2017/04/08,0.151
2017/04/09,0.157
2017/04/10,0.163
2017/04/11,0.169
2017/04/12,0.174
2017/04/13,0.18
2017/04/14,0.185
2017/04/15,0.19
2017/04/16,0.194
2017/04/17,0.199
2017/04/18,0.203
2017/04/19,0.207
2017/04/20,0.211
2017/04/21,0.215
2017/04/22,0.219
2017/04/23,0.223
2017/04/24,0.227
2017/04/25,0.23
2017/04/26,0.234
2017/04/27,0.238
2017/04/28,0.242
2017/04/29,0.246
2017/04/30,0.25
2017/05/01,0.254
2017/05/02,0.259
2017/05/03,0.263
2017/05/04,0.268
2017/05/05,0.273
2017/05/06,0.278
2017/05/07,0.283
2017/05/08,0.288
2017/05/09,0.293
2017/05/10,0.298
2017/05/11,0.303
2017/05/12,0.308
2017/05/13,0.313
2017/05/14,0.318
2017/05/15,0.323
2017/05/16,0.328
2017/05/17,0.334
2017/05/18,0.34
2017/05/19,0.346
2017/05/20,0.353
2017/05/21,0.361
2017/05/22,0.369
2017/05/23,0.378
2017/05/24,0.389
2017/05/25,0.401
2017/05/26,0.413
2017/05/27,0.425
2017/05/28,0.437
2017/05/29,0.45
2017/05/30,0.463
2017/05/31,0.478
2017/06/01,0.492
2017/06/02,0.508
2017/06/03,0.524
2017/06/04,0.54
2017/06/05,0.557
2017/06/06,0.573
2017/06/07,0.591
2017/06/08,0.608
2017/06/09,0.625
2017/06/10,0.643
2017/06/11,0.661
2017/06/12,0.68
2017/06/13,0.699
2017/06/14,0.719
2017/06/15,0.738
2017/06/16,0.757
2017/06/17,0.776
2017/06/18,0.795
2017/06/19,0.813
2017/06/20,0.832
2017/06/21,0.849
2017/06/22,0.866
2017/06/23,0.883
2017/06/24,0.9
2017/06/25,0.916
2017/06/26,0.933
2017/06/27,0.948
2017/06/28,0.963
2017/06/29,0.978
2017/06/30,0.993
2017/07/01,1.006
2017/07/02,1.019
2017/07/03,1.031
2017/07/04,1.043
2017/07/05,1.055
2017/07/06,1.066
2017/07/07,1.077
2017/07/08,1.086
2017/07/09,1.094
2017/07/10,1.102
2017/07/11,1.11
2017/07/12,1.118
2017/07/13,1.125
2017/07/14,1.132
2017/07/15,1.138
2017/07/16,1.143
2017/07/17,1.147
2017/07/18,1.152
2017/07/19,1.155
2017/07/20,1.159
2017/07/21,1.161
2017/07/22,1.162
2017/07/23,1.162
2017/07/24,1.162
2017/07/25,1.162
2017/07/26,1.161
2017/07/27,1.159
2017/07/28,1.156
2017/07/29,1.152
2017/07/30,1.148
2017/07/31,1.143
2017/08/01,1.137
2017/08/02,1.132
2017/08/03,1.126
2017/08/04,1.12
2017/08/05,1.115
2017/08/06,1.109
2017/08/07,1.104
2017/08/08,1.099
2017/08/09,1.095
2017/08/10,1.091
2017/08/11,1.088
2017/08/12,1.085
2017/08/13,1.083
2017/08/14,1.082
2017/08/15,1.082
2017/08/16,1.082
2017/08/17,1.084
2017/08/18,1.086
2017/08/19,1.089
2017/08/20,1.092
2017/08/21,1.094
2017/08/22,1.096
2017/08/23,1.098
2017/08/24,1.099
2017/08/25,1.101
2017/08/26,1.102
2017/08/27,1.103
2017/08/28,1.104
2017/08/29,1.106
2017/08/30,1.109
2017/08/31,1.111
2017/09/01,1.114
2017/09/02,1.116
2017/09/03,1.118
2017/09/04,1.119
2017/09/05,1.122
2017/09/06,1.125
2017/09/07,1.128
2017/09/08,1.132
2017/09/09,1.135
2017/09/10,1.137
2017/09/11,1.139
2017/09/12,1.14
2017/09/13,1.141
2017/09/14,1.141
2017/09/15,1.142
2017/09/16,1.141
2017/09/17,1.14
2017/09/18,1.138
2017/09/19,1.136
2017/09/20,1.133
2017/09/21,1.13
2017/09/22,1.126
2017/09/23,1.122
2017/09/24,1.117
2017/09/25,1.113
2017/09/26,1.109
2017/09/27,1.104
2017/09/28,1.1
2017/09/29,1.096
2017/09/30,1.092
2017/10/01,1.089
2017/10/02,1.086
2017/10/03,1.082
2017/10/04,1.079
2017/10/05,1.076
2017/10/06,1.072
2017/10/07,1.069
2017/10/08,1.065
2017/10/09,1.061
2017/10/10,1.057
2017/10/11,1.052
2017/10/12,1.048
2017/10/13,1.044
2017/10/14,1.039
2017/10/15,1.035
2017/10/16,1.029
2017/10/17,1.023
2017/10/18,1.015
2017/10/19,1.007
2017/10/20,0.998
2017/10/21,0.988
2017/10/22,0.978
2017/10/23,0.966
2017/10/24,0.955
2017/10/25,0.943
2017/10/26,0.931
2017/10/27,0.917
2017/10/28,0.901
2017/10/29,0.884
2017/10/30,0.865
2017/10/31,0.846
2017/11/01,0.827
2017/11/02,0.808
2017/11/03,0.791
2017/11/04,0.773
2017/11/05,0.756
2017/11/06,0.74
2017/11/07,0.723
2017/11/08,0.708
2017/11/09,0.692
2017/11/10,0.677
2017/11/11,0.662
2017/11/12,0.648
2017/11/13,0.634
2017/11/14,0.62
2017/11/15,0.608
2017/11/16,0.595
2017/11/17,0.583
2017/11/18,0.571
2017/11/19,0.56
2017/11/20,0.549
2017/11/21,0.539
2017/11/22,0.529
2017/11/23,0.519
2017/11/24,0.51
2017/11/25,0.501
2017/11/26,0.492
2017/11/27,0.484
2017/11/28,0.477
2017/11/29,0.47
2017/11/30,0.463
2017/12/01,0.457
2017/12/02,0.451
2017/12/03,0.446
2017/12/04,0.441
2017/12/05,0.436
2017/12/06,0.432
2017/12/07,0.429
2017/12/08,0.425
2017/12/09,0.422
2017/12/10,0.419
2017/12/11,0.417
2017/12/12,0.415
2017/12/13,0.415
2017/12/14,0.414
2017/12/15,0.415
2017/12/16,0.416
2017/12/17,0.417
2017/12/18,0.419
2017/12/19,0.422
2017/12/20,0.425
2017/12/21,0.429
2017/12/22,0.433
2017/12/23,0.438
2017/12/24,0.442
2017/12/25,0.446
2017/12/26,0.449
2017/12/27,0.453
2017/12/28,0.456
2017/12/29,0.46
2017/12/30,0.464
2017/12/31,0.468
2018/01/01,0.472
2018/01/02,0.477
2018/01/03,0.481
2018/01/04,0.486
2018/01/05,0.492
2018/01/06,0.498
2018/01/07,0.504
2018/01/08,0.51
2018/01/09,0.516
2018/01/10,0.523
2018/01/11,0.529
2018/01/12,0.535
2018/01/13,0.541
2018/01/14,0.547
2018/01/15,0.553
2018/01/16,0.559
2018/01/17,0.564
2018/01/18,0.57
2018/01/19,0.575
2018/01/20,0.58
2018/01/21,0.584
2018/01/22,0.588
2018/01/23,0.591
2018/01/24,0.593
2018/01/25,0.595
2018/01/26,0.597
2018/01/27,0.598
2018/01/28,0.598
2018/01/29,0.598
2018/01/30,0.598
2018/01/31,0.597
2018/02/01,0.596
2018/02/02,0.594
2018/02/03,0.593
2018/02/04,0.59
2018/02/05,0.588
2018/02/06,0.585
2018/02/07,0.582
2018/02/08,0.578
2018/02/09,0.574
2018/02/10,0.57
2018/02/11,0.565
2018/02/12,0.56
2018/02/13,0.555
2018/02/14,0.55
2018/02/15,0.544
2018/02/16,0.538
2018/02/17,0.532
2018/02/18,0.525
2018/02/19,0.519
2018/02/20,0.513
2018/02/21,0.506
2018/02/22,0.5
2018/02/23,0.493
2018/02/24,0.486
2018/02/25,0.479
2018/02/26,0.473
2018/02/27,0.466
2018/02/28,0.459
2018/03/01,0.451
2018/03/02,0.444
2018/03/03,0.437
2018/03/04,0.43
2018/03/05,0.423
2018/03/06,0.416
2018/03/07,0.409
2018/03/08,0.402
2018/03/09,0.396
2018/03/10,0.388
2018/03/11,0.381
2018/03/12,0.374
2018/03/13,0.367
2018/03/14,0.36
2018/03/15,0.353
2018/03/16,0.346
2018/03/17,0.339
2018/03/18,0.332
2018/03/19,0.325
2018/03/20,0.318
2018/03/21,0.311
2018/03/22,0.304
2018/03/23,0.297
2018/03/24,0.29
2018/03/25,0.282
2018/03/26,0.275
2018/03/27,0.268
2018/03/28,0.26
2018/03/29,0.253
2018/03/30,0.246
2018/03/31,0.238
2018/04/01,0.231
2018/04/02,0.224
2018/04/03,0.216
2018/04/04,0.209
2018/04/05,0.202
2018/04/06,0.196
2018/04/07,0.189
2018/04/08,0.182
2018/04/09,0.175
2018/04/10,0.168
2018/04/11,0.162
2018/04/12,0.155
2018/04/13,0.149
2018/04/14,0.143
2018/04/15,0.138
2018/04/16,0.132
2018/04/17,0.127
2018/04/18,0.122
2018/04/19,0.117
2018/04/20,0.113
2018/04/21,0.109
2018/04/22,0.105
2018/04/23,0.102
2018/04/24,0.099
2018/04/25,0.096
2018/04/26,0.093
2018/04/27,0.091
2018/04/28,0.089
2018/04/29,0.087
2018/04/30,0.085
2018/05/01,0.084
2018/05/02,0.083
2018/05/03,0.082
2018/05/04,0.082
2018/05/05,0.081
2018/05/06,0.081
2018/05/07,0.08
2018/05/08,0.08
2018/05/09,0.08
2018/05/10,0.079
2018/05/11,0.08
2018/05/12,0.08
2018/05/13,0.08
2018/05/14,0.08
2018/05/15,0.08
2018/05/16,0.081
2018/05/17,0.081
2018/05/18,0.082
2018/05/19,0.082
2018/05/20,0.083
2018/05/21,0.083
2018/05/22,0.084
2018/05/23,0.085
2018/05/24,0.086
2018/05/25,0.087
2018/05/26,0.087
2018/05/27,0.088
2018/05/28,0.089
2018/05/29,0.09
2018/05/30,0.09
2018/05/31,0.091
2018/06/01,0.092
2018/06/02,0.093
2018/06/03,0.094
2018/06/04,0.095
2018/06/05,0.096
2018/06/06,0.097
2018/06/07,0.098
2018/06/08,0.099
2018/06/09,0.1
2018/06/10,0.101
2018/06/11,0.102
2018/06/12,0.102
2018/06/13,0.103
2018/06/14,0.104
2018/06/15,0.104
2018/06/16,0.105
2018/06/17,0.105
2018/06/18,0.105
2018/06/19,0.105
2018/06/20,0.105
2018/06/21,0.105
2018/06/22,0.106
2018/06/23,0.105
2018/06/24,0.105
2018/06/25,0.105
2018/06/26,0.105
2018/06/27,0.104
2018/06/28,0.104
2018/06/29,0.104
2018/06/30,0.103
2018/07/01,0.103
2018/07/02,0.102
2018/07/03,0.101
2018/07/04,0.1
2018/07/05,0.099
2018/07/06,0.098
2018/07/07,0.096
2018/07/08,0.095
2018/07/09,0.093
2018/07/10,0.091
2018/07/11,0.09
2018/07/12,0.088
2018/07/13,0.087
2018/07/14,0.085
2018/07/15,0.083
2018/07/16,0.081
2018/07/17,0.079
2018/07/18,0.077
2018/07/19,0.076
2018/07/20,0.074
2018/07/21,0.072
2018/07/22,0.07
2018/07/23,0.069
2018/07/24,0.067
2018/07/25,0.065
2018/07/26,0.064
2018/07/27,0.062
2018/07/28,0.061
2018/07/29,0.059
2018/07/30,0.058
2018/07/31,0.056
2018/08/01,0.055
2018/08/02,0.054
2018/08/03,0.053
2018/08/04,0.051
2018/08/05,0.05
2018/08/06,0.049
2018/08/07,0.048
2018/08/08,0.046
2018/08/09,0.044
2018/08/10,0.043
2018/08/11,0.041
2018/08/12,0.039
2018/08/13,0.037
2018/08/14,0.035
2018/08/15,0.033
2018/08/16,0.031
2018/08/17,0.029
2018/08/18,0.027
2018/08/19,0.025
2018/08/20,0.024
2018/08/21,0.022
2018/08/22,0.021
2018/08/23,0.02
2018/08/24,0.019
2018/08/25,0.018
2018/08/26,0.017
2018/08/27,0.017
2018/08/28,0.016
2018/08/29,0.016
2018/08/30,0.015
2018/08/31,0.015
2018/09/01,0.015
2018/09/02,0.015
2018/09/03,0.014
2018/09/04,0.014
2018/09/05,0.014
2018/09/06,0.014
2018/09/07,0.015
2018/09/08,0.015
2018/09/09,0.015
2018/09/10,0.015
2018/09/11,0.015
2018/09/12,0.016
2018/09/13,0.016
2018/09/14,0.016
2018/09/15,0.017
2018/09/16,0.017
2018/09/17,0.018
2018/09/18,0.019
2018/09/19,0.02
2018/09/20,0.02
2018/09/21,0.021
2018/09/22,0.022
2018/09/23,0.023
2018/09/24,0.024
2018/09/25,0.025
2018/09/26,0.026
2018/09/27,0.028
2018/09/28,0.03
2018/09/29,0.031
2018/09/30,0.033
2018/10/01,0.034
2018/10/02,0.035
2018/10/03,0.036
2018/10/04,0.037
2018/10/05,0.038
2018/10/06,0.039
2018/10/07,0.039
2018/10/08,0.038
2018/10/09,0.038
2018/10/10,0.037
2018/10/11,0.036
2018/10/12,0.035
2018/10/13,0.033
2018/10/14,0.032
2018/10/15,0.03
2018/10/16,0.028
2018/10/17,0.026
2018/10/18,0.023
2018/10/19,0.021
2018/10/20,0.018
2018/10/21,0.016
2018/10/22,0.013
2018/10/23,0.01
2018/10/24,0.007
2018/10/25,0.005
2018/10/26,0.002
2018/10/27,-0.001
2018/10/28,-0.004
2018/10/29,-0.006
2018/10/30,-0.009
2018/10/31,-0.012
2018/11/01,-0.015
2018/11/02,-0.018
2018/11/03,-0.021
2018/11/04,-0.024
2018/11/05,-0.027
2018/11/06,-0.03
2018/11/07,-0.034
2018/11/08,-0.037
2018/11/09,-0.04
2018/11/10,-0.043
2018/11/11,-0.046
2018/11/12,-0.049
2018/11/13,-0.052
2018/11/14,-0.055
2018/11/15,-0.058
2018/11/16,-0.061
2018/11/17,-0.064
2018/11/18,-0.067
2018/11/19,-0.07
2018/11/20,-0.072
2018/11/21,-0.075
2018/11/22,-0.078
2018/11/23,-0.08
2018/11/24,-0.083
2018/11/25,-0.086
2018/11/26,-0.089
2018/11/27,-0.091
2018/11/28,-0.094
2018/11/29,-0.096
2018/11/30,-0.098
2018/12/01,-0.1
2018/12/02,-0.103
2018/12/03,-0.105
2018/12/04,-0.107
2018/12/05,-0.109
2018/12/06,-0.111
2018/12/07,-0.113
2018/12/08,-0.115
2018/12/09,-0.117
2018/12/10,-0.118
2018/12/11,-0.12
2018/12/12,-0.122
2018/12/13,-0.123
2018/12/14,-0.125
2018/12/15,-0.126
2018/12/16,-0.128
2018/12/17,-0.129
2018/12/18,-0.13
2018/12/19,-0.131
2018/12/20,-0.132
2018/12/21,-0.133
2018/12/22,-0.134
2018/12/23,-0.135
2018/12/24,-0.136
2018/12/25,-0.137
2018/12/26,-0.137
2018/12/27,-0.138
2018/12/28,-0.139
2018/12/29,-0.139
2018/12/30,-0.14
2018/12/31,-0.141
2019/01/01,-0.142
2019/01/02,-0.143
2019/01/03,-0.143
2019/01/04,-0.144
2019/01/05,-0.144
2019/01/06,-0.145
2019/01/07,-0.146
2019/01/08,-0.146
2019/01/09,-0.146
2019/01/10,-0.147
2019/01/11,-0.147
2019/01/12,-0.147
2019/01/13,-0.148
2019/01/14,-0.148
2019/01/15,-0.148
2019/01/16,-0.148
2019/01/17,-0.148
2019/01/18,-0.148
2019/01/19,-0.148
2019/01/20,-0.148
2019/01/21,-0.148
2019/01/22,-0.147
2019/01/23,-0.147
2019/01/24,-0.146
2019/01/25,-0.145
2019/01/26,-0.144
2019/01/27,-0.143
2019/01/28,-0.142
2019/01/29,-0.141
2019/01/30,-0.14
2019/01/31,-0.138
2019/02/01,-0.137
2019/02/02,-0.135
2019/02/03,-0.134
2019/02/04,-0.133
2019/02/05,-0.131
2019/02/06,-0.13
2019/02/07,-0.129
2019/02/08,-0.128
2019/02/09,-0.127
2019/02/10,-0.126
2019/02/11,-0.125
2019/02/12,-0.124
2019/02/13,-0.122
2019/02/14,-0.12
2019/02/15,-0.118
2019/02/16,-0.116
2019/02/17,-0.114
2019/02/18,-0.111
2019/02/19,-0.109
2019/02/20,-0.106
2019/02/21,-0.103
2019/02/22,-0.099
2019/02/23,-0.096
2019/02/24,-0.092
2019/02/25,-0.089
2019/02/26,-0.084
2019/02/27,-0.08
2019/02/28,-0.076
2019/03/01,-0.072
2019/03/02,-0.068
2019/03/03,-0.065
2019/03/04,-0.062
2019/03/05,-0.058
2019/03/06,-0.056
2019/03/07,-0.053
2019/03/08,-0.051
2019/03/09,-0.048
2019/03/10,-0.046
2019/03/11,-0.045
2019/03/12,-0.043
2019/03/13,-0.042
2019/03/14,-0.04
2019/03/15,-0.039
2019/03/16,-0.038
2019/03/17,-0.037
2019/03/18,-0.036
2019/03/19,-0.036
2019/03/20,-0.035
2019/03/21,-0.034
2019/03/22,-0.033
2019/03/23,-0.032
2019/03/24,-0.032
2019/03/25,-0.031
2019/03/26,-0.03
2019/03/27,-0.03
2019/03/28,-0.029
2019/03/29,-0.028
2019/03/30,-0.028
2019/03/31,-0.027
2019/04/01,-0.026
2019/04/02,-0.025
2019/04/03,-0.024
2019/04/04,-0.022
2019/04/05,-0.021
2019/04/06,-0.02
2019/04/07,-0.019
2019/04/08,-0.019
2019/04/09,-0.018
2019/04/10,-0.017
2019/04/11,-0.016
2019/04/12,-0.015
2019/04/13,-0.014
2019/04/14,-0.013
2019/04/15,-0.012
2019/04/16,-0.011
2019/04/17,-0.01
2019/04/18,-0.009
2019/04/19,-0.008
2019/04/20,-0.007
2019/04/21,-0.006
2019/04/22,-0.005
2019/04/23,-0.003
2019/04/24,-0.002
2019/04/25,-0.001
2019/04/26,0
2019/04/27,0.001
2019/04/28,0.001
2019/04/29,0.002
2019/04/30,0.002
2019/05/01,0.003
2019/05/02,0.004
2019/05/03,0.005
2019/05/04,0.005
2019/05/05,0.006
2019/05/06,0.007
2019/05/07,0.008
2019/05/08,0.01
2019/05/09,0.011
2019/05/10,0.013
2019/05/11,0.014
2019/05/12,0.016
2019/05/13,0.018
2019/05/14,0.019
2019/05/15,0.021
2019/05/16,0.024
2019/05/17,0.026
2019/05/18,0.028
2019/05/19,0.03
2019/05/20,0.033
2019/05/21,0.035
2019/05/22,0.038
2019/05/23,0.04
2019/05/24,0.043
2019/05/25,0.046
2019/05/26,0.048
2019/05/27,0.051
2019/05/28,0.053
2019/05/29,0.056
2019/05/30,0.059
2019/05/31,0.062
2019/06/01,0.065
2019/06/02,0.067
2019/06/03,0.07
2019/06/04,0.073
2019/06/05,0.076
2019/06/06,0.078
2019/06/07,0.081
2019/06/08,0.083
2019/06/09,0.086
2019/06/10,0.088
2019/06/11,0.091
2019/06/12,0.093
2019/06/13,0.096
2019/06/14,0.098
2019/06/15,0.1
2019/06/16,0.102
2019/06/17,0.104
2019/06/18,0.107
2019/06/19,0.109
2019/06/20,0.111
2019/06/21,0.113
2019/06/22,0.115
2019/06/23,0.117
