Date,median_transaction_fee90emaUSD
2016/11/24,0.006
2016/11/25,0.006
2016/11/26,0.006
2016/11/27,0.006
2016/11/28,0.006
2016/11/29,0.006
2016/11/30,0.006
2016/12/01,0.006
2016/12/02,0.006
2016/12/03,0.006
2016/12/04,0.006
2016/12/05,0.006
2016/12/06,0.006
2016/12/07,0.006
2016/12/08,0.006
2016/12/09,0.006
2016/12/10,0.006
2016/12/11,0.006
2016/12/12,0.006
2016/12/13,0.006
2016/12/14,0.006
2016/12/15,0.005
2016/12/16,0.005
2016/12/17,0.005
2016/12/18,0.005
2016/12/19,0.005
2016/12/20,0.005
2016/12/21,0.005
2016/12/22,0.005
2016/12/23,0.005
2016/12/24,0.005
2016/12/25,0.005
2016/12/26,0.005
2016/12/27,0.005
2016/12/28,0.005
2016/12/29,0.005
2016/12/30,0.005
2016/12/31,0.005
2017/01/01,0.005
2017/01/02,0.005
2017/01/03,0.005
2017/01/04,0.005
2017/01/05,0.005
2017/01/06,0.005
2017/01/07,0.005
2017/01/08,0.005
2017/01/09,0.005
2017/01/10,0.005
2017/01/11,0.005
2017/01/12,0.005
2017/01/13,0.005
2017/01/14,0.005
2017/01/15,0.005
2017/01/16,0.005
2017/01/17,0.005
2017/01/18,0.005
2017/01/19,0.005
2017/01/20,0.005
2017/01/21,0.005
2017/01/22,0.005
2017/01/23,0.005
2017/01/24,0.005
2017/01/25,0.005
2017/01/26,0.005
2017/01/27,0.005
2017/01/28,0.005
2017/01/29,0.005
2017/01/30,0.005
2017/01/31,0.005
2017/02/01,0.005
2017/02/02,0.005
2017/02/03,0.005
2017/02/04,0.005
2017/02/05,0.005
2017/02/06,0.005
2017/02/07,0.005
2017/02/08,0.005
2017/02/09,0.005
2017/02/10,0.005
2017/02/11,0.005
2017/02/12,0.005
2017/02/13,0.005
2017/02/14,0.005
2017/02/15,0.005
2017/02/16,0.005
2017/02/17,0.005
2017/02/18,0.005
2017/02/19,0.005
2017/02/20,0.005
2017/02/21,0.005
2017/02/22,0.005
2017/02/23,0.005
2017/02/24,0.005
2017/02/25,0.005
2017/02/26,0.005
2017/02/27,0.005
2017/02/28,0.005
2017/03/01,0.005
2017/03/02,0.005
2017/03/03,0.005
2017/03/04,0.006
2017/03/05,0.006
2017/03/06,0.006
2017/03/07,0.006
2017/03/08,0.006
2017/03/09,0.006
2017/03/10,0.006
2017/03/11,0.006
2017/03/12,0.006
2017/03/13,0.006
2017/03/14,0.006
2017/03/15,0.006
2017/03/16,0.007
2017/03/17,0.007
2017/03/18,0.007
2017/03/19,0.007
2017/03/20,0.008
2017/03/21,0.008
2017/03/22,0.008
2017/03/23,0.008
2017/03/24,0.009
2017/03/25,0.009
2017/03/26,0.009
2017/03/27,0.009
2017/03/28,0.01
2017/03/29,0.01
2017/03/30,0.01
2017/03/31,0.011
2017/04/01,0.011
2017/04/02,0.011
2017/04/03,0.011
2017/04/04,0.011
2017/04/05,0.012
2017/04/06,0.012
2017/04/07,0.012
2017/04/08,0.012
2017/04/09,0.012
2017/04/10,0.012
2017/04/11,0.013
2017/04/12,0.013
2017/04/13,0.013
2017/04/14,0.013
2017/04/15,0.013
2017/04/16,0.014
2017/04/17,0.014
2017/04/18,0.014
2017/04/19,0.014
2017/04/20,0.014
2017/04/21,0.014
2017/04/22,0.015
2017/04/23,0.015
2017/04/24,0.015
2017/04/25,0.015
2017/04/26,0.015
2017/04/27,0.016
2017/04/28,0.016
2017/04/29,0.016
2017/04/30,0.017
2017/05/01,0.017
2017/05/02,0.017
2017/05/03,0.018
2017/05/04,0.018
2017/05/05,0.019
2017/05/06,0.019
2017/05/07,0.02
2017/05/08,0.02
2017/05/09,0.02
2017/05/10,0.021
2017/05/11,0.021
2017/05/12,0.022
2017/05/13,0.022
2017/05/14,0.022
2017/05/15,0.023
2017/05/16,0.023
2017/05/17,0.024
2017/05/18,0.024
2017/05/19,0.025
2017/05/20,0.025
2017/05/21,0.026
2017/05/22,0.027
2017/05/23,0.028
2017/05/24,0.029
2017/05/25,0.031
2017/05/26,0.032
2017/05/27,0.033
2017/05/28,0.034
2017/05/29,0.035
2017/05/30,0.036
2017/05/31,0.038
2017/06/01,0.039
2017/06/02,0.041
2017/06/03,0.042
2017/06/04,0.044
2017/06/05,0.045
2017/06/06,0.047
2017/06/07,0.049
2017/06/08,0.05
2017/06/09,0.052
2017/06/10,0.053
2017/06/11,0.056
2017/06/12,0.059
2017/06/13,0.061
2017/06/14,0.064
2017/06/15,0.066
2017/06/16,0.068
2017/06/17,0.07
2017/06/18,0.072
2017/06/19,0.073
2017/06/20,0.076
2017/06/21,0.084
2017/06/22,0.089
2017/06/23,0.095
2017/06/24,0.1
2017/06/25,0.104
2017/06/26,0.106
2017/06/27,0.108
2017/06/28,0.112
2017/06/29,0.114
2017/06/30,0.114
2017/07/01,0.115
2017/07/02,0.115
2017/07/03,0.115
2017/07/04,0.116
2017/07/05,0.116
2017/07/06,0.116
2017/07/07,0.116
2017/07/08,0.116
2017/07/09,0.115
2017/07/10,0.115
2017/07/11,0.114
2017/07/12,0.114
2017/07/13,0.113
2017/07/14,0.113
2017/07/15,0.112
2017/07/16,0.111
2017/07/17,0.11
2017/07/18,0.11
2017/07/19,0.11
2017/07/20,0.109
2017/07/21,0.109
2017/07/22,0.109
2017/07/23,0.109
2017/07/24,0.109
2017/07/25,0.109
2017/07/26,0.108
2017/07/27,0.108
2017/07/28,0.107
2017/07/29,0.107
2017/07/30,0.106
2017/07/31,0.106
2017/08/01,0.106
2017/08/02,0.106
2017/08/03,0.106
2017/08/04,0.106
2017/08/05,0.106
2017/08/06,0.106
2017/08/07,0.106
2017/08/08,0.106
2017/08/09,0.107
2017/08/10,0.108
2017/08/11,0.109
2017/08/12,0.109
2017/08/13,0.11
2017/08/14,0.111
2017/08/15,0.111
2017/08/16,0.113
2017/08/17,0.114
2017/08/18,0.116
2017/08/19,0.116
2017/08/20,0.117
2017/08/21,0.117
2017/08/22,0.118
2017/08/23,0.118
2017/08/24,0.119
2017/08/25,0.12
2017/08/26,0.12
2017/08/27,0.121
2017/08/28,0.122
2017/08/29,0.123
2017/08/30,0.125
2017/08/31,0.128
2017/09/01,0.131
2017/09/02,0.133
2017/09/03,0.134
2017/09/04,0.135
2017/09/05,0.136
2017/09/06,0.139
2017/09/07,0.143
2017/09/08,0.147
2017/09/09,0.149
2017/09/10,0.149
2017/09/11,0.149
2017/09/12,0.149
2017/09/13,0.149
2017/09/14,0.149
2017/09/15,0.149
2017/09/16,0.151
2017/09/17,0.152
2017/09/18,0.153
2017/09/19,0.153
2017/09/20,0.153
2017/09/21,0.152
2017/09/22,0.151
2017/09/23,0.151
2017/09/24,0.151
2017/09/25,0.151
2017/09/26,0.151
2017/09/27,0.151
2017/09/28,0.15
2017/09/29,0.15
2017/09/30,0.151
2017/10/01,0.151
2017/10/02,0.151
2017/10/03,0.151
2017/10/04,0.151
2017/10/05,0.151
2017/10/06,0.152
2017/10/07,0.152
2017/10/08,0.152
2017/10/09,0.152
2017/10/10,0.152
2017/10/11,0.152
2017/10/12,0.152
2017/10/13,0.153
2017/10/14,0.153
2017/10/15,0.154
2017/10/16,0.154
2017/10/17,0.152
2017/10/18,0.151
2017/10/19,0.149
2017/10/20,0.148
2017/10/21,0.146
2017/10/22,0.144
2017/10/23,0.143
2017/10/24,0.141
2017/10/25,0.14
2017/10/26,0.138
2017/10/27,0.135
2017/10/28,0.132
2017/10/29,0.129
2017/10/30,0.126
2017/10/31,0.123
2017/11/01,0.123
2017/11/02,0.123
2017/11/03,0.122
2017/11/04,0.121
2017/11/05,0.119
2017/11/06,0.117
2017/11/07,0.116
2017/11/08,0.116
2017/11/09,0.116
2017/11/10,0.116
2017/11/11,0.116
2017/11/12,0.117
2017/11/13,0.117
2017/11/14,0.118
2017/11/15,0.118
2017/11/16,0.119
2017/11/17,0.119
2017/11/18,0.118
2017/11/19,0.119
2017/11/20,0.12
2017/11/21,0.12
2017/11/22,0.121
2017/11/23,0.122
2017/11/24,0.124
2017/11/25,0.124
2017/11/26,0.126
2017/11/27,0.127
2017/11/28,0.129
2017/11/29,0.13
2017/11/30,0.131
2017/12/01,0.133
2017/12/02,0.133
2017/12/03,0.135
2017/12/04,0.136
2017/12/05,0.14
2017/12/06,0.145
2017/12/07,0.155
2017/12/08,0.165
2017/12/09,0.175
2017/12/10,0.182
2017/12/11,0.187
2017/12/12,0.194
2017/12/13,0.2
2017/12/14,0.211
2017/12/15,0.221
2017/12/16,0.229
2017/12/17,0.233
2017/12/18,0.235
2017/12/19,0.242
2017/12/20,0.252
2017/12/21,0.261
2017/12/22,0.268
2017/12/23,0.275
2017/12/24,0.279
2017/12/25,0.279
2017/12/26,0.281
2017/12/27,0.282
2017/12/28,0.282
2017/12/29,0.283
2017/12/30,0.283
2017/12/31,0.284
2018/01/01,0.285
2018/01/02,0.286
2018/01/03,0.289
2018/01/04,0.295
2018/01/05,0.324
2018/01/06,0.363
2018/01/07,0.399
2018/01/08,0.438
2018/01/09,0.478
2018/01/10,0.537
2018/01/11,0.581
2018/01/12,0.602
2018/01/13,0.635
2018/01/14,0.659
2018/01/15,0.677
2018/01/16,0.689
2018/01/17,0.697
2018/01/18,0.709
2018/01/19,0.718
2018/01/20,0.729
2018/01/21,0.737
2018/01/22,0.735
2018/01/23,0.738
2018/01/24,0.74
2018/01/25,0.742
2018/01/26,0.735
2018/01/27,0.729
2018/01/28,0.724
2018/01/29,0.728
2018/01/30,0.723
2018/01/31,0.719
2018/02/01,0.726
2018/02/02,0.725
2018/02/03,0.721
2018/02/04,0.715
2018/02/05,0.706
2018/02/06,0.698
2018/02/07,0.691
2018/02/08,0.684
2018/02/09,0.676
2018/02/10,0.67
2018/02/11,0.663
2018/02/12,0.656
2018/02/13,0.649
2018/02/14,0.643
2018/02/15,0.638
2018/02/16,0.632
2018/02/17,0.627
2018/02/18,0.624
2018/02/19,0.619
2018/02/20,0.614
2018/02/21,0.608
2018/02/22,0.6
2018/02/23,0.593
2018/02/24,0.588
2018/02/25,0.582
2018/02/26,0.575
2018/02/27,0.568
2018/02/28,0.563
2018/03/01,0.558
2018/03/02,0.554
2018/03/03,0.547
2018/03/04,0.543
2018/03/05,0.539
2018/03/06,0.535
2018/03/07,0.53
2018/03/08,0.524
2018/03/09,0.517
2018/03/10,0.509
2018/03/11,0.501
2018/03/12,0.493
2018/03/13,0.484
2018/03/14,0.476
2018/03/15,0.468
2018/03/16,0.46
2018/03/17,0.452
2018/03/18,0.444
2018/03/19,0.436
2018/03/20,0.429
2018/03/21,0.421
2018/03/22,0.414
2018/03/23,0.407
2018/03/24,0.399
2018/03/25,0.392
2018/03/26,0.385
2018/03/27,0.378
2018/03/28,0.372
2018/03/29,0.365
2018/03/30,0.358
2018/03/31,0.351
2018/04/01,0.344
2018/04/02,0.337
2018/04/03,0.331
2018/04/04,0.324
2018/04/05,0.318
2018/04/06,0.312
2018/04/07,0.306
2018/04/08,0.3
2018/04/09,0.294
2018/04/10,0.288
2018/04/11,0.283
2018/04/12,0.278
2018/04/13,0.273
2018/04/14,0.268
2018/04/15,0.263
2018/04/16,0.259
2018/04/17,0.254
2018/04/18,0.25
2018/04/19,0.245
2018/04/20,0.242
2018/04/21,0.238
2018/04/22,0.234
2018/04/23,0.231
2018/04/24,0.228
2018/04/25,0.226
2018/04/26,0.223
2018/04/27,0.221
2018/04/28,0.22
2018/04/29,0.219
2018/04/30,0.218
2018/05/01,0.216
2018/05/02,0.214
2018/05/03,0.213
2018/05/04,0.211
2018/05/05,0.21
2018/05/06,0.208
2018/05/07,0.206
2018/05/08,0.204
2018/05/09,0.204
2018/05/10,0.205
2018/05/11,0.207
2018/05/12,0.205
2018/05/13,0.206
2018/05/14,0.208
2018/05/15,0.21
2018/05/16,0.212
2018/05/17,0.214
2018/05/18,0.216
2018/05/19,0.217
2018/05/20,0.219
2018/05/21,0.22
2018/05/22,0.223
2018/05/23,0.224
2018/05/24,0.225
2018/05/25,0.225
2018/05/26,0.225
2018/05/27,0.225
2018/05/28,0.225
2018/05/29,0.227
2018/05/30,0.229
2018/05/31,0.232
2018/06/01,0.234
2018/06/02,0.234
2018/06/03,0.235
2018/06/04,0.236
2018/06/05,0.236
2018/06/06,0.237
2018/06/07,0.238
2018/06/08,0.238
2018/06/09,0.236
2018/06/10,0.234
2018/06/11,0.231
2018/06/12,0.229
2018/06/13,0.228
2018/06/14,0.227
2018/06/15,0.226
2018/06/16,0.224
2018/06/17,0.22
2018/06/18,0.218
2018/06/19,0.216
2018/06/20,0.214
2018/06/21,0.211
2018/06/22,0.209
2018/06/23,0.205
2018/06/24,0.202
2018/06/25,0.2
2018/06/26,0.198
2018/06/27,0.195
2018/06/28,0.192
2018/06/29,0.189
2018/06/30,0.193
2018/07/01,0.208
2018/07/02,0.227
2018/07/03,0.249
2018/07/04,0.259
2018/07/05,0.267
2018/07/06,0.283
2018/07/07,0.296
2018/07/08,0.3
2018/07/09,0.301
2018/07/10,0.299
2018/07/11,0.297
2018/07/12,0.298
2018/07/13,0.3
2018/07/14,0.31
2018/07/15,0.313
2018/07/16,0.31
2018/07/17,0.305
2018/07/18,0.301
2018/07/19,0.296
2018/07/20,0.292
2018/07/21,0.289
2018/07/22,0.283
2018/07/23,0.28
2018/07/24,0.276
2018/07/25,0.271
2018/07/26,0.267
2018/07/27,0.262
2018/07/28,0.257
2018/07/29,0.252
2018/07/30,0.247
2018/07/31,0.242
2018/08/01,0.238
2018/08/02,0.233
2018/08/03,0.229
2018/08/04,0.225
2018/08/05,0.221
2018/08/06,0.217
2018/08/07,0.216
2018/08/08,0.224
2018/08/09,0.231
2018/08/10,0.233
2018/08/11,0.23
2018/08/12,0.226
2018/08/13,0.222
2018/08/14,0.219
2018/08/15,0.216
2018/08/16,0.212
2018/08/17,0.213
2018/08/18,0.21
2018/08/19,0.206
2018/08/20,0.202
2018/08/21,0.198
2018/08/22,0.195
2018/08/23,0.192
2018/08/24,0.189
2018/08/25,0.186
2018/08/26,0.182
2018/08/27,0.179
2018/08/28,0.177
2018/08/29,0.174
2018/08/30,0.172
2018/08/31,0.169
2018/09/01,0.167
2018/09/02,0.164
2018/09/03,0.161
2018/09/04,0.159
2018/09/05,0.156
2018/09/06,0.154
2018/09/07,0.152
2018/09/08,0.15
2018/09/09,0.148
2018/09/10,0.146
2018/09/11,0.144
2018/09/12,0.142
2018/09/13,0.14
2018/09/14,0.138
2018/09/15,0.137
2018/09/16,0.135
2018/09/17,0.133
2018/09/18,0.132
2018/09/19,0.131
2018/09/20,0.13
2018/09/21,0.129
2018/09/22,0.128
2018/09/23,0.126
2018/09/24,0.125
2018/09/25,0.124
2018/09/26,0.124
2018/09/27,0.123
2018/09/28,0.122
2018/09/29,0.122
2018/09/30,0.121
2018/10/01,0.121
2018/10/02,0.121
2018/10/03,0.119
2018/10/04,0.118
2018/10/05,0.117
2018/10/06,0.115
2018/10/07,0.113
2018/10/08,0.112
2018/10/09,0.111
2018/10/10,0.11
2018/10/11,0.109
2018/10/12,0.108
2018/10/13,0.106
2018/10/14,0.104
2018/10/15,0.104
2018/10/16,0.102
2018/10/17,0.101
2018/10/18,0.1
2018/10/19,0.099
2018/10/20,0.098
2018/10/21,0.097
2018/10/22,0.096
2018/10/23,0.095
2018/10/24,0.094
2018/10/25,0.094
2018/10/26,0.093
2018/10/27,0.092
2018/10/28,0.091
2018/10/29,0.091
2018/10/30,0.09
2018/10/31,0.089
2018/11/01,0.088
2018/11/02,0.088
2018/11/03,0.087
2018/11/04,0.087
2018/11/05,0.087
2018/11/06,0.087
2018/11/07,0.087
2018/11/08,0.087
2018/11/09,0.086
2018/11/10,0.086
2018/11/11,0.084
2018/11/12,0.084
2018/11/13,0.083
2018/11/14,0.083
2018/11/15,0.083
2018/11/16,0.082
2018/11/17,0.081
2018/11/18,0.081
2018/11/19,0.08
2018/11/20,0.079
2018/11/21,0.079
2018/11/22,0.078
2018/11/23,0.077
2018/11/24,0.076
2018/11/25,0.075
2018/11/26,0.074
2018/11/27,0.073
2018/11/28,0.073
2018/11/29,0.072
2018/11/30,0.072
2018/12/01,0.071
2018/12/02,0.071
2018/12/03,0.07
2018/12/04,0.069
2018/12/05,0.069
2018/12/06,0.068
2018/12/07,0.067
2018/12/08,0.066
2018/12/09,0.065
2018/12/10,0.064
2018/12/11,0.064
2018/12/12,0.063
2018/12/13,0.062
2018/12/14,0.061
2018/12/15,0.06
2018/12/16,0.059
2018/12/17,0.059
2018/12/18,0.058
2018/12/19,0.058
2018/12/20,0.057
2018/12/21,0.057
2018/12/22,0.056
2018/12/23,0.056
2018/12/24,0.056
2018/12/25,0.056
2018/12/26,0.055
2018/12/27,0.055
2018/12/28,0.054
2018/12/29,0.054
2018/12/30,0.054
2018/12/31,0.053
2019/01/01,0.053
2019/01/02,0.052
2019/01/03,0.052
2019/01/04,0.052
2019/01/05,0.052
2019/01/06,0.051
2019/01/07,0.051
2019/01/08,0.051
2019/01/09,0.05
2019/01/10,0.05
2019/01/11,0.05
2019/01/12,0.049
2019/01/13,0.049
2019/01/14,0.049
2019/01/15,0.049
2019/01/16,0.048
2019/01/17,0.048
2019/01/18,0.048
2019/01/19,0.048
2019/01/20,0.047
2019/01/21,0.047
2019/01/22,0.047
2019/01/23,0.046
2019/01/24,0.046
2019/01/25,0.046
2019/01/26,0.046
2019/01/27,0.045
2019/01/28,0.045
2019/01/29,0.044
2019/01/30,0.044
2019/01/31,0.044
2019/02/01,0.044
2019/02/02,0.043
2019/02/03,0.043
2019/02/04,0.043
2019/02/05,0.042
2019/02/06,0.042
2019/02/07,0.042
2019/02/08,0.042
2019/02/09,0.041
2019/02/10,0.041
2019/02/11,0.041
2019/02/12,0.041
2019/02/13,0.041
2019/02/14,0.041
2019/02/15,0.041
2019/02/16,0.041
2019/02/17,0.041
2019/02/18,0.042
2019/02/19,0.042
2019/02/20,0.042
2019/02/21,0.043
2019/02/22,0.043
2019/02/23,0.043
2019/02/24,0.044
2019/02/25,0.044
2019/02/26,0.045
2019/02/27,0.045
2019/02/28,0.045
2019/03/01,0.045
2019/03/02,0.045
2019/03/03,0.045
2019/03/04,0.045
2019/03/05,0.044
2019/03/06,0.044
2019/03/07,0.044
2019/03/08,0.044
2019/03/09,0.044
2019/03/10,0.044
2019/03/11,0.043
2019/03/12,0.043
2019/03/13,0.043
2019/03/14,0.042
2019/03/15,0.042
2019/03/16,0.042
2019/03/17,0.041
2019/03/18,0.041
2019/03/19,0.041
2019/03/20,0.041
2019/03/21,0.041
2019/03/22,0.04
2019/03/23,0.04
2019/03/24,0.04
2019/03/25,0.04
2019/03/26,0.039
2019/03/27,0.039
2019/03/28,0.039
2019/03/29,0.039
2019/03/30,0.039
2019/03/31,0.038
2019/04/01,0.038
2019/04/02,0.038
2019/04/03,0.039
2019/04/04,0.039
2019/04/05,0.039
2019/04/06,0.039
2019/04/07,0.039
2019/04/08,0.039
2019/04/09,0.039
2019/04/10,0.039
2019/04/11,0.039
2019/04/12,0.039
2019/04/13,0.039
2019/04/14,0.039
2019/04/15,0.038
2019/04/16,0.038
2019/04/17,0.038
2019/04/18,0.038
2019/04/19,0.038
2019/04/20,0.038
2019/04/21,0.038
2019/04/22,0.038
2019/04/23,0.038
2019/04/24,0.038
2019/04/25,0.038
2019/04/26,0.038
2019/04/27,0.037
2019/04/28,0.037
2019/04/29,0.037
2019/04/30,0.037
2019/05/01,0.036
2019/05/02,0.036
2019/05/03,0.036
2019/05/04,0.036
2019/05/05,0.036
2019/05/06,0.036
2019/05/07,0.037
2019/05/08,0.037
2019/05/09,0.037
2019/05/10,0.037
2019/05/11,0.037
2019/05/12,0.037
2019/05/13,0.037
2019/05/14,0.038
2019/05/15,0.039
2019/05/16,0.041
2019/05/17,0.043
2019/05/18,0.044
2019/05/19,0.045
2019/05/20,0.046
2019/05/21,0.047
2019/05/22,0.048
2019/05/23,0.049
2019/05/24,0.05
2019/05/25,0.05
2019/05/26,0.051
2019/05/27,0.052
2019/05/28,0.053
2019/05/29,0.054
2019/05/30,0.056
2019/05/31,0.057
2019/06/01,0.058
2019/06/02,0.058
2019/06/03,0.058
2019/06/04,0.059
2019/06/05,0.06
2019/06/06,0.06
2019/06/07,0.061
2019/06/08,0.063
2019/06/09,0.063
2019/06/10,0.065
2019/06/11,0.066
2019/06/12,0.066
2019/06/13,0.065
2019/06/14,0.066
2019/06/15,0.067
2019/06/16,0.067
2019/06/17,0.069
2019/06/18,0.069
2019/06/19,0.07
2019/06/20,0.073
2019/06/21,0.073
2019/06/22,0.073
