Date,transactionfees90emaUSD
2016/07/10,0.011
2016/07/11,0.011
2016/07/12,0.011
2016/07/13,0.011
2016/07/14,0.011
2016/07/15,0.011
2016/07/16,0.011
2016/07/17,0.011
2016/07/18,0.011
2016/07/19,0.011
2016/07/20,0.011
2016/07/21,0.011
2016/07/22,0.011
2016/07/23,0.011
2016/07/24,0.011
2016/07/25,0.011
2016/07/26,0.011
2016/07/27,0.011
2016/07/28,0.011
2016/07/29,0.011
2016/07/30,0.011
2016/07/31,0.011
2016/08/01,0.011
2016/08/02,0.01
2016/08/03,0.01
2016/08/04,0.01
2016/08/05,0.01
2016/08/06,0.01
2016/08/07,0.01
2016/08/08,0.01
2016/08/09,0.01
2016/08/10,0.01
2016/08/11,0.01
2016/08/12,0.01
2016/08/13,0.01
2016/08/14,0.01
2016/08/15,0.01
2016/08/16,0.01
2016/08/17,0.01
2016/08/18,0.01
2016/08/19,0.01
2016/08/20,0.01
2016/08/21,0.01
2016/08/22,0.009
2016/08/23,0.01
2016/08/24,0.01
2016/08/25,0.01
2016/08/26,0.009
2016/08/27,0.009
2016/08/28,0.009
2016/08/29,0.009
2016/08/30,0.009
2016/08/31,0.009
2016/09/01,0.009
2016/09/02,0.009
2016/09/03,0.009
2016/09/04,0.009
2016/09/05,0.009
2016/09/06,0.009
2016/09/07,0.009
2016/09/08,0.009
2016/09/09,0.009
2016/09/10,0.009
2016/09/11,0.009
2016/09/12,0.009
2016/09/13,0.009
2016/09/14,0.009
2016/09/15,0.009
2016/09/16,0.009
2016/09/17,0.009
2016/09/18,0.009
2016/09/19,0.009
2016/09/20,0.009
2016/09/21,0.009
2016/09/22,0.009
2016/09/23,0.009
2016/09/24,0.01
2016/09/25,0.01
2016/09/26,0.01
2016/09/27,0.011
2016/09/28,0.011
2016/09/29,0.011
2016/09/30,0.011
2016/10/01,0.011
2016/10/02,0.012
2016/10/03,0.012
2016/10/04,0.012
2016/10/05,0.012
2016/10/06,0.012
2016/10/07,0.012
2016/10/08,0.013
2016/10/09,0.013
2016/10/10,0.013
2016/10/11,0.013
2016/10/12,0.013
2016/10/13,0.013
2016/10/14,0.014
2016/10/15,0.014
2016/10/16,0.014
2016/10/17,0.014
2016/10/18,0.014
2016/10/19,0.015
2016/10/20,0.015
2016/10/21,0.015
2016/10/22,0.014
2016/10/23,0.014
2016/10/24,0.014
2016/10/25,0.014
2016/10/26,0.014
2016/10/27,0.014
2016/10/28,0.014
2016/10/29,0.014
2016/10/30,0.014
2016/10/31,0.013
2016/11/01,0.013
2016/11/02,0.013
2016/11/03,0.013
2016/11/04,0.013
2016/11/05,0.013
2016/11/06,0.013
2016/11/07,0.013
2016/11/08,0.013
2016/11/09,0.012
2016/11/10,0.012
2016/11/11,0.012
2016/11/12,0.012
2016/11/13,0.012
2016/11/14,0.012
2016/11/15,0.012
2016/11/16,0.012
2016/11/17,0.012
2016/11/18,0.012
2016/11/19,0.012
2016/11/20,0.012
2016/11/21,0.011
2016/11/22,0.011
2016/11/23,0.011
2016/11/24,0.011
2016/11/25,0.011
2016/11/26,0.012
2016/11/27,0.012
2016/11/28,0.012
2016/11/29,0.012
2016/11/30,0.012
2016/12/01,0.012
2016/12/02,0.012
2016/12/03,0.012
2016/12/04,0.011
2016/12/05,0.011
2016/12/06,0.011
2016/12/07,0.011
2016/12/08,0.015
2016/12/09,0.014
2016/12/10,0.014
2016/12/11,0.014
2016/12/12,0.014
2016/12/13,0.014
2016/12/14,0.014
2016/12/15,0.013
2016/12/16,0.013
2016/12/17,0.013
2016/12/18,0.013
2016/12/19,0.013
2016/12/20,0.013
2016/12/21,0.013
2016/12/22,0.012
2016/12/23,0.012
2016/12/24,0.012
2016/12/25,0.012
2016/12/26,0.012
2016/12/27,0.012
2016/12/28,0.012
2016/12/29,0.011
2016/12/30,0.011
2016/12/31,0.011
2017/01/01,0.011
2017/01/02,0.011
2017/01/03,0.011
2017/01/04,0.011
2017/01/05,0.011
2017/01/06,0.011
2017/01/07,0.011
2017/01/08,0.011
2017/01/09,0.01
2017/01/10,0.01
2017/01/11,0.01
2017/01/12,0.01
2017/01/13,0.01
2017/01/14,0.01
2017/01/15,0.01
2017/01/16,0.01
2017/01/17,0.01
2017/01/18,0.01
2017/01/19,0.01
2017/01/20,0.01
2017/01/21,0.01
2017/01/22,0.01
2017/01/23,0.01
2017/01/24,0.01
2017/01/25,0.01
2017/01/26,0.01
2017/01/27,0.01
2017/01/28,0.01
2017/01/29,0.009
2017/01/30,0.009
2017/01/31,0.009
2017/02/01,0.009
2017/02/02,0.009
2017/02/03,0.009
2017/02/04,0.009
2017/02/05,0.009
2017/02/06,0.009
2017/02/07,0.009
2017/02/08,0.009
2017/02/09,0.009
2017/02/10,0.009
2017/02/11,0.009
2017/02/12,0.009
2017/02/13,0.009
2017/02/14,0.009
2017/02/15,0.01
2017/02/16,0.01
2017/02/17,0.01
2017/02/18,0.01
2017/02/19,0.01
2017/02/20,0.01
2017/02/21,0.01
2017/02/22,0.01
2017/02/23,0.01
2017/02/24,0.01
2017/02/25,0.01
2017/02/26,0.01
2017/02/27,0.01
2017/02/28,0.01
2017/03/01,0.01
2017/03/02,0.01
2017/03/03,0.01
2017/03/04,0.01
2017/03/05,0.011
2017/03/06,0.011
2017/03/07,0.011
2017/03/08,0.011
2017/03/09,0.011
2017/03/10,0.011
2017/03/11,0.011
2017/03/12,0.011
2017/03/13,0.011
2017/03/14,0.012
2017/03/15,0.012
2017/03/16,0.012
2017/03/17,0.013
2017/03/18,0.013
2017/03/19,0.014
2017/03/20,0.014
2017/03/21,0.014
2017/03/22,0.015
2017/03/23,0.015
2017/03/24,0.016
2017/03/25,0.016
2017/03/26,0.016
2017/03/27,0.017
2017/03/28,0.018
2017/03/29,0.018
2017/03/30,0.018
2017/03/31,0.019
2017/04/01,0.019
2017/04/02,0.02
2017/04/03,0.02
2017/04/04,0.02
2017/04/05,0.021
2017/04/06,0.021
2017/04/07,0.021
2017/04/08,0.021
2017/04/09,0.022
2017/04/10,0.022
2017/04/11,0.022
2017/04/12,0.023
2017/04/13,0.023
2017/04/14,0.023
2017/04/15,0.024
2017/04/16,0.024
2017/04/17,0.024
2017/04/18,0.025
2017/04/19,0.025
2017/04/20,0.026
2017/04/21,0.026
2017/04/22,0.027
2017/04/23,0.027
2017/04/24,0.027
2017/04/25,0.028
2017/04/26,0.028
2017/04/27,0.029
2017/04/28,0.029
2017/04/29,0.03
2017/04/30,0.03
2017/05/01,0.031
2017/05/02,0.032
2017/05/03,0.033
2017/05/04,0.034
2017/05/05,0.034
2017/05/06,0.036
2017/05/07,0.037
2017/05/08,0.038
2017/05/09,0.038
2017/05/10,0.039
2017/05/11,0.04
2017/05/12,0.041
2017/05/13,0.042
2017/05/14,0.044
2017/05/15,0.045
2017/05/16,0.046
2017/05/17,0.048
2017/05/18,0.049
2017/05/19,0.051
2017/05/20,0.053
2017/05/21,0.055
2017/05/22,0.057
2017/05/23,0.061
2017/05/24,0.066
2017/05/25,0.069
2017/05/26,0.073
2017/05/27,0.075
2017/05/28,0.078
2017/05/29,0.081
2017/05/30,0.087
2017/05/31,0.099
2017/06/01,0.104
2017/06/02,0.109
2017/06/03,0.112
2017/06/04,0.117
2017/06/05,0.121
2017/06/06,0.126
2017/06/07,0.131
2017/06/08,0.135
2017/06/09,0.139
2017/06/10,0.142
2017/06/11,0.149
2017/06/12,0.16
2017/06/13,0.165
2017/06/14,0.17
2017/06/15,0.174
2017/06/16,0.178
2017/06/17,0.182
2017/06/18,0.186
2017/06/19,0.19
2017/06/20,0.204
2017/06/21,0.23
2017/06/22,0.242
2017/06/23,0.249
2017/06/24,0.261
2017/06/25,0.267
2017/06/26,0.277
2017/06/27,0.278
2017/06/28,0.29
2017/06/29,0.295
2017/06/30,0.298
2017/07/01,0.299
2017/07/02,0.3
2017/07/03,0.302
2017/07/04,0.304
2017/07/05,0.306
2017/07/06,0.306
2017/07/07,0.306
2017/07/08,0.307
2017/07/09,0.306
2017/07/10,0.304
2017/07/11,0.301
2017/07/12,0.3
2017/07/13,0.299
2017/07/14,0.297
2017/07/15,0.296
2017/07/16,0.293
2017/07/17,0.291
2017/07/18,0.291
2017/07/19,0.291
2017/07/20,0.289
2017/07/21,0.289
2017/07/22,0.288
2017/07/23,0.288
2017/07/24,0.287
2017/07/25,0.288
2017/07/26,0.287
2017/07/27,0.286
2017/07/28,0.285
2017/07/29,0.283
2017/07/30,0.281
2017/07/31,0.279
2017/08/01,0.278
2017/08/02,0.277
2017/08/03,0.276
2017/08/04,0.274
2017/08/05,0.273
2017/08/06,0.272
2017/08/07,0.273
2017/08/08,0.273
2017/08/09,0.274
2017/08/10,0.274
2017/08/11,0.274
2017/08/12,0.275
2017/08/13,0.275
2017/08/14,0.275
2017/08/15,0.275
2017/08/16,0.287
2017/08/17,0.291
2017/08/18,0.3
2017/08/19,0.301
2017/08/20,0.301
2017/08/21,0.3
2017/08/22,0.3
2017/08/23,0.299
2017/08/24,0.299
2017/08/25,0.299
2017/08/26,0.299
2017/08/27,0.299
2017/08/28,0.299
2017/08/29,0.303
2017/08/30,0.305
2017/08/31,0.315
2017/09/01,0.319
2017/09/02,0.327
2017/09/03,0.327
2017/09/04,0.328
2017/09/05,0.33
2017/09/06,0.334
2017/09/07,0.339
2017/09/08,0.343
2017/09/09,0.343
2017/09/10,0.344
2017/09/11,0.343
2017/09/12,0.344
2017/09/13,0.344
2017/09/14,0.343
2017/09/15,0.343
2017/09/16,0.345
2017/09/17,0.345
2017/09/18,0.344
2017/09/19,0.344
2017/09/20,0.349
2017/09/21,0.348
2017/09/22,0.347
2017/09/23,0.346
2017/09/24,0.349
2017/09/25,0.349
2017/09/26,0.349
2017/09/27,0.351
2017/09/28,0.351
2017/09/29,0.349
2017/09/30,0.35
2017/10/01,0.351
2017/10/02,0.351
2017/10/03,0.35
2017/10/04,0.351
2017/10/05,0.352
2017/10/06,0.353
2017/10/07,0.353
2017/10/08,0.353
2017/10/09,0.353
2017/10/10,0.353
2017/10/11,0.363
2017/10/12,0.363
2017/10/13,0.364
2017/10/14,0.365
2017/10/15,0.366
2017/10/16,0.364
2017/10/17,0.36
2017/10/18,0.357
2017/10/19,0.353
2017/10/20,0.351
2017/10/21,0.347
2017/10/22,0.342
2017/10/23,0.338
2017/10/24,0.335
2017/10/25,0.332
2017/10/26,0.329
2017/10/27,0.322
2017/10/28,0.314
2017/10/29,0.308
2017/10/30,0.301
2017/10/31,0.294
2017/11/01,0.292
2017/11/02,0.29
2017/11/03,0.288
2017/11/04,0.285
2017/11/05,0.282
2017/11/06,0.279
2017/11/07,0.277
2017/11/08,0.276
2017/11/09,0.275
2017/11/10,0.273
2017/11/11,0.271
2017/11/12,0.27
2017/11/13,0.269
2017/11/14,0.268
2017/11/15,0.268
2017/11/16,0.267
2017/11/17,0.267
2017/11/18,0.265
2017/11/19,0.264
2017/11/20,0.264
2017/11/21,0.263
2017/11/22,0.263
2017/11/23,0.263
2017/11/24,0.263
2017/11/25,0.262
2017/11/26,0.263
2017/11/27,0.264
2017/11/28,0.265
2017/11/29,0.266
2017/11/30,0.266
2017/12/01,0.267
2017/12/02,0.267
2017/12/03,0.267
2017/12/04,0.273
2017/12/05,0.284
2017/12/06,0.297
2017/12/07,0.322
2017/12/08,0.345
2017/12/09,0.369
2017/12/10,0.387
2017/12/11,0.398
2017/12/12,0.411
2017/12/13,0.425
2017/12/14,0.444
2017/12/15,0.458
2017/12/16,0.473
2017/12/17,0.483
2017/12/18,0.492
2017/12/19,0.506
2017/12/20,0.525
2017/12/21,0.543
2017/12/22,0.553
2017/12/23,0.562
2017/12/24,0.569
2017/12/25,0.573
2017/12/26,0.575
2017/12/27,0.577
2017/12/28,0.578
2017/12/29,0.581
2017/12/30,0.581
2017/12/31,0.583
2018/01/01,0.584
2018/01/02,0.588
2018/01/03,0.595
2018/01/04,0.605
2018/01/05,0.645
2018/01/06,0.696
2018/01/07,0.741
2018/01/08,0.786
2018/01/09,0.835
2018/01/10,0.908
2018/01/11,0.959
2018/01/12,0.995
2018/01/13,1.034
2018/01/14,1.073
2018/01/15,1.103
2018/01/16,1.122
2018/01/17,1.132
2018/01/18,1.148
2018/01/19,1.164
2018/01/20,1.183
2018/01/21,1.188
2018/01/22,1.19
2018/01/23,1.197
2018/01/24,1.203
2018/01/25,1.208
2018/01/26,1.204
2018/01/27,1.201
2018/01/28,1.201
2018/01/29,1.21
2018/01/30,1.213
2018/01/31,1.216
2018/02/01,1.227
2018/02/02,1.225
2018/02/03,1.221
2018/02/04,1.215
2018/02/05,1.205
2018/02/06,1.194
2018/02/07,1.186
2018/02/08,1.177
2018/02/09,1.168
2018/02/10,1.159
2018/02/11,1.149
2018/02/12,1.138
2018/02/13,1.129
2018/02/14,1.121
2018/02/15,1.113
2018/02/16,1.106
2018/02/17,1.101
2018/02/18,1.097
2018/02/19,1.09
2018/02/20,1.083
2018/02/21,1.076
2018/02/22,1.067
2018/02/23,1.06
2018/02/24,1.052
2018/02/25,1.044
2018/02/26,1.035
2018/02/27,1.028
2018/02/28,1.025
2018/03/01,1.019
2018/03/02,1.015
2018/03/03,1.007
2018/03/04,1.001
2018/03/05,0.995
2018/03/06,0.986
2018/03/07,0.978
2018/03/08,0.969
2018/03/09,0.96
2018/03/10,0.949
2018/03/11,0.938
2018/03/12,0.929
2018/03/13,0.917
2018/03/14,0.906
2018/03/15,0.894
2018/03/16,0.883
2018/03/17,0.87
2018/03/18,0.857
2018/03/19,0.845
2018/03/20,0.833
2018/03/21,0.823
2018/03/22,0.813
2018/03/23,0.803
2018/03/24,0.792
2018/03/25,0.782
2018/03/26,0.773
2018/03/27,0.762
2018/03/28,0.751
2018/03/29,0.741
2018/03/30,0.729
2018/03/31,0.718
2018/04/01,0.706
2018/04/02,0.695
2018/04/03,0.684
2018/04/04,0.673
2018/04/05,0.664
2018/04/06,0.654
2018/04/07,0.643
2018/04/08,0.633
2018/04/09,0.624
2018/04/10,0.615
2018/04/11,0.606
2018/04/12,0.598
2018/04/13,0.592
2018/04/14,0.584
2018/04/15,0.577
2018/04/16,0.57
2018/04/17,0.563
2018/04/18,0.557
2018/04/19,0.552
2018/04/20,0.546
2018/04/21,0.54
2018/04/22,0.535
2018/04/23,0.53
2018/04/24,0.527
2018/04/25,0.524
2018/04/26,0.52
2018/04/27,0.518
2018/04/28,0.517
2018/04/29,0.516
2018/04/30,0.516
2018/05/01,0.514
2018/05/02,0.511
2018/05/03,0.511
2018/05/04,0.509
2018/05/05,0.508
2018/05/06,0.506
2018/05/07,0.504
2018/05/08,0.503
2018/05/09,0.502
2018/05/10,0.506
2018/05/11,0.508
2018/05/12,0.506
2018/05/13,0.506
2018/05/14,0.508
2018/05/15,0.51
2018/05/16,0.513
2018/05/17,0.516
2018/05/18,0.518
2018/05/19,0.519
2018/05/20,0.519
2018/05/21,0.521
2018/05/22,0.524
2018/05/23,0.525
2018/05/24,0.525
2018/05/25,0.524
2018/05/26,0.523
2018/05/27,0.521
2018/05/28,0.521
2018/05/29,0.522
2018/05/30,0.523
2018/05/31,0.528
2018/06/01,0.531
2018/06/02,0.53
2018/06/03,0.528
2018/06/04,0.528
2018/06/05,0.527
2018/06/06,0.53
2018/06/07,0.529
2018/06/08,0.528
2018/06/09,0.524
2018/06/10,0.519
2018/06/11,0.515
2018/06/12,0.51
2018/06/13,0.506
2018/06/14,0.502
2018/06/15,0.5
2018/06/16,0.498
2018/06/17,0.493
2018/06/18,0.487
2018/06/19,0.483
2018/06/20,0.479
2018/06/21,0.475
2018/06/22,0.477
2018/06/23,0.472
2018/06/24,0.469
2018/06/25,0.465
2018/06/26,0.46
2018/06/27,0.455
2018/06/28,0.45
2018/06/29,0.445
2018/06/30,0.466
2018/07/01,0.508
2018/07/02,0.618
2018/07/03,0.677
2018/07/04,0.73
2018/07/05,0.764
2018/07/06,0.822
2018/07/07,0.869
2018/07/08,0.873
2018/07/09,0.872
2018/07/10,0.863
2018/07/11,0.857
2018/07/12,0.861
2018/07/13,0.868
2018/07/14,0.904
2018/07/15,0.96
2018/07/16,0.948
2018/07/17,0.935
2018/07/18,0.921
2018/07/19,0.907
2018/07/20,0.895
2018/07/21,0.885
2018/07/22,0.871
2018/07/23,0.86
2018/07/24,0.847
2018/07/25,0.834
2018/07/26,0.822
2018/07/27,0.808
2018/07/28,0.798
2018/07/29,0.785
2018/07/30,0.772
2018/07/31,0.76
2018/08/01,0.752
2018/08/02,0.739
2018/08/03,0.727
2018/08/04,0.716
2018/08/05,0.704
2018/08/06,0.694
2018/08/07,0.697
2018/08/08,0.723
2018/08/09,0.744
2018/08/10,0.747
2018/08/11,0.736
2018/08/12,0.724
2018/08/13,0.713
2018/08/14,0.702
2018/08/15,0.692
2018/08/16,0.682
2018/08/17,0.688
2018/08/18,0.677
2018/08/19,0.667
2018/08/20,0.656
2018/08/21,0.646
2018/08/22,0.641
2018/08/23,0.633
2018/08/24,0.629
2018/08/25,0.619
2018/08/26,0.615
2018/08/27,0.605
2018/08/28,0.596
2018/08/29,0.589
2018/08/30,0.581
2018/08/31,0.573
2018/09/01,0.564
2018/09/02,0.555
2018/09/03,0.546
2018/09/04,0.539
2018/09/05,0.531
2018/09/06,0.524
2018/09/07,0.516
2018/09/08,0.508
2018/09/09,0.501
2018/09/10,0.493
2018/09/11,0.486
2018/09/12,0.479
2018/09/13,0.472
2018/09/14,0.466
2018/09/15,0.459
2018/09/16,0.453
2018/09/17,0.447
2018/09/18,0.442
2018/09/19,0.439
2018/09/20,0.433
2018/09/21,0.43
2018/09/22,0.426
2018/09/23,0.42
2018/09/24,0.418
2018/09/25,0.414
2018/09/26,0.41
2018/09/27,0.406
2018/09/28,0.404
2018/09/29,0.402
2018/09/30,0.399
2018/10/01,0.397
2018/10/02,0.395
2018/10/03,0.39
2018/10/04,0.385
2018/10/05,0.38
2018/10/06,0.374
2018/10/07,0.369
2018/10/08,0.365
2018/10/09,0.361
2018/10/10,0.357
2018/10/11,0.353
2018/10/12,0.35
2018/10/13,0.345
2018/10/14,0.34
2018/10/15,0.336
2018/10/16,0.331
2018/10/17,0.327
2018/10/18,0.323
2018/10/19,0.319
2018/10/20,0.315
2018/10/21,0.311
2018/10/22,0.307
2018/10/23,0.304
2018/10/24,0.301
2018/10/25,0.299
2018/10/26,0.296
2018/10/27,0.293
2018/10/28,0.289
2018/10/29,0.286
2018/10/30,0.283
2018/10/31,0.28
2018/11/01,0.277
2018/11/02,0.274
2018/11/03,0.272
2018/11/04,0.269
2018/11/05,0.267
2018/11/06,0.265
2018/11/07,0.263
2018/11/08,0.262
2018/11/09,0.26
2018/11/10,0.257
2018/11/11,0.254
2018/11/12,0.252
2018/11/13,0.25
2018/11/14,0.249
2018/11/15,0.248
2018/11/16,0.246
2018/11/17,0.244
2018/11/18,0.242
2018/11/19,0.241
2018/11/20,0.238
2018/11/21,0.236
2018/11/22,0.233
2018/11/23,0.231
2018/11/24,0.228
2018/11/25,0.226
2018/11/26,0.223
2018/11/27,0.22
2018/11/28,0.218
2018/11/29,0.217
2018/11/30,0.216
2018/12/01,0.214
2018/12/02,0.212
2018/12/03,0.21
2018/12/04,0.208
2018/12/05,0.206
2018/12/06,0.203
2018/12/07,0.2
2018/12/08,0.197
2018/12/09,0.194
2018/12/10,0.191
2018/12/11,0.189
2018/12/12,0.186
2018/12/13,0.183
2018/12/14,0.181
2018/12/15,0.178
2018/12/16,0.176
2018/12/17,0.173
2018/12/18,0.172
2018/12/19,0.17
2018/12/20,0.168
2018/12/21,0.166
2018/12/22,0.164
2018/12/23,0.162
2018/12/24,0.161
2018/12/25,0.16
2018/12/26,0.159
2018/12/27,0.157
2018/12/28,0.155
2018/12/29,0.154
2018/12/30,0.154
2018/12/31,0.153
2019/01/01,0.151
2019/01/02,0.15
2019/01/03,0.148
2019/01/04,0.147
2019/01/05,0.148
2019/01/06,0.146
2019/01/07,0.145
2019/01/08,0.144
2019/01/09,0.143
2019/01/10,0.141
2019/01/11,0.14
2019/01/12,0.138
2019/01/13,0.137
2019/01/14,0.136
2019/01/15,0.135
2019/01/16,0.135
2019/01/17,0.133
2019/01/18,0.132
2019/01/19,0.131
2019/01/20,0.13
2019/01/21,0.128
2019/01/22,0.128
2019/01/23,0.127
2019/01/24,0.126
2019/01/25,0.124
2019/01/26,0.123
2019/01/27,0.122
2019/01/28,0.121
2019/01/29,0.119
2019/01/30,0.118
2019/01/31,0.118
2019/02/01,0.117
2019/02/02,0.116
2019/02/03,0.114
2019/02/04,0.113
2019/02/05,0.112
2019/02/06,0.112
2019/02/07,0.111
2019/02/08,0.11
2019/02/09,0.109
2019/02/10,0.109
2019/02/11,0.108
2019/02/12,0.108
2019/02/13,0.108
2019/02/14,0.107
2019/02/15,0.107
2019/02/16,0.107
2019/02/17,0.107
2019/02/18,0.108
2019/02/19,0.132
2019/02/20,0.132
2019/02/21,0.132
2019/02/22,0.132
2019/02/23,0.132
2019/02/24,0.132
2019/02/25,0.131
2019/02/26,0.131
2019/02/27,0.131
2019/02/28,0.131
2019/03/01,0.131
2019/03/02,0.13
2019/03/03,0.129
2019/03/04,0.128
2019/03/05,0.127
2019/03/06,0.127
2019/03/07,0.126
2019/03/08,0.125
2019/03/09,0.125
2019/03/10,0.124
2019/03/11,0.123
2019/03/12,0.122
2019/03/13,0.121
2019/03/14,0.12
2019/03/15,0.119
2019/03/16,0.118
2019/03/17,0.118
2019/03/18,0.129
2019/03/19,0.128
2019/03/20,0.127
2019/03/21,0.127
2019/03/22,0.126
2019/03/23,0.126
2019/03/24,0.125
2019/03/25,0.124
2019/03/26,0.123
2019/03/27,0.123
2019/03/28,0.122
2019/03/29,0.122
2019/03/30,0.121
2019/03/31,0.12
2019/04/01,0.12
2019/04/02,0.12
2019/04/03,0.121
2019/04/04,0.121
2019/04/05,0.12
2019/04/06,0.12
2019/04/07,0.119
2019/04/08,0.119
2019/04/09,0.119
2019/04/10,0.12
2019/04/11,0.119
2019/04/12,0.119
2019/04/13,0.118
2019/04/14,0.118
2019/04/15,0.117
2019/04/16,0.117
2019/04/17,0.117
2019/04/18,0.116
2019/04/19,0.116
2019/04/20,0.115
2019/04/21,0.114
2019/04/22,0.114
2019/04/23,0.113
2019/04/24,0.113
2019/04/25,0.112
2019/04/26,0.112
2019/04/27,0.111
2019/04/28,0.11
2019/04/29,0.109
2019/04/30,0.108
2019/05/01,0.108
2019/05/02,0.11
2019/05/03,0.109
2019/05/04,0.109
2019/05/05,0.108
2019/05/06,0.108
2019/05/07,0.108
2019/05/08,0.108
2019/05/09,0.108
2019/05/10,0.108
2019/05/11,0.107
2019/05/12,0.107
2019/05/13,0.107
2019/05/14,0.108
2019/05/15,0.109
2019/05/16,0.113
2019/05/17,0.115
2019/05/18,0.117
2019/05/19,0.118
2019/05/20,0.119
2019/05/21,0.119
2019/05/22,0.121
2019/05/23,0.121
2019/05/24,0.122
2019/05/25,0.123
2019/05/26,0.123
2019/05/27,0.124
2019/05/28,0.125
2019/05/29,0.126
2019/05/30,0.128
2019/05/31,0.129
2019/06/01,0.13
2019/06/02,0.13
2019/06/03,0.131
2019/06/04,0.131
2019/06/05,0.132
2019/06/06,0.132
2019/06/07,0.132
2019/06/08,0.133
2019/06/09,0.133
2019/06/10,0.134
2019/06/11,0.135
2019/06/12,0.134
2019/06/13,0.134
2019/06/14,0.135
2019/06/15,0.136
2019/06/16,0.136
2019/06/17,0.137
2019/06/18,0.138
2019/06/19,0.138
2019/06/20,0.14
2019/06/21,0.14
2019/06/22,0.14
2019/06/23,0.141
