Date,transactionfees90trxUSD
2016/06/08,0.425
2016/06/09,0.423
2016/06/10,0.42
2016/06/11,0.417
2016/06/12,0.415
2016/06/13,0.413
2016/06/14,0.411
2016/06/15,0.41
2016/06/16,0.411
2016/06/17,0.419
2016/06/18,0.434
2016/06/19,0.448
2016/06/20,0.461
2016/06/21,0.475
2016/06/22,0.488
2016/06/23,0.499
2016/06/24,0.51
2016/06/25,0.52
2016/06/26,0.528
2016/06/27,0.535
2016/06/28,0.541
2016/06/29,0.547
2016/06/30,0.553
2016/07/01,0.558
2016/07/02,0.562
2016/07/03,0.565
2016/07/04,0.566
2016/07/05,0.567
2016/07/06,0.567
2016/07/07,0.566
2016/07/08,0.564
2016/07/09,0.562
2016/07/10,0.559
2016/07/11,0.555
2016/07/12,0.551
2016/07/13,0.547
2016/07/14,0.541
2016/07/15,0.536
2016/07/16,0.529
2016/07/17,0.523
2016/07/18,0.515
2016/07/19,0.508
2016/07/20,0.501
2016/07/21,0.494
2016/07/22,0.488
2016/07/23,0.481
2016/07/24,0.474
2016/07/25,0.467
2016/07/26,0.46
2016/07/27,0.453
2016/07/28,0.446
2016/07/29,0.44
2016/07/30,0.434
2016/07/31,0.428
2016/08/01,0.421
2016/08/02,0.414
2016/08/03,0.406
2016/08/04,0.398
2016/08/05,0.39
2016/08/06,0.382
2016/08/07,0.373
2016/08/08,0.365
2016/08/09,0.357
2016/08/10,0.35
2016/08/11,0.342
2016/08/12,0.334
2016/08/13,0.325
2016/08/14,0.317
2016/08/15,0.309
2016/08/16,0.3
2016/08/17,0.292
2016/08/18,0.283
2016/08/19,0.275
2016/08/20,0.266
2016/08/21,0.258
2016/08/22,0.249
2016/08/23,0.242
2016/08/24,0.234
2016/08/25,0.227
2016/08/26,0.22
2016/08/27,0.212
2016/08/28,0.204
2016/08/29,0.197
2016/08/30,0.189
2016/08/31,0.182
2016/09/01,0.174
2016/09/02,0.167
2016/09/03,0.16
2016/09/04,0.154
2016/09/05,0.148
2016/09/06,0.141
2016/09/07,0.135
2016/09/08,0.129
2016/09/09,0.123
2016/09/10,0.117
2016/09/11,0.112
2016/09/12,0.106
2016/09/13,0.101
2016/09/14,0.095
2016/09/15,0.09
2016/09/16,0.085
2016/09/17,0.08
2016/09/18,0.076
2016/09/19,0.072
2016/09/20,0.067
2016/09/21,0.063
2016/09/22,0.06
2016/09/23,0.058
2016/09/24,0.058
2016/09/25,0.059
2016/09/26,0.063
2016/09/27,0.068
2016/09/28,0.074
2016/09/29,0.081
2016/09/30,0.087
2016/10/01,0.094
2016/10/02,0.102
2016/10/03,0.111
2016/10/04,0.12
2016/10/05,0.129
2016/10/06,0.139
2016/10/07,0.148
2016/10/08,0.158
2016/10/09,0.167
2016/10/10,0.176
2016/10/11,0.185
2016/10/12,0.193
2016/10/13,0.204
2016/10/14,0.216
2016/10/15,0.228
2016/10/16,0.24
2016/10/17,0.252
2016/10/18,0.265
2016/10/19,0.278
2016/10/20,0.291
2016/10/21,0.302
2016/10/22,0.312
2016/10/23,0.32
2016/10/24,0.328
2016/10/25,0.334
2016/10/26,0.339
2016/10/27,0.344
2016/10/28,0.347
2016/10/29,0.349
2016/10/30,0.351
2016/10/31,0.351
2016/11/01,0.351
2016/11/02,0.35
2016/11/03,0.348
2016/11/04,0.346
2016/11/05,0.342
2016/11/06,0.338
2016/11/07,0.334
2016/11/08,0.329
2016/11/09,0.324
2016/11/10,0.319
2016/11/11,0.313
2016/11/12,0.307
2016/11/13,0.301
2016/11/14,0.295
2016/11/15,0.288
2016/11/16,0.281
2016/11/17,0.274
2016/11/18,0.267
2016/11/19,0.259
2016/11/20,0.251
2016/11/21,0.243
2016/11/22,0.235
2016/11/23,0.228
2016/11/24,0.221
2016/11/25,0.213
2016/11/26,0.207
2016/11/27,0.202
2016/11/28,0.198
2016/11/29,0.195
2016/11/30,0.192
2016/12/01,0.188
2016/12/02,0.183
2016/12/03,0.178
2016/12/04,0.172
2016/12/05,0.166
2016/12/06,0.16
2016/12/07,0.153
2016/12/08,0.162
2016/12/09,0.169
2016/12/10,0.175
2016/12/11,0.18
2016/12/12,0.185
2016/12/13,0.188
2016/12/14,0.19
2016/12/15,0.191
2016/12/16,0.191
2016/12/17,0.19
2016/12/18,0.189
2016/12/19,0.187
2016/12/20,0.185
2016/12/21,0.182
2016/12/22,0.178
2016/12/23,0.174
2016/12/24,0.169
2016/12/25,0.164
2016/12/26,0.158
2016/12/27,0.152
2016/12/28,0.146
2016/12/29,0.139
2016/12/30,0.132
2016/12/31,0.125
2017/01/01,0.118
2017/01/02,0.11
2017/01/03,0.103
2017/01/04,0.095
2017/01/05,0.088
2017/01/06,0.08
2017/01/07,0.073
2017/01/08,0.065
2017/01/09,0.058
2017/01/10,0.05
2017/01/11,0.043
2017/01/12,0.036
2017/01/13,0.028
2017/01/14,0.021
2017/01/15,0.014
2017/01/16,0.007
2017/01/17,-0.001
2017/01/18,-0.008
2017/01/19,-0.015
2017/01/20,-0.021
2017/01/21,-0.028
2017/01/22,-0.035
2017/01/23,-0.041
2017/01/24,-0.047
2017/01/25,-0.053
2017/01/26,-0.059
2017/01/27,-0.065
2017/01/28,-0.071
2017/01/29,-0.076
2017/01/30,-0.082
2017/01/31,-0.087
2017/02/01,-0.092
2017/02/02,-0.097
2017/02/03,-0.102
2017/02/04,-0.107
2017/02/05,-0.111
2017/02/06,-0.116
2017/02/07,-0.12
2017/02/08,-0.124
2017/02/09,-0.127
2017/02/10,-0.131
2017/02/11,-0.134
2017/02/12,-0.137
2017/02/13,-0.139
2017/02/14,-0.142
2017/02/15,-0.143
2017/02/16,-0.144
2017/02/17,-0.144
2017/02/18,-0.145
2017/02/19,-0.145
2017/02/20,-0.146
2017/02/21,-0.146
2017/02/22,-0.145
2017/02/23,-0.145
2017/02/24,-0.144
2017/02/25,-0.143
2017/02/26,-0.143
2017/02/27,-0.142
2017/02/28,-0.14
2017/03/01,-0.138
2017/03/02,-0.136
2017/03/03,-0.133
2017/03/04,-0.131
2017/03/05,-0.127
2017/03/06,-0.124
2017/03/07,-0.12
2017/03/08,-0.117
2017/03/09,-0.113
2017/03/10,-0.108
2017/03/11,-0.104
2017/03/12,-0.099
2017/03/13,-0.093
2017/03/14,-0.085
2017/03/15,-0.077
2017/03/16,-0.067
2017/03/17,-0.055
2017/03/18,-0.042
2017/03/19,-0.028
2017/03/20,-0.013
2017/03/21,0.003
2017/03/22,0.02
2017/03/23,0.037
2017/03/24,0.057
2017/03/25,0.077
2017/03/26,0.098
2017/03/27,0.121
2017/03/28,0.145
2017/03/29,0.169
2017/03/30,0.194
2017/03/31,0.22
2017/04/01,0.246
2017/04/02,0.272
2017/04/03,0.298
2017/04/04,0.324
2017/04/05,0.35
2017/04/06,0.375
2017/04/07,0.4
2017/04/08,0.425
2017/04/09,0.449
2017/04/10,0.472
2017/04/11,0.495
2017/04/12,0.519
2017/04/13,0.542
2017/04/14,0.564
2017/04/15,0.586
2017/04/16,0.608
2017/04/17,0.629
2017/04/18,0.65
2017/04/19,0.671
2017/04/20,0.692
2017/04/21,0.713
2017/04/22,0.735
2017/04/23,0.756
2017/04/24,0.776
2017/04/25,0.796
2017/04/26,0.815
2017/04/27,0.834
2017/04/28,0.852
2017/04/29,0.87
2017/04/30,0.889
2017/05/01,0.91
2017/05/02,0.931
2017/05/03,0.953
2017/05/04,0.975
2017/05/05,0.998
2017/05/06,1.021
2017/05/07,1.046
2017/05/08,1.071
2017/05/09,1.096
2017/05/10,1.121
2017/05/11,1.146
2017/05/12,1.172
2017/05/13,1.198
2017/05/14,1.224
2017/05/15,1.25
2017/05/16,1.277
2017/05/17,1.306
2017/05/18,1.336
2017/05/19,1.366
2017/05/20,1.398
2017/05/21,1.431
2017/05/22,1.468
2017/05/23,1.509
2017/05/24,1.558
2017/05/25,1.611
2017/05/26,1.665
2017/05/27,1.719
2017/05/28,1.773
2017/05/29,1.827
2017/05/30,1.888
2017/05/31,1.971
2017/06/01,2.054
2017/06/02,2.137
2017/06/03,2.216
2017/06/04,2.295
2017/06/05,2.369
2017/06/06,2.441
2017/06/07,2.51
2017/06/08,2.576
2017/06/09,2.636
2017/06/10,2.691
2017/06/11,2.745
2017/06/12,2.808
2017/06/13,2.866
2017/06/14,2.918
2017/06/15,2.964
2017/06/16,3.003
2017/06/17,3.037
2017/06/18,3.064
2017/06/19,3.086
2017/06/20,3.119
2017/06/21,3.176
2017/06/22,3.233
2017/06/23,3.284
2017/06/24,3.336
2017/06/25,3.378
2017/06/26,3.417
2017/06/27,3.442
2017/06/28,3.467
2017/06/29,3.484
2017/06/30,3.491
2017/07/01,3.487
2017/07/02,3.475
2017/07/03,3.456
2017/07/04,3.43
2017/07/05,3.4
2017/07/06,3.363
2017/07/07,3.322
2017/07/08,3.278
2017/07/09,3.23
2017/07/10,3.177
2017/07/11,3.121
2017/07/12,3.063
2017/07/13,3.003
2017/07/14,2.942
2017/07/15,2.881
2017/07/16,2.818
2017/07/17,2.754
2017/07/18,2.692
2017/07/19,2.631
2017/07/20,2.571
2017/07/21,2.511
2017/07/22,2.453
2017/07/23,2.395
2017/07/24,2.339
2017/07/25,2.285
2017/07/26,2.231
2017/07/27,2.179
2017/07/28,2.127
2017/07/29,2.076
2017/07/30,2.026
2017/07/31,1.976
2017/08/01,1.928
2017/08/02,1.88
2017/08/03,1.834
2017/08/04,1.788
2017/08/05,1.744
2017/08/06,1.7
2017/08/07,1.659
2017/08/08,1.619
2017/08/09,1.58
2017/08/10,1.543
2017/08/11,1.506
2017/08/12,1.472
2017/08/13,1.438
2017/08/14,1.405
2017/08/15,1.373
2017/08/16,1.347
2017/08/17,1.322
2017/08/18,1.3
2017/08/19,1.28
2017/08/20,1.259
2017/08/21,1.238
2017/08/22,1.217
2017/08/23,1.196
2017/08/24,1.176
2017/08/25,1.155
2017/08/26,1.136
2017/08/27,1.116
2017/08/28,1.096
2017/08/29,1.078
2017/08/30,1.061
2017/08/31,1.047
2017/09/01,1.034
2017/09/02,1.023
2017/09/03,1.012
2017/09/04,1.001
2017/09/05,0.99
2017/09/06,0.98
2017/09/07,0.971
2017/09/08,0.963
2017/09/09,0.955
2017/09/10,0.946
2017/09/11,0.937
2017/09/12,0.928
2017/09/13,0.919
2017/09/14,0.909
2017/09/15,0.899
2017/09/16,0.889
2017/09/17,0.879
2017/09/18,0.869
2017/09/19,0.859
2017/09/20,0.85
2017/09/21,0.84
2017/09/22,0.83
2017/09/23,0.82
2017/09/24,0.81
2017/09/25,0.8
2017/09/26,0.791
2017/09/27,0.781
2017/09/28,0.772
2017/09/29,0.762
2017/09/30,0.752
2017/10/01,0.742
2017/10/02,0.733
2017/10/03,0.723
2017/10/04,0.713
2017/10/05,0.704
2017/10/06,0.695
2017/10/07,0.686
2017/10/08,0.677
2017/10/09,0.668
2017/10/10,0.659
2017/10/11,0.652
2017/10/12,0.645
2017/10/13,0.638
2017/10/14,0.631
2017/10/15,0.624
2017/10/16,0.617
2017/10/17,0.609
2017/10/18,0.6
2017/10/19,0.591
2017/10/20,0.582
2017/10/21,0.571
2017/10/22,0.56
2017/10/23,0.549
2017/10/24,0.537
2017/10/25,0.525
2017/10/26,0.513
2017/10/27,0.499
2017/10/28,0.485
2017/10/29,0.47
2017/10/30,0.454
2017/10/31,0.438
2017/11/01,0.422
2017/11/02,0.406
2017/11/03,0.39
2017/11/04,0.374
2017/11/05,0.359
2017/11/06,0.343
2017/11/07,0.328
2017/11/08,0.313
2017/11/09,0.299
2017/11/10,0.285
2017/11/11,0.271
2017/11/12,0.257
2017/11/13,0.244
2017/11/14,0.231
2017/11/15,0.219
2017/11/16,0.207
2017/11/17,0.195
2017/11/18,0.184
2017/11/19,0.172
2017/11/20,0.162
2017/11/21,0.151
2017/11/22,0.141
2017/11/23,0.132
2017/11/24,0.122
2017/11/25,0.113
2017/11/26,0.105
2017/11/27,0.097
2017/11/28,0.089
2017/11/29,0.082
2017/11/30,0.075
2017/12/01,0.069
2017/12/02,0.063
2017/12/03,0.057
2017/12/04,0.052
2017/12/05,0.05
2017/12/06,0.049
2017/12/07,0.053
2017/12/08,0.061
2017/12/09,0.072
2017/12/10,0.086
2017/12/11,0.101
2017/12/12,0.117
2017/12/13,0.135
2017/12/14,0.155
2017/12/15,0.177
2017/12/16,0.2
2017/12/17,0.223
2017/12/18,0.247
2017/12/19,0.271
2017/12/20,0.297
2017/12/21,0.325
2017/12/22,0.353
2017/12/23,0.38
2017/12/24,0.407
2017/12/25,0.433
2017/12/26,0.457
2017/12/27,0.48
2017/12/28,0.502
2017/12/29,0.522
2017/12/30,0.541
2017/12/31,0.559
2018/01/01,0.575
2018/01/02,0.591
2018/01/03,0.606
2018/01/04,0.621
2018/01/05,0.642
2018/01/06,0.668
2018/01/07,0.699
2018/01/08,0.734
2018/01/09,0.773
2018/01/10,0.82
2018/01/11,0.871
2018/01/12,0.923
2018/01/13,0.976
2018/01/14,1.029
2018/01/15,1.083
2018/01/16,1.134
2018/01/17,1.181
2018/01/18,1.225
2018/01/19,1.267
2018/01/20,1.306
2018/01/21,1.342
2018/01/22,1.373
2018/01/23,1.401
2018/01/24,1.426
2018/01/25,1.447
2018/01/26,1.464
2018/01/27,1.478
2018/01/28,1.488
2018/01/29,1.497
2018/01/30,1.503
2018/01/31,1.507
2018/02/01,1.51
2018/02/02,1.511
2018/02/03,1.508
2018/02/04,1.504
2018/02/05,1.497
2018/02/06,1.487
2018/02/07,1.475
2018/02/08,1.462
2018/02/09,1.447
2018/02/10,1.43
2018/02/11,1.412
2018/02/12,1.393
2018/02/13,1.372
2018/02/14,1.351
2018/02/15,1.329
2018/02/16,1.307
2018/02/17,1.284
2018/02/18,1.262
2018/02/19,1.239
2018/02/20,1.216
2018/02/21,1.192
2018/02/22,1.169
2018/02/23,1.145
2018/02/24,1.121
2018/02/25,1.097
2018/02/26,1.073
2018/02/27,1.049
2018/02/28,1.026
2018/03/01,1.003
2018/03/02,0.98
2018/03/03,0.957
2018/03/04,0.934
2018/03/05,0.912
2018/03/06,0.889
2018/03/07,0.867
2018/03/08,0.845
2018/03/09,0.823
2018/03/10,0.8
2018/03/11,0.778
2018/03/12,0.756
2018/03/13,0.734
2018/03/14,0.712
2018/03/15,0.69
2018/03/16,0.668
2018/03/17,0.646
2018/03/18,0.624
2018/03/19,0.601
2018/03/20,0.579
2018/03/21,0.558
2018/03/22,0.536
2018/03/23,0.515
2018/03/24,0.493
2018/03/25,0.473
2018/03/26,0.452
2018/03/27,0.431
2018/03/28,0.411
2018/03/29,0.391
2018/03/30,0.371
2018/03/31,0.351
2018/04/01,0.331
2018/04/02,0.311
2018/04/03,0.291
2018/04/04,0.272
2018/04/05,0.253
2018/04/06,0.234
2018/04/07,0.215
2018/04/08,0.196
2018/04/09,0.178
2018/04/10,0.159
2018/04/11,0.142
2018/04/12,0.124
2018/04/13,0.107
2018/04/14,0.09
2018/04/15,0.073
2018/04/16,0.057
2018/04/17,0.04
2018/04/18,0.025
2018/04/19,0.009
2018/04/20,-0.006
2018/04/21,-0.021
2018/04/22,-0.035
2018/04/23,-0.049
2018/04/24,-0.063
2018/04/25,-0.076
2018/04/26,-0.089
2018/04/27,-0.102
2018/04/28,-0.114
2018/04/29,-0.125
2018/04/30,-0.136
2018/05/01,-0.147
2018/05/02,-0.157
2018/05/03,-0.167
2018/05/04,-0.177
2018/05/05,-0.186
2018/05/06,-0.195
2018/05/07,-0.203
2018/05/08,-0.212
2018/05/09,-0.22
2018/05/10,-0.227
2018/05/11,-0.234
2018/05/12,-0.24
2018/05/13,-0.247
2018/05/14,-0.252
2018/05/15,-0.258
2018/05/16,-0.263
2018/05/17,-0.267
2018/05/18,-0.271
2018/05/19,-0.275
2018/05/20,-0.278
2018/05/21,-0.282
2018/05/22,-0.284
2018/05/23,-0.287
2018/05/24,-0.289
2018/05/25,-0.291
2018/05/26,-0.293
2018/05/27,-0.295
2018/05/28,-0.297
2018/05/29,-0.299
2018/05/30,-0.3
2018/05/31,-0.301
2018/06/01,-0.301
2018/06/02,-0.302
2018/06/03,-0.302
2018/06/04,-0.303
2018/06/05,-0.303
2018/06/06,-0.303
2018/06/07,-0.303
2018/06/08,-0.303
2018/06/09,-0.303
2018/06/10,-0.303
2018/06/11,-0.303
2018/06/12,-0.304
2018/06/13,-0.305
2018/06/14,-0.306
2018/06/15,-0.307
2018/06/16,-0.308
2018/06/17,-0.309
2018/06/18,-0.31
2018/06/19,-0.312
2018/06/20,-0.313
2018/06/21,-0.315
2018/06/22,-0.317
2018/06/23,-0.318
2018/06/24,-0.32
2018/06/25,-0.322
2018/06/26,-0.324
2018/06/27,-0.326
2018/06/28,-0.328
2018/06/29,-0.331
2018/06/30,-0.332
2018/07/01,-0.329
2018/07/02,-0.319
2018/07/03,-0.304
2018/07/04,-0.286
2018/07/05,-0.266
2018/07/06,-0.242
2018/07/07,-0.215
2018/07/08,-0.189
2018/07/09,-0.164
2018/07/10,-0.14
2018/07/11,-0.118
2018/07/12,-0.096
2018/07/13,-0.075
2018/07/14,-0.052
2018/07/15,-0.025
2018/07/16,-0.001
2018/07/17,0.022
2018/07/18,0.042
2018/07/19,0.061
2018/07/20,0.077
2018/07/21,0.093
2018/07/22,0.106
2018/07/23,0.118
2018/07/24,0.128
2018/07/25,0.137
2018/07/26,0.144
2018/07/27,0.15
2018/07/28,0.155
2018/07/29,0.158
2018/07/30,0.16
2018/07/31,0.161
2018/08/01,0.162
2018/08/02,0.161
2018/08/03,0.159
2018/08/04,0.157
2018/08/05,0.154
2018/08/06,0.15
2018/08/07,0.146
2018/08/08,0.144
2018/08/09,0.144
2018/08/10,0.144
2018/08/11,0.143
2018/08/12,0.142
2018/08/13,0.139
2018/08/14,0.136
2018/08/15,0.132
2018/08/16,0.127
2018/08/17,0.123
2018/08/18,0.119
2018/08/19,0.113
2018/08/20,0.108
2018/08/21,0.101
2018/08/22,0.095
2018/08/23,0.088
2018/08/24,0.081
2018/08/25,0.074
2018/08/26,0.067
2018/08/27,0.059
2018/08/28,0.051
2018/08/29,0.043
2018/08/30,0.034
2018/08/31,0.026
2018/09/01,0.017
2018/09/02,0.008
2018/09/03,-0.002
2018/09/04,-0.011
2018/09/05,-0.021
2018/09/06,-0.031
2018/09/07,-0.041
2018/09/08,-0.051
2018/09/09,-0.061
2018/09/10,-0.071
2018/09/11,-0.081
2018/09/12,-0.092
2018/09/13,-0.102
2018/09/14,-0.112
2018/09/15,-0.123
2018/09/16,-0.133
2018/09/17,-0.143
2018/09/18,-0.153
2018/09/19,-0.163
2018/09/20,-0.173
2018/09/21,-0.183
2018/09/22,-0.192
2018/09/23,-0.202
2018/09/24,-0.211
2018/09/25,-0.22
2018/09/26,-0.229
2018/09/27,-0.238
2018/09/28,-0.247
2018/09/29,-0.255
2018/09/30,-0.263
2018/10/01,-0.271
2018/10/02,-0.279
2018/10/03,-0.286
2018/10/04,-0.294
2018/10/05,-0.302
2018/10/06,-0.31
2018/10/07,-0.317
2018/10/08,-0.325
2018/10/09,-0.333
2018/10/10,-0.34
2018/10/11,-0.348
2018/10/12,-0.355
2018/10/13,-0.362
2018/10/14,-0.37
2018/10/15,-0.377
2018/10/16,-0.384
2018/10/17,-0.392
2018/10/18,-0.399
2018/10/19,-0.406
2018/10/20,-0.413
2018/10/21,-0.42
2018/10/22,-0.428
2018/10/23,-0.435
2018/10/24,-0.441
2018/10/25,-0.448
2018/10/26,-0.455
2018/10/27,-0.461
2018/10/28,-0.468
2018/10/29,-0.474
2018/10/30,-0.48
2018/10/31,-0.487
2018/11/01,-0.493
2018/11/02,-0.499
2018/11/03,-0.505
2018/11/04,-0.511
2018/11/05,-0.516
2018/11/06,-0.522
2018/11/07,-0.527
2018/11/08,-0.533
2018/11/09,-0.538
2018/11/10,-0.543
2018/11/11,-0.548
2018/11/12,-0.553
2018/11/13,-0.558
2018/11/14,-0.562
2018/11/15,-0.567
2018/11/16,-0.571
2018/11/17,-0.576
2018/11/18,-0.58
2018/11/19,-0.584
2018/11/20,-0.588
2018/11/21,-0.592
2018/11/22,-0.596
2018/11/23,-0.6
2018/11/24,-0.604
2018/11/25,-0.608
2018/11/26,-0.611
2018/11/27,-0.615
2018/11/28,-0.619
2018/11/29,-0.623
2018/11/30,-0.627
2018/12/01,-0.63
2018/12/02,-0.634
2018/12/03,-0.637
2018/12/04,-0.641
2018/12/05,-0.644
2018/12/06,-0.647
2018/12/07,-0.651
2018/12/08,-0.654
2018/12/09,-0.658
2018/12/10,-0.662
2018/12/11,-0.665
2018/12/12,-0.669
2018/12/13,-0.673
2018/12/14,-0.677
2018/12/15,-0.68
2018/12/16,-0.684
2018/12/17,-0.688
2018/12/18,-0.692
2018/12/19,-0.696
2018/12/20,-0.7
2018/12/21,-0.703
2018/12/22,-0.707
2018/12/23,-0.711
2018/12/24,-0.714
2018/12/25,-0.718
2018/12/26,-0.721
2018/12/27,-0.724
2018/12/28,-0.728
2018/12/29,-0.731
2018/12/30,-0.734
2018/12/31,-0.737
2019/01/01,-0.74
2019/01/02,-0.742
2019/01/03,-0.745
2019/01/04,-0.748
2019/01/05,-0.75
2019/01/06,-0.753
2019/01/07,-0.755
2019/01/08,-0.757
2019/01/09,-0.76
2019/01/10,-0.762
2019/01/11,-0.764
2019/01/12,-0.766
2019/01/13,-0.768
2019/01/14,-0.77
2019/01/15,-0.772
2019/01/16,-0.774
2019/01/17,-0.776
2019/01/18,-0.778
2019/01/19,-0.78
2019/01/20,-0.781
2019/01/21,-0.783
2019/01/22,-0.785
2019/01/23,-0.787
2019/01/24,-0.788
2019/01/25,-0.79
2019/01/26,-0.791
2019/01/27,-0.793
2019/01/28,-0.794
2019/01/29,-0.796
2019/01/30,-0.798
2019/01/31,-0.799
2019/02/01,-0.801
2019/02/02,-0.802
2019/02/03,-0.803
2019/02/04,-0.805
2019/02/05,-0.806
2019/02/06,-0.807
2019/02/07,-0.809
2019/02/08,-0.81
2019/02/09,-0.811
2019/02/10,-0.812
2019/02/11,-0.813
2019/02/12,-0.814
2019/02/13,-0.815
2019/02/14,-0.815
2019/02/15,-0.816
2019/02/16,-0.816
2019/02/17,-0.816
2019/02/18,-0.816
2019/02/19,-0.811
2019/02/20,-0.806
2019/02/21,-0.802
2019/02/22,-0.797
2019/02/23,-0.792
2019/02/24,-0.787
2019/02/25,-0.782
2019/02/26,-0.777
2019/02/27,-0.772
2019/02/28,-0.767
2019/03/01,-0.762
2019/03/02,-0.757
2019/03/03,-0.752
2019/03/04,-0.747
2019/03/05,-0.743
2019/03/06,-0.738
2019/03/07,-0.734
2019/03/08,-0.73
2019/03/09,-0.725
2019/03/10,-0.721
2019/03/11,-0.717
2019/03/12,-0.713
2019/03/13,-0.709
2019/03/14,-0.706
2019/03/15,-0.702
2019/03/16,-0.699
2019/03/17,-0.695
2019/03/18,-0.69
2019/03/19,-0.684
2019/03/20,-0.678
2019/03/21,-0.673
2019/03/22,-0.667
2019/03/23,-0.662
2019/03/24,-0.657
2019/03/25,-0.652
2019/03/26,-0.647
2019/03/27,-0.642
2019/03/28,-0.637
2019/03/29,-0.633
2019/03/30,-0.628
2019/03/31,-0.624
2019/04/01,-0.619
2019/04/02,-0.615
2019/04/03,-0.61
2019/04/04,-0.606
2019/04/05,-0.601
2019/04/06,-0.597
2019/04/07,-0.592
2019/04/08,-0.588
2019/04/09,-0.584
2019/04/10,-0.579
2019/04/11,-0.574
2019/04/12,-0.57
2019/04/13,-0.566
2019/04/14,-0.561
2019/04/15,-0.557
2019/04/16,-0.553
2019/04/17,-0.549
2019/04/18,-0.545
2019/04/19,-0.541
2019/04/20,-0.538
2019/04/21,-0.534
2019/04/22,-0.531
2019/04/23,-0.527
2019/04/24,-0.524
2019/04/25,-0.521
2019/04/26,-0.518
2019/04/27,-0.515
2019/04/28,-0.512
2019/04/29,-0.509
2019/04/30,-0.507
2019/05/01,-0.505
2019/05/02,-0.502
2019/05/03,-0.499
2019/05/04,-0.496
2019/05/05,-0.493
2019/05/06,-0.49
2019/05/07,-0.487
2019/05/08,-0.484
2019/05/09,-0.482
2019/05/10,-0.479
2019/05/11,-0.476
2019/05/12,-0.473
2019/05/13,-0.47
2019/05/14,-0.467
2019/05/15,-0.463
2019/05/16,-0.459
2019/05/17,-0.453
2019/05/18,-0.447
2019/05/19,-0.441
2019/05/20,-0.435
2019/05/21,-0.428
2019/05/22,-0.421
2019/05/23,-0.414
2019/05/24,-0.407
2019/05/25,-0.399
2019/05/26,-0.392
2019/05/27,-0.385
2019/05/28,-0.377
2019/05/29,-0.369
2019/05/30,-0.36
2019/05/31,-0.351
2019/06/01,-0.342
2019/06/02,-0.334
2019/06/03,-0.325
2019/06/04,-0.316
2019/06/05,-0.308
2019/06/06,-0.299
