Date,fee_to_reward30stdUSD
2017/04/19,0.049
2017/04/20,0.049
2017/04/21,0.058
2017/04/22,0.058
2017/04/23,0.058
2017/04/24,0.057
2017/04/25,0.057
2017/04/26,0.057
2017/04/27,0.063
2017/04/28,0.064
2017/04/29,0.064
2017/04/30,0.065
2017/05/01,0.078
2017/05/02,0.092
2017/05/03,0.092
2017/05/04,0.095
2017/05/05,0.096
2017/05/06,0.096
2017/05/07,0.103
2017/05/08,0.101
2017/05/09,0.104
2017/05/10,0.107
2017/05/11,0.109
2017/05/12,0.113
2017/05/13,0.114
2017/05/14,0.114
2017/05/15,0.124
2017/05/16,0.132
2017/05/17,0.202
2017/05/18,0.215
2017/05/19,0.233
2017/05/20,0.239
2017/05/21,0.248
2017/05/22,0.261
2017/05/23,0.307
2017/05/24,0.354
2017/05/25,0.367
2017/05/26,0.372
2017/05/27,0.372
2017/05/28,0.37
2017/05/29,0.363
2017/05/30,0.403
2017/05/31,0.572
2017/06/01,0.579
2017/06/02,0.592
2017/06/03,0.587
2017/06/04,0.583
2017/06/05,0.569
2017/06/06,0.567
2017/06/07,0.561
2017/06/08,0.549
2017/06/09,0.535
2017/06/10,0.518
2017/06/11,0.513
2017/06/12,0.581
2017/06/13,0.562
2017/06/14,0.545
2017/06/15,0.529
2017/06/16,0.527
2017/06/17,0.515
2017/06/18,0.505
2017/06/19,0.489
2017/06/20,0.731
2017/06/21,1.071
2017/06/22,1.179
2017/06/23,1.197
2017/06/24,1.236
2017/06/25,1.229
2017/06/26,1.233
2017/06/27,1.214
2017/06/28,1.22
2017/06/29,1.222
2017/06/30,1.216
2017/07/01,1.207
2017/07/02,1.205
2017/07/03,1.191
2017/07/04,1.18
2017/07/05,1.16
2017/07/06,1.154
2017/07/07,1.145
2017/07/08,1.128
2017/07/09,1.126
2017/07/10,1.108
2017/07/11,1.106
2017/07/12,1.103
2017/07/13,1.093
2017/07/14,1.081
2017/07/15,1.072
2017/07/16,1.06
2017/07/17,1.041
2017/07/18,1.02
2017/07/19,1.005
2017/07/20,0.951
2017/07/21,0.707
2017/07/22,0.606
2017/07/23,0.59
2017/07/24,0.514
2017/07/25,0.509
2017/07/26,0.459
2017/07/27,0.464
2017/07/28,0.364
2017/07/29,0.353
2017/07/30,0.376
2017/07/31,0.385
2017/08/01,0.385
2017/08/02,0.366
2017/08/03,0.361
2017/08/04,0.346
2017/08/05,0.346
2017/08/06,0.343
2017/08/07,0.358
2017/08/08,0.374
2017/08/09,0.372
2017/08/10,0.383
2017/08/11,0.403
2017/08/12,0.418
2017/08/13,0.421
2017/08/14,0.436
2017/08/15,0.466
2017/08/16,0.821
2017/08/17,0.897
2017/08/18,1.073
2017/08/19,1.088
2017/08/20,1.083
2017/08/21,1.067
2017/08/22,1.063
2017/08/23,1.06
2017/08/24,1.061
2017/08/25,1.056
2017/08/26,1.047
2017/08/27,1.039
2017/08/28,1.013
2017/08/29,1.044
2017/08/30,1.04
2017/08/31,1.176
2017/09/01,1.193
2017/09/02,1.173
2017/09/03,1.144
2017/09/04,1.143
2017/09/05,1.183
2017/09/06,1.353
2017/09/07,1.459
2017/09/08,1.54
2017/09/09,1.52
2017/09/10,1.507
2017/09/11,1.491
2017/09/12,1.465
2017/09/13,1.445
2017/09/14,1.433
2017/09/15,1.426
2017/09/16,1.467
2017/09/17,1.45
2017/09/18,1.45
2017/09/19,1.415
2017/09/20,1.394
2017/09/21,1.377
2017/09/22,1.344
2017/09/23,1.31
2017/09/24,1.284
2017/09/25,1.247
2017/09/26,1.196
2017/09/27,1.167
2017/09/28,1.168
2017/09/29,1.169
2017/09/30,1.132
2017/10/01,1.136
2017/10/02,1.125
2017/10/03,1.081
2017/10/04,1.081
2017/10/05,1.063
2017/10/06,0.945
2017/10/07,0.843
2017/10/08,0.683
2017/10/09,0.684
2017/10/10,0.682
2017/10/11,0.687
2017/10/12,0.692
2017/10/13,0.713
2017/10/14,0.706
2017/10/15,0.657
2017/10/16,0.583
2017/10/17,0.624
2017/10/18,0.696
2017/10/19,0.762
2017/10/20,0.748
2017/10/21,0.818
2017/10/22,0.925
2017/10/23,0.98
2017/10/24,0.983
2017/10/25,1.013
2017/10/26,1.046
2017/10/27,1.069
2017/10/28,1.112
2017/10/29,1.152
2017/10/30,1.159
2017/10/31,1.168
2017/11/01,1.166
2017/11/02,1.149
2017/11/03,1.146
2017/11/04,1.157
2017/11/05,1.136
2017/11/06,1.145
2017/11/07,1.129
2017/11/08,1.093
2017/11/09,1.043
2017/11/10,0.957
2017/11/11,0.879
2017/11/12,0.726
2017/11/13,0.614
2017/11/14,0.499
2017/11/15,0.469
2017/11/16,0.468
2017/11/17,0.478
2017/11/18,0.482
2017/11/19,0.441
2017/11/20,0.452
2017/11/21,0.439
2017/11/22,0.448
2017/11/23,0.449
2017/11/24,0.449
2017/11/25,0.447
2017/11/26,0.45
2017/11/27,0.451
2017/11/28,0.464
2017/11/29,0.506
2017/11/30,0.526
2017/12/01,0.542
2017/12/02,0.539
2017/12/03,0.55
2017/12/04,0.874
2017/12/05,1.449
2017/12/06,2.17
2017/12/07,3.321
2017/12/08,4.193
2017/12/09,4.754
2017/12/10,5.1
2017/12/11,5.222
2017/12/12,5.325
2017/12/13,5.355
2017/12/14,5.466
2017/12/15,5.498
2017/12/16,5.506
2017/12/17,5.459
2017/12/18,5.371
2017/12/19,5.316
2017/12/20,5.322
2017/12/21,5.316
2017/12/22,5.256
2017/12/23,5.121
2017/12/24,4.958
2017/12/25,4.805
2017/12/26,4.669
2017/12/27,4.528
2017/12/28,4.394
2017/12/29,4.238
2017/12/30,4.059
2017/12/31,3.885
2018/01/01,3.694
2018/01/02,3.451
2018/01/03,3.361
2018/01/04,3.349
2018/01/05,3.857
2018/01/06,4.412
2018/01/07,4.547
2018/01/08,4.779
2018/01/09,5.095
2018/01/10,5.613
2018/01/11,5.862
2018/01/12,5.907
2018/01/13,5.977
2018/01/14,6.006
2018/01/15,6.044
2018/01/16,6.031
2018/01/17,5.992
2018/01/18,6
2018/01/19,6.001
2018/01/20,6.001
2018/01/21,6.026
2018/01/22,6.027
2018/01/23,5.963
2018/01/24,5.826
2018/01/25,5.725
2018/01/26,5.679
2018/01/27,5.684
2018/01/28,5.721
2018/01/29,5.652
2018/01/30,5.589
2018/01/31,5.487
2018/02/01,5.393
2018/02/02,5.398
2018/02/03,5.531
2018/02/04,5.523
2018/02/05,5.29
2018/02/06,5.218
2018/02/07,5.087
2018/02/08,4.913
2018/02/09,4.382
2018/02/10,4.013
2018/02/11,3.947
2018/02/12,3.786
2018/02/13,3.663
2018/02/14,3.44
2018/02/15,3.212
2018/02/16,2.996
2018/02/17,2.615
2018/02/18,2.327
2018/02/19,2.087
2018/02/20,2
2018/02/21,1.965
2018/02/22,1.85
2018/02/23,1.771
2018/02/24,1.759
2018/02/25,1.784
2018/02/26,1.823
2018/02/27,1.847
2018/02/28,1.709
2018/03/01,1.665
2018/03/02,1.593
2018/03/03,1.146
2018/03/04,0.917
2018/03/05,0.869
2018/03/06,0.857
2018/03/07,0.798
2018/03/08,0.687
2018/03/09,0.64
2018/03/10,0.731
2018/03/11,0.82
2018/03/12,0.799
2018/03/13,0.857
2018/03/14,0.894
2018/03/15,0.939
2018/03/16,0.979
2018/03/17,1.052
2018/03/18,1.089
2018/03/19,1.1
2018/03/20,1.063
2018/03/21,1.049
2018/03/22,0.992
2018/03/23,0.935
2018/03/24,0.933
2018/03/25,0.941
2018/03/26,0.922
2018/03/27,0.928
2018/03/28,0.931
2018/03/29,0.923
2018/03/30,0.817
2018/03/31,0.83
2018/04/01,0.754
2018/04/02,0.758
2018/04/03,0.74
2018/04/04,0.69
2018/04/05,0.678
2018/04/06,0.593
2018/04/07,0.573
2018/04/08,0.55
2018/04/09,0.555
2018/04/10,0.567
2018/04/11,0.51
2018/04/12,0.509
2018/04/13,0.514
2018/04/14,0.514
2018/04/15,0.521
2018/04/16,0.517
2018/04/17,0.517
2018/04/18,0.527
2018/04/19,0.543
2018/04/20,0.542
2018/04/21,0.529
2018/04/22,0.501
2018/04/23,0.503
2018/04/24,0.541
2018/04/25,0.559
2018/04/26,0.579
2018/04/27,0.612
2018/04/28,0.63
2018/04/29,0.685
2018/04/30,0.729
2018/05/01,0.706
2018/05/02,0.704
2018/05/03,0.744
2018/05/04,0.751
2018/05/05,0.741
2018/05/06,0.732
2018/05/07,0.685
2018/05/08,0.657
2018/05/09,0.649
2018/05/10,0.768
2018/05/11,0.85
2018/05/12,0.845
2018/05/13,0.851
2018/05/14,0.876
2018/05/15,0.879
2018/05/16,0.91
2018/05/17,0.975
2018/05/18,1.021
2018/05/19,1.029
2018/05/20,1.025
2018/05/21,1.002
2018/05/22,1.01
2018/05/23,1.017
2018/05/24,1.033
2018/05/25,1.023
2018/05/26,1.001
2018/05/27,0.99
2018/05/28,1.035
2018/05/29,1.076
2018/05/30,1.132
2018/05/31,1.265
2018/06/01,1.277
2018/06/02,1.272
2018/06/03,1.264
2018/06/04,1.208
2018/06/05,1.117
2018/06/06,1.058
2018/06/07,1.006
2018/06/08,0.999
2018/06/09,1.079
2018/06/10,1.144
2018/06/11,1.16
2018/06/12,1.186
2018/06/13,1.221
2018/06/14,1.241
2018/06/15,1.241
2018/06/16,1.299
2018/06/17,1.391
2018/06/18,1.466
2018/06/19,1.485
2018/06/20,1.507
2018/06/21,1.513
2018/06/22,1.493
2018/06/23,1.525
2018/06/24,1.546
2018/06/25,1.548
2018/06/26,1.574
2018/06/27,1.533
2018/06/28,1.496
2018/06/29,1.421
2018/06/30,2.125
2018/07/01,3.997
2018/07/02,7.02
2018/07/03,8.147
2018/07/04,8.619
2018/07/05,8.902
2018/07/06,9.446
2018/07/07,9.778
2018/07/08,9.745
2018/07/09,9.684
2018/07/10,9.642
2018/07/11,9.594
2018/07/12,9.532
2018/07/13,9.478
2018/07/14,9.666
2018/07/15,9.933
2018/07/16,9.886
2018/07/17,9.843
2018/07/18,9.805
2018/07/19,9.813
2018/07/20,9.783
2018/07/21,9.745
2018/07/22,9.806
2018/07/23,9.754
2018/07/24,9.733
2018/07/25,9.75
2018/07/26,9.747
2018/07/27,9.753
2018/07/28,9.736
2018/07/29,9.762
2018/07/30,9.883
2018/07/31,9.74
2018/08/01,8.514
2018/08/02,7.781
2018/08/03,7.407
2018/08/04,7.12
2018/08/05,6.331
2018/08/06,5.559
2018/08/07,5.542
2018/08/08,6.265
2018/08/09,6.696
2018/08/10,6.769
2018/08/11,6.742
2018/08/12,6.684
2018/08/13,5.975
2018/08/14,4.768
2018/08/15,4.768
2018/08/16,4.767
2018/08/17,5.025
2018/08/18,5.026
2018/08/19,5.045
2018/08/20,5.06
2018/08/21,5.057
2018/08/22,5.055
2018/08/23,5.055
2018/08/24,5.045
2018/08/25,5.054
2018/08/26,5.038
2018/08/27,5.047
2018/08/28,5.033
2018/08/29,5.018
2018/08/30,5.007
2018/08/31,4.99
2018/09/01,4.984
2018/09/02,4.986
2018/09/03,4.977
2018/09/04,4.943
2018/09/05,4.951
2018/09/06,4.871
2018/09/07,3.721
2018/09/08,2.534
2018/09/09,2.051
2018/09/10,2.052
2018/09/11,2.042
2018/09/12,2.042
2018/09/13,2.037
2018/09/14,2.037
2018/09/15,2.043
2018/09/16,0.784
2018/09/17,0.784
2018/09/18,0.775
2018/09/19,0.858
2018/09/20,0.852
2018/09/21,0.833
2018/09/22,0.833
2018/09/23,0.698
2018/09/24,0.688
2018/09/25,0.693
2018/09/26,0.693
2018/09/27,0.708
2018/09/28,0.757
2018/09/29,0.803
2018/09/30,0.806
2018/10/01,0.815
2018/10/02,0.816
2018/10/03,0.793
2018/10/04,0.793
2018/10/05,0.769
2018/10/06,0.837
2018/10/07,0.883
2018/10/08,0.878
2018/10/09,0.887
2018/10/10,0.886
2018/10/11,0.885
2018/10/12,0.885
2018/10/13,0.914
2018/10/14,0.953
2018/10/15,0.946
2018/10/16,0.949
2018/10/17,0.957
2018/10/18,0.972
2018/10/19,0.912
2018/10/20,0.923
2018/10/21,0.904
2018/10/22,0.905
2018/10/23,0.9
2018/10/24,0.892
2018/10/25,0.901
2018/10/26,0.891
2018/10/27,0.877
2018/10/28,0.834
2018/10/29,0.759
2018/10/30,0.739
2018/10/31,0.659
2018/11/01,0.53
2018/11/02,0.531
2018/11/03,0.528
2018/11/04,0.528
2018/11/05,0.525
2018/11/06,0.531
2018/11/07,0.537
2018/11/08,0.557
2018/11/09,0.553
2018/11/10,0.576
2018/11/11,0.608
2018/11/12,0.6
2018/11/13,0.578
2018/11/14,0.641
2018/11/15,0.724
2018/11/16,0.745
2018/11/17,0.736
2018/11/18,0.737
2018/11/19,0.799
2018/11/20,0.848
2018/11/21,0.852
2018/11/22,0.85
2018/11/23,0.858
2018/11/24,0.849
2018/11/25,0.857
2018/11/26,0.841
2018/11/27,0.809
2018/11/28,0.853
2018/11/29,0.935
2018/11/30,1.131
2018/12/01,1.128
2018/12/02,1.123
2018/12/03,1.108
2018/12/04,1.081
2018/12/05,1.102
2018/12/06,1.101
2018/12/07,1.094
2018/12/08,1.129
2018/12/09,1.149
2018/12/10,1.095
2018/12/11,1.029
2018/12/12,1.049
2018/12/13,1.062
2018/12/14,1.076
2018/12/15,1.106
2018/12/16,1.155
2018/12/17,1.154
2018/12/18,1.151
2018/12/19,1.135
2018/12/20,1.111
2018/12/21,1.112
2018/12/22,1.141
2018/12/23,1.153
2018/12/24,1.153
2018/12/25,1.151
2018/12/26,1.158
2018/12/27,1.175
2018/12/28,1.151
2018/12/29,1.091
2018/12/30,0.853
2018/12/31,0.83
2019/01/01,0.84
2019/01/02,0.788
2019/01/03,0.717
2019/01/04,0.583
2019/01/05,0.553
2019/01/06,0.538
2019/01/07,0.54
2019/01/08,0.539
2019/01/09,0.549
2019/01/10,0.549
2019/01/11,0.55
2019/01/12,0.58
2019/01/13,0.599
2019/01/14,0.662
2019/01/15,0.657
2019/01/16,0.659
2019/01/17,0.651
2019/01/18,0.638
2019/01/19,0.625
2019/01/20,0.619
2019/01/21,0.619
2019/01/22,0.657
2019/01/23,0.654
2019/01/24,0.65
2019/01/25,0.65
2019/01/26,0.653
2019/01/27,0.658
2019/01/28,0.669
2019/01/29,0.588
2019/01/30,0.593
2019/01/31,0.603
2019/02/01,0.611
2019/02/02,0.611
2019/02/03,0.621
2019/02/04,0.628
2019/02/05,0.623
2019/02/06,0.618
2019/02/07,0.613
2019/02/08,0.602
2019/02/09,0.604
2019/02/10,0.601
2019/02/11,0.576
2019/02/12,0.548
2019/02/13,0.539
2019/02/14,0.564
2019/02/15,0.661
2019/02/16,0.683
2019/02/17,0.712
2019/02/18,0.857
2019/02/19,0.956
2019/02/20,1.03
2019/02/21,1.084
2019/02/22,1.118
2019/02/23,1.124
2019/02/24,1.165
2019/02/25,1.226
2019/02/26,1.267
2019/02/27,1.3
2019/02/28,1.364
2019/03/01,1.358
2019/03/02,1.356
2019/03/03,1.354
2019/03/04,1.32
2019/03/05,1.264
2019/03/06,1.203
2019/03/07,1.136
2019/03/08,1.074
2019/03/09,1.018
2019/03/10,1.006
2019/03/11,0.945
2019/03/12,0.9
2019/03/13,0.894
2019/03/14,0.898
2019/03/15,0.919
2019/03/16,0.978
2019/03/17,1.033
2019/03/18,1.03
2019/03/19,1.028
2019/03/20,1.002
2019/03/21,1.03
2019/03/22,1.022
2019/03/23,1.022
2019/03/24,1.026
2019/03/25,1.029
2019/03/26,1.019
2019/03/27,0.982
2019/03/28,0.926
2019/03/29,0.926
2019/03/30,0.835
2019/03/31,0.832
2019/04/01,0.856
2019/04/02,0.93
2019/04/03,1.11
2019/04/04,1.13
2019/04/05,1.131
2019/04/06,1.142
2019/04/07,1.151
2019/04/08,1.15
2019/04/09,1.124
2019/04/10,1.242
2019/04/11,2.939
2019/04/12,3.621
2019/04/13,3.846
2019/04/14,3.984
2019/04/15,4.191
2019/04/16,4.589
2019/04/17,5.062
2019/04/18,5.597
2019/04/19,5.568
2019/04/20,5.644
2019/04/21,5.692
2019/04/22,5.688
2019/04/23,5.676
2019/04/24,5.698
2019/04/25,5.74
2019/04/26,5.76
2019/04/27,5.819
2019/04/28,5.882
2019/04/29,5.907
2019/04/30,5.924
2019/05/01,5.962
2019/05/02,5.991
2019/05/03,6.028
2019/05/04,6.074
2019/05/05,6.094
2019/05/06,6.079
2019/05/07,6.051
2019/05/08,6.062
2019/05/09,6.064
2019/05/10,6.086
2019/05/11,5.691
2019/05/12,5.395
2019/05/13,5.252
2019/05/14,5.127
2019/05/15,4.892
2019/05/16,4.452
2019/05/17,3.691
2019/05/18,2.172
2019/05/19,1.829
2019/05/20,1.84
2019/05/21,1.821
2019/05/22,1.877
2019/05/23,1.891
2019/05/24,1.914
2019/05/25,1.885
2019/05/26,1.896
2019/05/27,1.871
2019/05/28,1.836
2019/05/29,1.815
2019/05/30,1.84
2019/05/31,1.813
2019/06/01,1.803
2019/06/02,1.784
2019/06/03,1.707
2019/06/04,1.63
2019/06/05,1.597
2019/06/06,1.594
2019/06/07,1.57
2019/06/08,1.583
2019/06/09,1.625
2019/06/10,1.623
2019/06/11,1.55
2019/06/12,1.583
2019/06/13,1.635
2019/06/14,1.623
2019/06/15,1.414
2019/06/16,1.393
2019/06/17,1.454
2019/06/18,1.456
2019/06/19,1.456
2019/06/20,1.54
2019/06/21,1.56
2019/06/22,1.608
2019/06/23,1.636
