Date,transactions90trx
2016/06/07,0.948
2016/06/08,0.941
2016/06/09,0.934
2016/06/10,0.927
2016/06/11,0.919
2016/06/12,0.911
2016/06/13,0.903
2016/06/14,0.896
2016/06/15,0.888
2016/06/16,0.881
2016/06/17,0.875
2016/06/18,0.869
2016/06/19,0.864
2016/06/20,0.858
2016/06/21,0.853
2016/06/22,0.848
2016/06/23,0.842
2016/06/24,0.836
2016/06/25,0.83
2016/06/26,0.823
2016/06/27,0.816
2016/06/28,0.809
2016/06/29,0.802
2016/06/30,0.796
2016/07/01,0.79
2016/07/02,0.783
2016/07/03,0.776
2016/07/04,0.769
2016/07/05,0.762
2016/07/06,0.754
2016/07/07,0.746
2016/07/08,0.738
2016/07/09,0.73
2016/07/10,0.722
2016/07/11,0.713
2016/07/12,0.705
2016/07/13,0.696
2016/07/14,0.687
2016/07/15,0.679
2016/07/16,0.67
2016/07/17,0.661
2016/07/18,0.652
2016/07/19,0.643
2016/07/20,0.635
2016/07/21,0.627
2016/07/22,0.619
2016/07/23,0.611
2016/07/24,0.604
2016/07/25,0.597
2016/07/26,0.591
2016/07/27,0.586
2016/07/28,0.58
2016/07/29,0.575
2016/07/30,0.569
2016/07/31,0.564
2016/08/01,0.558
2016/08/02,0.553
2016/08/03,0.548
2016/08/04,0.543
2016/08/05,0.538
2016/08/06,0.532
2016/08/07,0.527
2016/08/08,0.521
2016/08/09,0.516
2016/08/10,0.51
2016/08/11,0.505
2016/08/12,0.5
2016/08/13,0.494
2016/08/14,0.489
2016/08/15,0.483
2016/08/16,0.478
2016/08/17,0.472
2016/08/18,0.467
2016/08/19,0.462
2016/08/20,0.456
2016/08/21,0.451
2016/08/22,0.445
2016/08/23,0.44
2016/08/24,0.435
2016/08/25,0.43
2016/08/26,0.425
2016/08/27,0.42
2016/08/28,0.415
2016/08/29,0.41
2016/08/30,0.406
2016/08/31,0.401
2016/09/01,0.396
2016/09/02,0.392
2016/09/03,0.388
2016/09/04,0.384
2016/09/05,0.379
2016/09/06,0.375
2016/09/07,0.371
2016/09/08,0.367
2016/09/09,0.364
2016/09/10,0.36
2016/09/11,0.357
2016/09/12,0.353
2016/09/13,0.349
2016/09/14,0.346
2016/09/15,0.342
2016/09/16,0.339
2016/09/17,0.336
2016/09/18,0.333
2016/09/19,0.329
2016/09/20,0.326
2016/09/21,0.323
2016/09/22,0.319
2016/09/23,0.316
2016/09/24,0.312
2016/09/25,0.309
2016/09/26,0.305
2016/09/27,0.301
2016/09/28,0.297
2016/09/29,0.293
2016/09/30,0.289
2016/10/01,0.285
2016/10/02,0.282
2016/10/03,0.278
2016/10/04,0.275
2016/10/05,0.271
2016/10/06,0.268
2016/10/07,0.264
2016/10/08,0.26
2016/10/09,0.256
2016/10/10,0.253
2016/10/11,0.249
2016/10/12,0.245
2016/10/13,0.24
2016/10/14,0.236
2016/10/15,0.231
2016/10/16,0.226
2016/10/17,0.221
2016/10/18,0.217
2016/10/19,0.212
2016/10/20,0.208
2016/10/21,0.204
2016/10/22,0.2
2016/10/23,0.196
2016/10/24,0.192
2016/10/25,0.188
2016/10/26,0.184
2016/10/27,0.181
2016/10/28,0.177
2016/10/29,0.174
2016/10/30,0.17
2016/10/31,0.167
2016/11/01,0.163
2016/11/02,0.16
2016/11/03,0.157
2016/11/04,0.154
2016/11/05,0.15
2016/11/06,0.146
2016/11/07,0.143
2016/11/08,0.139
2016/11/09,0.136
2016/11/10,0.132
2016/11/11,0.129
2016/11/12,0.125
2016/11/13,0.122
2016/11/14,0.119
2016/11/15,0.116
2016/11/16,0.113
2016/11/17,0.11
2016/11/18,0.107
2016/11/19,0.104
2016/11/20,0.101
2016/11/21,0.098
2016/11/22,0.096
2016/11/23,0.094
2016/11/24,0.092
2016/11/25,0.091
2016/11/26,0.089
2016/11/27,0.087
2016/11/28,0.086
2016/11/29,0.085
2016/11/30,0.083
2016/12/01,0.082
2016/12/02,0.08
2016/12/03,0.079
2016/12/04,0.077
2016/12/05,0.075
2016/12/06,0.074
2016/12/07,0.072
2016/12/08,0.07
2016/12/09,0.069
2016/12/10,0.067
2016/12/11,0.065
2016/12/12,0.064
2016/12/13,0.062
2016/12/14,0.06
2016/12/15,0.059
2016/12/16,0.058
2016/12/17,0.056
2016/12/18,0.055
2016/12/19,0.053
2016/12/20,0.052
2016/12/21,0.05
2016/12/22,0.05
2016/12/23,0.049
2016/12/24,0.048
2016/12/25,0.047
2016/12/26,0.045
2016/12/27,0.044
2016/12/28,0.043
2016/12/29,0.042
2016/12/30,0.041
2016/12/31,0.04
2017/01/01,0.038
2017/01/02,0.037
2017/01/03,0.036
2017/01/04,0.035
2017/01/05,0.034
2017/01/06,0.034
2017/01/07,0.033
2017/01/08,0.032
2017/01/09,0.032
2017/01/10,0.031
2017/01/11,0.031
2017/01/12,0.031
2017/01/13,0.031
2017/01/14,0.03
2017/01/15,0.03
2017/01/16,0.03
2017/01/17,0.03
2017/01/18,0.03
2017/01/19,0.03
2017/01/20,0.03
2017/01/21,0.03
2017/01/22,0.03
2017/01/23,0.03
2017/01/24,0.03
2017/01/25,0.03
2017/01/26,0.03
2017/01/27,0.03
2017/01/28,0.031
2017/01/29,0.031
2017/01/30,0.031
2017/01/31,0.031
2017/02/01,0.031
2017/02/02,0.031
2017/02/03,0.031
2017/02/04,0.032
2017/02/05,0.032
2017/02/06,0.032
2017/02/07,0.032
2017/02/08,0.032
2017/02/09,0.033
2017/02/10,0.034
2017/02/11,0.034
2017/02/12,0.035
2017/02/13,0.035
2017/02/14,0.037
2017/02/15,0.038
2017/02/16,0.039
2017/02/17,0.04
2017/02/18,0.042
2017/02/19,0.043
2017/02/20,0.044
2017/02/21,0.046
2017/02/22,0.047
2017/02/23,0.049
2017/02/24,0.05
2017/02/25,0.052
2017/02/26,0.053
2017/02/27,0.055
2017/02/28,0.057
2017/03/01,0.059
2017/03/02,0.061
2017/03/03,0.064
2017/03/04,0.067
2017/03/05,0.07
2017/03/06,0.073
2017/03/07,0.076
2017/03/08,0.079
2017/03/09,0.082
2017/03/10,0.086
2017/03/11,0.089
2017/03/12,0.093
2017/03/13,0.097
2017/03/14,0.102
2017/03/15,0.107
2017/03/16,0.113
2017/03/17,0.12
2017/03/18,0.128
2017/03/19,0.135
2017/03/20,0.143
2017/03/21,0.151
2017/03/22,0.16
2017/03/23,0.168
2017/03/24,0.176
2017/03/25,0.185
2017/03/26,0.193
2017/03/27,0.202
2017/03/28,0.211
2017/03/29,0.22
2017/03/30,0.229
2017/03/31,0.239
2017/04/01,0.248
2017/04/02,0.257
2017/04/03,0.267
2017/04/04,0.276
2017/04/05,0.285
2017/04/06,0.294
2017/04/07,0.303
2017/04/08,0.312
2017/04/09,0.32
2017/04/10,0.328
2017/04/11,0.335
2017/04/12,0.342
2017/04/13,0.348
2017/04/14,0.355
2017/04/15,0.361
2017/04/16,0.366
2017/04/17,0.371
2017/04/18,0.376
2017/04/19,0.38
2017/04/20,0.385
2017/04/21,0.389
2017/04/22,0.392
2017/04/23,0.396
2017/04/24,0.399
2017/04/25,0.402
2017/04/26,0.405
2017/04/27,0.409
2017/04/28,0.412
2017/04/29,0.416
2017/04/30,0.42
2017/05/01,0.423
2017/05/02,0.428
2017/05/03,0.432
2017/05/04,0.436
2017/05/05,0.44
2017/05/06,0.445
2017/05/07,0.449
2017/05/08,0.453
2017/05/09,0.458
2017/05/10,0.463
2017/05/11,0.467
2017/05/12,0.472
2017/05/13,0.476
2017/05/14,0.481
2017/05/15,0.485
2017/05/16,0.49
2017/05/17,0.495
2017/05/18,0.5
2017/05/19,0.506
2017/05/20,0.512
2017/05/21,0.519
2017/05/22,0.526
2017/05/23,0.535
2017/05/24,0.544
2017/05/25,0.554
2017/05/26,0.564
2017/05/27,0.574
2017/05/28,0.585
2017/05/29,0.595
2017/05/30,0.605
2017/05/31,0.617
2017/06/01,0.629
2017/06/02,0.641
2017/06/03,0.653
2017/06/04,0.665
2017/06/05,0.677
2017/06/06,0.69
2017/06/07,0.702
2017/06/08,0.714
2017/06/09,0.727
2017/06/10,0.739
2017/06/11,0.752
2017/06/12,0.767
2017/06/13,0.782
2017/06/14,0.797
2017/06/15,0.813
2017/06/16,0.829
2017/06/17,0.844
2017/06/18,0.86
2017/06/19,0.875
2017/06/20,0.892
2017/06/21,0.907
2017/06/22,0.922
2017/06/23,0.938
2017/06/24,0.952
2017/06/25,0.966
2017/06/26,0.98
2017/06/27,0.994
2017/06/28,1.007
2017/06/29,1.019
2017/06/30,1.031
2017/07/01,1.041
2017/07/02,1.051
2017/07/03,1.061
2017/07/04,1.07
2017/07/05,1.078
2017/07/06,1.086
2017/07/07,1.094
2017/07/08,1.1
2017/07/09,1.106
2017/07/10,1.111
2017/07/11,1.116
2017/07/12,1.12
2017/07/13,1.124
2017/07/14,1.127
2017/07/15,1.128
2017/07/16,1.129
2017/07/17,1.13
2017/07/18,1.129
2017/07/19,1.129
2017/07/20,1.127
2017/07/21,1.125
2017/07/22,1.122
2017/07/23,1.118
2017/07/24,1.114
2017/07/25,1.11
2017/07/26,1.105
2017/07/27,1.099
2017/07/28,1.093
2017/07/29,1.086
2017/07/30,1.078
2017/07/31,1.07
2017/08/01,1.062
2017/08/02,1.053
2017/08/03,1.044
2017/08/04,1.035
2017/08/05,1.026
2017/08/06,1.017
2017/08/07,1.009
2017/08/08,1.001
2017/08/09,0.993
2017/08/10,0.986
2017/08/11,0.979
2017/08/12,0.973
2017/08/13,0.967
2017/08/14,0.963
2017/08/15,0.959
2017/08/16,0.956
2017/08/17,0.954
2017/08/18,0.953
2017/08/19,0.952
2017/08/20,0.951
2017/08/21,0.95
2017/08/22,0.949
2017/08/23,0.948
2017/08/24,0.947
2017/08/25,0.946
2017/08/26,0.944
2017/08/27,0.942
2017/08/28,0.94
2017/08/29,0.938
2017/08/30,0.936
2017/08/31,0.934
2017/09/01,0.932
2017/09/02,0.93
2017/09/03,0.928
2017/09/04,0.925
2017/09/05,0.924
2017/09/06,0.922
2017/09/07,0.922
2017/09/08,0.921
2017/09/09,0.92
2017/09/10,0.919
2017/09/11,0.917
2017/09/12,0.915
2017/09/13,0.913
2017/09/14,0.91
2017/09/15,0.908
2017/09/16,0.905
2017/09/17,0.902
2017/09/18,0.898
2017/09/19,0.894
2017/09/20,0.889
2017/09/21,0.884
2017/09/22,0.878
2017/09/23,0.871
2017/09/24,0.864
2017/09/25,0.856
2017/09/26,0.848
2017/09/27,0.84
2017/09/28,0.832
2017/09/29,0.823
2017/09/30,0.815
2017/10/01,0.806
2017/10/02,0.797
2017/10/03,0.787
2017/10/04,0.778
2017/10/05,0.769
2017/10/06,0.759
2017/10/07,0.75
2017/10/08,0.74
2017/10/09,0.731
2017/10/10,0.721
2017/10/11,0.712
2017/10/12,0.703
2017/10/13,0.695
2017/10/14,0.686
2017/10/15,0.678
2017/10/16,0.669
2017/10/17,0.662
2017/10/18,0.656
2017/10/19,0.65
2017/10/20,0.645
2017/10/21,0.641
2017/10/22,0.636
2017/10/23,0.633
2017/10/24,0.629
2017/10/25,0.626
2017/10/26,0.623
2017/10/27,0.618
2017/10/28,0.612
2017/10/29,0.603
2017/10/30,0.594
2017/10/31,0.583
2017/11/01,0.573
2017/11/02,0.564
2017/11/03,0.556
2017/11/04,0.548
2017/11/05,0.541
2017/11/06,0.535
2017/11/07,0.529
2017/11/08,0.524
2017/11/09,0.519
2017/11/10,0.515
2017/11/11,0.511
2017/11/12,0.507
2017/11/13,0.503
2017/11/14,0.5
2017/11/15,0.497
2017/11/16,0.495
2017/11/17,0.493
2017/11/18,0.491
2017/11/19,0.49
2017/11/20,0.489
2017/11/21,0.488
2017/11/22,0.488
2017/11/23,0.487
2017/11/24,0.488
2017/11/25,0.488
2017/11/26,0.489
2017/11/27,0.49
2017/11/28,0.492
2017/11/29,0.494
2017/11/30,0.497
2017/12/01,0.501
2017/12/02,0.504
2017/12/03,0.508
2017/12/04,0.512
2017/12/05,0.517
2017/12/06,0.523
2017/12/07,0.528
2017/12/08,0.534
2017/12/09,0.541
2017/12/10,0.547
2017/12/11,0.554
2017/12/12,0.562
2017/12/13,0.57
2017/12/14,0.579
2017/12/15,0.589
2017/12/16,0.599
2017/12/17,0.609
2017/12/18,0.62
2017/12/19,0.631
2017/12/20,0.643
2017/12/21,0.655
2017/12/22,0.668
2017/12/23,0.681
2017/12/24,0.693
2017/12/25,0.705
2017/12/26,0.715
2017/12/27,0.726
2017/12/28,0.736
2017/12/29,0.747
2017/12/30,0.758
2017/12/31,0.768
2018/01/01,0.778
2018/01/02,0.789
2018/01/03,0.8
2018/01/04,0.811
2018/01/05,0.823
2018/01/06,0.835
2018/01/07,0.847
2018/01/08,0.859
2018/01/09,0.871
2018/01/10,0.882
2018/01/11,0.894
2018/01/12,0.904
2018/01/13,0.914
2018/01/14,0.924
2018/01/15,0.933
2018/01/16,0.942
2018/01/17,0.951
2018/01/18,0.959
2018/01/19,0.967
2018/01/20,0.973
2018/01/21,0.979
2018/01/22,0.983
2018/01/23,0.987
2018/01/24,0.989
2018/01/25,0.99
2018/01/26,0.99
2018/01/27,0.99
2018/01/28,0.988
2018/01/29,0.986
2018/01/30,0.983
2018/01/31,0.979
2018/02/01,0.975
2018/02/02,0.971
2018/02/03,0.966
2018/02/04,0.96
2018/02/05,0.954
2018/02/06,0.947
2018/02/07,0.94
2018/02/08,0.932
2018/02/09,0.924
2018/02/10,0.915
2018/02/11,0.905
2018/02/12,0.896
2018/02/13,0.886
2018/02/14,0.876
2018/02/15,0.865
2018/02/16,0.854
2018/02/17,0.843
2018/02/18,0.832
2018/02/19,0.821
2018/02/20,0.809
2018/02/21,0.798
2018/02/22,0.787
2018/02/23,0.776
2018/02/24,0.764
2018/02/25,0.752
2018/02/26,0.74
2018/02/27,0.728
2018/02/28,0.716
2018/03/01,0.704
2018/03/02,0.692
2018/03/03,0.68
2018/03/04,0.668
2018/03/05,0.656
2018/03/06,0.644
2018/03/07,0.632
2018/03/08,0.62
2018/03/09,0.608
2018/03/10,0.596
2018/03/11,0.584
2018/03/12,0.572
2018/03/13,0.56
2018/03/14,0.548
2018/03/15,0.536
2018/03/16,0.525
2018/03/17,0.513
2018/03/18,0.501
2018/03/19,0.49
2018/03/20,0.479
2018/03/21,0.468
2018/03/22,0.457
2018/03/23,0.446
2018/03/24,0.435
2018/03/25,0.424
2018/03/26,0.413
2018/03/27,0.402
2018/03/28,0.392
2018/03/29,0.381
2018/03/30,0.37
2018/03/31,0.36
2018/04/01,0.35
2018/04/02,0.339
2018/04/03,0.329
2018/04/04,0.319
2018/04/05,0.31
2018/04/06,0.3
2018/04/07,0.291
2018/04/08,0.281
2018/04/09,0.272
2018/04/10,0.263
2018/04/11,0.254
2018/04/12,0.245
2018/04/13,0.237
2018/04/14,0.229
2018/04/15,0.221
2018/04/16,0.213
2018/04/17,0.205
2018/04/18,0.198
2018/04/19,0.191
2018/04/20,0.185
2018/04/21,0.178
2018/04/22,0.173
2018/04/23,0.167
2018/04/24,0.162
2018/04/25,0.157
2018/04/26,0.152
2018/04/27,0.148
2018/04/28,0.143
2018/04/29,0.139
2018/04/30,0.136
2018/05/01,0.132
2018/05/02,0.128
2018/05/03,0.125
2018/05/04,0.122
2018/05/05,0.12
2018/05/06,0.117
2018/05/07,0.115
2018/05/08,0.112
2018/05/09,0.11
2018/05/10,0.108
2018/05/11,0.107
2018/05/12,0.105
2018/05/13,0.103
2018/05/14,0.102
2018/05/15,0.101
2018/05/16,0.099
2018/05/17,0.098
2018/05/18,0.097
2018/05/19,0.096
2018/05/20,0.095
2018/05/21,0.095
2018/05/22,0.094
2018/05/23,0.093
2018/05/24,0.093
2018/05/25,0.092
2018/05/26,0.092
2018/05/27,0.091
2018/05/28,0.091
2018/05/29,0.09
2018/05/30,0.09
2018/05/31,0.09
2018/06/01,0.09
2018/06/02,0.089
2018/06/03,0.089
2018/06/04,0.089
2018/06/05,0.089
2018/06/06,0.088
2018/06/07,0.088
2018/06/08,0.087
2018/06/09,0.087
2018/06/10,0.086
2018/06/11,0.086
2018/06/12,0.085
2018/06/13,0.085
2018/06/14,0.084
2018/06/15,0.084
2018/06/16,0.083
2018/06/17,0.082
2018/06/18,0.081
2018/06/19,0.08
2018/06/20,0.079
2018/06/21,0.078
2018/06/22,0.077
2018/06/23,0.076
2018/06/24,0.075
2018/06/25,0.074
2018/06/26,0.073
2018/06/27,0.072
2018/06/28,0.071
2018/06/29,0.07
2018/06/30,0.069
2018/07/01,0.067
2018/07/02,0.065
2018/07/03,0.063
2018/07/04,0.061
2018/07/05,0.058
2018/07/06,0.056
2018/07/07,0.052
2018/07/08,0.049
2018/07/09,0.046
2018/07/10,0.043
2018/07/11,0.04
2018/07/12,0.037
2018/07/13,0.034
2018/07/14,0.03
2018/07/15,0.027
2018/07/16,0.023
2018/07/17,0.02
2018/07/18,0.017
2018/07/19,0.014
2018/07/20,0.011
2018/07/21,0.008
2018/07/22,0.005
2018/07/23,0.003
2018/07/24,0
2018/07/25,-0.002
2018/07/26,-0.004
2018/07/27,-0.006
2018/07/28,-0.007
2018/07/29,-0.009
2018/07/30,-0.01
2018/07/31,-0.012
2018/08/01,-0.013
2018/08/02,-0.014
2018/08/03,-0.015
2018/08/04,-0.016
2018/08/05,-0.016
2018/08/06,-0.017
2018/08/07,-0.018
2018/08/08,-0.019
2018/08/09,-0.02
2018/08/10,-0.022
2018/08/11,-0.023
2018/08/12,-0.024
2018/08/13,-0.025
2018/08/14,-0.027
2018/08/15,-0.028
2018/08/16,-0.029
2018/08/17,-0.03
2018/08/18,-0.031
2018/08/19,-0.033
2018/08/20,-0.034
2018/08/21,-0.035
2018/08/22,-0.037
2018/08/23,-0.038
2018/08/24,-0.039
2018/08/25,-0.041
2018/08/26,-0.043
2018/08/27,-0.044
2018/08/28,-0.046
2018/08/29,-0.047
2018/08/30,-0.049
2018/08/31,-0.051
2018/09/01,-0.053
2018/09/02,-0.054
2018/09/03,-0.056
2018/09/04,-0.057
2018/09/05,-0.059
2018/09/06,-0.061
2018/09/07,-0.062
2018/09/08,-0.064
2018/09/09,-0.066
2018/09/10,-0.068
2018/09/11,-0.069
2018/09/12,-0.071
2018/09/13,-0.073
2018/09/14,-0.075
2018/09/15,-0.077
2018/09/16,-0.079
2018/09/17,-0.082
2018/09/18,-0.084
2018/09/19,-0.086
2018/09/20,-0.089
2018/09/21,-0.091
2018/09/22,-0.094
2018/09/23,-0.096
2018/09/24,-0.099
2018/09/25,-0.101
2018/09/26,-0.104
2018/09/27,-0.107
2018/09/28,-0.109
2018/09/29,-0.112
2018/09/30,-0.115
2018/10/01,-0.118
2018/10/02,-0.121
2018/10/03,-0.123
2018/10/04,-0.126
2018/10/05,-0.128
2018/10/06,-0.131
2018/10/07,-0.133
2018/10/08,-0.135
2018/10/09,-0.137
2018/10/10,-0.139
2018/10/11,-0.141
2018/10/12,-0.143
2018/10/13,-0.145
2018/10/14,-0.147
2018/10/15,-0.149
2018/10/16,-0.15
2018/10/17,-0.152
2018/10/18,-0.153
2018/10/19,-0.154
2018/10/20,-0.155
2018/10/21,-0.157
2018/10/22,-0.158
2018/10/23,-0.159
2018/10/24,-0.16
2018/10/25,-0.161
2018/10/26,-0.162
2018/10/27,-0.162
2018/10/28,-0.163
2018/10/29,-0.164
2018/10/30,-0.165
2018/10/31,-0.165
2018/11/01,-0.165
2018/11/02,-0.166
2018/11/03,-0.166
2018/11/04,-0.167
2018/11/05,-0.167
2018/11/06,-0.167
2018/11/07,-0.167
2018/11/08,-0.167
2018/11/09,-0.167
2018/11/10,-0.167
2018/11/11,-0.167
2018/11/12,-0.167
2018/11/13,-0.167
2018/11/14,-0.167
2018/11/15,-0.167
2018/11/16,-0.167
2018/11/17,-0.167
2018/11/18,-0.167
2018/11/19,-0.166
2018/11/20,-0.166
2018/11/21,-0.165
2018/11/22,-0.165
2018/11/23,-0.164
2018/11/24,-0.164
2018/11/25,-0.163
2018/11/26,-0.163
2018/11/27,-0.162
2018/11/28,-0.162
2018/11/29,-0.161
2018/11/30,-0.16
2018/12/01,-0.159
2018/12/02,-0.159
2018/12/03,-0.158
2018/12/04,-0.157
2018/12/05,-0.156
2018/12/06,-0.155
2018/12/07,-0.154
2018/12/08,-0.153
2018/12/09,-0.153
2018/12/10,-0.152
2018/12/11,-0.151
2018/12/12,-0.15
2018/12/13,-0.149
2018/12/14,-0.148
2018/12/15,-0.147
2018/12/16,-0.146
2018/12/17,-0.145
2018/12/18,-0.144
2018/12/19,-0.143
2018/12/20,-0.142
2018/12/21,-0.141
2018/12/22,-0.14
2018/12/23,-0.139
2018/12/24,-0.138
2018/12/25,-0.137
2018/12/26,-0.135
2018/12/27,-0.134
2018/12/28,-0.133
2018/12/29,-0.132
2018/12/30,-0.131
2018/12/31,-0.13
2019/01/01,-0.129
2019/01/02,-0.128
2019/01/03,-0.127
2019/01/04,-0.127
2019/01/05,-0.126
2019/01/06,-0.125
2019/01/07,-0.124
2019/01/08,-0.123
2019/01/09,-0.122
2019/01/10,-0.122
2019/01/11,-0.121
2019/01/12,-0.12
2019/01/13,-0.119
2019/01/14,-0.119
2019/01/15,-0.118
2019/01/16,-0.117
2019/01/17,-0.117
2019/01/18,-0.116
2019/01/19,-0.115
2019/01/20,-0.115
2019/01/21,-0.114
2019/01/22,-0.113
2019/01/23,-0.113
2019/01/24,-0.112
2019/01/25,-0.111
2019/01/26,-0.11
2019/01/27,-0.11
2019/01/28,-0.109
2019/01/29,-0.109
2019/01/30,-0.108
2019/01/31,-0.108
2019/02/01,-0.107
2019/02/02,-0.107
2019/02/03,-0.106
2019/02/04,-0.106
2019/02/05,-0.106
2019/02/06,-0.107
2019/02/07,-0.107
2019/02/08,-0.108
2019/02/09,-0.108
2019/02/10,-0.109
2019/02/11,-0.11
2019/02/12,-0.111
2019/02/13,-0.112
2019/02/14,-0.113
2019/02/15,-0.113
2019/02/16,-0.114
2019/02/17,-0.115
2019/02/18,-0.116
2019/02/19,-0.117
2019/02/20,-0.118
2019/02/21,-0.118
2019/02/22,-0.119
2019/02/23,-0.119
2019/02/24,-0.119
2019/02/25,-0.119
2019/02/26,-0.119
2019/02/27,-0.119
2019/02/28,-0.119
2019/03/01,-0.119
2019/03/02,-0.119
2019/03/03,-0.118
2019/03/04,-0.118
2019/03/05,-0.117
2019/03/06,-0.116
2019/03/07,-0.115
2019/03/08,-0.114
2019/03/09,-0.113
2019/03/10,-0.112
2019/03/11,-0.111
2019/03/12,-0.11
2019/03/13,-0.109
2019/03/14,-0.108
2019/03/15,-0.106
2019/03/16,-0.105
2019/03/17,-0.104
2019/03/18,-0.103
2019/03/19,-0.101
2019/03/20,-0.099
2019/03/21,-0.098
2019/03/22,-0.096
2019/03/23,-0.094
2019/03/24,-0.092
2019/03/25,-0.09
2019/03/26,-0.088
2019/03/27,-0.085
2019/03/28,-0.083
2019/03/29,-0.08
2019/03/30,-0.078
2019/03/31,-0.075
2019/04/01,-0.072
2019/04/02,-0.068
2019/04/03,-0.065
2019/04/04,-0.061
2019/04/05,-0.058
2019/04/06,-0.054
2019/04/07,-0.051
2019/04/08,-0.047
2019/04/09,-0.044
2019/04/10,-0.04
2019/04/11,-0.037
2019/04/12,-0.033
2019/04/13,-0.029
2019/04/14,-0.026
2019/04/15,-0.022
2019/04/16,-0.019
2019/04/17,-0.015
2019/04/18,-0.012
2019/04/19,-0.008
2019/04/20,-0.005
2019/04/21,-0.001
2019/04/22,0.003
2019/04/23,0.006
2019/04/24,0.01
2019/04/25,0.014
2019/04/26,0.017
2019/04/27,0.021
2019/04/28,0.024
2019/04/29,0.027
2019/04/30,0.03
2019/05/01,0.034
2019/05/02,0.037
2019/05/03,0.04
2019/05/04,0.043
2019/05/05,0.045
2019/05/06,0.048
2019/05/07,0.051
2019/05/08,0.054
2019/05/09,0.057
2019/05/10,0.06
2019/05/11,0.063
2019/05/12,0.066
2019/05/13,0.069
2019/05/14,0.072
2019/05/15,0.075
2019/05/16,0.079
2019/05/17,0.083
2019/05/18,0.087
2019/05/19,0.091
2019/05/20,0.095
2019/05/21,0.099
2019/05/22,0.103
2019/05/23,0.107
2019/05/24,0.112
2019/05/25,0.117
2019/05/26,0.121
2019/05/27,0.126
2019/05/28,0.13
2019/05/29,0.135
2019/05/30,0.141
2019/05/31,0.146
2019/06/01,0.151
2019/06/02,0.156
2019/06/03,0.161
2019/06/04,0.166
2019/06/05,0.171
2019/06/06,0.176
2019/06/07,0.181
2019/06/08,0.186
2019/06/09,0.19
2019/06/10,0.195
2019/06/11,0.199
2019/06/12,0.203
2019/06/13,0.208
2019/06/14,0.211
2019/06/15,0.215
2019/06/16,0.219
2019/06/17,0.223
2019/06/18,0.227
2019/06/19,0.231
2019/06/20,0.234
