Date,transactionfees90smaUSD
2016/07/20,0.01
2016/07/21,0.011
2016/07/22,0.011
2016/07/23,0.011
2016/07/24,0.011
2016/07/25,0.011
2016/07/26,0.011
2016/07/27,0.011
2016/07/28,0.011
2016/07/29,0.011
2016/07/30,0.011
2016/07/31,0.011
2016/08/01,0.011
2016/08/02,0.011
2016/08/03,0.011
2016/08/04,0.011
2016/08/05,0.011
2016/08/06,0.011
2016/08/07,0.011
2016/08/08,0.011
2016/08/09,0.011
2016/08/10,0.011
2016/08/11,0.011
2016/08/12,0.011
2016/08/13,0.011
2016/08/14,0.011
2016/08/15,0.011
2016/08/16,0.011
2016/08/17,0.011
2016/08/18,0.011
2016/08/19,0.011
2016/08/20,0.011
2016/08/21,0.011
2016/08/22,0.011
2016/08/23,0.011
2016/08/24,0.011
2016/08/25,0.011
2016/08/26,0.011
2016/08/27,0.011
2016/08/28,0.011
2016/08/29,0.011
2016/08/30,0.011
2016/08/31,0.011
2016/09/01,0.011
2016/09/02,0.011
2016/09/03,0.011
2016/09/04,0.011
2016/09/05,0.011
2016/09/06,0.011
2016/09/07,0.011
2016/09/08,0.011
2016/09/09,0.011
2016/09/10,0.011
2016/09/11,0.01
2016/09/12,0.01
2016/09/13,0.01
2016/09/14,0.01
2016/09/15,0.01
2016/09/16,0.009
2016/09/17,0.009
2016/09/18,0.009
2016/09/19,0.009
2016/09/20,0.009
2016/09/21,0.009
2016/09/22,0.009
2016/09/23,0.009
2016/09/24,0.009
2016/09/25,0.009
2016/09/26,0.01
2016/09/27,0.01
2016/09/28,0.01
2016/09/29,0.01
2016/09/30,0.01
2016/10/01,0.01
2016/10/02,0.01
2016/10/03,0.01
2016/10/04,0.01
2016/10/05,0.011
2016/10/06,0.011
2016/10/07,0.011
2016/10/08,0.011
2016/10/09,0.011
2016/10/10,0.011
2016/10/11,0.011
2016/10/12,0.011
2016/10/13,0.011
2016/10/14,0.012
2016/10/15,0.012
2016/10/16,0.012
2016/10/17,0.012
2016/10/18,0.012
2016/10/19,0.012
2016/10/20,0.012
2016/10/21,0.012
2016/10/22,0.012
2016/10/23,0.012
2016/10/24,0.012
2016/10/25,0.013
2016/10/26,0.012
2016/10/27,0.012
2016/10/28,0.012
2016/10/29,0.012
2016/10/30,0.012
2016/10/31,0.012
2016/11/01,0.012
2016/11/02,0.012
2016/11/03,0.012
2016/11/04,0.012
2016/11/05,0.012
2016/11/06,0.012
2016/11/07,0.012
2016/11/08,0.012
2016/11/09,0.012
2016/11/10,0.012
2016/11/11,0.012
2016/11/12,0.012
2016/11/13,0.012
2016/11/14,0.012
2016/11/15,0.012
2016/11/16,0.012
2016/11/17,0.012
2016/11/18,0.012
2016/11/19,0.012
2016/11/20,0.012
2016/11/21,0.012
2016/11/22,0.012
2016/11/23,0.012
2016/11/24,0.013
2016/11/25,0.013
2016/11/26,0.013
2016/11/27,0.013
2016/11/28,0.013
2016/11/29,0.013
2016/11/30,0.013
2016/12/01,0.013
2016/12/02,0.013
2016/12/03,0.013
2016/12/04,0.013
2016/12/05,0.013
2016/12/06,0.013
2016/12/07,0.013
2016/12/08,0.015
2016/12/09,0.015
2016/12/10,0.015
2016/12/11,0.015
2016/12/12,0.015
2016/12/13,0.015
2016/12/14,0.015
2016/12/15,0.014
2016/12/16,0.014
2016/12/17,0.014
2016/12/18,0.014
2016/12/19,0.014
2016/12/20,0.014
2016/12/21,0.014
2016/12/22,0.014
2016/12/23,0.014
2016/12/24,0.014
2016/12/25,0.013
2016/12/26,0.013
2016/12/27,0.013
2016/12/28,0.013
2016/12/29,0.013
2016/12/30,0.013
2016/12/31,0.012
2017/01/01,0.012
2017/01/02,0.012
2017/01/03,0.012
2017/01/04,0.012
2017/01/05,0.012
2017/01/06,0.012
2017/01/07,0.012
2017/01/08,0.012
2017/01/09,0.011
2017/01/10,0.011
2017/01/11,0.011
2017/01/12,0.011
2017/01/13,0.011
2017/01/14,0.01
2017/01/15,0.01
2017/01/16,0.01
2017/01/17,0.01
2017/01/18,0.01
2017/01/19,0.01
2017/01/20,0.01
2017/01/21,0.01
2017/01/22,0.01
2017/01/23,0.01
2017/01/24,0.01
2017/01/25,0.01
2017/01/26,0.01
2017/01/27,0.01
2017/01/28,0.01
2017/01/29,0.01
2017/01/30,0.01
2017/01/31,0.01
2017/02/01,0.01
2017/02/02,0.01
2017/02/03,0.01
2017/02/04,0.01
2017/02/05,0.01
2017/02/06,0.01
2017/02/07,0.01
2017/02/08,0.01
2017/02/09,0.01
2017/02/10,0.01
2017/02/11,0.01
2017/02/12,0.01
2017/02/13,0.01
2017/02/14,0.01
2017/02/15,0.01
2017/02/16,0.01
2017/02/17,0.01
2017/02/18,0.01
2017/02/19,0.01
2017/02/20,0.01
2017/02/21,0.01
2017/02/22,0.01
2017/02/23,0.01
2017/02/24,0.01
2017/02/25,0.01
2017/02/26,0.01
2017/02/27,0.01
2017/02/28,0.01
2017/03/01,0.01
2017/03/02,0.01
2017/03/03,0.01
2017/03/04,0.01
2017/03/05,0.01
2017/03/06,0.01
2017/03/07,0.01
2017/03/08,0.009
2017/03/09,0.009
2017/03/10,0.009
2017/03/11,0.009
2017/03/12,0.009
2017/03/13,0.009
2017/03/14,0.01
2017/03/15,0.01
2017/03/16,0.01
2017/03/17,0.01
2017/03/18,0.011
2017/03/19,0.011
2017/03/20,0.011
2017/03/21,0.011
2017/03/22,0.012
2017/03/23,0.012
2017/03/24,0.012
2017/03/25,0.013
2017/03/26,0.013
2017/03/27,0.013
2017/03/28,0.014
2017/03/29,0.014
2017/03/30,0.014
2017/03/31,0.015
2017/04/01,0.015
2017/04/02,0.016
2017/04/03,0.016
2017/04/04,0.016
2017/04/05,0.016
2017/04/06,0.017
2017/04/07,0.017
2017/04/08,0.017
2017/04/09,0.018
2017/04/10,0.018
2017/04/11,0.018
2017/04/12,0.019
2017/04/13,0.019
2017/04/14,0.019
2017/04/15,0.02
2017/04/16,0.02
2017/04/17,0.02
2017/04/18,0.021
2017/04/19,0.021
2017/04/20,0.021
2017/04/21,0.022
2017/04/22,0.022
2017/04/23,0.023
2017/04/24,0.023
2017/04/25,0.024
2017/04/26,0.024
2017/04/27,0.024
2017/04/28,0.025
2017/04/29,0.025
2017/04/30,0.026
2017/05/01,0.027
2017/05/02,0.028
2017/05/03,0.028
2017/05/04,0.029
2017/05/05,0.029
2017/05/06,0.03
2017/05/07,0.031
2017/05/08,0.032
2017/05/09,0.033
2017/05/10,0.033
2017/05/11,0.034
2017/05/12,0.035
2017/05/13,0.036
2017/05/14,0.037
2017/05/15,0.038
2017/05/16,0.039
2017/05/17,0.04
2017/05/18,0.041
2017/05/19,0.042
2017/05/20,0.044
2017/05/21,0.045
2017/05/22,0.047
2017/05/23,0.05
2017/05/24,0.052
2017/05/25,0.055
2017/05/26,0.057
2017/05/27,0.059
2017/05/28,0.061
2017/05/29,0.063
2017/05/30,0.067
2017/05/31,0.074
2017/06/01,0.077
2017/06/02,0.081
2017/06/03,0.084
2017/06/04,0.088
2017/06/05,0.091
2017/06/06,0.094
2017/06/07,0.098
2017/06/08,0.101
2017/06/09,0.105
2017/06/10,0.108
2017/06/11,0.112
2017/06/12,0.119
2017/06/13,0.124
2017/06/14,0.127
2017/06/15,0.131
2017/06/16,0.135
2017/06/17,0.138
2017/06/18,0.142
2017/06/19,0.146
2017/06/20,0.155
2017/06/21,0.169
2017/06/22,0.178
2017/06/23,0.184
2017/06/24,0.192
2017/06/25,0.198
2017/06/26,0.205
2017/06/27,0.208
2017/06/28,0.217
2017/06/29,0.223
2017/06/30,0.227
2017/07/01,0.23
2017/07/02,0.234
2017/07/03,0.238
2017/07/04,0.241
2017/07/05,0.245
2017/07/06,0.248
2017/07/07,0.252
2017/07/08,0.255
2017/07/09,0.258
2017/07/10,0.259
2017/07/11,0.261
2017/07/12,0.263
2017/07/13,0.266
2017/07/14,0.268
2017/07/15,0.27
2017/07/16,0.271
2017/07/17,0.273
2017/07/18,0.276
2017/07/19,0.279
2017/07/20,0.28
2017/07/21,0.283
2017/07/22,0.285
2017/07/23,0.288
2017/07/24,0.29
2017/07/25,0.293
2017/07/26,0.296
2017/07/27,0.298
2017/07/28,0.3
2017/07/29,0.301
2017/07/30,0.302
2017/07/31,0.304
2017/08/01,0.306
2017/08/02,0.308
2017/08/03,0.309
2017/08/04,0.311
2017/08/05,0.312
2017/08/06,0.314
2017/08/07,0.316
2017/08/08,0.319
2017/08/09,0.321
2017/08/10,0.323
2017/08/11,0.325
2017/08/12,0.328
2017/08/13,0.33
2017/08/14,0.332
2017/08/15,0.333
2017/08/16,0.341
2017/08/17,0.345
2017/08/18,0.351
2017/08/19,0.354
2017/08/20,0.355
2017/08/21,0.355
2017/08/22,0.355
2017/08/23,0.356
2017/08/24,0.357
2017/08/25,0.358
2017/08/26,0.359
2017/08/27,0.36
2017/08/28,0.36
2017/08/29,0.357
2017/08/30,0.359
2017/08/31,0.363
2017/09/01,0.366
2017/09/02,0.37
2017/09/03,0.37
2017/09/04,0.37
2017/09/05,0.371
2017/09/06,0.373
2017/09/07,0.376
2017/09/08,0.378
2017/09/09,0.377
2017/09/10,0.374
2017/09/11,0.373
2017/09/12,0.374
2017/09/13,0.374
2017/09/14,0.373
2017/09/15,0.373
2017/09/16,0.374
2017/09/17,0.373
2017/09/18,0.367
2017/09/19,0.356
2017/09/20,0.354
2017/09/21,0.351
2017/09/22,0.345
2017/09/23,0.343
2017/09/24,0.34
2017/09/25,0.34
2017/09/26,0.335
2017/09/27,0.334
2017/09/28,0.333
2017/09/29,0.332
2017/09/30,0.333
2017/10/01,0.333
2017/10/02,0.332
2017/10/03,0.332
2017/10/04,0.332
2017/10/05,0.333
2017/10/06,0.334
2017/10/07,0.335
2017/10/08,0.337
2017/10/09,0.338
2017/10/10,0.34
2017/10/11,0.346
2017/10/12,0.347
2017/10/13,0.349
2017/10/14,0.352
2017/10/15,0.354
2017/10/16,0.354
2017/10/17,0.353
2017/10/18,0.353
2017/10/19,0.351
2017/10/20,0.352
2017/10/21,0.351
2017/10/22,0.349
2017/10/23,0.348
2017/10/24,0.347
2017/10/25,0.347
2017/10/26,0.346
2017/10/27,0.344
2017/10/28,0.342
2017/10/29,0.34
2017/10/30,0.337
2017/10/31,0.334
2017/11/01,0.334
2017/11/02,0.334
2017/11/03,0.334
2017/11/04,0.333
2017/11/05,0.331
2017/11/06,0.329
2017/11/07,0.328
2017/11/08,0.328
2017/11/09,0.327
2017/11/10,0.326
2017/11/11,0.325
2017/11/12,0.324
2017/11/13,0.324
2017/11/14,0.317
2017/11/15,0.314
2017/11/16,0.309
2017/11/17,0.308
2017/11/18,0.307
2017/11/19,0.306
2017/11/20,0.306
2017/11/21,0.306
2017/11/22,0.305
2017/11/23,0.305
2017/11/24,0.304
2017/11/25,0.304
2017/11/26,0.304
2017/11/27,0.302
2017/11/28,0.301
2017/11/29,0.296
2017/11/30,0.293
2017/12/01,0.289
2017/12/02,0.288
2017/12/03,0.287
2017/12/04,0.289
2017/12/05,0.292
2017/12/06,0.295
2017/12/07,0.305
2017/12/08,0.317
2017/12/09,0.328
2017/12/10,0.338
2017/12/11,0.343
2017/12/12,0.351
2017/12/13,0.359
2017/12/14,0.37
2017/12/15,0.377
2017/12/16,0.386
2017/12/17,0.393
2017/12/18,0.399
2017/12/19,0.405
2017/12/20,0.417
2017/12/21,0.429
2017/12/22,0.436
2017/12/23,0.442
2017/12/24,0.448
2017/12/25,0.452
2017/12/26,0.455
2017/12/27,0.458
2017/12/28,0.462
2017/12/29,0.465
2017/12/30,0.468
2017/12/31,0.471
2018/01/01,0.475
2018/01/02,0.479
2018/01/03,0.485
2018/01/04,0.492
2018/01/05,0.515
2018/01/06,0.544
2018/01/07,0.57
2018/01/08,0.597
2018/01/09,0.622
2018/01/10,0.664
2018/01/11,0.696
2018/01/12,0.72
2018/01/13,0.746
2018/01/14,0.774
2018/01/15,0.799
2018/01/16,0.819
2018/01/17,0.834
2018/01/18,0.852
2018/01/19,0.871
2018/01/20,0.892
2018/01/21,0.906
2018/01/22,0.918
2018/01/23,0.933
2018/01/24,0.947
2018/01/25,0.963
2018/01/26,0.974
2018/01/27,0.986
2018/01/28,0.999
2018/01/29,1.017
2018/01/30,1.03
2018/01/31,1.042
2018/02/01,1.06
2018/02/02,1.07
2018/02/03,1.08
2018/02/04,1.089
2018/02/05,1.096
2018/02/06,1.101
2018/02/07,1.108
2018/02/08,1.114
2018/02/09,1.12
2018/02/10,1.127
2018/02/11,1.132
2018/02/12,1.137
2018/02/13,1.142
2018/02/14,1.148
2018/02/15,1.154
2018/02/16,1.16
2018/02/17,1.167
2018/02/18,1.175
2018/02/19,1.181
2018/02/20,1.187
2018/02/21,1.192
2018/02/22,1.197
2018/02/23,1.202
2018/02/24,1.207
2018/02/25,1.211
2018/02/26,1.215
2018/02/27,1.219
2018/02/28,1.226
2018/03/01,1.231
2018/03/02,1.238
2018/03/03,1.242
2018/03/04,1.244
2018/03/05,1.243
2018/03/06,1.241
2018/03/07,1.231
2018/03/08,1.223
2018/03/09,1.212
2018/03/10,1.205
2018/03/11,1.2
2018/03/12,1.194
2018/03/13,1.187
2018/03/14,1.177
2018/03/15,1.169
2018/03/16,1.161
2018/03/17,1.154
2018/03/18,1.147
2018/03/19,1.138
2018/03/20,1.126
2018/03/21,1.115
2018/03/22,1.108
2018/03/23,1.101
2018/03/24,1.095
2018/03/25,1.091
2018/03/26,1.087
2018/03/27,1.083
2018/03/28,1.079
2018/03/29,1.075
2018/03/30,1.07
2018/03/31,1.065
2018/04/01,1.06
2018/04/02,1.054
2018/04/03,1.046
2018/04/04,1.036
2018/04/05,1.012
2018/04/06,0.981
2018/04/07,0.953
2018/04/08,0.924
2018/04/09,0.893
2018/04/10,0.849
2018/04/11,0.815
2018/04/12,0.79
2018/04/13,0.762
2018/04/14,0.734
2018/04/15,0.709
2018/04/16,0.69
2018/04/17,0.676
2018/04/18,0.659
2018/04/19,0.641
2018/04/20,0.622
2018/04/21,0.609
2018/04/22,0.598
2018/04/23,0.585
2018/04/24,0.573
2018/04/25,0.561
2018/04/26,0.554
2018/04/27,0.547
2018/04/28,0.539
2018/04/29,0.526
2018/04/30,0.517
2018/05/01,0.506
2018/05/02,0.492
2018/05/03,0.485
2018/05/04,0.478
2018/05/05,0.472
2018/05/06,0.469
2018/05/07,0.465
2018/05/08,0.461
2018/05/09,0.458
2018/05/10,0.457
2018/05/11,0.455
2018/05/12,0.452
2018/05/13,0.45
2018/05/14,0.448
2018/05/15,0.447
2018/05/16,0.445
2018/05/17,0.444
2018/05/18,0.441
2018/05/19,0.437
2018/05/20,0.434
2018/05/21,0.432
2018/05/22,0.431
2018/05/23,0.43
2018/05/24,0.428
2018/05/25,0.425
2018/05/26,0.423
2018/05/27,0.42
2018/05/28,0.418
2018/05/29,0.415
2018/05/30,0.413
2018/05/31,0.412
2018/06/01,0.412
2018/06/02,0.409
2018/06/03,0.406
2018/06/04,0.405
2018/06/05,0.404
2018/06/06,0.405
2018/06/07,0.404
2018/06/08,0.404
2018/06/09,0.403
2018/06/10,0.401
2018/06/11,0.4
2018/06/12,0.399
2018/06/13,0.398
2018/06/14,0.397
2018/06/15,0.398
2018/06/16,0.4
2018/06/17,0.4
2018/06/18,0.399
2018/06/19,0.399
2018/06/20,0.398
2018/06/21,0.397
2018/06/22,0.399
2018/06/23,0.399
2018/06/24,0.398
2018/06/25,0.399
2018/06/26,0.398
2018/06/27,0.397
2018/06/28,0.397
2018/06/29,0.398
2018/06/30,0.412
2018/07/01,0.435
2018/07/02,0.495
2018/07/03,0.529
2018/07/04,0.561
2018/07/05,0.584
2018/07/06,0.62
2018/07/07,0.65
2018/07/08,0.66
2018/07/09,0.667
2018/07/10,0.669
2018/07/11,0.673
2018/07/12,0.681
2018/07/13,0.692
2018/07/14,0.717
2018/07/15,0.752
2018/07/16,0.754
2018/07/17,0.754
2018/07/18,0.755
2018/07/19,0.754
2018/07/20,0.755
2018/07/21,0.757
2018/07/22,0.756
2018/07/23,0.755
2018/07/24,0.755
2018/07/25,0.753
2018/07/26,0.752
2018/07/27,0.749
2018/07/28,0.747
2018/07/29,0.744
2018/07/30,0.742
2018/07/31,0.739
2018/08/01,0.738
2018/08/02,0.736
2018/08/03,0.733
2018/08/04,0.731
2018/08/05,0.728
2018/08/06,0.725
2018/08/07,0.73
2018/08/08,0.743
2018/08/09,0.755
2018/08/10,0.76
2018/08/11,0.757
2018/08/12,0.753
2018/08/13,0.748
2018/08/14,0.744
2018/08/15,0.739
2018/08/16,0.735
2018/08/17,0.74
2018/08/18,0.736
2018/08/19,0.731
2018/08/20,0.726
2018/08/21,0.722
2018/08/22,0.721
2018/08/23,0.718
2018/08/24,0.718
2018/08/25,0.716
2018/08/26,0.715
2018/08/27,0.71
2018/08/28,0.706
2018/08/29,0.701
2018/08/30,0.695
2018/08/31,0.693
2018/09/01,0.69
2018/09/02,0.685
2018/09/03,0.682
2018/09/04,0.677
2018/09/05,0.673
2018/09/06,0.67
2018/09/07,0.669
2018/09/08,0.667
2018/09/09,0.665
2018/09/10,0.663
2018/09/11,0.662
2018/09/12,0.66
2018/09/13,0.658
2018/09/14,0.654
2018/09/15,0.654
2018/09/16,0.653
2018/09/17,0.651
2018/09/18,0.651
2018/09/19,0.651
2018/09/20,0.647
2018/09/21,0.647
2018/09/22,0.646
2018/09/23,0.645
2018/09/24,0.646
2018/09/25,0.646
2018/09/26,0.646
2018/09/27,0.646
2018/09/28,0.633
2018/09/29,0.611
2018/09/30,0.552
2018/10/01,0.519
2018/10/02,0.488
2018/10/03,0.465
2018/10/04,0.429
2018/10/05,0.398
2018/10/06,0.387
2018/10/07,0.38
2018/10/08,0.377
2018/10/09,0.372
2018/10/10,0.363
2018/10/11,0.351
2018/10/12,0.326
2018/10/13,0.289
2018/10/14,0.286
2018/10/15,0.283
2018/10/16,0.281
2018/10/17,0.28
2018/10/18,0.277
2018/10/19,0.274
2018/10/20,0.272
2018/10/21,0.27
2018/10/22,0.269
2018/10/23,0.267
2018/10/24,0.267
2018/10/25,0.266
2018/10/26,0.265
2018/10/27,0.264
2018/10/28,0.263
2018/10/29,0.262
2018/10/30,0.259
2018/10/31,0.259
2018/11/01,0.258
2018/11/02,0.258
2018/11/03,0.258
2018/11/04,0.256
2018/11/05,0.249
2018/11/06,0.23
2018/11/07,0.214
2018/11/08,0.206
2018/11/09,0.205
2018/11/10,0.205
2018/11/11,0.204
2018/11/12,0.203
2018/11/13,0.202
2018/11/14,0.202
2018/11/15,0.193
2018/11/16,0.193
2018/11/17,0.192
2018/11/18,0.192
2018/11/19,0.192
2018/11/20,0.189
2018/11/21,0.187
2018/11/22,0.183
2018/11/23,0.183
2018/11/24,0.179
2018/11/25,0.178
2018/11/26,0.178
2018/11/27,0.175
2018/11/28,0.174
2018/11/29,0.174
2018/11/30,0.174
2018/12/01,0.174
2018/12/02,0.173
2018/12/03,0.172
2018/12/04,0.172
2018/12/05,0.171
2018/12/06,0.17
2018/12/07,0.169
2018/12/08,0.168
2018/12/09,0.167
2018/12/10,0.165
2018/12/11,0.164
2018/12/12,0.163
2018/12/13,0.162
2018/12/14,0.161
2018/12/15,0.16
2018/12/16,0.158
2018/12/17,0.156
2018/12/18,0.155
2018/12/19,0.153
2018/12/20,0.151
2018/12/21,0.149
2018/12/22,0.148
2018/12/23,0.145
2018/12/24,0.144
2018/12/25,0.143
2018/12/26,0.141
2018/12/27,0.139
2018/12/28,0.136
2018/12/29,0.134
2018/12/30,0.133
2018/12/31,0.13
2019/01/01,0.129
2019/01/02,0.128
2019/01/03,0.128
2019/01/04,0.127
2019/01/05,0.128
2019/01/06,0.127
2019/01/07,0.126
2019/01/08,0.125
2019/01/09,0.124
2019/01/10,0.122
2019/01/11,0.122
2019/01/12,0.121
2019/01/13,0.12
2019/01/14,0.12
2019/01/15,0.12
2019/01/16,0.119
2019/01/17,0.119
2019/01/18,0.118
2019/01/19,0.117
2019/01/20,0.116
2019/01/21,0.116
2019/01/22,0.115
2019/01/23,0.113
2019/01/24,0.112
2019/01/25,0.111
2019/01/26,0.111
2019/01/27,0.11
2019/01/28,0.109
2019/01/29,0.108
2019/01/30,0.107
2019/01/31,0.106
2019/02/01,0.106
2019/02/02,0.105
2019/02/03,0.103
2019/02/04,0.102
2019/02/05,0.101
2019/02/06,0.099
2019/02/07,0.098
2019/02/08,0.098
2019/02/09,0.097
2019/02/10,0.097
2019/02/11,0.096
2019/02/12,0.094
2019/02/13,0.093
2019/02/14,0.092
2019/02/15,0.092
2019/02/16,0.091
2019/02/17,0.09
2019/02/18,0.09
2019/02/19,0.103
2019/02/20,0.103
2019/02/21,0.103
2019/02/22,0.103
2019/02/23,0.103
2019/02/24,0.103
2019/02/25,0.104
2019/02/26,0.104
2019/02/27,0.103
2019/02/28,0.103
2019/03/01,0.103
2019/03/02,0.102
2019/03/03,0.102
2019/03/04,0.102
2019/03/05,0.101
2019/03/06,0.102
2019/03/07,0.102
2019/03/08,0.102
2019/03/09,0.102
2019/03/10,0.103
2019/03/11,0.103
2019/03/12,0.103
2019/03/13,0.103
2019/03/14,0.103
2019/03/15,0.103
2019/03/16,0.104
2019/03/17,0.104
2019/03/18,0.11
2019/03/19,0.11
2019/03/20,0.11
2019/03/21,0.11
2019/03/22,0.111
2019/03/23,0.111
2019/03/24,0.11
2019/03/25,0.11
2019/03/26,0.11
2019/03/27,0.11
2019/03/28,0.111
2019/03/29,0.111
2019/03/30,0.11
2019/03/31,0.11
2019/04/01,0.11
2019/04/02,0.11
2019/04/03,0.111
2019/04/04,0.111
2019/04/05,0.111
2019/04/06,0.111
2019/04/07,0.111
2019/04/08,0.111
2019/04/09,0.112
2019/04/10,0.112
2019/04/11,0.113
2019/04/12,0.113
2019/04/13,0.113
2019/04/14,0.113
2019/04/15,0.113
2019/04/16,0.113
2019/04/17,0.113
2019/04/18,0.113
2019/04/19,0.114
2019/04/20,0.114
2019/04/21,0.114
2019/04/22,0.114
2019/04/23,0.114
2019/04/24,0.114
2019/04/25,0.114
2019/04/26,0.114
2019/04/27,0.114
2019/04/28,0.114
2019/04/29,0.115
2019/04/30,0.115
2019/05/01,0.115
2019/05/02,0.116
2019/05/03,0.116
2019/05/04,0.117
2019/05/05,0.117
2019/05/06,0.117
2019/05/07,0.118
2019/05/08,0.118
2019/05/09,0.118
2019/05/10,0.118
2019/05/11,0.118
2019/05/12,0.118
2019/05/13,0.119
2019/05/14,0.119
2019/05/15,0.12
2019/05/16,0.122
2019/05/17,0.123
2019/05/18,0.124
2019/05/19,0.124
2019/05/20,0.112
2019/05/21,0.113
2019/05/22,0.113
2019/05/23,0.114
2019/05/24,0.114
2019/05/25,0.114
2019/05/26,0.114
2019/05/27,0.115
2019/05/28,0.115
2019/05/29,0.116
2019/05/30,0.117
2019/05/31,0.118
2019/06/01,0.119
2019/06/02,0.12
2019/06/03,0.12
2019/06/04,0.121
2019/06/05,0.121
2019/06/06,0.122
2019/06/07,0.123
2019/06/08,0.124
2019/06/09,0.124
2019/06/10,0.125
2019/06/11,0.126
2019/06/12,0.126
2019/06/13,0.127
2019/06/14,0.128
2019/06/15,0.129
2019/06/16,0.123
2019/06/17,0.125
2019/06/18,0.125
2019/06/19,0.126
2019/06/20,0.127
2019/06/21,0.128
2019/06/22,0.129
2019/06/23,0.129
