Date,median_transaction_fee30stdUSD
2016/07/20,0.001
2016/07/21,0.001
2016/07/22,0.001
2016/07/23,0.001
2016/07/24,0.001
2016/07/25,0.001
2016/07/26,0.001
2016/07/27,0.001
2016/07/28,0.001
2016/07/29,0.001
2016/07/30,0.001
2016/07/31,0.001
2016/08/01,0.001
2016/08/02,0.001
2016/08/03,0.001
2016/08/04,0.001
2016/08/05,0.001
2016/08/06,0.001
2016/08/07,0.001
2016/08/08,0.001
2016/08/09,0.001
2016/08/10,0.001
2016/08/11,0.001
2016/08/12,0.001
2016/08/13,0.001
2016/08/14,0.001
2016/08/15,0.001
2016/08/16,0.001
2016/08/17,0.001
2016/08/18,0.001
2016/08/19,0.001
2016/08/20,0.001
2016/08/21,0.001
2016/08/22,0.001
2016/08/23,0.001
2016/08/24,0.001
2016/08/25,0.001
2016/08/26,0.001
2016/08/27,0.001
2016/08/28,0
2016/08/29,0
2016/08/30,0
2016/08/31,0
2016/09/01,0
2016/09/02,0
2016/09/03,0
2016/09/04,0.001
2016/09/05,0.001
2016/09/06,0.001
2016/09/07,0.001
2016/09/08,0.001
2016/09/09,0.001
2016/09/10,0.001
2016/09/11,0.001
2016/09/12,0.001
2016/09/13,0.001
2016/09/14,0.001
2016/09/15,0.001
2016/09/16,0.001
2016/09/17,0.001
2016/09/18,0.001
2016/09/19,0.001
2016/09/20,0.001
2016/09/21,0.001
2016/09/22,0.001
2016/09/23,0.002
2016/09/24,0.003
2016/09/25,0.003
2016/09/26,0.004
2016/09/27,0.005
2016/09/28,0.005
2016/09/29,0.005
2016/09/30,0.005
2016/10/01,0.005
2016/10/02,0.005
2016/10/03,0.005
2016/10/04,0.005
2016/10/05,0.005
2016/10/06,0.005
2016/10/07,0.005
2016/10/08,0.005
2016/10/09,0.005
2016/10/10,0.005
2016/10/11,0.005
2016/10/12,0.005
2016/10/13,0.009
2016/10/14,0.009
2016/10/15,0.01
2016/10/16,0.01
2016/10/17,0.01
2016/10/18,0.01
2016/10/19,0.01
2016/10/20,0.01
2016/10/21,0.01
2016/10/22,0.01
2016/10/23,0.01
2016/10/24,0.01
2016/10/25,0.011
2016/10/26,0.011
2016/10/27,0.011
2016/10/28,0.011
2016/10/29,0.011
2016/10/30,0.011
2016/10/31,0.011
2016/11/01,0.011
2016/11/02,0.011
2016/11/03,0.011
2016/11/04,0.011
2016/11/05,0.011
2016/11/06,0.011
2016/11/07,0.011
2016/11/08,0.011
2016/11/09,0.011
2016/11/10,0.011
2016/11/11,0.011
2016/11/12,0.008
2016/11/13,0.008
2016/11/14,0.006
2016/11/15,0.004
2016/11/16,0.003
2016/11/17,0.001
2016/11/18,0.001
2016/11/19,0.001
2016/11/20,0.001
2016/11/21,0.001
2016/11/22,0.001
2016/11/23,0.001
2016/11/24,0.001
2016/11/25,0.001
2016/11/26,0.001
2016/11/27,0.001
2016/11/28,0.001
2016/11/29,0.001
2016/11/30,0.001
2016/12/01,0.001
2016/12/02,0.001
2016/12/03,0.001
2016/12/04,0.001
2016/12/05,0.001
2016/12/06,0.001
2016/12/07,0.001
2016/12/08,0.001
2016/12/09,0.001
2016/12/10,0.001
2016/12/11,0.001
2016/12/12,0.001
2016/12/13,0.001
2016/12/14,0.001
2016/12/15,0.001
2016/12/16,0.001
2016/12/17,0.001
2016/12/18,0.001
2016/12/19,0.001
2016/12/20,0.001
2016/12/21,0.001
2016/12/22,0.001
2016/12/23,0.001
2016/12/24,0.001
2016/12/25,0.001
2016/12/26,0.001
2016/12/27,0.001
2016/12/28,0.001
2016/12/29,0.001
2016/12/30,0.001
2016/12/31,0.001
2017/01/01,0
2017/01/02,0
2017/01/03,0.001
2017/01/04,0.001
2017/01/05,0.001
2017/01/06,0.001
2017/01/07,0.001
2017/01/08,0.001
2017/01/09,0.001
2017/01/10,0.001
2017/01/11,0.001
2017/01/12,0.001
2017/01/13,0.001
2017/01/14,0.001
2017/01/15,0.001
2017/01/16,0.001
2017/01/17,0.001
2017/01/18,0.001
2017/01/19,0.001
2017/01/20,0.001
2017/01/21,0.001
2017/01/22,0.001
2017/01/23,0.001
2017/01/24,0.001
2017/01/25,0.001
2017/01/26,0.001
2017/01/27,0.001
2017/01/28,0.001
2017/01/29,0.001
2017/01/30,0.001
2017/01/31,0.001
2017/02/01,0.001
2017/02/02,0.001
2017/02/03,0.001
2017/02/04,0.001
2017/02/05,0.001
2017/02/06,0.001
2017/02/07,0.001
2017/02/08,0.001
2017/02/09,0.001
2017/02/10,0.001
2017/02/11,0.001
2017/02/12,0.001
2017/02/13,0.001
2017/02/14,0.001
2017/02/15,0.001
2017/02/16,0.001
2017/02/17,0.001
2017/02/18,0.001
2017/02/19,0.001
2017/02/20,0.001
2017/02/21,0.001
2017/02/22,0.001
2017/02/23,0.001
2017/02/24,0.001
2017/02/25,0.001
2017/02/26,0.001
2017/02/27,0.001
2017/02/28,0.001
2017/03/01,0.001
2017/03/02,0.001
2017/03/03,0.002
2017/03/04,0.002
2017/03/05,0.002
2017/03/06,0.002
2017/03/07,0.002
2017/03/08,0.002
2017/03/09,0.002
2017/03/10,0.002
2017/03/11,0.002
2017/03/12,0.002
2017/03/13,0.003
2017/03/14,0.003
2017/03/15,0.004
2017/03/16,0.005
2017/03/17,0.007
2017/03/18,0.007
2017/03/19,0.008
2017/03/20,0.008
2017/03/21,0.009
2017/03/22,0.009
2017/03/23,0.009
2017/03/24,0.01
2017/03/25,0.01
2017/03/26,0.01
2017/03/27,0.011
2017/03/28,0.011
2017/03/29,0.011
2017/03/30,0.012
2017/03/31,0.011
2017/04/01,0.011
2017/04/02,0.011
2017/04/03,0.011
2017/04/04,0.011
2017/04/05,0.01
2017/04/06,0.01
2017/04/07,0.009
2017/04/08,0.009
2017/04/09,0.008
2017/04/10,0.007
2017/04/11,0.006
2017/04/12,0.005
2017/04/13,0.005
2017/04/14,0.004
2017/04/15,0.004
2017/04/16,0.004
2017/04/17,0.004
2017/04/18,0.003
2017/04/19,0.003
2017/04/20,0.003
2017/04/21,0.003
2017/04/22,0.003
2017/04/23,0.003
2017/04/24,0.003
2017/04/25,0.003
2017/04/26,0.003
2017/04/27,0.003
2017/04/28,0.005
2017/04/29,0.006
2017/04/30,0.007
2017/05/01,0.008
2017/05/02,0.009
2017/05/03,0.01
2017/05/04,0.011
2017/05/05,0.012
2017/05/06,0.013
2017/05/07,0.014
2017/05/08,0.014
2017/05/09,0.014
2017/05/10,0.014
2017/05/11,0.015
2017/05/12,0.015
2017/05/13,0.015
2017/05/14,0.015
2017/05/15,0.015
2017/05/16,0.015
2017/05/17,0.015
2017/05/18,0.015
2017/05/19,0.015
2017/05/20,0.017
2017/05/21,0.019
2017/05/22,0.022
2017/05/23,0.025
2017/05/24,0.029
2017/05/25,0.033
2017/05/26,0.034
2017/05/27,0.034
2017/05/28,0.035
2017/05/29,0.036
2017/05/30,0.038
2017/05/31,0.044
2017/06/01,0.047
2017/06/02,0.049
2017/06/03,0.05
2017/06/04,0.054
2017/06/05,0.056
2017/06/06,0.058
2017/06/07,0.06
2017/06/08,0.061
2017/06/09,0.061
2017/06/10,0.062
2017/06/11,0.065
2017/06/12,0.072
2017/06/13,0.077
2017/06/14,0.078
2017/06/15,0.077
2017/06/16,0.076
2017/06/17,0.074
2017/06/18,0.073
2017/06/19,0.071
2017/06/20,0.074
2017/06/21,0.128
2017/06/22,0.146
2017/06/23,0.161
2017/06/24,0.172
2017/06/25,0.172
2017/06/26,0.169
2017/06/27,0.165
2017/06/28,0.166
2017/06/29,0.164
2017/06/30,0.163
2017/07/01,0.162
2017/07/02,0.161
2017/07/03,0.159
2017/07/04,0.159
2017/07/05,0.158
2017/07/06,0.158
2017/07/07,0.159
2017/07/08,0.16
2017/07/09,0.16
2017/07/10,0.162
2017/07/11,0.166
2017/07/12,0.169
2017/07/13,0.172
2017/07/14,0.175
2017/07/15,0.178
2017/07/16,0.182
2017/07/17,0.185
2017/07/18,0.187
2017/07/19,0.188
2017/07/20,0.189
2017/07/21,0.164
2017/07/22,0.148
2017/07/23,0.128
2017/07/24,0.103
2017/07/25,0.093
2017/07/26,0.088
2017/07/27,0.084
2017/07/28,0.055
2017/07/29,0.034
2017/07/30,0.032
2017/07/31,0.031
2017/08/01,0.031
2017/08/02,0.026
2017/08/03,0.024
2017/08/04,0.023
2017/08/05,0.022
2017/08/06,0.022
2017/08/07,0.022
2017/08/08,0.024
2017/08/09,0.028
2017/08/10,0.031
2017/08/11,0.034
2017/08/12,0.038
2017/08/13,0.04
2017/08/14,0.04
2017/08/15,0.04
2017/08/16,0.046
2017/08/17,0.049
2017/08/18,0.059
2017/08/19,0.059
2017/08/20,0.059
2017/08/21,0.059
2017/08/22,0.059
2017/08/23,0.059
2017/08/24,0.058
2017/08/25,0.058
2017/08/26,0.057
2017/08/27,0.055
2017/08/28,0.052
2017/08/29,0.052
2017/08/30,0.054
2017/08/31,0.075
2017/09/01,0.082
2017/09/02,0.083
2017/09/03,0.08
2017/09/04,0.077
2017/09/05,0.076
2017/09/06,0.086
2017/09/07,0.095
2017/09/08,0.11
2017/09/09,0.11
2017/09/10,0.109
2017/09/11,0.109
2017/09/12,0.108
2017/09/13,0.108
2017/09/14,0.108
2017/09/15,0.109
2017/09/16,0.109
2017/09/17,0.109
2017/09/18,0.108
2017/09/19,0.108
2017/09/20,0.107
2017/09/21,0.108
2017/09/22,0.11
2017/09/23,0.111
2017/09/24,0.111
2017/09/25,0.111
2017/09/26,0.111
2017/09/27,0.112
2017/09/28,0.113
2017/09/29,0.114
2017/09/30,0.107
2017/10/01,0.104
2017/10/02,0.103
2017/10/03,0.103
2017/10/04,0.104
2017/10/05,0.104
2017/10/06,0.095
2017/10/07,0.084
2017/10/08,0.055
2017/10/09,0.049
2017/10/10,0.047
2017/10/11,0.047
2017/10/12,0.047
2017/10/13,0.047
2017/10/14,0.048
2017/10/15,0.048
2017/10/16,0.04
2017/10/17,0.04
2017/10/18,0.043
2017/10/19,0.051
2017/10/20,0.056
2017/10/21,0.063
2017/10/22,0.071
2017/10/23,0.073
2017/10/24,0.074
2017/10/25,0.079
2017/10/26,0.083
2017/10/27,0.095
2017/10/28,0.105
2017/10/29,0.114
2017/10/30,0.118
2017/10/31,0.123
2017/11/01,0.122
2017/11/02,0.121
2017/11/03,0.119
2017/11/04,0.119
2017/11/05,0.116
2017/11/06,0.116
2017/11/07,0.113
2017/11/08,0.111
2017/11/09,0.11
2017/11/10,0.107
2017/11/11,0.105
2017/11/12,0.1
2017/11/13,0.094
2017/11/14,0.091
2017/11/15,0.09
2017/11/16,0.093
2017/11/17,0.094
2017/11/18,0.095
2017/11/19,0.098
2017/11/20,0.101
2017/11/21,0.103
2017/11/22,0.105
2017/11/23,0.109
2017/11/24,0.112
2017/11/25,0.113
2017/11/26,0.111
2017/11/27,0.109
2017/11/28,0.104
2017/11/29,0.098
2017/11/30,0.088
2017/12/01,0.09
2017/12/02,0.09
2017/12/03,0.091
2017/12/04,0.088
2017/12/05,0.096
2017/12/06,0.117
2017/12/07,0.185
2017/12/08,0.237
2017/12/09,0.285
2017/12/10,0.298
2017/12/11,0.302
2017/12/12,0.315
2017/12/13,0.32
2017/12/14,0.355
2017/12/15,0.378
2017/12/16,0.387
2017/12/17,0.381
2017/12/18,0.372
2017/12/19,0.377
2017/12/20,0.387
2017/12/21,0.396
2017/12/22,0.393
2017/12/23,0.391
2017/12/24,0.382
2017/12/25,0.371
2017/12/26,0.363
2017/12/27,0.355
2017/12/28,0.348
2017/12/29,0.34
2017/12/30,0.331
2017/12/31,0.321
2018/01/01,0.307
2018/01/02,0.295
2018/01/03,0.281
2018/01/04,0.278
2018/01/05,0.492
2018/01/06,0.751
2018/01/07,0.911
2018/01/08,1.072
2018/01/09,1.211
2018/01/10,1.483
2018/01/11,1.604
2018/01/12,1.614
2018/01/13,1.665
2018/01/14,1.685
2018/01/15,1.686
2018/01/16,1.67
2018/01/17,1.648
2018/01/18,1.639
2018/01/19,1.631
2018/01/20,1.623
2018/01/21,1.609
2018/01/22,1.608
2018/01/23,1.589
2018/01/24,1.562
2018/01/25,1.537
2018/01/26,1.529
2018/01/27,1.517
2018/01/28,1.504
2018/01/29,1.47
2018/01/30,1.454
2018/01/31,1.441
2018/02/01,1.405
2018/02/02,1.384
2018/02/03,1.386
2018/02/04,1.414
2018/02/05,1.414
2018/02/06,1.414
2018/02/07,1.38
2018/02/08,1.331
2018/02/09,1.089
2018/02/10,0.921
2018/02/11,0.897
2018/02/12,0.773
2018/02/13,0.685
2018/02/14,0.632
2018/02/15,0.601
2018/02/16,0.588
2018/02/17,0.541
2018/02/18,0.499
2018/02/19,0.445
2018/02/20,0.391
2018/02/21,0.394
2018/02/22,0.381
2018/02/23,0.358
2018/02/24,0.336
2018/02/25,0.34
2018/02/26,0.346
2018/02/27,0.35
2018/02/28,0.303
2018/03/01,0.301
2018/03/02,0.299
2018/03/03,0.178
2018/03/04,0.134
2018/03/05,0.109
2018/03/06,0.106
2018/03/07,0.106
2018/03/08,0.111
2018/03/09,0.121
2018/03/10,0.138
2018/03/11,0.153
2018/03/12,0.165
2018/03/13,0.181
2018/03/14,0.194
2018/03/15,0.205
2018/03/16,0.213
2018/03/17,0.219
2018/03/18,0.223
2018/03/19,0.226
2018/03/20,0.215
2018/03/21,0.213
2018/03/22,0.211
2018/03/23,0.214
2018/03/24,0.22
2018/03/25,0.221
2018/03/26,0.216
2018/03/27,0.217
2018/03/28,0.218
2018/03/29,0.219
2018/03/30,0.211
2018/03/31,0.207
2018/04/01,0.195
2018/04/02,0.193
2018/04/03,0.175
2018/04/04,0.153
2018/04/05,0.127
2018/04/06,0.096
2018/04/07,0.078
2018/04/08,0.069
2018/04/09,0.065
2018/04/10,0.061
2018/04/11,0.054
2018/04/12,0.052
2018/04/13,0.05
2018/04/14,0.047
2018/04/15,0.043
2018/04/16,0.041
2018/04/17,0.038
2018/04/18,0.037
2018/04/19,0.034
2018/04/20,0.033
2018/04/21,0.032
2018/04/22,0.03
2018/04/23,0.03
2018/04/24,0.035
2018/04/25,0.041
2018/04/26,0.046
2018/04/27,0.055
2018/04/28,0.063
2018/04/29,0.074
2018/04/30,0.084
2018/05/01,0.087
2018/05/02,0.089
2018/05/03,0.092
2018/05/04,0.093
2018/05/05,0.094
2018/05/06,0.093
2018/05/07,0.09
2018/05/08,0.089
2018/05/09,0.092
2018/05/10,0.111
2018/05/11,0.12
2018/05/12,0.118
2018/05/13,0.121
2018/05/14,0.132
2018/05/15,0.144
2018/05/16,0.15
2018/05/17,0.156
2018/05/18,0.16
2018/05/19,0.158
2018/05/20,0.159
2018/05/21,0.158
2018/05/22,0.159
2018/05/23,0.155
2018/05/24,0.152
2018/05/25,0.149
2018/05/26,0.144
2018/05/27,0.142
2018/05/28,0.139
2018/05/29,0.14
2018/05/30,0.142
2018/05/31,0.146
2018/06/01,0.146
2018/06/02,0.142
2018/06/03,0.135
2018/06/04,0.13
2018/06/05,0.119
2018/06/06,0.104
2018/06/07,0.091
2018/06/08,0.087
2018/06/09,0.096
2018/06/10,0.108
2018/06/11,0.111
2018/06/12,0.118
2018/06/13,0.123
2018/06/14,0.124
2018/06/15,0.124
2018/06/16,0.132
2018/06/17,0.144
2018/06/18,0.152
2018/06/19,0.153
2018/06/20,0.156
2018/06/21,0.155
2018/06/22,0.159
2018/06/23,0.167
2018/06/24,0.173
2018/06/25,0.174
2018/06/26,0.178
2018/06/27,0.18
2018/06/28,0.179
2018/06/29,0.175
2018/06/30,0.17
2018/07/01,0.31
2018/07/02,0.439
2018/07/03,0.573
2018/07/04,0.599
2018/07/05,0.612
2018/07/06,0.664
2018/07/07,0.697
2018/07/08,0.699
2018/07/09,0.697
2018/07/10,0.694
2018/07/11,0.692
2018/07/12,0.688
2018/07/13,0.685
2018/07/14,0.697
2018/07/15,0.695
2018/07/16,0.693
2018/07/17,0.691
2018/07/18,0.69
2018/07/19,0.694
2018/07/20,0.693
2018/07/21,0.693
2018/07/22,0.695
2018/07/23,0.69
2018/07/24,0.688
2018/07/25,0.691
2018/07/26,0.693
2018/07/27,0.695
2018/07/28,0.697
2018/07/29,0.699
2018/07/30,0.709
2018/07/31,0.689
2018/08/01,0.643
2018/08/02,0.548
2018/08/03,0.525
2018/08/04,0.51
2018/08/05,0.428
2018/08/06,0.341
2018/08/07,0.32
2018/08/08,0.354
2018/08/09,0.38
2018/08/10,0.383
2018/08/11,0.378
2018/08/12,0.369
2018/08/13,0.298
2018/08/14,0.27
2018/08/15,0.27
2018/08/16,0.271
2018/08/17,0.275
2018/08/18,0.275
2018/08/19,0.277
2018/08/20,0.278
2018/08/21,0.278
2018/08/22,0.278
2018/08/23,0.279
2018/08/24,0.279
2018/08/25,0.28
2018/08/26,0.28
2018/08/27,0.28
2018/08/28,0.279
2018/08/29,0.279
2018/08/30,0.278
2018/08/31,0.278
2018/09/01,0.277
2018/09/02,0.277
2018/09/03,0.277
2018/09/04,0.276
2018/09/05,0.276
2018/09/06,0.276
2018/09/07,0.206
2018/09/08,0.113
2018/09/09,0.071
2018/09/10,0.07
2018/09/11,0.07
2018/09/12,0.07
2018/09/13,0.07
2018/09/14,0.069
2018/09/15,0.069
2018/09/16,0.02
2018/09/17,0.02
2018/09/18,0.019
2018/09/19,0.022
2018/09/20,0.023
2018/09/21,0.027
2018/09/22,0.027
2018/09/23,0.027
2018/09/24,0.027
2018/09/25,0.026
2018/09/26,0.028
2018/09/27,0.029
2018/09/28,0.032
2018/09/29,0.036
2018/09/30,0.037
2018/10/01,0.038
2018/10/02,0.039
2018/10/03,0.038
2018/10/04,0.038
2018/10/05,0.038
2018/10/06,0.041
2018/10/07,0.043
2018/10/08,0.042
2018/10/09,0.042
2018/10/10,0.041
2018/10/11,0.041
2018/10/12,0.041
2018/10/13,0.043
2018/10/14,0.045
2018/10/15,0.045
2018/10/16,0.046
2018/10/17,0.046
2018/10/18,0.047
2018/10/19,0.047
2018/10/20,0.047
2018/10/21,0.046
2018/10/22,0.047
2018/10/23,0.047
2018/10/24,0.046
2018/10/25,0.046
2018/10/26,0.045
2018/10/27,0.044
2018/10/28,0.042
2018/10/29,0.038
2018/10/30,0.036
2018/10/31,0.031
2018/11/01,0.024
2018/11/02,0.025
2018/11/03,0.025
2018/11/04,0.025
2018/11/05,0.025
2018/11/06,0.027
2018/11/07,0.028
2018/11/08,0.029
2018/11/09,0.029
2018/11/10,0.03
2018/11/11,0.031
2018/11/12,0.03
2018/11/13,0.028
2018/11/14,0.028
2018/11/15,0.028
2018/11/16,0.028
2018/11/17,0.028
2018/11/18,0.028
2018/11/19,0.028
2018/11/20,0.028
2018/11/21,0.028
2018/11/22,0.029
2018/11/23,0.03
2018/11/24,0.031
2018/11/25,0.031
2018/11/26,0.032
2018/11/27,0.033
2018/11/28,0.034
2018/11/29,0.034
2018/11/30,0.034
2018/12/01,0.034
2018/12/02,0.034
2018/12/03,0.034
2018/12/04,0.034
2018/12/05,0.032
2018/12/06,0.029
2018/12/07,0.027
2018/12/08,0.026
2018/12/09,0.026
2018/12/10,0.027
2018/12/11,0.028
2018/12/12,0.028
2018/12/13,0.028
2018/12/14,0.027
2018/12/15,0.024
2018/12/16,0.024
2018/12/17,0.024
2018/12/18,0.024
2018/12/19,0.023
2018/12/20,0.022
2018/12/21,0.021
2018/12/22,0.021
2018/12/23,0.022
2018/12/24,0.022
2018/12/25,0.023
2018/12/26,0.023
2018/12/27,0.023
2018/12/28,0.023
2018/12/29,0.022
2018/12/30,0.018
2018/12/31,0.018
2019/01/01,0.018
2019/01/02,0.018
2019/01/03,0.017
2019/01/04,0.018
2019/01/05,0.018
2019/01/06,0.018
2019/01/07,0.017
2019/01/08,0.016
2019/01/09,0.016
2019/01/10,0.015
2019/01/11,0.015
2019/01/12,0.015
2019/01/13,0.015
2019/01/14,0.015
2019/01/15,0.014
2019/01/16,0.013
2019/01/17,0.013
2019/01/18,0.013
2019/01/19,0.013
2019/01/20,0.013
2019/01/21,0.013
2019/01/22,0.013
2019/01/23,0.012
2019/01/24,0.011
2019/01/25,0.011
2019/01/26,0.011
2019/01/27,0.012
2019/01/28,0.012
2019/01/29,0.012
2019/01/30,0.012
2019/01/31,0.012
2019/02/01,0.012
2019/02/02,0.012
2019/02/03,0.012
2019/02/04,0.012
2019/02/05,0.012
2019/02/06,0.012
2019/02/07,0.012
2019/02/08,0.012
2019/02/09,0.012
2019/02/10,0.012
2019/02/11,0.012
2019/02/12,0.012
2019/02/13,0.01
2019/02/14,0.009
2019/02/15,0.009
2019/02/16,0.009
2019/02/17,0.01
2019/02/18,0.014
2019/02/19,0.017
2019/02/20,0.019
2019/02/21,0.02
2019/02/22,0.022
2019/02/23,0.023
2019/02/24,0.025
2019/02/25,0.025
2019/02/26,0.026
2019/02/27,0.026
2019/02/28,0.027
2019/03/01,0.026
2019/03/02,0.026
2019/03/03,0.026
2019/03/04,0.026
2019/03/05,0.025
2019/03/06,0.024
2019/03/07,0.023
2019/03/08,0.023
2019/03/09,0.023
2019/03/10,0.023
2019/03/11,0.023
2019/03/12,0.024
2019/03/13,0.025
2019/03/14,0.025
2019/03/15,0.026
2019/03/16,0.026
2019/03/17,0.027
2019/03/18,0.027
2019/03/19,0.027
2019/03/20,0.027
2019/03/21,0.026
2019/03/22,0.026
2019/03/23,0.025
2019/03/24,0.024
2019/03/25,0.024
2019/03/26,0.022
2019/03/27,0.02
2019/03/28,0.017
2019/03/29,0.015
2019/03/30,0.01
2019/03/31,0.009
2019/04/01,0.009
2019/04/02,0.01
2019/04/03,0.015
2019/04/04,0.016
2019/04/05,0.016
2019/04/06,0.015
2019/04/07,0.015
2019/04/08,0.015
2019/04/09,0.015
2019/04/10,0.016
2019/04/11,0.016
2019/04/12,0.016
2019/04/13,0.016
2019/04/14,0.016
2019/04/15,0.016
2019/04/16,0.015
2019/04/17,0.015
2019/04/18,0.015
2019/04/19,0.015
2019/04/20,0.015
2019/04/21,0.015
2019/04/22,0.015
2019/04/23,0.015
2019/04/24,0.015
2019/04/25,0.015
2019/04/26,0.015
2019/04/27,0.015
2019/04/28,0.015
2019/04/29,0.015
2019/04/30,0.016
2019/05/01,0.016
2019/05/02,0.015
2019/05/03,0.011
2019/05/04,0.01
2019/05/05,0.01
2019/05/06,0.01
2019/05/07,0.011
2019/05/08,0.011
2019/05/09,0.011
2019/05/10,0.012
2019/05/11,0.011
2019/05/12,0.011
2019/05/13,0.013
2019/05/14,0.016
2019/05/15,0.026
2019/05/16,0.045
2019/05/17,0.052
2019/05/18,0.055
2019/05/19,0.057
2019/05/20,0.06
2019/05/21,0.059
2019/05/22,0.063
2019/05/23,0.064
2019/05/24,0.066
2019/05/25,0.065
2019/05/26,0.065
2019/05/27,0.065
2019/05/28,0.066
2019/05/29,0.066
2019/05/30,0.068
2019/05/31,0.067
2019/06/01,0.066
2019/06/02,0.064
2019/06/03,0.062
2019/06/04,0.06
2019/06/05,0.058
2019/06/06,0.057
2019/06/07,0.054
2019/06/08,0.059
2019/06/09,0.058
2019/06/10,0.064
2019/06/11,0.062
2019/06/12,0.063
2019/06/13,0.063
2019/06/14,0.063
2019/06/15,0.062
2019/06/16,0.063
2019/06/17,0.07
2019/06/18,0.071
2019/06/19,0.071
2019/06/20,0.08
2019/06/21,0.081
2019/06/22,0.081
2019/06/23,0.081
2019/06/24,0.08
