Date,transactionfees7stdUSD
2016/11/24,0.006
2016/11/25,0.006
2016/11/26,0.007
2016/11/27,0.011
2016/11/28,0.011
2016/11/29,0.009
2016/11/30,0.011
2016/12/01,0.013
2016/12/02,0.014
2016/12/03,0.015
2016/12/04,0.013
2016/12/05,0.009
2016/12/06,0.002
2016/12/07,0.001
2016/12/08,0.115
2016/12/09,0.115
2016/12/10,0.115
2016/12/11,0.114
2016/12/12,0.114
2016/12/13,0.114
2016/12/14,0.114
2016/12/15,0.001
2016/12/16,0.001
2016/12/17,0.001
2016/12/18,0.001
2016/12/19,0.001
2016/12/20,0.001
2016/12/21,0.002
2016/12/22,0.002
2016/12/23,0.002
2016/12/24,0.002
2016/12/25,0.003
2016/12/26,0.003
2016/12/27,0.002
2016/12/28,0.001
2016/12/29,0.002
2016/12/30,0.002
2016/12/31,0.002
2017/01/01,0.002
2017/01/02,0.002
2017/01/03,0.002
2017/01/04,0.002
2017/01/05,0.002
2017/01/06,0.002
2017/01/07,0.002
2017/01/08,0.001
2017/01/09,0.001
2017/01/10,0.001
2017/01/11,0.001
2017/01/12,0.001
2017/01/13,0.001
2017/01/14,0.001
2017/01/15,0.001
2017/01/16,0.001
2017/01/17,0.001
2017/01/18,0.001
2017/01/19,0.001
2017/01/20,0.001
2017/01/21,0.001
2017/01/22,0.001
2017/01/23,0.001
2017/01/24,0.001
2017/01/25,0.001
2017/01/26,0.001
2017/01/27,0.001
2017/01/28,0.001
2017/01/29,0.001
2017/01/30,0.001
2017/01/31,0.001
2017/02/01,0.001
2017/02/02,0.001
2017/02/03,0.001
2017/02/04,0.001
2017/02/05,0.001
2017/02/06,0.001
2017/02/07,0.001
2017/02/08,0.001
2017/02/09,0.001
2017/02/10,0.001
2017/02/11,0.001
2017/02/12,0.001
2017/02/13,0.002
2017/02/14,0.002
2017/02/15,0.008
2017/02/16,0.008
2017/02/17,0.008
2017/02/18,0.007
2017/02/19,0.007
2017/02/20,0.007
2017/02/21,0.007
2017/02/22,0.002
2017/02/23,0.002
2017/02/24,0.002
2017/02/25,0.002
2017/02/26,0.002
2017/02/27,0.002
2017/02/28,0.002
2017/03/01,0.003
2017/03/02,0.003
2017/03/03,0.003
2017/03/04,0.003
2017/03/05,0.001
2017/03/06,0.001
2017/03/07,0.001
2017/03/08,0.001
2017/03/09,0.001
2017/03/10,0.002
2017/03/11,0.002
2017/03/12,0.002
2017/03/13,0.008
2017/03/14,0.011
2017/03/15,0.011
2017/03/16,0.012
2017/03/17,0.015
2017/03/18,0.013
2017/03/19,0.009
2017/03/20,0.009
2017/03/21,0.009
2017/03/22,0.008
2017/03/23,0.008
2017/03/24,0.008
2017/03/25,0.007
2017/03/26,0.006
2017/03/27,0.007
2017/03/28,0.007
2017/03/29,0.006
2017/03/30,0.004
2017/03/31,0.004
2017/04/01,0.003
2017/04/02,0.003
2017/04/03,0.003
2017/04/04,0.004
2017/04/05,0.004
2017/04/06,0.003
2017/04/07,0.003
2017/04/08,0.003
2017/04/09,0.002
2017/04/10,0.003
2017/04/11,0.003
2017/04/12,0.008
2017/04/13,0.008
2017/04/14,0.007
2017/04/15,0.007
2017/04/16,0.006
2017/04/17,0.006
2017/04/18,0.006
2017/04/19,0.007
2017/04/20,0.006
2017/04/21,0.012
2017/04/22,0.012
2017/04/23,0.011
2017/04/24,0.01
2017/04/25,0.01
2017/04/26,0.01
2017/04/27,0.01
2017/04/28,0.006
2017/04/29,0.008
2017/04/30,0.012
2017/05/01,0.021
2017/05/02,0.025
2017/05/03,0.022
2017/05/04,0.02
2017/05/05,0.016
2017/05/06,0.015
2017/05/07,0.018
2017/05/08,0.018
2017/05/09,0.018
2017/05/10,0.015
2017/05/11,0.013
2017/05/12,0.012
2017/05/13,0.013
2017/05/14,0.013
2017/05/15,0.012
2017/05/16,0.014
2017/05/17,0.032
2017/05/18,0.029
2017/05/19,0.03
2017/05/20,0.038
2017/05/21,0.038
2017/05/22,0.044
2017/05/23,0.07
2017/05/24,0.109
2017/05/25,0.103
2017/05/26,0.089
2017/05/27,0.08
2017/05/28,0.062
2017/05/29,0.05
2017/05/30,0.099
2017/05/31,0.321
2017/06/01,0.317
2017/06/02,0.309
2017/06/03,0.291
2017/06/04,0.272
2017/06/05,0.255
2017/06/06,0.256
2017/06/07,0.054
2017/06/08,0.048
2017/06/09,0.048
2017/06/10,0.044
2017/06/11,0.097
2017/06/12,0.227
2017/06/13,0.223
2017/06/14,0.22
2017/06/15,0.217
2017/06/16,0.206
2017/06/17,0.193
2017/06/18,0.195
2017/06/19,0.037
2017/06/20,0.337
2017/06/21,0.735
2017/06/22,0.722
2017/06/23,0.692
2017/06/24,0.649
2017/06/25,0.607
2017/06/26,0.518
2017/06/27,0.615
2017/06/28,0.345
2017/06/29,0.334
2017/06/30,0.364
2017/07/01,0.345
2017/07/02,0.369
2017/07/03,0.325
2017/07/04,0.316
2017/07/05,0.123
2017/07/06,0.063
2017/07/07,0.066
2017/07/08,0.066
2017/07/09,0.085
2017/07/10,0.123
2017/07/11,0.14
2017/07/12,0.112
2017/07/13,0.106
2017/07/14,0.102
2017/07/15,0.059
2017/07/16,0.056
2017/07/17,0.056
2017/07/18,0.085
2017/07/19,0.088
2017/07/20,0.086
2017/07/21,0.096
2017/07/22,0.096
2017/07/23,0.076
2017/07/24,0.058
2017/07/25,0.055
2017/07/26,0.055
2017/07/27,0.049
2017/07/28,0.05
2017/07/29,0.067
2017/07/30,0.075
2017/07/31,0.083
2017/08/01,0.061
2017/08/02,0.052
2017/08/03,0.05
2017/08/04,0.052
2017/08/05,0.05
2017/08/06,0.051
2017/08/07,0.069
2017/08/08,0.08
2017/08/09,0.084
2017/08/10,0.082
2017/08/11,0.063
2017/08/12,0.047
2017/08/13,0.031
2017/08/14,0.04
2017/08/15,0.04
2017/08/16,0.386
2017/08/17,0.389
2017/08/18,0.43
2017/08/19,0.424
2017/08/20,0.422
2017/08/21,0.418
2017/08/22,0.415
2017/08/23,0.296
2017/08/24,0.285
2017/08/25,0.062
2017/08/26,0.034
2017/08/27,0.034
2017/08/28,0.032
2017/08/29,0.128
2017/08/30,0.135
2017/08/31,0.304
2017/09/01,0.297
2017/09/02,0.318
2017/09/03,0.299
2017/09/04,0.284
2017/09/05,0.29
2017/09/06,0.282
2017/09/07,0.215
2017/09/08,0.216
2017/09/09,0.17
2017/09/10,0.161
2017/09/11,0.172
2017/09/12,0.174
2017/09/13,0.167
2017/09/14,0.146
2017/09/15,0.07
2017/09/16,0.106
2017/09/17,0.107
2017/09/18,0.107
2017/09/19,0.103
2017/09/20,0.196
2017/09/21,0.193
2017/09/22,0.201
2017/09/23,0.189
2017/09/24,0.197
2017/09/25,0.194
2017/09/26,0.19
2017/09/27,0.107
2017/09/28,0.092
2017/09/29,0.091
2017/09/30,0.088
2017/10/01,0.064
2017/10/02,0.065
2017/10/03,0.066
2017/10/04,0.053
2017/10/05,0.059
2017/10/06,0.044
2017/10/07,0.051
2017/10/08,0.051
2017/10/09,0.05
2017/10/10,0.047
2017/10/11,0.319
2017/10/12,0.323
2017/10/13,0.323
2017/10/14,0.315
2017/10/15,0.314
2017/10/16,0.329
2017/10/17,0.363
2017/10/18,0.173
2017/10/19,0.196
2017/10/20,0.172
2017/10/21,0.153
2017/10/22,0.107
2017/10/23,0.087
2017/10/24,0.089
2017/10/25,0.089
2017/10/26,0.089
2017/10/27,0.13
2017/10/28,0.166
2017/10/29,0.187
2017/10/30,0.194
2017/10/31,0.163
2017/11/01,0.176
2017/11/02,0.187
2017/11/03,0.194
2017/11/04,0.187
2017/11/05,0.166
2017/11/06,0.13
2017/11/07,0.05
2017/11/08,0.062
2017/11/09,0.067
2017/11/10,0.066
2017/11/11,0.062
2017/11/12,0.049
2017/11/13,0.035
2017/11/14,0.036
2017/11/15,0.044
2017/11/16,0.046
2017/11/17,0.045
2017/11/18,0.043
2017/11/19,0.042
2017/11/20,0.045
2017/11/21,0.048
2017/11/22,0.045
2017/11/23,0.052
2017/11/24,0.054
2017/11/25,0.031
2017/11/26,0.037
2017/11/27,0.041
2017/11/28,0.051
2017/11/29,0.053
2017/11/30,0.052
2017/12/01,0.046
2017/12/02,0.039
2017/12/03,0.04
2017/12/04,0.174
2017/12/05,0.368
2017/12/06,0.481
2017/12/07,0.806
2017/12/08,0.891
2017/12/09,0.87
2017/12/10,0.674
2017/12/11,0.545
2017/12/12,0.484
2017/12/13,0.428
2017/12/14,0.385
2017/12/15,0.355
2017/12/16,0.254
2017/12/17,0.25
2017/12/18,0.247
2017/12/19,0.247
2017/12/20,0.336
2017/12/21,0.349
2017/12/22,0.357
2017/12/23,0.373
2017/12/24,0.389
2017/12/25,0.444
2017/12/26,0.513
2017/12/27,0.433
2017/12/28,0.289
2017/12/29,0.234
2017/12/30,0.177
2017/12/31,0.074
2018/01/01,0.06
2018/01/02,0.106
2018/01/03,0.19
2018/01/04,0.297
2018/01/05,1.213
2018/01/06,1.76
2018/01/07,1.892
2018/01/08,1.839
2018/01/09,1.679
2018/01/10,1.7
2018/01/11,1.012
2018/01/12,0.975
2018/01/13,0.996
2018/01/14,0.986
2018/01/15,1.061
2018/01/16,1.279
2018/01/17,1.05
2018/01/18,0.899
2018/01/19,0.904
2018/01/20,0.767
2018/01/21,0.624
2018/01/22,0.551
2018/01/23,0.516
2018/01/24,0.534
2018/01/25,0.51
2018/01/26,0.551
2018/01/27,0.357
2018/01/28,0.353
2018/01/29,0.424
2018/01/30,0.394
2018/01/31,0.381
2018/02/01,0.475
2018/02/02,0.451
2018/02/03,0.457
2018/02/04,0.524
2018/02/05,0.567
2018/02/06,0.638
2018/02/07,0.626
2018/02/08,0.295
2018/02/09,0.227
2018/02/10,0.149
2018/02/11,0.09
2018/02/12,0.109
2018/02/13,0.108
2018/02/14,0.085
2018/02/15,0.079
2018/02/16,0.092
2018/02/17,0.118
2018/02/18,0.176
2018/02/19,0.148
2018/02/20,0.133
2018/02/21,0.134
2018/02/22,0.164
2018/02/23,0.172
2018/02/24,0.169
2018/02/25,0.085
2018/02/26,0.1
2018/02/27,0.077
2018/02/28,0.162
2018/03/01,0.157
2018/03/02,0.179
2018/03/03,0.191
2018/03/04,0.183
2018/03/05,0.163
2018/03/06,0.195
2018/03/07,0.161
2018/03/08,0.18
2018/03/09,0.141
2018/03/10,0.173
2018/03/11,0.184
2018/03/12,0.127
2018/03/13,0.15
2018/03/14,0.136
2018/03/15,0.13
2018/03/16,0.117
2018/03/17,0.132
2018/03/18,0.16
2018/03/19,0.105
2018/03/20,0.101
2018/03/21,0.082
2018/03/22,0.086
2018/03/23,0.073
2018/03/24,0.072
2018/03/25,0.055
2018/03/26,0.039
2018/03/27,0.053
2018/03/28,0.062
2018/03/29,0.058
2018/03/30,0.084
2018/03/31,0.104
2018/04/01,0.113
2018/04/02,0.089
2018/04/03,0.079
2018/04/04,0.063
2018/04/05,0.057
2018/04/06,0.056
2018/04/07,0.059
2018/04/08,0.057
2018/04/09,0.057
2018/04/10,0.057
2018/04/11,0.055
2018/04/12,0.044
2018/04/13,0.082
2018/04/14,0.075
2018/04/15,0.065
2018/04/16,0.058
2018/04/17,0.046
2018/04/18,0.051
2018/04/19,0.052
2018/04/20,0.054
2018/04/21,0.053
2018/04/22,0.046
2018/04/23,0.042
2018/04/24,0.075
2018/04/25,0.082
2018/04/26,0.084
2018/04/27,0.101
2018/04/28,0.106
2018/04/29,0.113
2018/04/30,0.1
2018/05/01,0.1
2018/05/02,0.088
2018/05/03,0.076
2018/05/04,0.075
2018/05/05,0.076
2018/05/06,0.069
2018/05/07,0.057
2018/05/08,0.054
2018/05/09,0.05
2018/05/10,0.15
2018/05/11,0.173
2018/05/12,0.176
2018/05/13,0.171
2018/05/14,0.168
2018/05/15,0.168
2018/05/16,0.157
2018/05/17,0.161
2018/05/18,0.161
2018/05/19,0.11
2018/05/20,0.075
2018/05/21,0.075
2018/05/22,0.078
2018/05/23,0.079
2018/05/24,0.076
2018/05/25,0.084
2018/05/26,0.108
2018/05/27,0.149
2018/05/28,0.138
2018/05/29,0.107
2018/05/30,0.115
2018/05/31,0.195
2018/06/01,0.21
2018/06/02,0.211
2018/06/03,0.195
2018/06/04,0.194
2018/06/05,0.204
2018/06/06,0.212
2018/06/07,0.165
2018/06/08,0.133
2018/06/09,0.174
2018/06/10,0.212
2018/06/11,0.222
2018/06/12,0.234
2018/06/13,0.146
2018/06/14,0.1
2018/06/15,0.059
2018/06/16,0.1
2018/06/17,0.125
2018/06/18,0.142
2018/06/19,0.142
2018/06/20,0.143
2018/06/21,0.144
2018/06/22,0.221
2018/06/23,0.212
2018/06/24,0.204
2018/06/25,0.195
2018/06/26,0.206
2018/06/27,0.218
2018/06/28,0.228
2018/06/29,0.088
2018/06/30,0.82
2018/07/01,1.574
2018/07/02,3.661
2018/07/03,3.709
2018/07/04,3.504
2018/07/05,3.072
2018/07/06,2.399
2018/07/07,2.012
2018/07/08,2.492
2018/07/09,1.988
2018/07/10,2.23
2018/07/11,2.233
2018/07/12,2.2
2018/07/13,1.525
2018/07/14,1.247
2018/07/15,2.083
2018/07/16,2.175
2018/07/17,2.208
2018/07/18,2.266
2018/07/19,2.38
2018/07/20,2.451
2018/07/21,2.188
2018/07/22,0.12
2018/07/23,0.115
2018/07/24,0.12
2018/07/25,0.127
2018/07/26,0.132
2018/07/27,0.137
2018/07/28,0.086
2018/07/29,0.103
2018/07/30,0.094
2018/07/31,0.094
2018/08/01,0.154
2018/08/02,0.166
2018/08/03,0.17
2018/08/04,0.153
2018/08/05,0.162
2018/08/06,0.162
2018/08/07,0.461
2018/08/08,1.18
2018/08/09,1.368
2018/08/10,1.291
2018/08/11,1.287
2018/08/12,1.278
2018/08/13,1.282
2018/08/14,1.352
2018/08/15,1.028
2018/08/16,0.461
2018/08/17,0.512
2018/08/18,0.516
2018/08/19,0.514
2018/08/20,0.521
2018/08/21,0.528
2018/08/22,0.531
2018/08/23,0.524
2018/08/24,0.236
2018/08/25,0.246
2018/08/26,0.267
2018/08/27,0.272
2018/08/28,0.27
2018/08/29,0.253
2018/08/30,0.259
2018/08/31,0.193
2018/09/01,0.193
2018/09/02,0.085
2018/09/03,0.083
2018/09/04,0.083
2018/09/05,0.058
2018/09/06,0.055
2018/09/07,0.049
2018/09/08,0.049
2018/09/09,0.051
2018/09/10,0.053
2018/09/11,0.036
2018/09/12,0.034
2018/09/13,0.032
2018/09/14,0.025
2018/09/15,0.025
2018/09/16,0.022
2018/09/17,0.018
2018/09/18,0.038
2018/09/19,0.082
2018/09/20,0.082
2018/09/21,0.095
2018/09/22,0.088
2018/09/23,0.084
2018/09/24,0.099
2018/09/25,0.101
2018/09/26,0.095
2018/09/27,0.092
2018/09/28,0.09
2018/09/29,0.109
2018/09/30,0.094
2018/10/01,0.082
2018/10/02,0.072
2018/10/03,0.099
2018/10/04,0.119
2018/10/05,0.137
2018/10/06,0.136
2018/10/07,0.138
2018/10/08,0.111
2018/10/09,0.046
2018/10/10,0.052
2018/10/11,0.051
2018/10/12,0.065
2018/10/13,0.057
2018/10/14,0.066
2018/10/15,0.066
2018/10/16,0.07
2018/10/17,0.063
2018/10/18,0.062
2018/10/19,0.022
2018/10/20,0.021
2018/10/21,0.014
2018/10/22,0.009
2018/10/23,0.01
2018/10/24,0.03
2018/10/25,0.049
2018/10/26,0.049
2018/10/27,0.048
2018/10/28,0.049
2018/10/29,0.049
2018/10/30,0.052
2018/10/31,0.05
2018/11/01,0.028
2018/11/02,0.018
2018/11/03,0.021
2018/11/04,0.019
2018/11/05,0.031
2018/11/06,0.034
2018/11/07,0.036
2018/11/08,0.042
2018/11/09,0.043
2018/11/10,0.052
2018/11/11,0.064
2018/11/12,0.063
2018/11/13,0.063
2018/11/14,0.066
2018/11/15,0.062
2018/11/16,0.062
2018/11/17,0.059
2018/11/18,0.037
2018/11/19,0.037
2018/11/20,0.042
2018/11/21,0.047
2018/11/22,0.041
2018/11/23,0.039
2018/11/24,0.043
2018/11/25,0.036
2018/11/26,0.024
2018/11/27,0.019
2018/11/28,0.019
2018/11/29,0.038
2018/11/30,0.054
2018/12/01,0.053
2018/12/02,0.052
2018/12/03,0.049
2018/12/04,0.039
2018/12/05,0.04
2018/12/06,0.047
2018/12/07,0.039
2018/12/08,0.05
2018/12/09,0.051
2018/12/10,0.047
2018/12/11,0.038
2018/12/12,0.017
2018/12/13,0.01
2018/12/14,0.019
2018/12/15,0.021
2018/12/16,0.023
2018/12/17,0.023
2018/12/18,0.042
2018/12/19,0.041
2018/12/20,0.041
2018/12/21,0.04
2018/12/22,0.036
2018/12/23,0.029
2018/12/24,0.028
2018/12/25,0.025
2018/12/26,0.032
2018/12/27,0.033
2018/12/28,0.033
2018/12/29,0.031
2018/12/30,0.06
2018/12/31,0.062
2019/01/01,0.062
2019/01/02,0.061
2019/01/03,0.06
2019/01/04,0.058
2019/01/05,0.066
2019/01/06,0.045
2019/01/07,0.044
2019/01/08,0.045
2019/01/09,0.046
2019/01/10,0.046
2019/01/11,0.048
2019/01/12,0.017
2019/01/13,0.018
2019/01/14,0.025
2019/01/15,0.028
2019/01/16,0.031
2019/01/17,0.032
2019/01/18,0.031
2019/01/19,0.029
2019/01/20,0.028
2019/01/21,0.025
2019/01/22,0.024
2019/01/23,0.016
2019/01/24,0.016
2019/01/25,0.015
2019/01/26,0.017
2019/01/27,0.018
2019/01/28,0.019
2019/01/29,0.013
2019/01/30,0.012
2019/01/31,0.013
2019/02/01,0.013
2019/02/02,0.013
2019/02/03,0.013
2019/02/04,0.013
2019/02/05,0.011
2019/02/06,0.011
2019/02/07,0.007
2019/02/08,0.007
2019/02/09,0.012
2019/02/10,0.013
2019/02/11,0.016
2019/02/12,0.015
2019/02/13,0.012
2019/02/14,0.014
2019/02/15,0.016
2019/02/16,0.015
2019/02/17,0.013
2019/02/18,0.03
2019/02/19,0.791
2019/02/20,0.787
2019/02/21,0.785
2019/02/22,0.783
2019/02/23,0.78
2019/02/24,0.776
2019/02/25,0.777
2019/02/26,0.01
2019/02/27,0.01
2019/02/28,0.013
2019/03/01,0.024
2019/03/02,0.033
2019/03/03,0.037
2019/03/04,0.039
2019/03/05,0.035
2019/03/06,0.032
2019/03/07,0.009
2019/03/08,0.009
2019/03/09,0.009
2019/03/10,0.01
2019/03/11,0.01
2019/03/12,0.012
2019/03/13,0.013
2019/03/14,0.014
2019/03/15,0.01
2019/03/16,0.01
2019/03/17,0.009
2019/03/18,0.38
2019/03/19,0.379
2019/03/20,0.378
2019/03/21,0.373
2019/03/22,0.371
2019/03/23,0.37
2019/03/24,0.37
2019/03/25,0.027
2019/03/26,0.027
2019/03/27,0.027
2019/03/28,0.016
2019/03/29,0.018
2019/03/30,0.019
2019/03/31,0.019
2019/04/01,0.019
2019/04/02,0.023
2019/04/03,0.043
2019/04/04,0.043
2019/04/05,0.044
2019/04/06,0.039
2019/04/07,0.034
2019/04/08,0.032
2019/04/09,0.033
2019/04/10,0.029
2019/04/11,0.029
2019/04/12,0.03
2019/04/13,0.034
2019/04/14,0.036
2019/04/15,0.035
2019/04/16,0.035
2019/04/17,0.013
2019/04/18,0.015
2019/04/19,0.015
2019/04/20,0.023
2019/04/21,0.024
2019/04/22,0.025
2019/04/23,0.024
2019/04/24,0.021
2019/04/25,0.014
2019/04/26,0.015
2019/04/27,0.015
2019/04/28,0.018
2019/04/29,0.018
2019/04/30,0.017
2019/05/01,0.015
2019/05/02,0.086
2019/05/03,0.086
2019/05/04,0.085
2019/05/05,0.084
2019/05/06,0.082
2019/05/07,0.08
2019/05/08,0.078
2019/05/09,0.027
2019/05/10,0.028
2019/05/11,0.026
2019/05/12,0.022
2019/05/13,0.026
2019/05/14,0.029
2019/05/15,0.06
2019/05/16,0.113
2019/05/17,0.119
2019/05/18,0.107
2019/05/19,0.09
2019/05/20,0.078
2019/05/21,0.073
2019/05/22,0.073
2019/05/23,0.045
2019/05/24,0.026
2019/05/25,0.031
2019/05/26,0.041
2019/05/27,0.044
2019/05/28,0.046
2019/05/29,0.047
2019/05/30,0.06
2019/05/31,0.061
2019/06/01,0.054
2019/06/02,0.049
2019/06/03,0.051
2019/06/04,0.054
2019/06/05,0.051
2019/06/06,0.033
2019/06/07,0.024
2019/06/08,0.029
2019/06/09,0.035
2019/06/10,0.045
2019/06/11,0.044
2019/06/12,0.054
2019/06/13,0.055
2019/06/14,0.055
2019/06/15,0.056
2019/06/16,0.056
2019/06/17,0.063
2019/06/18,0.063
2019/06/19,0.055
2019/06/20,0.061
2019/06/21,0.062
2019/06/22,0.062
2019/06/23,0.048
