Date,median_transaction_fee90trxUSD
2016/06/08,0.528
2016/06/09,0.523
2016/06/10,0.519
2016/06/11,0.514
2016/06/12,0.51
2016/06/13,0.506
2016/06/14,0.503
2016/06/15,0.501
2016/06/16,0.499
2016/06/17,0.498
2016/06/18,0.498
2016/06/19,0.497
2016/06/20,0.495
2016/06/21,0.493
2016/06/22,0.492
2016/06/23,0.49
2016/06/24,0.488
2016/06/25,0.486
2016/06/26,0.484
2016/06/27,0.482
2016/06/28,0.48
2016/06/29,0.477
2016/06/30,0.475
2016/07/01,0.473
2016/07/02,0.47
2016/07/03,0.467
2016/07/04,0.464
2016/07/05,0.461
2016/07/06,0.457
2016/07/07,0.452
2016/07/08,0.448
2016/07/09,0.443
2016/07/10,0.438
2016/07/11,0.433
2016/07/12,0.427
2016/07/13,0.422
2016/07/14,0.416
2016/07/15,0.41
2016/07/16,0.404
2016/07/17,0.398
2016/07/18,0.393
2016/07/19,0.387
2016/07/20,0.381
2016/07/21,0.375
2016/07/22,0.37
2016/07/23,0.365
2016/07/24,0.36
2016/07/25,0.355
2016/07/26,0.35
2016/07/27,0.346
2016/07/28,0.341
2016/07/29,0.337
2016/07/30,0.332
2016/07/31,0.328
2016/08/01,0.324
2016/08/02,0.319
2016/08/03,0.314
2016/08/04,0.309
2016/08/05,0.305
2016/08/06,0.299
2016/08/07,0.294
2016/08/08,0.289
2016/08/09,0.284
2016/08/10,0.279
2016/08/11,0.274
2016/08/12,0.269
2016/08/13,0.265
2016/08/14,0.26
2016/08/15,0.255
2016/08/16,0.25
2016/08/17,0.245
2016/08/18,0.241
2016/08/19,0.236
2016/08/20,0.231
2016/08/21,0.226
2016/08/22,0.222
2016/08/23,0.217
2016/08/24,0.213
2016/08/25,0.208
2016/08/26,0.204
2016/08/27,0.199
2016/08/28,0.195
2016/08/29,0.191
2016/08/30,0.186
2016/08/31,0.182
2016/09/01,0.178
2016/09/02,0.174
2016/09/03,0.17
2016/09/04,0.167
2016/09/05,0.163
2016/09/06,0.16
2016/09/07,0.157
2016/09/08,0.153
2016/09/09,0.15
2016/09/10,0.147
2016/09/11,0.145
2016/09/12,0.142
2016/09/13,0.139
2016/09/14,0.136
2016/09/15,0.134
2016/09/16,0.131
2016/09/17,0.129
2016/09/18,0.127
2016/09/19,0.125
2016/09/20,0.123
2016/09/21,0.122
2016/09/22,0.12
2016/09/23,0.12
2016/09/24,0.121
2016/09/25,0.123
2016/09/26,0.127
2016/09/27,0.131
2016/09/28,0.137
2016/09/29,0.142
2016/09/30,0.147
2016/10/01,0.154
2016/10/02,0.16
2016/10/03,0.167
2016/10/04,0.175
2016/10/05,0.182
2016/10/06,0.189
2016/10/07,0.196
2016/10/08,0.202
2016/10/09,0.207
2016/10/10,0.212
2016/10/11,0.217
2016/10/12,0.221
2016/10/13,0.23
2016/10/14,0.24
2016/10/15,0.253
2016/10/16,0.266
2016/10/17,0.28
2016/10/18,0.295
2016/10/19,0.309
2016/10/20,0.321
2016/10/21,0.332
2016/10/22,0.343
2016/10/23,0.352
2016/10/24,0.36
2016/10/25,0.367
2016/10/26,0.373
2016/10/27,0.378
2016/10/28,0.383
2016/10/29,0.386
2016/10/30,0.389
2016/10/31,0.391
2016/11/01,0.392
2016/11/02,0.393
2016/11/03,0.392
2016/11/04,0.391
2016/11/05,0.39
2016/11/06,0.388
2016/11/07,0.385
2016/11/08,0.382
2016/11/09,0.378
2016/11/10,0.374
2016/11/11,0.37
2016/11/12,0.365
2016/11/13,0.36
2016/11/14,0.355
2016/11/15,0.349
2016/11/16,0.344
2016/11/17,0.338
2016/11/18,0.331
2016/11/19,0.325
2016/11/20,0.318
2016/11/21,0.311
2016/11/22,0.304
2016/11/23,0.297
2016/11/24,0.29
2016/11/25,0.282
2016/11/26,0.275
2016/11/27,0.267
2016/11/28,0.26
2016/11/29,0.252
2016/11/30,0.244
2016/12/01,0.236
2016/12/02,0.228
2016/12/03,0.22
2016/12/04,0.211
2016/12/05,0.203
2016/12/06,0.194
2016/12/07,0.185
2016/12/08,0.176
2016/12/09,0.167
2016/12/10,0.158
2016/12/11,0.149
2016/12/12,0.14
2016/12/13,0.131
2016/12/14,0.122
2016/12/15,0.114
2016/12/16,0.105
2016/12/17,0.096
2016/12/18,0.087
2016/12/19,0.078
2016/12/20,0.07
2016/12/21,0.061
2016/12/22,0.053
2016/12/23,0.044
2016/12/24,0.036
2016/12/25,0.027
2016/12/26,0.019
2016/12/27,0.01
2016/12/28,0.002
2016/12/29,-0.006
2016/12/30,-0.014
2016/12/31,-0.022
2017/01/01,-0.03
2017/01/02,-0.037
2017/01/03,-0.045
2017/01/04,-0.052
2017/01/05,-0.058
2017/01/06,-0.065
2017/01/07,-0.071
2017/01/08,-0.077
2017/01/09,-0.082
2017/01/10,-0.088
2017/01/11,-0.092
2017/01/12,-0.097
2017/01/13,-0.102
2017/01/14,-0.106
2017/01/15,-0.111
2017/01/16,-0.115
2017/01/17,-0.119
2017/01/18,-0.123
2017/01/19,-0.126
2017/01/20,-0.13
2017/01/21,-0.133
2017/01/22,-0.136
2017/01/23,-0.138
2017/01/24,-0.141
2017/01/25,-0.143
2017/01/26,-0.145
2017/01/27,-0.147
2017/01/28,-0.149
2017/01/29,-0.151
2017/01/30,-0.152
2017/01/31,-0.154
2017/02/01,-0.155
2017/02/02,-0.156
2017/02/03,-0.157
2017/02/04,-0.157
2017/02/05,-0.158
2017/02/06,-0.158
2017/02/07,-0.159
2017/02/08,-0.159
2017/02/09,-0.158
2017/02/10,-0.158
2017/02/11,-0.158
2017/02/12,-0.157
2017/02/13,-0.156
2017/02/14,-0.155
2017/02/15,-0.154
2017/02/16,-0.152
2017/02/17,-0.15
2017/02/18,-0.148
2017/02/19,-0.146
2017/02/20,-0.144
2017/02/21,-0.142
2017/02/22,-0.139
2017/02/23,-0.136
2017/02/24,-0.134
2017/02/25,-0.131
2017/02/26,-0.127
2017/02/27,-0.124
2017/02/28,-0.12
2017/03/01,-0.116
2017/03/02,-0.112
2017/03/03,-0.107
2017/03/04,-0.102
2017/03/05,-0.096
2017/03/06,-0.09
2017/03/07,-0.083
2017/03/08,-0.077
2017/03/09,-0.07
2017/03/10,-0.063
2017/03/11,-0.056
2017/03/12,-0.048
2017/03/13,-0.04
2017/03/14,-0.03
2017/03/15,-0.02
2017/03/16,-0.008
2017/03/17,0.006
2017/03/18,0.021
2017/03/19,0.038
2017/03/20,0.056
2017/03/21,0.075
2017/03/22,0.095
2017/03/23,0.116
2017/03/24,0.138
2017/03/25,0.162
2017/03/26,0.187
2017/03/27,0.213
2017/03/28,0.24
2017/03/29,0.269
2017/03/30,0.299
2017/03/31,0.328
2017/04/01,0.359
2017/04/02,0.389
2017/04/03,0.419
2017/04/04,0.449
2017/04/05,0.478
2017/04/06,0.507
2017/04/07,0.535
2017/04/08,0.563
2017/04/09,0.59
2017/04/10,0.616
2017/04/11,0.642
2017/04/12,0.666
2017/04/13,0.69
2017/04/14,0.714
2017/04/15,0.737
2017/04/16,0.76
2017/04/17,0.782
2017/04/18,0.803
2017/04/19,0.824
2017/04/20,0.844
2017/04/21,0.864
2017/04/22,0.882
2017/04/23,0.9
2017/04/24,0.918
2017/04/25,0.934
2017/04/26,0.95
2017/04/27,0.965
2017/04/28,0.98
2017/04/29,0.996
2017/04/30,1.012
2017/05/01,1.029
2017/05/02,1.047
2017/05/03,1.064
2017/05/04,1.082
2017/05/05,1.101
2017/05/06,1.121
2017/05/07,1.14
2017/05/08,1.16
2017/05/09,1.179
2017/05/10,1.198
2017/05/11,1.217
2017/05/12,1.235
2017/05/13,1.253
2017/05/14,1.27
2017/05/15,1.287
2017/05/16,1.304
2017/05/17,1.32
2017/05/18,1.335
2017/05/19,1.351
2017/05/20,1.368
2017/05/21,1.386
2017/05/22,1.407
2017/05/23,1.429
2017/05/24,1.455
2017/05/25,1.484
2017/05/26,1.514
2017/05/27,1.543
2017/05/28,1.572
2017/05/29,1.602
2017/05/30,1.633
2017/05/31,1.667
2017/06/01,1.703
2017/06/02,1.74
2017/06/03,1.777
2017/06/04,1.815
2017/06/05,1.854
2017/06/06,1.893
2017/06/07,1.932
2017/06/08,1.971
2017/06/09,2.01
2017/06/10,2.048
2017/06/11,2.087
2017/06/12,2.13
2017/06/13,2.175
2017/06/14,2.219
2017/06/15,2.262
2017/06/16,2.302
2017/06/17,2.341
2017/06/18,2.377
2017/06/19,2.411
2017/06/20,2.446
2017/06/21,2.495
2017/06/22,2.55
2017/06/23,2.61
2017/06/24,2.672
2017/06/25,2.731
2017/06/26,2.782
2017/06/27,2.826
2017/06/28,2.868
2017/06/29,2.904
2017/06/30,2.929
2017/07/01,2.944
2017/07/02,2.951
2017/07/03,2.951
2017/07/04,2.943
2017/07/05,2.93
2017/07/06,2.91
2017/07/07,2.886
2017/07/08,2.858
2017/07/09,2.826
2017/07/10,2.791
2017/07/11,2.752
2017/07/12,2.71
2017/07/13,2.666
2017/07/14,2.621
2017/07/15,2.574
2017/07/16,2.525
2017/07/17,2.475
2017/07/18,2.425
2017/07/19,2.375
2017/07/20,2.325
2017/07/21,2.276
2017/07/22,2.228
2017/07/23,2.18
2017/07/24,2.133
2017/07/25,2.087
2017/07/26,2.041
2017/07/27,1.996
2017/07/28,1.952
2017/07/29,1.907
2017/07/30,1.864
2017/07/31,1.821
2017/08/01,1.78
2017/08/02,1.74
2017/08/03,1.7
2017/08/04,1.662
2017/08/05,1.624
2017/08/06,1.588
2017/08/07,1.553
2017/08/08,1.519
2017/08/09,1.487
2017/08/10,1.457
2017/08/11,1.427
2017/08/12,1.399
2017/08/13,1.372
2017/08/14,1.346
2017/08/15,1.322
2017/08/16,1.299
2017/08/17,1.277
2017/08/18,1.257
2017/08/19,1.237
2017/08/20,1.219
2017/08/21,1.2
2017/08/22,1.183
2017/08/23,1.165
2017/08/24,1.148
2017/08/25,1.132
2017/08/26,1.116
2017/08/27,1.101
2017/08/28,1.086
2017/08/29,1.072
2017/08/30,1.06
2017/08/31,1.05
2017/09/01,1.041
2017/09/02,1.033
2017/09/03,1.026
2017/09/04,1.018
2017/09/05,1.012
2017/09/06,1.006
2017/09/07,1.003
2017/09/08,1.001
2017/09/09,1
2017/09/10,0.999
2017/09/11,0.996
2017/09/12,0.993
2017/09/13,0.989
2017/09/14,0.984
2017/09/15,0.978
2017/09/16,0.973
2017/09/17,0.969
2017/09/18,0.964
2017/09/19,0.958
2017/09/20,0.952
2017/09/21,0.945
2017/09/22,0.937
2017/09/23,0.928
2017/09/24,0.92
2017/09/25,0.91
2017/09/26,0.901
2017/09/27,0.891
2017/09/28,0.881
2017/09/29,0.871
2017/09/30,0.861
2017/10/01,0.851
2017/10/02,0.841
2017/10/03,0.831
2017/10/04,0.821
2017/10/05,0.81
2017/10/06,0.8
2017/10/07,0.79
2017/10/08,0.78
2017/10/09,0.771
2017/10/10,0.761
2017/10/11,0.751
2017/10/12,0.741
2017/10/13,0.731
2017/10/14,0.722
2017/10/15,0.713
2017/10/16,0.703
2017/10/17,0.694
2017/10/18,0.683
2017/10/19,0.672
2017/10/20,0.66
2017/10/21,0.648
2017/10/22,0.635
2017/10/23,0.622
2017/10/24,0.608
2017/10/25,0.594
2017/10/26,0.58
2017/10/27,0.564
2017/10/28,0.548
2017/10/29,0.531
2017/10/30,0.514
2017/10/31,0.495
2017/11/01,0.478
2017/11/02,0.461
2017/11/03,0.444
2017/11/04,0.427
2017/11/05,0.41
2017/11/06,0.393
2017/11/07,0.377
2017/11/08,0.36
2017/11/09,0.345
2017/11/10,0.33
2017/11/11,0.316
2017/11/12,0.303
2017/11/13,0.29
2017/11/14,0.278
2017/11/15,0.266
2017/11/16,0.255
2017/11/17,0.245
2017/11/18,0.235
2017/11/19,0.225
2017/11/20,0.216
2017/11/21,0.208
2017/11/22,0.2
2017/11/23,0.193
2017/11/24,0.187
2017/11/25,0.181
2017/11/26,0.176
2017/11/27,0.172
2017/11/28,0.169
2017/11/29,0.166
2017/11/30,0.164
2017/12/01,0.162
2017/12/02,0.161
2017/12/03,0.16
2017/12/04,0.16
2017/12/05,0.161
2017/12/06,0.164
2017/12/07,0.17
2017/12/08,0.181
2017/12/09,0.195
2017/12/10,0.21
2017/12/11,0.227
2017/12/12,0.246
2017/12/13,0.266
2017/12/14,0.29
2017/12/15,0.315
2017/12/16,0.343
2017/12/17,0.37
2017/12/18,0.396
2017/12/19,0.424
2017/12/20,0.453
2017/12/21,0.484
2017/12/22,0.516
2017/12/23,0.548
2017/12/24,0.579
2017/12/25,0.608
2017/12/26,0.636
2017/12/27,0.661
2017/12/28,0.685
2017/12/29,0.706
2017/12/30,0.726
2017/12/31,0.745
2018/01/01,0.762
2018/01/02,0.777
2018/01/03,0.792
2018/01/04,0.808
2018/01/05,0.831
2018/01/06,0.867
2018/01/07,0.911
2018/01/08,0.964
2018/01/09,1.027
2018/01/10,1.103
2018/01/11,1.188
2018/01/12,1.271
2018/01/13,1.357
2018/01/14,1.442
2018/01/15,1.524
2018/01/16,1.601
2018/01/17,1.671
2018/01/18,1.736
2018/01/19,1.795
2018/01/20,1.849
2018/01/21,1.897
2018/01/22,1.937
2018/01/23,1.971
2018/01/24,1.999
2018/01/25,2.021
2018/01/26,2.036
2018/01/27,2.044
2018/01/28,2.047
2018/01/29,2.046
2018/01/30,2.042
2018/01/31,2.033
2018/02/01,2.023
2018/02/02,2.01
2018/02/03,1.995
2018/02/04,1.976
2018/02/05,1.954
2018/02/06,1.929
2018/02/07,1.902
2018/02/08,1.873
2018/02/09,1.843
2018/02/10,1.811
2018/02/11,1.778
2018/02/12,1.744
2018/02/13,1.709
2018/02/14,1.674
2018/02/15,1.639
2018/02/16,1.603
2018/02/17,1.568
2018/02/18,1.533
2018/02/19,1.498
2018/02/20,1.464
2018/02/21,1.429
2018/02/22,1.394
2018/02/23,1.359
2018/02/24,1.325
2018/02/25,1.291
2018/02/26,1.257
2018/02/27,1.223
2018/02/28,1.19
2018/03/01,1.157
2018/03/02,1.125
2018/03/03,1.093
2018/03/04,1.062
2018/03/05,1.031
2018/03/06,1.001
2018/03/07,0.972
2018/03/08,0.942
2018/03/09,0.913
2018/03/10,0.885
2018/03/11,0.856
2018/03/12,0.827
2018/03/13,0.799
2018/03/14,0.77
2018/03/15,0.742
2018/03/16,0.714
2018/03/17,0.686
2018/03/18,0.658
2018/03/19,0.631
2018/03/20,0.604
2018/03/21,0.577
2018/03/22,0.551
2018/03/23,0.524
2018/03/24,0.498
2018/03/25,0.473
2018/03/26,0.447
2018/03/27,0.422
2018/03/28,0.397
2018/03/29,0.373
2018/03/30,0.349
2018/03/31,0.325
2018/04/01,0.301
2018/04/02,0.278
2018/04/03,0.255
2018/04/04,0.232
2018/04/05,0.209
2018/04/06,0.187
2018/04/07,0.165
2018/04/08,0.143
2018/04/09,0.122
2018/04/10,0.101
2018/04/11,0.08
2018/04/12,0.06
2018/04/13,0.04
2018/04/14,0.02
2018/04/15,0.001
2018/04/16,-0.018
2018/04/17,-0.037
2018/04/18,-0.056
2018/04/19,-0.074
2018/04/20,-0.091
2018/04/21,-0.109
2018/04/22,-0.126
2018/04/23,-0.143
2018/04/24,-0.159
2018/04/25,-0.175
2018/04/26,-0.19
2018/04/27,-0.206
2018/04/28,-0.22
2018/04/29,-0.234
2018/04/30,-0.248
2018/05/01,-0.261
2018/05/02,-0.274
2018/05/03,-0.286
2018/05/04,-0.298
2018/05/05,-0.31
2018/05/06,-0.321
2018/05/07,-0.332
2018/05/08,-0.343
2018/05/09,-0.354
2018/05/10,-0.363
2018/05/11,-0.373
2018/05/12,-0.381
2018/05/13,-0.39
2018/05/14,-0.398
2018/05/15,-0.405
2018/05/16,-0.411
2018/05/17,-0.417
2018/05/18,-0.423
2018/05/19,-0.427
2018/05/20,-0.432
2018/05/21,-0.436
2018/05/22,-0.439
2018/05/23,-0.442
2018/05/24,-0.445
2018/05/25,-0.447
2018/05/26,-0.45
2018/05/27,-0.452
2018/05/28,-0.453
2018/05/29,-0.455
2018/05/30,-0.456
2018/05/31,-0.456
2018/06/01,-0.456
2018/06/02,-0.456
2018/06/03,-0.455
2018/06/04,-0.455
2018/06/05,-0.454
2018/06/06,-0.453
2018/06/07,-0.451
2018/06/08,-0.45
2018/06/09,-0.449
2018/06/10,-0.448
2018/06/11,-0.447
2018/06/12,-0.446
2018/06/13,-0.446
2018/06/14,-0.445
2018/06/15,-0.445
2018/06/16,-0.444
2018/06/17,-0.444
2018/06/18,-0.445
2018/06/19,-0.445
2018/06/20,-0.445
2018/06/21,-0.446
2018/06/22,-0.447
2018/06/23,-0.448
2018/06/24,-0.45
2018/06/25,-0.451
2018/06/26,-0.453
2018/06/27,-0.455
2018/06/28,-0.457
2018/06/29,-0.46
2018/06/30,-0.461
2018/07/01,-0.461
2018/07/02,-0.457
2018/07/03,-0.45
2018/07/04,-0.441
2018/07/05,-0.432
2018/07/06,-0.42
2018/07/07,-0.406
2018/07/08,-0.392
2018/07/09,-0.378
2018/07/10,-0.365
2018/07/11,-0.353
2018/07/12,-0.34
2018/07/13,-0.328
2018/07/14,-0.314
2018/07/15,-0.3
2018/07/16,-0.287
2018/07/17,-0.275
2018/07/18,-0.265
2018/07/19,-0.255
2018/07/20,-0.246
2018/07/21,-0.238
2018/07/22,-0.231
2018/07/23,-0.224
2018/07/24,-0.219
2018/07/25,-0.214
2018/07/26,-0.21
2018/07/27,-0.207
2018/07/28,-0.205
2018/07/29,-0.204
2018/07/30,-0.203
2018/07/31,-0.203
2018/08/01,-0.204
2018/08/02,-0.205
2018/08/03,-0.207
2018/08/04,-0.21
2018/08/05,-0.213
2018/08/06,-0.216
2018/08/07,-0.22
2018/08/08,-0.222
2018/08/09,-0.222
2018/08/10,-0.222
2018/08/11,-0.223
2018/08/12,-0.224
2018/08/13,-0.225
2018/08/14,-0.228
2018/08/15,-0.23
2018/08/16,-0.233
2018/08/17,-0.235
2018/08/18,-0.238
2018/08/19,-0.241
2018/08/20,-0.245
2018/08/21,-0.249
2018/08/22,-0.254
2018/08/23,-0.258
2018/08/24,-0.263
2018/08/25,-0.269
2018/08/26,-0.274
2018/08/27,-0.28
2018/08/28,-0.286
2018/08/29,-0.292
2018/08/30,-0.298
2018/08/31,-0.304
2018/09/01,-0.311
2018/09/02,-0.318
2018/09/03,-0.324
2018/09/04,-0.331
2018/09/05,-0.338
2018/09/06,-0.345
2018/09/07,-0.352
2018/09/08,-0.359
2018/09/09,-0.366
2018/09/10,-0.373
2018/09/11,-0.38
2018/09/12,-0.387
2018/09/13,-0.394
2018/09/14,-0.401
2018/09/15,-0.408
2018/09/16,-0.415
2018/09/17,-0.422
2018/09/18,-0.429
2018/09/19,-0.436
2018/09/20,-0.442
2018/09/21,-0.448
2018/09/22,-0.455
2018/09/23,-0.461
2018/09/24,-0.467
2018/09/25,-0.473
2018/09/26,-0.479
2018/09/27,-0.484
2018/09/28,-0.49
2018/09/29,-0.495
2018/09/30,-0.5
2018/10/01,-0.504
2018/10/02,-0.509
2018/10/03,-0.513
2018/10/04,-0.518
2018/10/05,-0.522
2018/10/06,-0.527
2018/10/07,-0.532
2018/10/08,-0.536
2018/10/09,-0.541
2018/10/10,-0.546
2018/10/11,-0.55
2018/10/12,-0.554
2018/10/13,-0.559
2018/10/14,-0.564
2018/10/15,-0.568
2018/10/16,-0.573
2018/10/17,-0.577
2018/10/18,-0.582
2018/10/19,-0.586
2018/10/20,-0.59
2018/10/21,-0.595
2018/10/22,-0.599
2018/10/23,-0.603
2018/10/24,-0.607
2018/10/25,-0.611
2018/10/26,-0.615
2018/10/27,-0.619
2018/10/28,-0.623
2018/10/29,-0.626
2018/10/30,-0.63
2018/10/31,-0.633
2018/11/01,-0.637
2018/11/02,-0.64
2018/11/03,-0.643
2018/11/04,-0.647
2018/11/05,-0.649
2018/11/06,-0.652
2018/11/07,-0.654
2018/11/08,-0.657
2018/11/09,-0.659
2018/11/10,-0.661
2018/11/11,-0.663
2018/11/12,-0.665
2018/11/13,-0.668
2018/11/14,-0.67
2018/11/15,-0.671
2018/11/16,-0.673
2018/11/17,-0.675
2018/11/18,-0.677
2018/11/19,-0.679
2018/11/20,-0.68
2018/11/21,-0.682
2018/11/22,-0.684
2018/11/23,-0.685
2018/11/24,-0.687
2018/11/25,-0.689
2018/11/26,-0.691
2018/11/27,-0.693
2018/11/28,-0.695
2018/11/29,-0.697
2018/11/30,-0.699
2018/12/01,-0.7
2018/12/02,-0.702
2018/12/03,-0.704
2018/12/04,-0.706
2018/12/05,-0.707
2018/12/06,-0.709
2018/12/07,-0.711
2018/12/08,-0.713
2018/12/09,-0.714
2018/12/10,-0.717
2018/12/11,-0.719
2018/12/12,-0.721
2018/12/13,-0.723
2018/12/14,-0.725
2018/12/15,-0.728
2018/12/16,-0.73
2018/12/17,-0.732
2018/12/18,-0.735
2018/12/19,-0.737
2018/12/20,-0.74
2018/12/21,-0.742
2018/12/22,-0.744
2018/12/23,-0.746
2018/12/24,-0.748
2018/12/25,-0.75
2018/12/26,-0.752
2018/12/27,-0.754
2018/12/28,-0.755
2018/12/29,-0.757
2018/12/30,-0.758
2018/12/31,-0.76
2019/01/01,-0.761
2019/01/02,-0.763
2019/01/03,-0.764
2019/01/04,-0.765
2019/01/05,-0.766
2019/01/06,-0.768
2019/01/07,-0.769
2019/01/08,-0.77
2019/01/09,-0.77
2019/01/10,-0.771
2019/01/11,-0.772
2019/01/12,-0.773
2019/01/13,-0.774
2019/01/14,-0.775
2019/01/15,-0.775
2019/01/16,-0.775
2019/01/17,-0.776
2019/01/18,-0.776
2019/01/19,-0.776
2019/01/20,-0.777
2019/01/21,-0.777
2019/01/22,-0.777
2019/01/23,-0.777
2019/01/24,-0.777
2019/01/25,-0.777
2019/01/26,-0.777
2019/01/27,-0.777
2019/01/28,-0.777
2019/01/29,-0.777
2019/01/30,-0.777
2019/01/31,-0.777
2019/02/01,-0.777
2019/02/02,-0.777
2019/02/03,-0.777
2019/02/04,-0.777
2019/02/05,-0.777
2019/02/06,-0.777
2019/02/07,-0.776
2019/02/08,-0.776
2019/02/09,-0.776
2019/02/10,-0.776
2019/02/11,-0.775
2019/02/12,-0.775
2019/02/13,-0.774
2019/02/14,-0.773
2019/02/15,-0.772
2019/02/16,-0.771
2019/02/17,-0.77
2019/02/18,-0.768
2019/02/19,-0.766
2019/02/20,-0.764
2019/02/21,-0.761
2019/02/22,-0.758
2019/02/23,-0.755
2019/02/24,-0.752
2019/02/25,-0.748
2019/02/26,-0.744
2019/02/27,-0.739
2019/02/28,-0.735
2019/03/01,-0.73
2019/03/02,-0.726
2019/03/03,-0.721
2019/03/04,-0.717
2019/03/05,-0.712
2019/03/06,-0.708
2019/03/07,-0.703
2019/03/08,-0.699
2019/03/09,-0.695
2019/03/10,-0.69
2019/03/11,-0.686
2019/03/12,-0.682
2019/03/13,-0.679
2019/03/14,-0.675
2019/03/15,-0.672
2019/03/16,-0.668
2019/03/17,-0.665
2019/03/18,-0.662
2019/03/19,-0.659
2019/03/20,-0.655
2019/03/21,-0.652
2019/03/22,-0.649
2019/03/23,-0.646
2019/03/24,-0.643
2019/03/25,-0.641
2019/03/26,-0.638
2019/03/27,-0.635
2019/03/28,-0.633
2019/03/29,-0.63
2019/03/30,-0.627
2019/03/31,-0.625
2019/04/01,-0.622
2019/04/02,-0.62
2019/04/03,-0.617
2019/04/04,-0.613
2019/04/05,-0.61
2019/04/06,-0.607
2019/04/07,-0.603
2019/04/08,-0.6
2019/04/09,-0.597
2019/04/10,-0.593
2019/04/11,-0.59
2019/04/12,-0.586
2019/04/13,-0.582
2019/04/14,-0.579
2019/04/15,-0.575
2019/04/16,-0.572
2019/04/17,-0.568
2019/04/18,-0.565
2019/04/19,-0.561
2019/04/20,-0.558
2019/04/21,-0.554
2019/04/22,-0.551
2019/04/23,-0.548
2019/04/24,-0.544
2019/04/25,-0.541
2019/04/26,-0.538
2019/04/27,-0.534
2019/04/28,-0.531
2019/04/29,-0.528
2019/04/30,-0.525
2019/05/01,-0.523
2019/05/02,-0.52
2019/05/03,-0.517
2019/05/04,-0.514
2019/05/05,-0.511
2019/05/06,-0.508
2019/05/07,-0.505
2019/05/08,-0.502
2019/05/09,-0.498
2019/05/10,-0.495
2019/05/11,-0.491
2019/05/12,-0.487
2019/05/13,-0.483
2019/05/14,-0.478
2019/05/15,-0.472
2019/05/16,-0.465
2019/05/17,-0.455
2019/05/18,-0.445
2019/05/19,-0.434
2019/05/20,-0.422
2019/05/21,-0.41
2019/05/22,-0.397
2019/05/23,-0.384
2019/05/24,-0.369
2019/05/25,-0.355
2019/05/26,-0.341
2019/05/27,-0.326
2019/05/28,-0.31
2019/05/29,-0.293
2019/05/30,-0.276
2019/05/31,-0.258
