Date,transactionfees3emaUSD
2016/07/20,0.013
2016/07/21,0.011
2016/07/22,0.011
2016/07/23,0.011
2016/07/24,0.01
2016/07/25,0.01
2016/07/26,0.01
2016/07/27,0.009
2016/07/28,0.013
2016/07/29,0.013
2016/07/30,0.011
2016/07/31,0.009
2016/08/01,0.008
2016/08/02,0.008
2016/08/03,0.007
2016/08/04,0.007
2016/08/05,0.007
2016/08/06,0.007
2016/08/07,0.007
2016/08/08,0.01
2016/08/09,0.009
2016/08/10,0.009
2016/08/11,0.008
2016/08/12,0.008
2016/08/13,0.008
2016/08/14,0.007
2016/08/15,0.007
2016/08/16,0.007
2016/08/17,0.007
2016/08/18,0.008
2016/08/19,0.008
2016/08/20,0.007
2016/08/21,0.007
2016/08/22,0.008
2016/08/23,0.012
2016/08/24,0.01
2016/08/25,0.008
2016/08/26,0.008
2016/08/27,0.007
2016/08/28,0.007
2016/08/29,0.007
2016/08/30,0.007
2016/08/31,0.007
2016/09/01,0.008
2016/09/02,0.009
2016/09/03,0.008
2016/09/04,0.01
2016/09/05,0.009
2016/09/06,0.008
2016/09/07,0.008
2016/09/08,0.008
2016/09/09,0.009
2016/09/10,0.008
2016/09/11,0.008
2016/09/12,0.009
2016/09/13,0.009
2016/09/14,0.008
2016/09/15,0.008
2016/09/16,0.009
2016/09/17,0.009
2016/09/18,0.01
2016/09/19,0.009
2016/09/20,0.009
2016/09/21,0.009
2016/09/22,0.012
2016/09/23,0.015
2016/09/24,0.018
2016/09/25,0.02
2016/09/26,0.027
2016/09/27,0.027
2016/09/28,0.024
2016/09/29,0.019
2016/09/30,0.017
2016/10/01,0.02
2016/10/02,0.021
2016/10/03,0.02
2016/10/04,0.02
2016/10/05,0.02
2016/10/06,0.019
2016/10/07,0.017
2016/10/08,0.018
2016/10/09,0.017
2016/10/10,0.016
2016/10/11,0.014
2016/10/12,0.015
2016/10/13,0.029
2016/10/14,0.025
2016/10/15,0.025
2016/10/16,0.024
2016/10/17,0.023
2016/10/18,0.023
2016/10/19,0.026
2016/10/20,0.021
2016/10/21,0.015
2016/10/22,0.012
2016/10/23,0.01
2016/10/24,0.011
2016/10/25,0.011
2016/10/26,0.01
2016/10/27,0.009
2016/10/28,0.009
2016/10/29,0.009
2016/10/30,0.009
2016/10/31,0.008
2016/11/01,0.009
2016/11/02,0.008
2016/11/03,0.008
2016/11/04,0.008
2016/11/05,0.007
2016/11/06,0.007
2016/11/07,0.007
2016/11/08,0.008
2016/11/09,0.008
2016/11/10,0.009
2016/11/11,0.01
2016/11/12,0.009
2016/11/13,0.008
2016/11/14,0.009
2016/11/15,0.008
2016/11/16,0.008
2016/11/17,0.008
2016/11/18,0.008
2016/11/19,0.007
2016/11/20,0.007
2016/11/21,0.008
2016/11/22,0.007
2016/11/23,0.01
2016/11/24,0.013
2016/11/25,0.011
2016/11/26,0.014
2016/11/27,0.019
2016/11/28,0.02
2016/11/29,0.019
2016/11/30,0.013
2016/12/01,0.01
2016/12/02,0.008
2016/12/03,0.006
2016/12/04,0.006
2016/12/05,0.006
2016/12/06,0.005
2016/12/07,0.006
2016/12/08,0.088
2016/12/09,0.047
2016/12/10,0.026
2016/12/11,0.017
2016/12/12,0.012
2016/12/13,0.009
2016/12/14,0.008
2016/12/15,0.007
2016/12/16,0.006
2016/12/17,0.006
2016/12/18,0.006
2016/12/19,0.006
2016/12/20,0.007
2016/12/21,0.008
2016/12/22,0.006
2016/12/23,0.006
2016/12/24,0.005
2016/12/25,0.005
2016/12/26,0.005
2016/12/27,0.006
2016/12/28,0.005
2016/12/29,0.006
2016/12/30,0.007
2016/12/31,0.006
2017/01/01,0.006
2017/01/02,0.006
2017/01/03,0.007
2017/01/04,0.007
2017/01/05,0.007
2017/01/06,0.007
2017/01/07,0.007
2017/01/08,0.007
2017/01/09,0.008
2017/01/10,0.008
2017/01/11,0.008
2017/01/12,0.007
2017/01/13,0.007
2017/01/14,0.007
2017/01/15,0.007
2017/01/16,0.007
2017/01/17,0.008
2017/01/18,0.008
2017/01/19,0.008
2017/01/20,0.008
2017/01/21,0.008
2017/01/22,0.008
2017/01/23,0.008
2017/01/24,0.008
2017/01/25,0.008
2017/01/26,0.008
2017/01/27,0.008
2017/01/28,0.008
2017/01/29,0.008
2017/01/30,0.008
2017/01/31,0.008
2017/02/01,0.008
2017/02/02,0.009
2017/02/03,0.009
2017/02/04,0.008
2017/02/05,0.008
2017/02/06,0.008
2017/02/07,0.009
2017/02/08,0.009
2017/02/09,0.009
2017/02/10,0.01
2017/02/11,0.009
2017/02/12,0.01
2017/02/13,0.011
2017/02/14,0.011
2017/02/15,0.016
2017/02/16,0.013
2017/02/17,0.011
2017/02/18,0.011
2017/02/19,0.011
2017/02/20,0.01
2017/02/21,0.011
2017/02/22,0.012
2017/02/23,0.012
2017/02/24,0.011
2017/02/25,0.011
2017/02/26,0.011
2017/02/27,0.012
2017/02/28,0.012
2017/03/01,0.014
2017/03/02,0.014
2017/03/03,0.014
2017/03/04,0.014
2017/03/05,0.014
2017/03/06,0.014
2017/03/07,0.014
2017/03/08,0.013
2017/03/09,0.013
2017/03/10,0.014
2017/03/11,0.015
2017/03/12,0.015
2017/03/13,0.02
2017/03/14,0.024
2017/03/15,0.024
2017/03/16,0.028
2017/03/17,0.033
2017/03/18,0.03
2017/03/19,0.028
2017/03/20,0.029
2017/03/21,0.031
2017/03/22,0.031
2017/03/23,0.031
2017/03/24,0.035
2017/03/25,0.035
2017/03/26,0.036
2017/03/27,0.039
2017/03/28,0.038
2017/03/29,0.039
2017/03/30,0.039
2017/03/31,0.038
2017/04/01,0.037
2017/04/02,0.037
2017/04/03,0.036
2017/04/04,0.034
2017/04/05,0.035
2017/04/06,0.035
2017/04/07,0.034
2017/04/08,0.033
2017/04/09,0.033
2017/04/10,0.035
2017/04/11,0.034
2017/04/12,0.039
2017/04/13,0.037
2017/04/14,0.037
2017/04/15,0.037
2017/04/16,0.038
2017/04/17,0.039
2017/04/18,0.041
2017/04/19,0.044
2017/04/20,0.042
2017/04/21,0.049
2017/04/22,0.049
2017/04/23,0.045
2017/04/24,0.045
2017/04/25,0.044
2017/04/26,0.044
2017/04/27,0.046
2017/04/28,0.048
2017/04/29,0.051
2017/04/30,0.055
2017/05/01,0.065
2017/05/02,0.072
2017/05/03,0.067
2017/05/04,0.067
2017/05/05,0.07
2017/05/06,0.075
2017/05/07,0.083
2017/05/08,0.078
2017/05/09,0.078
2017/05/10,0.081
2017/05/11,0.081
2017/05/12,0.085
2017/05/13,0.088
2017/05/14,0.09
2017/05/15,0.093
2017/05/16,0.099
2017/05/17,0.117
2017/05/18,0.111
2017/05/19,0.116
2017/05/20,0.132
2017/05/21,0.137
2017/05/22,0.153
2017/05/23,0.187
2017/05/24,0.229
2017/05/25,0.231
2017/05/26,0.223
2017/05/27,0.202
2017/05/28,0.205
2017/05/29,0.21
2017/05/30,0.276
2017/05/31,0.473
2017/06/01,0.379
2017/06/02,0.356
2017/06/03,0.322
2017/06/04,0.33
2017/06/05,0.307
2017/06/06,0.323
2017/06/07,0.336
2017/06/08,0.331
2017/06/09,0.32
2017/06/10,0.31
2017/06/11,0.376
2017/06/12,0.51
2017/06/13,0.457
2017/06/14,0.419
2017/06/15,0.383
2017/06/16,0.373
2017/06/17,0.363
2017/06/18,0.367
2017/06/19,0.361
2017/06/20,0.601
2017/06/21,0.988
2017/06/22,0.884
2017/06/23,0.721
2017/06/24,0.769
2017/06/25,0.649
2017/06/26,0.685
2017/06/27,0.503
2017/06/28,0.659
2017/06/29,0.6
2017/06/30,0.504
2017/07/01,0.428
2017/07/02,0.384
2017/07/03,0.388
2017/07/04,0.379
2017/07/05,0.388
2017/07/06,0.35
2017/07/07,0.328
2017/07/08,0.339
2017/07/09,0.308
2017/07/10,0.252
2017/07/11,0.222
2017/07/12,0.23
2017/07/13,0.246
2017/07/14,0.232
2017/07/15,0.23
2017/07/16,0.202
2017/07/17,0.198
2017/07/18,0.256
2017/07/19,0.261
2017/07/20,0.242
2017/07/21,0.269
2017/07/22,0.257
2017/07/23,0.254
2017/07/24,0.26
2017/07/25,0.284
2017/07/26,0.274
2017/07/27,0.256
2017/07/28,0.241
2017/07/29,0.217
2017/07/30,0.208
2017/07/31,0.195
2017/08/01,0.228
2017/08/02,0.228
2017/08/03,0.225
2017/08/04,0.208
2017/08/05,0.212
2017/08/06,0.226
2017/08/07,0.266
2017/08/08,0.282
2017/08/09,0.284
2017/08/10,0.282
2017/08/11,0.29
2017/08/12,0.305
2017/08/13,0.288
2017/08/14,0.271
2017/08/15,0.269
2017/08/16,0.549
2017/08/17,0.52
2017/08/18,0.605
2017/08/19,0.485
2017/08/20,0.381
2017/08/21,0.325
2017/08/22,0.302
2017/08/23,0.285
2017/08/24,0.29
2017/08/25,0.291
2017/08/26,0.306
2017/08/27,0.296
2017/08/28,0.301
2017/08/29,0.387
2017/08/30,0.4
2017/08/31,0.57
2017/09/01,0.544
2017/09/02,0.606
2017/09/03,0.475
2017/09/04,0.413
2017/09/05,0.417
2017/09/06,0.467
2017/09/07,0.507
2017/09/08,0.516
2017/09/09,0.433
2017/09/10,0.404
2017/09/11,0.363
2017/09/12,0.377
2017/09/13,0.364
2017/09/14,0.319
2017/09/15,0.331
2017/09/16,0.394
2017/09/17,0.36
2017/09/18,0.34
2017/09/19,0.334
2017/09/20,0.457
2017/09/21,0.371
2017/09/22,0.334
2017/09/23,0.334
2017/09/24,0.391
2017/09/25,0.378
2017/09/26,0.373
2017/09/27,0.39
2017/09/28,0.366
2017/09/29,0.332
2017/09/30,0.355
2017/10/01,0.367
2017/10/02,0.358
2017/10/03,0.35
2017/10/04,0.359
2017/10/05,0.375
2017/10/06,0.393
2017/10/07,0.364
2017/10/08,0.37
2017/10/09,0.36
2017/10/10,0.359
2017/10/11,0.59
2017/10/12,0.472
2017/10/13,0.441
2017/10/14,0.425
2017/10/15,0.408
2017/10/16,0.344
2017/10/17,0.276
2017/10/18,0.235
2017/10/19,0.206
2017/10/20,0.241
2017/10/21,0.194
2017/10/22,0.164
2017/10/23,0.164
2017/10/24,0.192
2017/10/25,0.189
2017/10/26,0.182
2017/10/27,0.091
2017/10/28,0.046
2017/10/29,0.023
2017/10/30,0.011
2017/10/31,0.006
2017/11/01,0.109
2017/11/02,0.155
2017/11/03,0.162
2017/11/04,0.161
2017/11/05,0.152
2017/11/06,0.154
2017/11/07,0.176
2017/11/08,0.207
2017/11/09,0.214
2017/11/10,0.206
2017/11/11,0.194
2017/11/12,0.203
2017/11/13,0.211
2017/11/14,0.221
2017/11/15,0.239
2017/11/16,0.237
2017/11/17,0.24
2017/11/18,0.213
2017/11/19,0.214
2017/11/20,0.233
2017/11/21,0.243
2017/11/22,0.244
2017/11/23,0.257
2017/11/24,0.256
2017/11/25,0.249
2017/11/26,0.274
2017/11/27,0.281
2017/11/28,0.297
2017/11/29,0.306
2017/11/30,0.293
2017/12/01,0.295
2017/12/02,0.274
2017/12/03,0.275
2017/12/04,0.403
2017/12/05,0.596
2017/12/06,0.726
2017/12/07,1.088
2017/12/08,1.226
2017/12/09,1.332
2017/12/10,1.265
2017/12/11,1.064
2017/12/12,1.033
2017/12/13,1.044
2017/12/14,1.165
2017/12/15,1.121
2017/12/16,1.126
2017/12/17,1.043
2017/12/18,0.955
2017/12/19,1.038
2017/12/20,1.219
2017/12/21,1.273
2017/12/22,1.143
2017/12/23,1.051
2017/12/24,0.972
2017/12/25,0.847
2017/12/26,0.764
2017/12/27,0.721
2017/12/28,0.671
2017/12/29,0.677
2017/12/30,0.64
2017/12/31,0.652
2018/01/01,0.643
2018/01/02,0.71
2018/01/03,0.799
2018/01/04,0.922
2018/01/05,1.687
2018/01/06,2.323
2018/01/07,2.527
2018/01/08,2.661
2018/01/09,2.829
2018/01/10,3.489
2018/01/11,3.379
2018/01/12,2.974
2018/01/13,2.873
2018/01/14,2.832
2018/01/15,2.645
2018/01/16,2.313
2018/01/17,1.93
2018/01/18,1.899
2018/01/19,1.889
2018/01/20,1.959
2018/01/21,1.694
2018/01/22,1.48
2018/01/23,1.503
2018/01/24,1.47
2018/01/25,1.454
2018/01/26,1.255
2018/01/27,1.158
2018/01/28,1.172
2018/01/29,1.396
2018/01/30,1.366
2018/01/31,1.353
2018/02/01,1.531
2018/02/02,1.336
2018/02/03,1.189
2018/02/04,1.074
2018/02/05,0.924
2018/02/06,0.816
2018/02/07,0.823
2018/02/08,0.803
2018/02/09,0.772
2018/02/10,0.777
2018/02/11,0.733
2018/02/12,0.699
2018/02/13,0.708
2018/02/14,0.734
2018/02/15,0.748
2018/02/16,0.773
2018/02/17,0.811
2018/02/18,0.884
2018/02/19,0.823
2018/02/20,0.806
2018/02/21,0.782
2018/02/22,0.726
2018/02/23,0.725
2018/02/24,0.724
2018/02/25,0.696
2018/02/26,0.667
2018/02/27,0.691
2018/02/28,0.798
2018/03/01,0.761
2018/03/02,0.806
2018/03/03,0.729
2018/03/04,0.732
2018/03/05,0.729
2018/03/06,0.666
2018/03/07,0.638
2018/03/08,0.608
2018/03/09,0.569
2018/03/10,0.528
2018/03/11,0.472
2018/03/12,0.507
2018/03/13,0.448
2018/03/14,0.432
2018/03/15,0.397
2018/03/16,0.394
2018/03/17,0.351
2018/03/18,0.311
2018/03/19,0.3
2018/03/20,0.306
2018/03/21,0.334
2018/03/22,0.356
2018/03/23,0.352
2018/03/24,0.343
2018/03/25,0.337
2018/03/26,0.342
2018/03/27,0.314
2018/03/28,0.3
2018/03/29,0.288
2018/03/30,0.251
2018/03/31,0.222
2018/04/01,0.199
2018/04/02,0.199
2018/04/03,0.203
2018/04/04,0.19
2018/04/05,0.228
2018/04/06,0.215
2018/04/07,0.195
2018/04/08,0.191
2018/04/09,0.198
2018/04/10,0.202
2018/04/11,0.213
2018/04/12,0.23
2018/04/13,0.268
2018/04/14,0.264
2018/04/15,0.255
2018/04/16,0.256
2018/04/17,0.252
2018/04/18,0.28
2018/04/19,0.289
2018/04/20,0.301
2018/04/21,0.291
2018/04/22,0.294
2018/04/23,0.303
2018/04/24,0.353
2018/04/25,0.36
2018/04/26,0.364
2018/04/27,0.394
2018/04/28,0.423
2018/04/29,0.459
2018/04/30,0.478
2018/05/01,0.444
2018/05/02,0.427
2018/05/03,0.463
2018/05/04,0.445
2018/05/05,0.442
2018/05/06,0.441
2018/05/07,0.429
2018/05/08,0.441
2018/05/09,0.453
2018/05/10,0.552
2018/05/11,0.581
2018/05/12,0.503
2018/05/13,0.492
2018/05/14,0.545
2018/05/15,0.585
2018/05/16,0.602
2018/05/17,0.632
2018/05/18,0.621
2018/05/19,0.584
2018/05/20,0.568
2018/05/21,0.585
2018/05/22,0.612
2018/05/23,0.594
2018/05/24,0.557
2018/05/25,0.534
2018/05/26,0.5
2018/05/27,0.453
2018/05/28,0.496
2018/05/29,0.524
2018/05/30,0.56
2018/05/31,0.649
2018/06/01,0.658
2018/06/02,0.56
2018/06/03,0.503
2018/06/04,0.527
2018/06/05,0.505
2018/06/06,0.577
2018/06/07,0.536
2018/06/08,0.497
2018/06/09,0.421
2018/06/10,0.37
2018/06/11,0.347
2018/06/12,0.331
2018/06/13,0.312
2018/06/14,0.324
2018/06/15,0.36
2018/06/16,0.403
2018/06/17,0.322
2018/06/18,0.281
2018/06/19,0.298
2018/06/20,0.293
2018/06/21,0.294
2018/06/22,0.428
2018/06/23,0.335
2018/06/24,0.34
2018/06/25,0.314
2018/06/26,0.277
2018/06/27,0.248
2018/06/28,0.232
2018/06/29,0.227
2018/06/30,0.824
2018/07/01,1.59
2018/07/02,3.559
2018/07/03,3.437
2018/07/04,3.257
2018/07/05,2.77
2018/07/06,3.093
2018/07/07,3.009
2018/07/08,2.038
2018/07/09,1.424
2018/07/10,0.951
2018/07/11,0.762
2018/07/12,0.903
2018/07/13,1.045
2018/07/14,1.773
2018/07/15,2.627
2018/07/16,1.506
2018/07/17,0.927
2018/07/18,0.622
2018/07/19,0.45
2018/07/20,0.416
2018/07/21,0.427
2018/07/22,0.34
2018/07/23,0.339
2018/07/24,0.311
2018/07/25,0.289
2018/07/26,0.273
2018/07/27,0.243
2018/07/28,0.292
2018/07/29,0.245
2018/07/30,0.226
2018/07/31,0.218
2018/08/01,0.317
2018/08/02,0.248
2018/08/03,0.217
2018/08/04,0.223
2018/08/05,0.188
2018/08/06,0.218
2018/08/07,0.535
2018/08/08,1.2
2018/08/09,1.429
2018/08/10,1.156
2018/08/11,0.701
2018/08/12,0.441
2018/08/13,0.337
2018/08/14,0.283
2018/08/15,0.272
2018/08/16,0.242
2018/08/17,0.599
2018/08/18,0.406
2018/08/19,0.301
2018/08/20,0.239
2018/08/21,0.206
2018/08/22,0.314
2018/08/23,0.294
2018/08/24,0.392
2018/08/25,0.277
2018/08/26,0.365
2018/08/27,0.263
2018/08/28,0.221
2018/08/29,0.252
2018/08/30,0.231
2018/08/31,0.225
2018/09/01,0.192
2018/09/02,0.175
2018/09/03,0.173
2018/09/04,0.199
2018/09/05,0.176
2018/09/06,0.186
2018/09/07,0.19
2018/09/08,0.174
2018/09/09,0.163
2018/09/10,0.159
2018/09/11,0.167
2018/09/12,0.164
2018/09/13,0.177
2018/09/14,0.17
2018/09/15,0.173
2018/09/16,0.174
2018/09/17,0.172
2018/09/18,0.196
2018/09/19,0.242
2018/09/20,0.226
2018/09/21,0.256
2018/09/22,0.236
2018/09/23,0.214
2018/09/24,0.274
2018/09/25,0.243
2018/09/26,0.238
2018/09/27,0.243
2018/09/28,0.261
2018/09/29,0.304
2018/09/30,0.279
2018/10/01,0.287
2018/10/02,0.294
2018/10/03,0.235
2018/10/04,0.206
2018/10/05,0.183
2018/10/06,0.147
2018/10/07,0.144
2018/10/08,0.162
2018/10/09,0.164
2018/10/10,0.18
2018/10/11,0.173
2018/10/12,0.195
2018/10/13,0.16
2018/10/14,0.138
2018/10/15,0.145
2018/10/16,0.137
2018/10/17,0.138
2018/10/18,0.136
2018/10/19,0.138
2018/10/20,0.14
2018/10/21,0.138
2018/10/22,0.14
2018/10/23,0.145
2018/10/24,0.163
2018/10/25,0.184
2018/10/26,0.181
2018/10/27,0.162
2018/10/28,0.148
2018/10/29,0.144
2018/10/30,0.14
2018/10/31,0.141
2018/11/01,0.139
2018/11/02,0.151
2018/11/03,0.154
2018/11/04,0.148
2018/11/05,0.164
2018/11/06,0.173
2018/11/07,0.178
2018/11/08,0.195
2018/11/09,0.177
2018/11/10,0.153
2018/11/11,0.132
2018/11/12,0.148
2018/11/13,0.165
2018/11/14,0.181
2018/11/15,0.19
2018/11/16,0.183
2018/11/17,0.162
2018/11/18,0.165
2018/11/19,0.164
2018/11/20,0.155
2018/11/21,0.138
2018/11/22,0.128
2018/11/23,0.122
2018/11/24,0.118
2018/11/25,0.114
2018/11/26,0.11
2018/11/27,0.101
2018/11/28,0.111
2018/11/29,0.135
2018/11/30,0.153
2018/12/01,0.142
2018/12/02,0.132
2018/12/03,0.127
2018/12/04,0.123
2018/12/05,0.121
2018/12/06,0.103
2018/12/07,0.089
2018/12/08,0.074
2018/12/09,0.068
2018/12/10,0.068
2018/12/11,0.066
2018/12/12,0.064
2018/12/13,0.067
2018/12/14,0.078
2018/12/15,0.065
2018/12/16,0.059
2018/12/17,0.06
2018/12/18,0.087
2018/12/19,0.083
2018/12/20,0.082
2018/12/21,0.081
2018/12/22,0.077
2018/12/23,0.082
2018/12/24,0.094
2018/12/25,0.1
2018/12/26,0.11
2018/12/27,0.094
2018/12/28,0.086
2018/12/29,0.084
2018/12/30,0.127
2018/12/31,0.107
2019/01/01,0.1
2019/01/02,0.094
2019/01/03,0.089
2019/01/04,0.095
2019/01/05,0.124
2019/01/06,0.11
2019/01/07,0.102
2019/01/08,0.094
2019/01/09,0.088
2019/01/10,0.087
2019/01/11,0.082
2019/01/12,0.076
2019/01/13,0.072
2019/01/14,0.089
2019/01/15,0.095
2019/01/16,0.1
2019/01/17,0.089
2019/01/18,0.086
2019/01/19,0.081
2019/01/20,0.075
2019/01/21,0.073
2019/01/22,0.084
2019/01/23,0.08
2019/01/24,0.08
2019/01/25,0.077
2019/01/26,0.073
2019/01/27,0.068
2019/01/28,0.069
2019/01/29,0.065
2019/01/30,0.066
2019/01/31,0.074
2019/02/01,0.075
2019/02/02,0.072
2019/02/03,0.068
2019/02/04,0.068
2019/02/05,0.069
2019/02/06,0.069
2019/02/07,0.071
2019/02/08,0.074
2019/02/09,0.079
2019/02/10,0.082
2019/02/11,0.086
2019/02/12,0.087
2019/02/13,0.088
2019/02/14,0.095
2019/02/15,0.1
2019/02/16,0.099
2019/02/17,0.1
2019/02/18,0.118
2019/02/19,0.676
2019/02/20,0.402
2019/02/21,0.261
2019/02/22,0.19
2019/02/23,0.156
2019/02/24,0.144
2019/02/25,0.135
2019/02/26,0.133
2019/02/27,0.127
2019/02/28,0.132
2019/03/01,0.115
2019/03/02,0.103
2019/03/03,0.096
2019/03/04,0.092
2019/03/05,0.093
2019/03/06,0.096
2019/03/07,0.097
2019/03/08,0.098
2019/03/09,0.093
2019/03/10,0.091
2019/03/11,0.089
2019/03/12,0.087
2019/03/13,0.083
2019/03/14,0.079
2019/03/15,0.08
2019/03/16,0.078
2019/03/17,0.083
2019/03/18,0.353
2019/03/19,0.223
2019/03/20,0.155
2019/03/21,0.14
2019/03/22,0.12
2019/03/23,0.103
2019/03/24,0.094
2019/03/25,0.093
2019/03/26,0.095
2019/03/27,0.103
2019/03/28,0.099
2019/03/29,0.103
2019/03/30,0.092
2019/03/31,0.089
2019/04/01,0.095
2019/04/02,0.104
2019/04/03,0.128
2019/04/04,0.124
2019/04/05,0.114
2019/04/06,0.108
2019/04/07,0.106
2019/04/08,0.113
2019/04/09,0.11
2019/04/10,0.127
2019/04/11,0.117
2019/04/12,0.106
2019/04/13,0.097
2019/04/14,0.095
2019/04/15,0.094
2019/04/16,0.099
2019/04/17,0.102
2019/04/18,0.107
2019/04/19,0.1
2019/04/20,0.087
2019/04/21,0.085
2019/04/22,0.085
2019/04/23,0.089
2019/04/24,0.09
2019/04/25,0.083
2019/04/26,0.09
2019/04/27,0.082
2019/04/28,0.078
2019/04/29,0.077
2019/04/30,0.076
2019/05/01,0.078
2019/05/02,0.139
2019/05/03,0.116
2019/05/04,0.099
2019/05/05,0.091
2019/05/06,0.092
2019/05/07,0.109
2019/05/08,0.103
2019/05/09,0.097
2019/05/10,0.099
2019/05/11,0.095
2019/05/12,0.096
2019/05/13,0.108
2019/05/14,0.12
2019/05/15,0.151
2019/05/16,0.206
2019/05/17,0.212
2019/05/18,0.196
2019/05/19,0.179
2019/05/20,0.172
2019/05/21,0.158
2019/05/22,0.172
2019/05/23,0.165
2019/05/24,0.165
2019/05/25,0.149
2019/05/26,0.134
2019/05/27,0.155
2019/05/28,0.166
2019/05/29,0.178
2019/05/30,0.196
2019/05/31,0.19
2019/06/01,0.179
2019/06/02,0.153
2019/06/03,0.155
2019/06/04,0.151
2019/06/05,0.155
2019/06/06,0.15
2019/06/07,0.149
2019/06/08,0.164
2019/06/09,0.141
2019/06/10,0.166
2019/06/11,0.161
2019/06/12,0.137
2019/06/13,0.136
2019/06/14,0.147
2019/06/15,0.166
2019/06/16,0.142
2019/06/17,0.175
2019/06/18,0.164
2019/06/19,0.168
2019/06/20,0.19
2019/06/21,0.171
2019/06/22,0.163
2019/06/23,0.163
